UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/09/11T00:00:21z,c4:5b:be:e6:f8:7b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,50,59,1001.69,0.01,9440,-75,195376,5001.07,5001.07,5001.07,3333.71,3333.71,3333.71,3471,2370,42.05,6.15,0.00,0.00,0.00,0.00,10.64,14.19,15.19,10.64,14.19,15.19,56,56,1891.14,558.76,84.34,2.67,1.43,0.22,85.13
2025/09/11T00:02:21z,c4:5b:be:e6:f8:7b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,49,59,1001.68,0.01,9184,-73,195496,4991.19,4991.19,4991.19,3327.20,3327.20,3327.20,3464,2366,80.39,14.02,0.00,0.00,0.00,0.00,11.16,15.55,16.57,11.16,15.55,16.57,59,59,1992.11,578.71,89.86,4.05,1.55,0.00,85.95
2025/09/11T00:04:20z,c4:5b:be:e6:f8:7b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,49,59,1001.68,0.01,9184,-74,195616,4998.67,4998.67,4998.67,3332.16,3332.16,3332.16,3469,2369,49.03,8.88,0.00,0.00,0.00,0.00,11.24,15.55,16.36,11.24,15.55,16.36,59,59,2033.48,590.59,88.21,3.67,1.33,0.38,86.46
2025/09/11T00:06:20z,c4:5b:be:e6:f8:7b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,49,59,1001.71,0.01,9184,-73,195736,4998.64,4998.64,4998.64,3332.12,3332.12,3332.12,3469,2369,39.05,3.79,0.00,0.00,0.00,0.00,11.10,14.86,15.88,11.10,14.86,15.88,57,57,1987.93,569.73,83.56,2.61,1.03,1.03,86.15
2025/09/11T00:08:56z,c4:5b:be:e6:f8:7b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,81,49,60,1001.73,0.01,9208,-72,195892,5003.98,5003.98,5003.98,3335.72,3335.72,3335.72,3473,2372,45.47,7.69,0.00,0.00,0.00,0.00,10.98,14.92,16.49,10.98,14.92,16.49,57,57,2069.08,595.63,87.86,5.25,1.37,0.25,86.29
2025/09/11T00:10:20z,c4:5b:be:e6:f8:7b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,79,50,59,1001.69,0.01,9016,-76,195976,5000.03,5000.03,5000.03,3333.12,3333.12,3333.12,3470,2370,40.02,5.56,0.00,0.00,0.00,0.00,10.84,14.75,15.62,10.84,14.75,15.62,57,57,2002.71,580.00,88.36,3.66,1.12,0.18,88.59
2025/09/11T00:12:20z,c4:5b:be:e6:f8:7b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,50,59,1001.64,0.01,9184,-76,196096,5002.00,5002.00,5002.00,3334.40,3334.40,3334.40,3471,2371,30.10,3.48,0.00,0.00,0.00,0.00,11.49,15.63,16.09,11.49,15.63,16.09,59,59,2011.79,589.96,97.68,2.25,0.65,0.35,87.30
2025/09/11T00:14:20z,c4:5b:be:e6:f8:7b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,49,59,1001.67,0.01,9440,-74,196216,4993.55,4993.55,4993.55,3328.75,3328.75,3328.75,3466,2367,64.66,9.84,0.00,0.00,0.00,0.00,12.27,16.58,17.20,12.27,16.58,17.20,61,61,2120.30,625.03,97.60,2.40,0.83,0.20,88.22
2025/09/11T00:16:20z,c4:5b:be:e6:f8:7b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,81,49,60,1001.67,0.01,9184,-75,196336,4996.84,4996.84,4996.84,3330.91,3330.91,3330.91,3468,2368,54.89,8.75,0.00,0.00,0.00,0.00,11.56,15.42,16.34,11.56,15.42,16.34,58,58,2052.00,599.63,87.08,2.85,0.93,0.42,87.97
2025/09/11T00:18:20z,c4:5b:be:e6:f8:7b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,81,49,60,1001.66,0.01,9184,-74,196456,4996.02,4996.02,4996.02,3330.47,3330.47,3330.47,3467,2368,28.14,3.07,0.00,0.00,0.00,0.00,12.05,16.38,17.38,12.05,16.38,17.38,60,60,2040.00,607.60,98.36,4.11,0.49,0.22,86.69
