UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/03/25T00:01:41z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,69,69,58,1008.66,0.00,26184,0,700,1.95,2.14,2.78,1.95,2.14,2.78,9,9,732.00,175.90,7.29,1.08,0.81,0.41,0.29,0.60,1.02,0.29,0.60,1.02,3,3,210.87,61.73,5.75,0.69,0.69,0.25,54.81
2025/03/25T00:03:41z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,69,57,1008.74,0.00,26184,0,820,1.63,1.86,2.02,1.63,1.86,2.02,8,8,664.53,168.32,6.51,0.35,0.23,0.23,0.44,0.80,1.13,0.41,0.80,1.13,3,3,216.98,65.54,7.36,0.92,0.46,0.00,55.13
2025/03/25T00:05:41z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,69,69,58,1008.80,0.00,26184,0,940,2.29,2.47,3.09,2.29,2.47,3.09,10,10,768.38,195.55,6.16,2.04,0.05,0.00,0.31,0.75,0.85,0.31,0.75,0.85,3,3,223.93,59.75,4.93,0.19,0.19,0.00,56.19
2025/03/25T00:07:41z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,69,69,58,1008.88,0.00,26184,0,1060,2.12,2.17,2.36,2.12,2.17,2.36,9,9,760.63,179.75,2.51,0.19,0.19,0.19,0.17,0.34,0.47,0.17,0.34,0.47,1,1,202.60,56.41,4.31,0.64,0.40,0.00,55.59
2025/03/25T00:09:41z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,69,69,58,1008.95,0.00,26184,0,1180,0.95,1.57,1.72,0.95,1.57,1.72,7,7,553.90,134.37,5.30,0.70,0.25,0.25,0.04,0.45,0.62,0.04,0.45,0.62,2,2,201.59,57.88,5.32,0.32,0.32,0.29,61.85
2025/03/25T00:11:21z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,69,69,58,1009.01,nan,26352,0,100,2.40,2.71,2.71,2.40,2.71,2.71,11,11,662.93,183.69,6.53,0.31,0.00,0.00,0.30,0.44,0.58,0.30,0.44,0.58,2,2,205.40,61.77,7.84,0.16,0.16,0.02,nan
2025/03/25T00:13:21z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,69,69,58,1009.01,0.00,26264,0,220,1.80,2.05,2.35,1.80,2.05,2.35,9,9,636.20,150.53,5.40,0.87,0.42,0.17,0.00,0.60,0.60,0.00,0.60,0.60,2,2,178.89,50.28,7.49,0.68,0.00,0.00,55.54
2025/03/25T00:15:21z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,69,69,58,1008.97,0.00,26264,0,340,1.66,1.91,2.45,1.66,1.91,2.45,8,8,606.52,149.62,6.40,0.88,0.88,0.62,0.17,0.56,0.73,0.17,0.56,0.73,2,2,206.39,59.17,6.86,0.41,0.19,0.00,57.48
2025/03/25T00:17:21z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,70,57,1008.95,0.00,25640,0,460,1.67,1.93,2.29,1.67,1.93,2.29,8,8,639.44,162.16,5.44,0.40,0.40,0.09,0.05,0.08,0.08,0.05,0.08,0.08,0,0,148.78,43.90,3.83,0.00,0.00,0.00,56.11
2025/03/25T00:19:21z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,69,57,1008.94,0.00,26264,0,580,1.31,1.47,1.51,1.31,1.47,1.51,6,6,494.59,129.95,3.27,0.08,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,127.53,37.47,3.33,0.25,0.00,0.00,54.96
2025/03/25T00:21:21z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,69,57,1008.92,0.00,26264,0,700,1.88,2.07,3.12,1.88,2.07,3.12,9,9,646.79,156.32,7.82,3.07,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,124.58,36.02,5.60,0.25,0.00,0.00,54.20
2025/03/25T00:23:21z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,69,57,1008.78,0.00,26184,0,820,1.46,1.82,2.46,1.46,1.82,2.46,8,8,588.37,150.14,6.95,2.51,0.18,0.00,0.00,0.37,0.37,0.00,0.37,0.37,2,2,163.27,45.59,4.42,0.25,0.00,0.00,53.71
2025/03/25T00:25:21z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,67,70,57,1008.48,0.00,26184,0,940,1.11,1.24,1.33,1.11,1.24,1.33,5,5,444.44,120.65,2.95,0.22,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,138.46,39.68,4.51,0.39,0.00,0.00,54.41
