DateTime,Wind Speed,Gust,Direction
2024-07-01 00:15:00,0,,0
2024-07-01 01:15:00,0,,0
2024-07-01 02:15:00,0,,0
2024-07-01 03:15:00,0,,0
2024-07-01 04:15:00,0,,0
2024-07-01 05:15:00,0,,0
2024-07-01 06:15:00,0,,0
2024-07-01 07:15:00,0,,0
2024-07-01 08:15:00,0,,0
2024-07-01 09:15:00,0,,0
2024-07-01 10:15:00,0,,0
2024-07-01 11:15:00,0,,0
2024-07-01 12:15:00,0,,0
2024-07-01 13:15:00,0,,0
2024-07-01 14:15:00,0,,0
2024-07-01 15:15:00,0,,0
2024-07-01 16:15:00,0,,0
2024-07-01 17:15:00,0,,0
2024-07-01 18:15:00,0,,0
2024-07-01 19:15:00,0,,0
2024-07-01 20:15:00,0,,0
2024-07-01 21:15:00,5,,280
2024-07-01 22:15:00,0,,0
2024-07-01 23:15:00,0,,0
2024-07-02 00:15:00,3,,0
2024-07-02 01:15:00,0,,0
2024-07-02 02:15:00,0,,0
2024-07-02 03:15:00,0,,0
2024-07-02 04:15:00,0,,0
2024-07-02 05:15:00,0,,0
2024-07-02 06:15:00,0,,0
2024-07-02 07:15:00,0,,0
2024-07-02 08:15:00,0,,0
2024-07-02 09:15:00,0,,0
2024-07-02 10:15:00,0,,0
2024-07-02 11:15:00,0,,0
2024-07-02 12:15:00,0,,0
2024-07-02 13:15:00,0,,0
2024-07-02 14:15:00,5,,0
2024-07-02 15:15:00,5,,0
2024-07-02 16:15:00,0,12,0
2024-07-02 17:15:00,0,,0
2024-07-02 18:15:00,0,,0
2024-07-02 19:15:00,0,,0
2024-07-02 20:15:00,0,,0
2024-07-02 21:15:00,0,,0
2024-07-02 22:15:00,0,,0
2024-07-02 23:15:00,7,,240
2024-07-03 00:15:00,0,,0
2024-07-03 01:15:00,0,,0
2024-07-03 02:15:00,0,,0
2024-07-03 03:15:00,0,,0
2024-07-03 04:15:00,0,,0
2024-07-03 05:15:00,0,,0
2024-07-03 06:15:00,0,,0
2024-07-03 07:15:00,0,,0
2024-07-03 08:15:00,0,,0
2024-07-03 09:15:00,0,,0
2024-07-03 10:15:00,0,,0
2024-07-03 11:15:00,0,,0
2024-07-03 12:15:00,0,,0
2024-07-03 13:15:00,0,,0
2024-07-03 14:15:00,0,,0
2024-07-03 15:15:00,5,,0
2024-07-03 16:15:00,0,,0
2024-07-03 17:15:00,6,,0
2024-07-03 18:15:00,0,,0
2024-07-03 19:15:00,0,,0
2024-07-03 20:15:00,0,,0
2024-07-03 21:15:00,0,,0
2024-07-03 22:15:00,0,,0
2024-07-03 23:15:00,0,,0
2024-07-04 00:15:00,0,,0
2024-07-04 01:15:00,0,,0
2024-07-04 02:15:00,0,,0
2024-07-04 03:15:00,0,,0
2024-07-04 05:35:00,0,,0
2024-07-04 06:35:00,0,,0
2024-07-04 07:35:00,0,,0
2024-07-04 08:35:00,0,,0
2024-07-04 09:35:00,0,,0
2024-07-04 10:35:00,0,,0
2024-07-04 11:35:00,0,,0
2024-07-04 12:35:00,5,13,0
2024-07-04 13:35:00,5,12,0
2024-07-04 14:35:00,0,,0
2024-07-04 15:35:00,0,,0
2024-07-04 16:35:00,7,,0
2024-07-04 17:35:00,5,,0
2024-07-04 18:35:00,3,12,0
2024-07-04 19:35:00,0,,0
2024-07-04 20:35:00,0,,0
2024-07-04 21:35:00,0,,0
2024-07-04 22:35:00,0,,0
2024-07-04 23:35:00,0,,0
2024-07-05 00:35:00,0,,0
2024-07-05 01:35:00,0,,0
2024-07-05 02:35:00,0,,0
2024-07-05 03:35:00,0,,0
2024-07-05 04:35:00,0,,0
2024-07-05 05:35:00,0,,0
2024-07-05 06:35:00,0,,0
2024-07-05 07:35:00,0,,0
2024-07-05 08:35:00,0,,0
2024-07-05 09:35:00,0,,0
2024-07-05 10:35:00,0,,0
2024-07-05 11:35:00,0,,0
2024-07-05 12:35:00,3,14,0
2024-07-05 13:35:00,5,12,0
2024-07-05 14:35:00,5,12,0
2024-07-05 15:35:00,7,,0
2024-07-05 16:35:00,6,13,0
2024-07-05 17:35:00,7,13,0
2024-07-05 18:35:00,3,,0
2024-07-05 19:35:00,5,,0
2024-07-05 20:35:00,0,,0
2024-07-05 21:35:00,0,,0
2024-07-05 22:35:00,0,,0
2024-07-05 23:35:00,0,,0
2024-07-06 00:35:00,0,,0
2024-07-06 01:35:00,0,,0
2024-07-06 02:35:00,0,,0
2024-07-06 03:35:00,0,,0
2024-07-06 04:35:00,0,,0
2024-07-06 05:35:00,0,,0
2024-07-06 06:35:00,0,,0
2024-07-06 07:35:00,0,,0
2024-07-06 08:35:00,0,,0
2024-07-06 09:35:00,0,,0
2024-07-06 10:35:00,0,,0
2024-07-06 11:35:00,0,,0
2024-07-06 12:35:00,3,,0
2024-07-06 13:35:00,0,,0
2024-07-06 14:35:00,3,,0
2024-07-06 15:35:00,0,,0
2024-07-06 16:35:00,0,,0
2024-07-06 17:35:00,0,,0
2024-07-06 18:35:00,0,,0
2024-07-06 19:35:00,0,,0
2024-07-06 20:35:00,0,,0
2024-07-06 21:35:00,0,,0
2024-07-06 22:35:00,0,,0
2024-07-06 23:35:00,0,,0
2024-07-07 00:35:00,0,,0
2024-07-07 01:35:00,0,,0
2024-07-07 02:35:00,0,,0
2024-07-07 03:35:00,0,,0
2024-07-07 04:35:00,0,,0
2024-07-07 05:35:00,0,,0
2024-07-07 06:35:00,0,,0
2024-07-07 07:35:00,0,,0
2024-07-07 08:35:00,0,,0
2024-07-07 09:35:00,0,,0
2024-07-07 10:35:00,0,,0
2024-07-07 11:35:00,0,,0
2024-07-07 12:35:00,0,,0
2024-07-07 13:35:00,0,,0
2024-07-07 14:35:00,3,,0
2024-07-07 15:35:00,0,,0
2024-07-07 16:35:00,0,,0
2024-07-07 17:35:00,0,,0
2024-07-07 18:35:00,0,,0
2024-07-07 19:35:00,0,,0
2024-07-07 20:35:00,0,,0
2024-07-07 21:35:00,0,,0
2024-07-07 22:35:00,0,,0
2024-07-07 23:35:00,0,,0
2024-07-08 00:35:00,0,,0
2024-07-08 01:35:00,0,,0
2024-07-08 02:35:00,0,,0
2024-07-08 03:35:00,0,,0
2024-07-08 04:35:00,0,,0
2024-07-08 05:35:00,0,,0
2024-07-08 06:35:00,0,,0
2024-07-08 07:35:00,0,,0
2024-07-08 08:35:00,0,,0
2024-07-08 09:35:00,0,,0
2024-07-08 10:35:00,0,,0
2024-07-08 11:35:00,0,,0
2024-07-08 12:35:00,0,,0
2024-07-08 13:35:00,0,12,0
2024-07-08 14:35:00,3,,0
2024-07-08 15:35:00,0,12,0
2024-07-08 16:35:00,0,12,0
2024-07-08 17:35:00,0,12,0
2024-07-08 18:35:00,0,,0
2024-07-08 19:35:00,0,,0
2024-07-08 20:35:00,0,,0
2024-07-08 21:35:00,0,,0
2024-07-08 22:35:00,0,,0
2024-07-08 23:35:00,0,,0
2024-07-09 00:35:00,0,,0
2024-07-09 01:35:00,0,,0
2024-07-09 02:35:00,0,,0
2024-07-09 03:35:00,0,,0
2024-07-09 04:35:00,0,,0
2024-07-09 05:35:00,0,,0
2024-07-09 06:35:00,0,,0
2024-07-09 07:35:00,0,,0
2024-07-09 08:35:00,0,,0
2024-07-09 09:35:00,0,,0
2024-07-09 10:35:00,6,,320
2024-07-09 11:35:00,0,,0
2024-07-09 12:35:00,0,,0
2024-07-09 13:35:00,0,,0
2024-07-09 14:35:00,6,13,0
2024-07-09 15:35:00,5,,0
2024-07-09 16:35:00,0,,0
2024-07-09 17:35:00,0,,0
2024-07-09 18:35:00,0,12,0
2024-07-09 19:35:00,0,,0
2024-07-09 20:35:00,0,,0
2024-07-09 21:35:00,0,,0
2024-07-09 22:35:00,0,,0
2024-07-09 23:35:00,0,,0
2024-07-10 00:35:00,0,,0
2024-07-10 01:35:00,0,,0
2024-07-10 02:35:00,0,,0
2024-07-10 03:35:00,0,,0
2024-07-10 04:35:00,0,,0
2024-07-10 05:35:00,0,,0
2024-07-10 06:35:00,0,,0
2024-07-10 07:35:00,0,,0
2024-07-10 08:35:00,0,,0
2024-07-10 09:35:00,0,,0
2024-07-10 10:35:00,0,,0
2024-07-10 11:35:00,6,,0
2024-07-10 12:35:00,0,,0
2024-07-10 13:35:00,0,,0
2024-07-10 14:35:00,0,,0
2024-07-10 15:35:00,3,,0
2024-07-10 16:35:00,0,,0
2024-07-10 17:35:00,0,,0
2024-07-10 18:35:00,0,,0
2024-07-10 19:35:00,0,,0
2024-07-10 20:35:00,0,,0
2024-07-10 21:35:00,0,,0
2024-07-10 22:35:00,0,,0
2024-07-11 00:15:00,0,,0
2024-07-11 01:15:00,0,,0
2024-07-11 02:15:00,0,,0
2024-07-11 03:15:00,0,,0
2024-07-11 04:15:00,0,,0
2024-07-11 05:15:00,0,,0
2024-07-11 06:15:00,0,,0
2024-07-11 07:15:00,0,,0
2024-07-11 08:15:00,0,,0
2024-07-11 09:15:00,0,,0
2024-07-11 10:35:00,0,,0
2024-07-11 11:35:00,0,,0
2024-07-11 12:35:00,0,,0
2024-07-11 13:35:00,6,,0
2024-07-11 14:35:00,7,,0
2024-07-11 15:35:00,0,12,0
2024-07-11 16:35:00,5,,0
2024-07-11 17:35:00,0,,0
2024-07-11 18:35:00,0,,0
2024-07-11 19:35:00,0,,0
2024-07-11 20:35:00,0,,0
2024-07-11 21:35:00,0,,0
2024-07-11 22:35:00,0,,0
2024-07-11 23:35:00,0,,0
2024-07-12 00:35:00,0,,0
2024-07-12 01:35:00,0,,0
2024-07-12 02:35:00,0,,0
2024-07-12 03:35:00,0,,0
2024-07-12 04:35:00,0,,0
2024-07-12 05:35:00,0,,0
2024-07-12 06:35:00,0,,0
2024-07-12 07:35:00,0,,0
2024-07-12 08:35:00,0,,0
2024-07-12 09:35:00,0,,0
2024-07-12 10:35:00,0,,0
2024-07-12 11:35:00,0,,0
2024-07-12 12:35:00,0,,0
2024-07-12 13:35:00,0,,0
2024-07-12 14:35:00,5,12,0
2024-07-12 15:35:00,7,13,0
2024-07-12 16:35:00,7,,0
2024-07-12 17:35:00,0,,0
2024-07-12 18:35:00,0,,0
2024-07-12 19:35:00,0,,0
2024-07-12 20:35:00,0,,0
2024-07-12 21:35:00,0,,0
2024-07-12 22:35:00,0,,0
2024-07-12 23:35:00,0,,0
2024-07-13 00:35:00,0,,0
2024-07-13 01:35:00,0,,0
2024-07-13 02:35:00,0,,0
2024-07-13 03:35:00,0,,0
2024-07-13 04:35:00,0,,0
2024-07-13 05:35:00,0,,0
2024-07-13 06:35:00,0,,0
2024-07-13 07:35:00,0,,0
2024-07-13 08:35:00,0,,0
2024-07-13 09:35:00,0,,0
2024-07-13 10:35:00,5,,0
2024-07-13 11:35:00,6,,0
2024-07-13 12:35:00,6,13,0
2024-07-13 13:35:00,7,,0
2024-07-13 14:35:00,5,13,0
2024-07-13 15:35:00,0,13,0
2024-07-13 16:35:00,6,12,0
2024-07-13 17:35:00,0,13,0
2024-07-13 18:35:00,0,12,0
2024-07-13 19:35:00,0,,0
2024-07-13 20:35:00,0,,0
2024-07-13 21:35:00,0,,0
2024-07-13 22:35:00,0,,0
2024-07-13 23:35:00,0,,0
2024-07-14 00:35:00,0,,0
2024-07-14 01:35:00,0,,0
2024-07-14 02:35:00,0,,0
2024-07-14 03:35:00,0,,0
2024-07-14 04:35:00,0,,0
2024-07-14 05:35:00,0,,0
2024-07-14 06:35:00,0,,0
2024-07-14 07:35:00,0,,0
2024-07-14 08:35:00,0,,0
2024-07-14 09:35:00,3,,240
2024-07-14 10:35:00,0,,0
2024-07-14 11:55:00,0,,0
2024-07-14 12:55:00,0,,0
2024-07-14 13:55:00,0,,0
2024-07-14 14:55:00,5,12,0
2024-07-14 15:55:00,6,,230
2024-07-14 16:55:00,7,,0
2024-07-14 17:55:00,5,,0
2024-07-14 18:55:00,0,,0
2024-07-14 19:55:00,5,,250
2024-07-14 20:55:00,0,,0
2024-07-14 21:55:00,3,,0
2024-07-14 22:55:00,0,,0
2024-07-14 23:55:00,0,,0
2024-07-15 00:55:00,0,,0
2024-07-15 01:55:00,0,,0
2024-07-15 02:55:00,0,,0
2024-07-15 03:55:00,0,,0
2024-07-15 04:55:00,0,,0
2024-07-15 05:55:00,0,,0
2024-07-15 06:55:00,0,,0
2024-07-15 07:55:00,0,,0
2024-07-15 08:55:00,0,,0
2024-07-15 09:55:00,0,,0
2024-07-15 10:55:00,0,,0
2024-07-15 11:55:00,0,,0
2024-07-15 12:55:00,0,,0
2024-07-15 13:55:00,0,,0
2024-07-15 14:55:00,0,,0
2024-07-15 15:55:00,5,,0
2024-07-15 16:55:00,5,,0
2024-07-15 17:55:00,0,,0
2024-07-15 18:55:00,0,,0
2024-07-15 19:55:00,0,,0
2024-07-15 20:55:00,0,,0
2024-07-15 21:55:00,0,,0
2024-07-15 22:55:00,0,,0
2024-07-15 23:55:00,0,,0
2024-07-16 00:55:00,0,,0
2024-07-16 01:55:00,0,,0
2024-07-16 02:55:00,0,,0
2024-07-16 03:55:00,0,,0
2024-07-16 04:55:00,0,,0
2024-07-16 05:55:00,0,,0
2024-07-16 06:55:00,0,,0
2024-07-16 07:55:00,0,,0
2024-07-16 08:55:00,0,,0
2024-07-16 09:55:00,0,,0
2024-07-16 10:55:00,0,,0
2024-07-16 11:55:00,0,,0
2024-07-16 12:55:00,6,13,0
2024-07-16 13:55:00,0,,0
2024-07-16 14:55:00,3,,0
2024-07-16 15:55:00,5,,0
2024-07-16 16:55:00,0,,0
2024-07-16 17:55:00,0,,0
2024-07-16 18:55:00,0,,0
2024-07-16 19:55:00,0,,0
2024-07-16 20:55:00,0,,0
2024-07-16 21:55:00,0,,0
2024-07-16 22:55:00,0,,0
2024-07-16 23:55:00,0,,0
2024-07-17 00:55:00,0,,0
2024-07-17 01:55:00,0,,0
2024-07-17 02:55:00,0,,0
2024-07-17 03:55:00,0,,0
2024-07-17 04:55:00,0,,0
2024-07-17 05:55:00,0,,0
2024-07-17 06:55:00,0,,0
2024-07-17 07:55:00,0,,0
2024-07-17 08:55:00,0,,0
2024-07-17 09:55:00,0,,0
2024-07-17 10:55:00,0,,0
2024-07-17 11:55:00,0,,0
2024-07-17 12:55:00,0,,0
2024-07-17 13:55:00,0,,0
2024-07-17 14:55:00,0,,0
2024-07-17 15:55:00,0,,0
2024-07-17 16:55:00,0,,0
2024-07-17 17:55:00,0,,0
2024-07-17 18:55:00,0,,0
2024-07-17 19:55:00,0,,0
2024-07-17 20:55:00,0,,0
2024-07-17 21:55:00,0,,0
2024-07-17 22:55:00,0,,0
2024-07-17 23:55:00,0,,0
2024-07-18 00:55:00,0,,0
2024-07-18 01:55:00,0,,0
2024-07-18 02:55:00,0,,0
2024-07-18 03:55:00,0,,0
2024-07-18 04:55:00,0,,0
2024-07-18 05:55:00,0,,0
2024-07-18 06:55:00,0,,0
2024-07-18 07:55:00,0,,0
2024-07-18 08:55:00,0,,0
2024-07-18 09:55:00,0,,0
2024-07-18 10:55:00,0,,0
2024-07-18 11:55:00,5,,0
2024-07-18 12:55:00,0,,0
2024-07-18 13:55:00,0,,0
2024-07-18 14:55:00,0,,0
2024-07-18 15:55:00,0,,0
2024-07-18 16:55:00,0,,0
2024-07-18 17:55:00,0,,0
2024-07-18 18:55:00,0,12,0
