time_stamp,private,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b,latitude,longitude,day
2024-07-04T00:00:00Z,0,32.733,32.733,32.733,83,83,83,1015.222,1015.222,1015.222,79.715,,79.715,0.01,2.2,2.3,2,8.6,8.7,8.6,7.1,7.1,7.1,191.4,191.2,191.6,576.4315000000000,577.727,575.136,162.34550000000000,162.72,161.971,18.3785,21.581,15.176,2.153,2.545,1.761,1.212,1.463,0.961,0.49350000000000000,0.545,0.442,1.887,1.449,2.325,1.887,1.449,2.325,2.6985,2.406,2.991,2.6985,2.406,2.991,3.558,3.454,3.662,3.558,3.454,3.662,47.146207,-122.556397,July 4th 
2024-07-04T00:30:00Z,0,32,32,32,83.4,83.4,83.4,1014.923,1014.923,1014.923,79.661,,79.661,0.01,2.3,2.4,2.2,9.4,9.4,9.5,7.6,7.6,7.6,182.9,183.3,182.6,628.8915,626.64,631.143,176.917,175.413,178.421,18.3715,20.774,15.969,1.6920000000000000,1.943,1.441,0.94,1.036,0.844,0.3895,0.406,0.373,2.1755,1.741,2.61,2.1755,1.741,2.61,2.9830000000000000,2.702,3.264,2.9830000000000000,2.702,3.264,3.596,3.403,3.789,3.596,3.403,3.789,47.146207,-122.556397,July 4th 
2024-07-04T01:00:00Z,0,31.6,31.6,31.6,83.667,83.667,83.667,1014.672,1014.672,1014.672,79.281,,79.281,0.01,2.3,2.4,2.2,9.1,9.1,9.2,7.4,7.4,7.4,186.1,186.5,185.7,608.5565000000000,606.077,611.036,170.643,168.845,172.441,19.342,21.518,17.166,2.063,2.547,1.579,1.1435,1.404,0.883,0.481,0.589,0.373,1.988,1.561,2.415,1.988,1.561,2.415,2.8795,2.643,3.116,2.8795,2.643,3.116,3.653,3.613,3.693,3.653,3.613,3.693,47.146207,-122.556397,July 4th 
2024-07-04T01:30:00Z,0,32.2,32.2,32.2,83.533,83.533,83.533,1014.531,1014.531,1014.531,79.474,,79.474,0.01,2.5,2.6,2.4,9.7,9.8,9.7,7.7,7.8,7.7,179.8,179.2,180.3,649.729,653.403,646.055,184.2115,184.87,183.553,22.131,24.321,19.941,2.942,3.554,2.33,1.7555,2.095,1.416,0.8015,0.899,0.704,2.3485,1.934,2.763,2.3485,1.934,2.763,3.335,3.111,3.559,3.335,3.111,3.559,4.5315,4.493,4.57,4.5315,4.493,4.57,47.146207,-122.556397,July 4th 
2024-07-04T02:00:00Z,0,32.533,32.533,32.533,83.2,83.2,83.2,1014.385,1014.385,1014.385,83.901,,83.901,0.01,2.6,2.7,2.5,10.2,10.2,10.1,8,8,8,175.7,175.4,176,677.4255,679.542,675.309,192.154,192.014,192.294,22.066000000000000,24.382,19.75,2.21,2.654,1.766,1.236,1.605,0.867,0.59,0.758,0.422,2.513,2.12,2.906,2.513,2.12,2.906,3.499,3.265,3.733,3.499,3.265,3.733,4.355500000000000,4.366,4.345,4.355500000000000,4.366,4.345,47.146207,-122.556397,July 4th 
2024-07-04T02:30:00Z,0,34.667,34.667,34.667,82.267,82.267,82.267,1014.371,1014.371,1014.371,77.817,,77.817,0.01,2.8,3,2.6,11,11,11.1,8.4,8.4,8.5,167.7,168.2,167.3,736.3575,732.829,739.886,208.103,205.427,210.779,23.4645,27.501,19.428,2.5705,3.436,1.705,1.4045,1.865,0.944,0.568,0.701,0.435,2.8775,2.391,3.364,2.8775,2.391,3.364,3.9355000000000000,3.702,4.169,3.9355000000000000,3.702,4.169,4.925,5.037,4.813,4.925,5.037,4.813,47.146207,-122.556397,July 4th 
2024-07-04T03:00:00Z,0,36.6,36.6,36.6,81.467,81.467,81.467,1014.362,1014.362,1014.362,76.077,,76.077,0.01,3.1,3.2,2.9,11.8,11.8,11.8,8.8,8.8,8.8,161.2,161.3,161.1,788.453,787.439,789.467,222.59050000000000,222.446,222.735,25.881500000000000,29.66,22.103,2.6595,3.241,2.078,1.3290000000000000,1.493,1.165,0.5065,0.483,0.53,3.1805,2.743,3.618,3.1805,2.743,3.618,4.3310000000000000,4.145,4.517,4.3310000000000000,4.145,4.517,5.234500000000000,5.184,5.285,5.234500000000000,5.184,5.285,47.146207,-122.556397,July 4th 
2024-07-04T03:30:00Z,0,38.267,38.267,38.267,80.8,80.8,80.8,1014.313,1014.313,1014.313,72.767,,72.767,0.01,3.3,3.4,3.2,13.1,13,13.1,9.4,9.4,9.4,152,152,151.9,870.31,869.517,871.103,247.38150000000000,246.775,247.988,27.916,30.791,25.041,3.5200000000000000,4.204,2.836,1.9690000000000000,2.259,1.679,0.74,0.706,0.774,3.6405000000000000,3.203,4.078,3.6405000000000000,3.203,4.078,4.951500000000000,4.774,5.129,4.951500000000000,4.774,5.129,6.276,6.303,6.249,6.276,6.303,6.249,47.146207,-122.556397,July 4th 
2024-07-04T04:00:00Z,0,38.8,38.8,38.8,80.2,80.2,80.2,1014.479,1014.479,1014.479,74.181,,74.181,0.01,3.4,3.6,3.3,13,12.9,13,9.4,9.4,9.4,152.5,152.8,152.1,865.519,862.395,868.643,245.69800000000000,242.271,249.125,30.5805,34.572,26.589,3.888,4.677,3.099,2.0645,2.328,1.801,0.8420000000000000,0.755,0.929,3.8470000000000000,3.493,4.201,3.8470000000000000,3.493,4.201,5.277,5.221,5.333,5.277,5.221,5.333,6.682,6.809,6.555,6.682,6.809,6.555,47.146207,-122.556397,July 4th 
2024-07-04T04:30:00Z,0,41.133,41.133,41.133,78.467,78.467,78.467,1014.76,1014.76,1014.76,79.197,,79.197,0.01,8.6,8.6,8.6,30.9,30.5,31.3,15.5,15.4,15.6,82.9,83.6,82.1,2059.4035,2035.252,2083.555,584.3015,572.627,595.976,78.799,82.559,75.039,7.3155,8.845,5.786,2.7205000000000000,2.623,2.818,0.886,0.921,0.851,11.1755,10.992,11.359,11.1755,10.992,11.359,14.945,15.153,14.737,14.945,15.153,14.737,16.9755,17.422,16.529,16.9755,17.422,16.529,47.146207,-122.556397,July 4th 
2024-07-04T05:00:00Z,0,43.867,43.867,43.867,76.533,76.533,76.533,1014.851,1014.851,1014.851,74.371,,74.371,0.01,8.8,8.8,8.8,31.8,31.2,32.3,15.7,15.6,15.8,81.1,82.1,80,2117.2935000000000,2081.929,2152.658,601.204,587.662,614.746,82.766,85.867,79.665,9.6115,11.111,8.112,3.4175,3.174,3.661,0.98,1.023,0.937,11.4415,11.219,11.664,11.4415,11.219,11.664,15.48,15.499,15.461,15.48,15.499,15.461,18.246000000000000,18.657,17.835,18.246000000000000,18.657,17.835,47.146207,-122.556397,July 4th 
2024-07-04T05:30:00Z,0,46.2,46.2,46.2,75.333,75.333,75.333,1014.837,1014.837,1014.837,76.341,,76.341,0.01,10.1,9.9,10.3,33.5,33.1,34,16.1,16,16.2,77.6,78.5,76.8,2235.0910000000000,2205.929,2264.253,641.713,628.377,655.049,103.91550000000000,104.322,103.509,12.3935,14.548,10.239,4.683,4.565,4.801,1.1065,1.243,0.97,12.2395,11.94,12.539,12.2395,11.94,12.539,17.509,17.375,17.643,17.509,17.375,17.643,21.0595,21.497,20.622,21.0595,21.497,20.622,47.146207,-122.556397,July 4th 
2024-07-04T06:00:00Z,0,48.333,48.333,48.333,74,74,74,1014.904,1014.904,1014.904,75.499,,75.499,0.01,8.5,8.5,8.6,30.1,29.9,30.3,15.3,15.2,15.3,84.6,85.1,84.1,2006.5550000000000,1991.865,2021.245,571.97,564.037,579.903,79.8235,81.86,77.787,7.957,9.841,6.073,3.2545,4.122,2.387,1.083,1.338,0.828,10.994500000000000,10.924,11.065,10.994500000000000,10.924,11.065,14.8955,15.095,14.696,14.8955,15.095,14.696,17.197,18.025,16.369,17.197,18.025,16.369,47.146207,-122.556397,July 4th 
2024-07-04T06:30:00Z,0,49.8,49.8,49.8,72.533,72.533,72.533,1015.106,1015.106,1015.106,75.081,,75.081,0.011,10.2,10.1,10.3,36.1,35.8,36.5,16.7,16.7,16.8,73.1,73.6,72.5,2408.9170000000000,2386.929,2430.905,684.746,676.067,693.425,94.8735,97.372,92.375,8.996,11.553,6.439,3.175,3.759,2.591,0.7635,0.692,0.835,13.2345,13.109,13.36,13.2345,13.109,13.36,17.832,18.035,17.629,17.832,18.035,17.629,20.202000000000000,21.039,19.365,20.202000000000000,21.039,19.365,47.146207,-122.556397,July 4th 
2024-07-04T07:00:00Z,0,50.4,50.4,50.4,71.733,71.733,71.733,1015.267,1015.267,1015.267,70.442,,70.442,0.01,7.9,7.9,8,28.2,27.9,28.4,14.8,14.7,14.8,89,89.6,88.4,1879.06,1861.947,1896.173,534.947,529.163,540.731,73.82900000000000,75.307,72.351,7.343,8.609,6.077,2.8395,3.011,2.668,0.737,0.764,0.71,10.2295,10.104,10.355,10.2295,10.104,10.355,13.743500000000000,13.887,13.6,13.743500000000000,13.887,13.6,15.8055,16.285,15.326,15.8055,16.285,15.326,47.146207,-122.556397,July 4th 
2024-07-04T07:30:00Z,0,51.6,51.6,51.6,70.867,70.867,70.867,1015.464,1015.464,1015.464,76.873,,76.873,0.011,8.1,8.1,8.2,28.3,28.1,28.5,14.8,14.8,14.8,88.7,89.1,88.3,1886.22,1875.467,1896.973,538.2715000000000,532.063,544.48,77.5725,79.793,75.352,7.636000000000000,9.354,5.918,3.101,3.695,2.507,1.071,1.107,1.035,10.2595,10.086,10.433,10.2595,10.086,10.433,14.027000000000000,14.101,13.953,14.027000000000000,14.101,13.953,16.293,16.929,15.657,16.293,16.929,15.657,47.146207,-122.556397,July 4th 
2024-07-04T08:00:00Z,0,52.8,52.8,52.8,69.6,69.6,69.6,1015.571,1015.571,1015.571,70.003,,70.003,0.016,7.7,7.6,7.8,26.7,26.3,27.2,14.4,14.2,14.5,92.7,93.8,91.5,1782.2605000000000,1753.154,1811.367,508.137,495.1,521.174,73.5875,74.823,72.352,7.5015,8.736,6.267,2.8180000000000000,3.187,2.449,0.899,0.897,0.901,9.665,9.369,9.961,9.665,9.369,9.961,13.275000000000000,13.149,13.401,13.275000000000000,13.149,13.401,15.366,15.643,15.089,15.366,15.643,15.089,47.146207,-122.556397,July 4th 
2024-07-04T08:30:00Z,0,53.933,53.933,53.933,68.867,68.867,68.867,1015.625,1015.625,1015.625,61.765,,61.765,0.013,6,6,6,21.3,21.4,21.2,12.7,12.7,12.6,109.8,109.4,110.1,1417.9875,1424.27,1411.705,404.7335,404.727,404.74,55.6165,57.392,53.841,5.066,6.069,4.063,2.1725,2.553,1.792,0.7375,0.855,0.62,7.504,7.491,7.517,7.504,7.491,7.517,10.1495,10.325,9.974,10.1495,10.325,9.974,11.652,12.165,11.139,11.652,12.165,11.139,47.146207,-122.556397,July 4th 
2024-07-04T09:00:00Z,0,54.6,54.6,54.6,68,68,68,1015.659,1015.659,1015.659,61.956,,61.956,0.012,7.1,7.2,7.1,24.5,24.7,24.3,13.7,13.8,13.7,99,98.5,99.6,1632.6905,1644.888,1620.493,466.89300000000000,467.813,465.973,68.30800000000000,70.401,66.215,6.0065,7.391,4.622,2.265,2.373,2.157,0.8225,0.769,0.876,8.834,8.816,8.852,8.834,8.816,8.852,12.09,12.439,11.741,12.09,12.439,11.741,13.829,14.381,13.277,13.829,14.381,13.277,47.146207,-122.556397,July 4th 
2024-07-04T09:30:00Z,0,55.2,55.2,55.2,67.667,67.667,67.667,1015.665,1015.665,1015.665,61.488,,61.488,0.017,7.8,7.8,7.7,26,26.2,25.8,14.2,14.2,14.1,94.6,94,95.2,1733.7605000000000,1748.185,1719.336,495.7,495.589,495.811,75.01050000000000,77.793,72.228,5.7525000000000000,7.18,4.325,2.234,2.703,1.765,0.806,0.889,0.723,9.433,9.387,9.479,9.433,9.387,9.479,13,13.253,12.747,13,13.253,12.747,14.618000000000000,15.299,13.937,14.618000000000000,15.299,13.937,47.146207,-122.556397,July 4th 
2024-07-04T10:00:00Z,0,56,56,56,67,67,67,1015.727,1015.727,1015.727,64.963,,64.963,0.019,7,7.2,6.8,23.6,23.9,23.4,13.4,13.5,13.4,101.6,100.8,102.5,1576.0455000000000,1594.458,1557.633,451.0365,455.041,447.032,68.769,73.829,63.709,6.345,8.059,4.631,2.497,3.149,1.845,0.8395000000000000,0.864,0.815,8.4445,8.443,8.446,8.4445,8.443,8.446,11.7595,12.168,11.351,11.7595,12.168,11.351,13.625500000000000,14.546,12.705,13.625500000000000,14.546,12.705,47.146207,-122.556397,July 4th 
2024-07-04T10:30:00Z,0,56.467,56.467,56.467,66.6,66.6,66.6,1015.698,1015.698,1015.698,64.084,,64.084,0.02,7.2,7.3,7.1,24.4,24.6,24.2,13.7,13.7,13.6,99.3,98.6,99.9,1626.8625,1641.403,1612.322,466.59950000000000,468.494,464.705,71.0805,73.649,68.512,7.1995000000000000,8.478,5.921,2.3475,2.395,2.3,0.723,0.579,0.867,8.796,8.765,8.827,8.796,8.765,8.827,12.32,12.563,12.077,12.32,12.563,12.077,14.1945,14.729,13.66,14.1945,14.729,13.66,47.146207,-122.556397,July 4th 
2024-07-04T11:00:00Z,0,56.267,56.267,56.267,66,66,66,1015.697,1015.697,1015.697,62.683,,62.683,0.02,6.7,6.7,6.6,22.8,22.9,22.7,13.2,13.2,13.2,104.4,104.2,104.7,1518.883,1523.789,1513.977,434.294,432.989,435.599,65.3655,67.929,62.802,6.5855,8.092,5.079,2.568,2.947,2.189,0.8320000000000000,0.999,0.665,8.1545,8.121,8.188,8.1545,8.121,8.188,11.385000000000000,11.653,11.117,11.385000000000000,11.653,11.117,13.247,13.907,12.587,13.247,13.907,12.587,47.146207,-122.556397,July 4th 
2024-07-04T11:30:00Z,0,57,57,57,65.267,65.267,65.267,1015.855,1015.855,1015.855,63.413,,63.413,0.02,6.2,6.3,6.1,21.2,21.6,20.9,12.7,12.8,12.6,109.9,108.7,111.2,1415.8775,1438.02,1393.735,402.618,402.961,402.275,60.6405,63.721,57.56,5.763,7.443,4.083,2.3425000000000000,2.972,1.713,0.8185,0.876,0.761,7.4315,7.328,7.535,7.4315,7.328,7.535,10.311,10.521,10.101,10.311,10.521,10.101,12.0085,12.695,11.322,12.0085,12.695,11.322,47.146207,-122.556397,July 4th 
2024-07-04T12:00:00Z,0,57,57,57,65,65,65,1016.007,1016.007,1016.007,63.017,,63.017,0.02,6.3,6.4,6.3,21.7,21.8,21.6,12.8,12.8,12.8,108.3,108,108.7,1444.6995,1450.952,1438.447,412.83300000000000,410.863,414.803,61.894,65.621,58.167,6.3325000000000000,8.672,3.993,2.5,3.353,1.647,0.7875000000000000,0.925,0.65,7.6530000000000000,7.513,7.793,7.6530000000000000,7.513,7.793,10.654,10.871,10.437,10.654,10.871,10.437,12.5565,13.464,11.649,12.5565,13.464,11.649,47.146207,-122.556397,July 4th 
2024-07-04T12:30:00Z,0,56.933,56.933,56.933,64.867,64.867,64.867,1016.134,1016.134,1016.134,65.277,,65.277,0.02,7.8,7.9,7.6,26.6,27,26.1,14.3,14.4,14.2,93.2,92,94.3,1770.393,1798.865,1741.921,504.0945,510.157,498.032,75.77800000000000,79.707,71.849,7.6000000000000000,9.457,5.743,2.6375,2.939,2.336,0.79,0.849,0.731,9.535500000000000,9.642,9.429,9.535500000000000,9.642,9.429,13.484,13.597,13.371,13.484,13.597,13.371,15.660500000000000,16.22,15.101,15.660500000000000,16.22,15.101,47.146207,-122.556397,July 4th 
2024-07-04T13:00:00Z,0,57.067,57.067,57.067,65.267,65.267,65.267,1016.239,1016.239,1016.239,63.469,,63.469,0.02,7.7,7.6,7.8,25.8,26,25.6,14.1,14.2,14.1,95.1,94.6,95.7,1722.4955,1735.677,1709.314,492.6175,493.628,491.607,76.406,77.257,75.555,7.4865000000000000,9.578,5.395,2.594,3.415,1.773,0.861,1.129,0.593,9.2705,9.233,9.308,9.2705,9.233,9.308,13.236,13.283,13.189,13.236,13.283,13.189,15.352,15.941,14.763,15.352,15.941,14.763,47.146207,-122.556397,July 4th 
2024-07-04T13:30:00Z,0,55.133,55.133,55.133,68.2,68.2,68.2,1016.285,1016.285,1016.285,60.418,,60.418,0.02,6.9,6.9,6.9,23.2,23,23.4,13.3,13.3,13.4,103,103.6,102.5,1547.021,1535.655,1558.387,441.59750000000000,434.168,449.027,68.3115,69.745,66.878,6.3835,6.842,5.925,2.496,2.267,2.725,0.8305,0.671,0.99,8.204,7.999,8.409,8.204,7.999,8.409,11.464,11.319,11.609,11.464,11.319,11.609,13.3355,13.197,13.474,13.3355,13.197,13.474,47.146207,-122.556397,July 4th 
2024-07-04T14:00:00Z,0,46.533,46.533,46.533,77.4,77.4,77.4,1016.227,1016.227,1016.227,65.965,,65.965,0.011,5.7,5.8,5.7,20.4,20.3,20.5,12.4,12.4,12.4,113.1,113.4,112.8,1360.339,1355.725,1364.953,387.71900000000000,384.713,390.725,53.156,55.245,51.067,5.3985,6.207,4.59,2.199,2.366,2.032,0.9470000000000000,0.905,0.989,6.83,6.737,6.923,6.83,6.737,6.923,9.375500000000000,9.49,9.261,9.375500000000000,9.49,9.261,11.028500000000000,11.353,10.704,11.028500000000000,11.353,10.704,47.146207,-122.556397,July 4th 
2024-07-04T14:30:00Z,0,34,34,34,86.667,86.667,86.667,1016.27,1016.27,1016.27,73.467,,73.467,0.01,5.5,5.6,5.3,20,20.2,19.7,12.2,12.3,12.1,114.7,113.8,115.7,1332.668,1348.774,1316.562,375.733,377.529,373.937,49.7175,53.076,46.359,5.149,6.219,4.079,2.7195,3.349,2.09,0.9315,1.052,0.811,6.3,5.976,6.624,6.3,5.976,6.624,8.5775,8.539,8.616,8.5775,8.539,8.616,10.446,10.817,10.075,10.446,10.817,10.075,47.146207,-122.556397,July 4th 
2024-07-04T15:00:00Z,0,30.267,30.267,30.267,89.867,89.867,89.867,1016.223,1016.223,1016.223,74.711,,74.711,0.01,4,4.2,3.8,15.5,15.8,15.2,10.5,10.6,10.4,136.5,134.7,138.2,1032.2695000000000,1052.386,1012.153,292.0845,294.929,289.24,34.544,37.72,31.368,4.333,4.75,3.916,2.2725,2.599,1.946,0.7025,0.56,0.845,4.485,4.24,4.73,4.485,4.24,4.73,6.143,6.055,6.231,6.143,6.055,6.231,7.6205,7.671,7.57,7.6205,7.671,7.57,47.146207,-122.556397,July 4th 
2024-07-04T15:30:00Z,0,30,30,30,89.267,89.267,89.267,1016.154,1016.154,1016.154,75.571,,75.571,0.01,2.6,2.8,2.5,10.4,10.7,10.1,8.1,8.2,7.9,173.9,171,176.8,690.611,711.215,670.007,193.9015,197.02,190.783,22.787,25.341,20.233,2.9685000000000000,3.021,2.916,1.6645000000000000,1.75,1.579,0.796,0.703,0.889,2.4780000000000000,2.145,2.811,2.4780000000000000,2.145,2.811,3.5540000000000000,3.35,3.758,3.5540000000000000,3.35,3.758,4.703,4.525,4.881,4.703,4.525,4.881,47.146207,-122.556397,July 4th 
2024-07-04T16:00:00Z,0,27.867,27.867,27.867,91,91,91,1016.121,1016.121,1016.121,76.355,,76.355,0.01,2.2,2.4,2.1,9,9.1,8.8,7.3,7.4,7.2,188,186,190,597.0575,609.511,584.604,166.91500000000000,169.095,164.735,19.1125,21.96,16.265,2.7055,3.057,2.354,1.7070000000000000,1.883,1.531,0.753,0.766,0.74,1.92,1.623,2.217,1.92,1.623,2.217,2.7285,2.602,2.855,2.7285,2.602,2.855,3.8690000000000000,3.859,3.879,3.8690000000000000,3.859,3.879,47.146207,-122.556397,July 4th 
2024-07-04T16:30:00Z,0,26.133,26.133,26.133,91.933,91.933,91.933,1015.976,1015.976,1015.976,77.007,,77.007,0.01,1.9,2.1,1.7,7.9,8.1,7.7,6.7,6.8,6.5,200.2,197.3,203.3,526.5715,542.712,510.431,146.138,149.925,142.351,15.7715,18.995,12.548,2.27,2.751,1.789,1.2855,1.499,1.072,0.4405,0.505,0.376,1.431,1.133,1.729,1.431,1.133,1.729,2.1945000000000000,2.113,2.276,2.1945000000000000,2.113,2.276,3.0435,3.126,2.961,3.0435,3.126,2.961,47.146207,-122.556397,July 4th 
2024-07-04T17:00:00Z,0,25.267,25.267,25.267,93.4,93.4,93.4,1015.961,1015.961,1015.961,75.825,,75.825,0.01,1.9,2,1.7,7.7,7.9,7.5,6.5,6.6,6.4,203.1,200.7,205.4,511.4815,523.811,499.152,142.844,145.376,140.312,14.9635,17.683,12.244,2.0095,2.273,1.746,1.216,1.339,1.093,0.472,0.449,0.495,1.443,1.111,1.775,1.443,1.111,1.775,2.0745,1.908,2.241,2.0745,1.908,2.241,2.902,2.833,2.971,2.902,2.833,2.971,47.146207,-122.556397,July 4th 
2024-07-04T17:30:00Z,0,23.933,23.933,23.933,95,95,95,1015.869,1015.869,1015.869,76.489,,76.489,0.01,1.8,2,1.6,7.6,7.9,7.2,6.5,6.7,6.2,204.5,200.1,209.2,503.794,527.365,480.223,140.40550000000000,147.094,133.717,14.7285,17.453,12.004,2.154,2.727,1.581,1.3115,1.715,0.908,0.5835,0.772,0.395,1.381,1.145,1.617,1.381,1.145,1.617,2.0310000000000000,1.927,2.135,2.0310000000000000,1.927,2.135,2.916,3.097,2.735,2.916,3.097,2.735,47.146207,-122.556397,July 4th 
2024-07-04T18:00:00Z,0,23.133,23.133,23.133,94.933,94.933,94.933,1015.706,1015.706,1015.706,78.689,,78.689,0.01,1.8,2,1.6,7.7,8,7.5,6.6,6.7,6.4,202.1,199,205.3,516.359,533.089,499.629,142.4065,147.189,137.624,14.281000000000000,17.241,11.321,2.0855,2.504,1.667,1.2175,1.498,0.937,0.376,0.42,0.332,1.4065000000000000,1.113,1.7,1.4065000000000000,1.113,1.7,2.0625,1.919,2.206,2.0625,1.919,2.206,2.862,2.883,2.841,2.862,2.883,2.841,47.146207,-122.556397,July 4th 
2024-07-04T18:30:00Z,0,23.6,23.6,23.6,94.6,94.6,94.6,1015.431,1015.431,1015.431,95.559,,95.559,0.01,2,2.2,1.8,8.6,8.9,8.3,7.1,7.2,6.9,192.4,188.9,195.9,570.8,591.205,550.395,158.78250000000000,164.461,153.104,16.235,19.425,13.045,2.31,2.654,1.966,1.218,1.443,0.993,0.5185,0.659,0.378,1.765,1.48,2.05,1.765,1.48,2.05,2.523,2.427,2.619,2.523,2.427,2.619,3.324,3.344,3.304,3.324,3.344,3.304,47.146207,-122.556397,July 4th 
2024-07-04T19:00:00Z,0,23.8,23.8,23.8,94.667,94.667,94.667,1015.335,1015.335,1015.335,84.814,,84.814,0.01,2,2.2,1.9,8.6,8.9,8.3,7.1,7.3,6.9,191.8,188.2,195.7,573.823,595.875,551.771,160.5975,167.189,154.006,15.607500000000000,17.835,13.38,2.0620000000000000,2.261,1.863,1.166,1.199,1.133,0.449,0.401,0.497,1.8050000000000000,1.534,2.076,1.8050000000000000,1.534,2.076,2.505,2.376,2.634,2.505,2.376,2.634,3.274,3.157,3.391,3.274,3.157,3.391,47.146207,-122.556397,July 4th 
2024-07-04T19:30:00Z,0,24.067,24.067,24.067,94.933,94.933,94.933,1015.041,1015.041,1015.041,66.934,,66.934,0.01,2,2.2,1.8,8.2,8.6,7.8,6.8,7.1,6.6,196.7,192.3,201.4,545.703,571.359,520.047,152.0965,158.381,145.812,16.508500000000000,20.394,12.623,2.252,2.752,1.752,1.3675,1.571,1.164,0.5095000000000000,0.664,0.355,1.615,1.357,1.873,1.615,1.357,1.873,2.3455,2.271,2.42,2.3455,2.271,2.42,3.239,3.344,3.134,3.239,3.344,3.134,47.146207,-122.556397,July 4th 
2024-07-04T20:00:00Z,0,25.2,25.2,25.2,92.667,92.667,92.667,1014.99,1014.99,1014.99,69.208,,69.208,0.01,1.8,2,1.7,7.7,8,7.5,6.6,6.7,6.4,202.2,199.4,205,516.0845,530.873,501.296,143.878,147.708,140.048,14.1445,16.284,12.005,1.9425,2.213,1.672,1.246,1.441,1.051,0.47350000000000000,0.415,0.532,1.451,1.141,1.761,1.451,1.141,1.761,2.0565000000000000,1.855,2.258,2.0565000000000000,1.855,2.258,2.8645000000000000,2.756,2.973,2.8645000000000000,2.756,2.973,47.146207,-122.556397,July 4th 
2024-07-04T20:30:00Z,0,26.933,26.933,26.933,90.4,90.4,90.4,1014.815,1014.815,1014.815,68.765,,68.765,0.01,1.9,2.1,1.8,8.1,8.4,7.9,6.8,6.9,6.7,197.2,194.8,199.7,543.242,556.903,529.581,150.7,153.979,147.421,15.2745,18.119,12.43,2.1465,2.455,1.838,1.041,1.078,1.004,0.478,0.425,0.531,1.5805,1.258,1.903,1.5805,1.258,1.903,2.308,2.149,2.467,2.308,2.149,2.467,3.0845000000000000,2.982,3.187,3.0845000000000000,2.982,3.187,47.146207,-122.556397,July 4th 
2024-07-04T21:00:00Z,0,27.133,27.133,27.133,89.267,89.267,89.267,1014.545,1014.545,1014.545,70.809,,70.809,0.01,2,2.2,1.9,8.4,8.5,8.3,7,7,6.9,194.6,193.4,195.7,557.9200000000000,564.493,551.347,154.332,157.113,151.551,16.831,19.385,14.277,2.246,2.859,1.633,1.3295,1.688,0.971,0.593,0.837,0.349,1.721,1.347,2.095,1.721,1.347,2.095,2.4365,2.209,2.664,2.4365,2.209,2.664,3.3580000000000000,3.408,3.308,3.3580000000000000,3.408,3.308,47.146207,-122.556397,July 4th 
2024-07-04T21:30:00Z,0,27,27,27,89.267,89.267,89.267,1014.283,1014.283,1014.283,71.681,,71.681,0.01,2,2.1,1.9,8.1,8.3,7.9,6.8,6.9,6.7,197.7,195.6,199.8,540.4365,551.874,528.999,151.8605,154.454,149.267,16.738,19.113,14.363,2.0405000000000000,2.455,1.626,1.2215,1.411,1.032,0.40800000000000000,0.413,0.403,1.6220000000000000,1.287,1.957,1.6220000000000000,1.287,1.957,2.3465,2.182,2.511,2.3465,2.182,2.511,3.152,3.121,3.183,3.152,3.121,3.183,47.146207,-122.556397,July 4th 
2024-07-04T22:00:00Z,0,27.2,27.2,27.2,88.8,88.8,88.8,1014.105,1014.105,1014.105,75.232,,75.232,0.01,1.9,2.1,1.7,7.8,8.1,7.5,6.6,6.8,6.4,201.7,198.3,205.1,518.8255,536.965,500.686,143.2755,148.718,137.833,15.196000000000000,18.955,11.437,1.824,2.201,1.447,1.169,1.561,0.777,0.497,0.611,0.383,1.429,1.143,1.715,1.429,1.143,1.715,2.1215,1.999,2.244,2.1215,1.999,2.244,2.9115,3.039,2.784,2.9115,3.039,2.784,47.146207,-122.556397,July 4th 
2024-07-04T22:30:00Z,0,25.667,25.667,25.667,88.333,88.333,88.333,1013.9,1013.9,1013.9,74.843,,74.843,0.01,1.8,2,1.6,7.3,7.5,7.2,6.3,6.4,6.3,207.3,205.8,208.7,489.7985,497.142,482.455,138.565,139.917,137.213,14.561500000000000,18.06,11.063,1.6200000000000000,2.05,1.19,0.8505,0.926,0.775,0.3095,0.286,0.333,1.4045,1.02,1.789,1.4045,1.02,1.789,2.0805,1.893,2.268,2.0805,1.893,2.268,2.652,2.509,2.795,2.652,2.509,2.795,47.146207,-122.556397,July 4th 
