DateTime,Wind Speed,Gust,Direction
2024-08-14 20:55:00,0,,0
2024-08-14 21:55:00,0,,0
2024-08-14 22:55:00,0,,0
2024-08-14 23:55:00,0,,0
2024-08-15 00:55:00,0,,0
2024-08-15 01:55:00,0,,0
2024-08-15 02:55:00,0,,0
2024-08-15 03:55:00,0,,0
2024-08-15 04:55:00,0,,0
2024-08-15 05:55:00,0,,0
2024-08-15 06:55:00,0,,0
2024-08-15 07:55:00,0,,0
2024-08-15 08:55:00,0,,0
2024-08-15 09:55:00,0,,0
2024-08-15 10:55:00,0,,0
2024-08-15 11:55:00,0,,0
2024-08-15 12:55:00,0,,0
2024-08-15 13:55:00,0,,0
2024-08-15 14:55:00,7,,0
2024-08-15 15:55:00,8,14,260
2024-08-15 16:55:00,5,12,270
2024-08-15 17:55:00,6,,230
2024-08-15 18:55:00,8,,240
2024-08-15 19:55:00,6,,0
2024-08-15 20:55:00,0,,0
2024-08-15 21:55:00,5,,0
2024-08-15 22:55:00,3,,0
2024-08-15 23:55:00,7,,240
2024-08-16 00:55:00,0,,0
2024-08-16 01:55:00,0,,0
2024-08-16 02:55:00,0,,0
2024-08-16 03:55:00,0,,0
2024-08-16 04:55:00,0,,0
2024-08-16 05:55:00,0,,0
2024-08-16 06:55:00,0,,0
2024-08-16 07:55:00,0,,0
2024-08-16 08:55:00,0,,0
2024-08-16 09:55:00,0,,0
2024-08-16 10:55:00,5,,240
2024-08-16 11:55:00,5,,0
2024-08-16 12:55:00,6,,240
2024-08-16 13:55:00,0,,0
2024-08-16 14:55:00,0,,0
2024-08-16 15:55:00,0,,0
2024-08-16 16:55:00,5,,0
2024-08-16 17:55:00,0,,0
2024-08-16 18:55:00,0,,0
2024-08-16 19:55:00,0,,0
2024-08-16 20:55:00,0,,0
2024-08-16 21:55:00,0,,0
2024-08-16 22:55:00,0,,0
2024-08-16 23:55:00,0,,0
2024-08-17 00:55:00,0,,0
2024-08-17 01:55:00,0,,0
2024-08-17 02:55:00,0,,0
2024-08-17 03:55:00,0,,0
2024-08-17 04:55:00,0,,0
2024-08-17 05:55:00,0,,0
2024-08-17 06:55:00,0,,0
2024-08-17 07:55:00,0,,0
2024-08-17 08:55:00,0,,0
2024-08-17 09:55:00,0,,0
2024-08-17 10:55:00,0,,0
2024-08-17 11:55:00,0,,0
2024-08-17 12:55:00,0,,0
2024-08-17 13:55:00,0,,0
2024-08-17 14:55:00,0,,0
2024-08-17 15:55:00,0,,0
2024-08-17 16:55:00,0,,0
2024-08-17 17:55:00,0,,0
2024-08-17 18:55:00,0,,0
2024-08-17 19:55:00,14,22,200
2024-08-17 20:55:00,0,,0
2024-08-17 21:55:00,0,,0
2024-08-17 22:55:00,0,,0
2024-08-17 23:55:00,0,,0
2024-08-18 00:55:00,0,,0
2024-08-18 01:55:00,0,,0
2024-08-18 02:55:00,0,,0
2024-08-18 03:55:00,0,,0
2024-08-18 04:55:00,0,,0
2024-08-18 05:55:00,0,,0
2024-08-18 06:55:00,0,,0
2024-08-18 07:55:00,0,,0
2024-08-18 08:55:00,0,,0
2024-08-18 09:55:00,0,,0
2024-08-18 10:55:00,0,,0
2024-08-18 11:55:00,7,,250
2024-08-18 12:55:00,6,14,0
2024-08-18 13:55:00,5,,0
2024-08-18 14:55:00,3,16,0
2024-08-18 15:55:00,5,18,0
2024-08-18 16:55:00,8,18,230
2024-08-18 17:55:00,10,16,270
2024-08-18 18:55:00,0,12,0
2024-08-18 19:55:00,0,,0
2024-08-18 20:55:00,0,,0
2024-08-18 21:55:00,0,,0
2024-08-18 22:55:00,0,,0
2024-08-18 23:55:00,0,,0
2024-08-19 00:55:00,0,,0
2024-08-19 01:55:00,0,,0
2024-08-19 02:55:00,0,,0
2024-08-19 03:55:00,0,,0
2024-08-19 04:55:00,0,,0
2024-08-19 05:55:00,0,,0
2024-08-19 06:55:00,0,,0
2024-08-19 07:55:00,0,,0
2024-08-19 08:55:00,0,,0
2024-08-19 09:55:00,0,,0
2024-08-19 10:55:00,0,,0
2024-08-19 11:55:00,0,,0
2024-08-19 12:55:00,0,,0
2024-08-19 13:55:00,0,,0
2024-08-19 14:55:00,8,15,220
2024-08-19 15:55:00,6,15,0
2024-08-19 16:55:00,9,,250
2024-08-19 17:55:00,5,13,0
2024-08-19 18:55:00,3,,300
2024-08-19 19:55:00,0,,0
2024-08-19 20:55:00,0,,0
2024-08-19 21:55:00,0,,0
2024-08-19 22:55:00,0,,0
2024-08-19 23:55:00,0,,0
2024-08-20 00:55:00,0,,0
2024-08-20 01:55:00,0,,0
2024-08-20 02:55:00,0,,0
2024-08-20 03:55:00,0,,0
2024-08-20 04:55:00,0,,0
2024-08-20 05:55:00,0,,0
2024-08-20 06:55:00,0,,0
2024-08-20 07:55:00,0,,0
2024-08-20 08:55:00,0,,0
2024-08-20 09:55:00,0,,0
2024-08-20 10:55:00,0,,0
2024-08-20 11:55:00,0,,0
2024-08-20 12:55:00,0,,0
2024-08-20 13:55:00,0,,0
2024-08-20 16:35:00,0,,0
2024-08-20 17:35:00,0,,0
2024-08-20 18:35:00,0,,0
2024-08-20 19:35:00,0,,0
2024-08-20 20:35:00,0,,0
2024-08-20 21:35:00,0,,0
2024-08-20 22:35:00,0,,0
2024-08-20 23:35:00,0,,0
2024-08-21 00:35:00,0,,0
2024-08-21 01:35:00,0,,0
2024-08-21 02:35:00,0,,0
2024-08-21 03:35:00,0,,0
2024-08-21 04:35:00,0,,0
2024-08-21 05:35:00,0,,0
2024-08-21 06:35:00,0,,0
2024-08-21 07:35:00,0,,0
2024-08-21 08:35:00,0,,0
2024-08-21 09:35:00,0,,0
2024-08-21 10:35:00,0,,0
2024-08-21 11:35:00,0,,0
2024-08-21 12:35:00,5,,0
2024-08-21 13:35:00,0,,0
2024-08-21 14:35:00,0,,0
2024-08-21 15:35:00,5,12,0
2024-08-21 16:35:00,0,,0
2024-08-21 17:35:00,0,,0
2024-08-21 18:35:00,0,,0
2024-08-21 19:35:00,0,,0
2024-08-21 20:35:00,0,,0
2024-08-21 21:35:00,0,,0
2024-08-21 22:35:00,0,,0
2024-08-21 23:35:00,0,,0
2024-08-22 00:35:00,0,,0
2024-08-22 01:35:00,0,,0
2024-08-22 02:35:00,0,,0
2024-08-22 03:35:00,0,,0
2024-08-22 04:35:00,0,,0
2024-08-22 05:35:00,0,,0
2024-08-22 06:35:00,0,,0
2024-08-22 07:35:00,0,,0
2024-08-22 08:35:00,0,,0
2024-08-22 09:35:00,0,,0
2024-08-22 10:35:00,0,,0
2024-08-22 11:35:00,0,,0
2024-08-22 12:35:00,0,,0
2024-08-22 13:35:00,0,,0
2024-08-22 14:35:00,0,,0
2024-08-22 15:35:00,0,,0
2024-08-22 16:35:00,0,,0
2024-08-22 17:35:00,0,,0
2024-08-22 18:35:00,0,,0
2024-08-22 19:35:00,0,,0
2024-08-22 20:35:00,0,,0
2024-08-22 21:35:00,0,,0
2024-08-22 22:35:00,0,,0
2024-08-22 23:35:00,0,,0
2024-08-23 00:35:00,0,,0
2024-08-23 01:35:00,0,,0
2024-08-23 02:35:00,0,,0
2024-08-23 03:35:00,0,,0
2024-08-23 04:35:00,0,,0
2024-08-23 05:35:00,0,,0
2024-08-23 06:35:00,0,,0
2024-08-23 07:35:00,5,,0
2024-08-23 08:35:00,0,,0
2024-08-23 09:35:00,0,,0
2024-08-23 10:35:00,0,,0
2024-08-23 11:35:00,0,,0
2024-08-23 12:35:00,0,,0
2024-08-23 13:35:00,0,,0
2024-08-23 14:35:00,3,,190
2024-08-23 15:35:00,0,,0
2024-08-23 16:35:00,0,,0
2024-08-23 17:35:00,0,,0
2024-08-23 18:35:00,0,,0
2024-08-23 19:35:00,0,,0
2024-08-23 20:35:00,0,,0
2024-08-23 21:35:00,0,,0
2024-08-23 22:35:00,0,,0
2024-08-23 23:35:00,0,,0
2024-08-24 00:35:00,0,,0
2024-08-24 01:35:00,0,,0
2024-08-24 02:35:00,0,,0
2024-08-24 03:35:00,0,,0
2024-08-24 04:35:00,0,,0
2024-08-24 05:35:00,0,,0
2024-08-24 06:35:00,0,,0
2024-08-24 07:35:00,0,,0
2024-08-24 08:35:00,0,,0
2024-08-24 09:35:00,5,,180
2024-08-24 10:35:00,0,,0
2024-08-24 11:35:00,0,,0
2024-08-24 12:35:00,0,,0
2024-08-24 13:35:00,6,12,0
2024-08-24 14:35:00,0,,0
2024-08-24 15:35:00,0,,0
2024-08-24 16:35:00,3,,0
2024-08-24 17:35:00,8,,240
2024-08-24 18:35:00,5,12,0
2024-08-24 19:35:00,5,,180
2024-08-24 20:35:00,0,,0
2024-08-24 21:35:00,0,,0
2024-08-24 22:35:00,0,,0
2024-08-24 23:35:00,0,,0
2024-08-25 00:35:00,0,,0
2024-08-25 01:35:00,0,,0
2024-08-25 02:35:00,0,,0
2024-08-25 03:35:00,0,,0
2024-08-25 04:35:00,0,,0
2024-08-25 05:35:00,0,,0
2024-08-25 06:35:00,0,,0
2024-08-25 07:35:00,0,,0
2024-08-25 08:35:00,0,,0
2024-08-25 09:35:00,0,,0
2024-08-25 10:35:00,0,,0
2024-08-25 11:35:00,0,,0
2024-08-25 13:35:00,0,,0
2024-08-25 14:35:00,0,,0
2024-08-25 15:35:00,0,12,0
2024-08-25 16:35:00,0,,0
2024-08-25 17:35:00,0,,0
2024-08-25 18:35:00,0,,0
2024-08-25 19:35:00,0,,0
2024-08-25 20:35:00,0,,0
2024-08-25 21:35:00,0,,0
2024-08-25 22:35:00,0,,0
2024-08-25 23:35:00,0,,0
2024-08-26 00:35:00,0,,0
2024-08-26 01:35:00,0,,0
2024-08-26 02:35:00,0,,0
2024-08-26 03:35:00,0,,0
2024-08-26 04:35:00,0,,0
2024-08-26 05:35:00,0,,0
2024-08-26 06:35:00,0,,0
2024-08-26 07:35:00,0,,0
2024-08-26 08:35:00,0,,0
2024-08-26 09:35:00,0,,0
2024-08-26 10:35:00,0,,0
2024-08-26 11:35:00,0,,0
2024-08-26 12:35:00,0,,0
2024-08-26 13:35:00,0,,0
2024-08-26 14:35:00,0,,0
2024-08-26 15:35:00,0,,0
2024-08-26 16:35:00,0,,0
2024-08-26 17:35:00,0,,0
2024-08-26 18:35:00,0,,0
2024-08-26 19:35:00,0,,0
2024-08-26 20:35:00,0,,0
2024-08-26 21:35:00,0,,0
2024-08-26 22:35:00,0,,0
2024-08-26 23:35:00,5,,230
2024-08-27 00:35:00,6,,230
2024-08-27 01:35:00,5,,0
2024-08-27 02:35:00,6,13,0
2024-08-27 03:35:00,5,13,0
2024-08-27 04:35:00,0,12,0
2024-08-27 05:35:00,0,,0
2024-08-27 06:35:00,0,,0
2024-08-27 07:35:00,0,,0
2024-08-27 08:35:00,0,,0
2024-08-27 09:35:00,0,,0
2024-08-27 10:35:00,0,,0
2024-08-27 11:35:00,0,,0
2024-08-27 12:35:00,5,,0
2024-08-27 13:35:00,5,,240
2024-08-27 14:35:00,6,,0
2024-08-27 15:35:00,5,12,0
2024-08-27 16:35:00,7,14,0
2024-08-27 17:35:00,8,14,280
2024-08-27 18:35:00,6,12,270
2024-08-27 19:35:00,3,,0
2024-08-27 20:35:00,0,,0
2024-08-27 21:35:00,0,,0
2024-08-27 22:35:00,0,,0
2024-08-27 23:35:00,0,,0
2024-08-28 00:35:00,0,,0
2024-08-28 01:35:00,0,,0
2024-08-28 02:35:00,0,,0
2024-08-28 03:35:00,0,,0
2024-08-28 04:35:00,0,,0
2024-08-28 05:35:00,0,,0
2024-08-28 06:35:00,0,,0
2024-08-28 07:35:00,0,,0
2024-08-28 08:35:00,0,,0
2024-08-28 09:35:00,0,,0
2024-08-28 10:35:00,0,,0
2024-08-28 11:35:00,7,,320
2024-08-28 12:35:00,0,,0
2024-08-28 13:35:00,7,14,0
2024-08-28 14:35:00,9,15,320
2024-08-28 15:35:00,7,,0
2024-08-28 16:35:00,5,12,0
2024-08-28 17:35:00,6,,0
2024-08-28 18:35:00,7,,0
2024-08-28 19:35:00,0,,0
2024-08-28 20:35:00,0,,0
2024-08-28 21:35:00,0,,0
2024-08-28 22:35:00,0,,0
2024-08-28 23:35:00,0,,0
2024-08-29 00:35:00,0,,0
2024-08-29 01:35:00,0,,0
2024-08-29 02:35:00,0,,0
2024-08-29 03:35:00,0,,0
2024-08-29 04:35:00,0,,0
2024-08-29 05:35:00,0,,0
2024-08-29 06:35:00,0,,0
2024-08-29 07:35:00,0,,0
2024-08-29 08:35:00,0,,0
2024-08-29 09:35:00,0,,0
2024-08-29 10:35:00,0,,0
2024-08-29 11:35:00,0,,0
2024-08-29 12:35:00,0,,0
2024-08-29 13:35:00,3,,0
2024-08-29 14:35:00,0,,0
2024-08-29 15:35:00,5,,0
2024-08-29 17:15:00,0,,0
2024-08-29 18:15:00,0,,0
2024-08-29 19:15:00,0,,0
2024-08-29 20:15:00,0,,0
2024-08-29 21:15:00,0,,0
2024-08-29 22:15:00,0,,0
2024-08-29 23:15:00,0,,0
2024-08-30 00:15:00,0,,0
2024-08-30 01:15:00,0,,0
2024-08-30 02:15:00,0,,0
2024-08-30 03:15:00,0,,0
2024-08-30 04:15:00,0,,0
2024-08-30 05:15:00,0,,0
2024-08-30 06:15:00,0,,0
2024-08-30 07:15:00,0,,0
2024-08-30 08:15:00,0,,0
2024-08-30 09:15:00,0,,0
2024-08-30 10:15:00,0,,0
2024-08-30 11:15:00,0,,0
2024-08-30 12:15:00,0,,0
2024-08-30 13:15:00,0,,0
2024-08-30 14:15:00,0,,0
2024-08-30 15:15:00,0,,0
2024-08-30 16:15:00,0,,0
2024-08-30 17:15:00,0,,0
2024-08-30 18:15:00,0,,0
2024-08-30 19:15:00,0,,0
2024-08-30 20:15:00,0,,0
2024-08-30 21:15:00,0,,0
2024-08-30 22:15:00,0,,0
2024-08-30 23:15:00,0,,0
2024-08-31 00:15:00,0,,0
2024-08-31 01:15:00,0,,0
2024-08-31 02:15:00,0,,0
2024-08-31 03:15:00,0,,0
2024-08-31 04:15:00,0,,0
2024-08-31 05:15:00,0,,0
2024-08-31 06:15:00,0,,0
2024-08-31 07:15:00,0,,0
2024-08-31 08:15:00,0,,0
2024-08-31 09:15:00,0,,0
2024-08-31 10:15:00,3,,0
2024-08-31 11:15:00,0,,0
2024-08-31 12:15:00,0,,0
2024-08-31 13:15:00,0,,0
2024-08-31 14:15:00,5,,0
2024-08-31 15:15:00,0,,0
2024-08-31 16:15:00,3,,0
