"time_stamp","humidity","humidity_a","humidity_b","temperature","temperature_a","temperature_b","pressure","pressure_a","pressure_b","pm2.5_cf_1","pm2.5_cf_1_a","pm2.5_cf_1_b","sensor_index","pm2.5_correct"
"2024-07-03T18:00:00Z",36.522,36.522,36.522,79.066,79.066,79.066,1013.648,1013.648,1013.648,4.8955,4.851,4.94,171177,5.1735676
"2024-07-03T19:00:00Z",35.325,35.325,35.325,80.608,80.608,80.608,1013.285,1013.285,1013.285,5.416,5.092,5.74,171177,5.548294
"2024-07-03T20:00:00Z",33.531,33.531,33.531,82.475,82.475,82.475,1012.904,1012.904,1012.904,4.869,4.839,4.899,171177,5.4145148
"2024-07-03T21:00:00Z",31.733,31.733,31.733,84.578,84.578,84.578,1012.532,1012.532,1012.532,4.641,4.678,4.604,171177,5.4482324
"2024-07-03T22:00:00Z",29,29,29,86.675,86.675,86.675,1012.214,1012.214,1012.214,3.8965,3.777,4.016,171177,5.290966
"2024-07-03T23:00:00Z",25.367,25.367,25.367,90.2,90.2,90.2,1011.769,1011.769,1011.769,2.9705,2.928,3.013,171177,5.1152736
"2024-07-03T00:00:00Z",24.8,24.8,24.8,92.4,92.4,92.4,1013.624,1013.624,1013.624,2.659,2.373,2.945,171181,5.000356
"2024-07-03T01:00:00Z",28.134,28.134,28.134,88.034,88.034,88.034,1013.437,1013.437,1013.437,2.7355,2.795,2.676,171181,4.7563852
"2024-07-03T02:00:00Z",35.7,35.7,35.7,80.466,80.466,80.466,1013.48,1013.48,1013.48,2.9255,2.971,2.88,171181,4.211322
"2024-07-03T03:00:00Z",40.067,40.067,40.067,75.4,75.4,75.4,1013.688,1013.688,1013.688,2.9685,3.056,2.881,171181,3.8617856
"2024-07-03T04:00:00Z",43.567,43.567,43.567,72.2,72.2,72.2,1014.039,1014.039,1014.039,2.626,2.71,2.542,171181,3.3841156
"2024-07-03T05:00:00Z",46.133,46.133,46.133,69.267,69.267,69.267,1014.377,1014.377,1014.377,3.054,3.201,2.907,171181,3.3897644
"2024-07-03T06:00:00Z",47.867,47.867,47.867,67.933,67.933,67.933,1014.813,1014.813,1014.813,2.6015,2.714,2.489,171181,3.0049176
"2024-07-03T07:00:00Z",49.733,49.733,49.733,66.5,66.5,66.5,1015.377,1015.377,1015.377,3.089,3.242,2.936,171181,3.1013844
"2024-07-03T08:00:00Z",51.4,51.4,51.4,65.233,65.233,65.233,1016.01,1016.01,1016.01,3.182,3.38,2.984,171181,3.008088
"2024-07-03T09:00:00Z",52.367,52.367,52.367,64.467,64.467,64.467,1016.092,1016.092,1016.092,3.3015,3.462,3.141,171181,2.9883176
"2024-07-03T10:00:00Z",52.9,52.9,52.9,64.066,64.066,64.066,1016.114,1016.114,1016.114,3.0595,3.231,2.888,171181,2.816098
"2024-07-03T11:00:00Z",52.034,52.034,52.034,64.4,64.4,64.4,1016.14,1016.14,1016.14,3.414,3.532,3.296,171181,3.0756392
"2024-07-03T12:00:00Z",52.867,52.867,52.867,63.834,63.834,63.834,1016.499,1016.499,1016.499,3.9195,4.126,3.713,171181,3.2695496
"2024-07-03T13:00:00Z",53.033,53.033,53.033,63.534,63.534,63.534,1016.749,1016.749,1016.749,4.1825,4.402,3.963,171181,3.3932184
"2024-07-03T14:00:00Z",50.8,50.8,50.8,66.2,66.2,66.2,1017.008,1017.008,1017.008,3.8915,4.009,3.774,171181,3.430986
"2024-07-03T15:00:00Z",47.1,47.1,47.1,69.133,69.133,69.133,1017.146,1017.146,1017.146,3.999,4.133,3.865,171181,3.802556
"2024-07-03T16:00:00Z",44,44,44,71.633,71.633,71.633,1017.263,1017.263,1017.263,4.4535,4.52,4.387,171181,4.304834
"2024-07-03T17:00:00Z",39.9,39.9,39.9,75.2,75.2,75.2,1017.359,1017.359,1017.359,4.5975,4.606,4.589,171181,4.72961
"2024-07-03T18:00:00Z",36.933,36.933,36.933,78.333,78.333,78.333,1017.125,1017.125,1017.125,5.2555,5.345,5.166,171181,5.3271904
"2024-07-03T19:00:00Z",33.4,33.4,33.4,82.2,82.2,82.2,1016.695,1016.695,1016.695,5.9005,6.124,5.677,171181,5.966182
"2024-07-03T20:00:00Z",29.767,29.767,29.767,86.333,86.333,86.333,1016.215,1016.215,1016.215,5.7615,5.945,5.578,171181,6.2028776
"2024-07-03T21:00:00Z",27.7,27.7,27.7,89.267,89.267,89.267,1015.774,1015.774,1015.774,5.0155,5.06,4.971,171181,5.988082
"2024-07-03T22:00:00Z",23.934,23.934,23.934,93.666,93.666,93.666,1015.49,1015.49,1015.49,4.2555,4.035,4.476,171181,5.9107052
"2024-07-03T23:00:00Z",20.6,20.6,20.6,97.4,97.4,97.4,1015.024,1015.024,1015.024,3.508,3.138,3.878,171181,5.803072
"2024-07-03T00:00:00Z",31.834,31.834,31.834,83.233,83.233,83.233,1017.63,1017.63,1017.63,3.3945,3.678,3.111,171217,4.7864612
"2024-07-03T01:00:00Z",34.5,34.5,34.5,80.5,80.5,80.5,1017.404,1017.404,1017.404,3.5095,3.759,3.26,171217,4.619578
"2024-07-03T02:00:00Z",37.233,37.233,37.233,78.434,78.434,78.434,1017.376,1017.376,1017.376,3.4275,3.613,3.242,171217,4.3437584
"2024-07-03T03:00:00Z",39.6,39.6,39.6,76.067,76.067,76.067,1017.483,1017.483,1017.483,3.0005,3.265,2.736,171217,3.918342
"2024-07-03T04:00:00Z",43.234,43.234,43.234,72.233,72.233,72.233,1017.735,1017.735,1017.735,2.8705,3.029,2.712,171217,3.5406052
"2024-07-03T05:00:00Z",47.267,47.267,47.267,68.6,68.6,68.6,1018.047,1018.047,1018.047,3.081,3.295,2.867,171217,3.3072956
"2024-07-03T06:00:00Z",50.166,50.166,50.166,66.133,66.133,66.133,1018.614,1018.614,1018.614,2.8965,3.105,2.688,171217,2.9636228
"2024-07-03T07:00:00Z",50.7,50.7,50.7,65.733,65.733,65.733,1019.363,1019.363,1019.363,2.8175,3.004,2.631,171217,2.87673
"2024-07-03T08:00:00Z",52.733,52.733,52.733,64.6,64.6,64.6,1019.933,1019.933,1019.933,3.3165,3.47,3.163,171217,2.9649944
"2024-07-03T09:00:00Z",52.8,52.8,52.8,64.3,64.3,64.3,1020.022,1020.022,1020.022,3.8405,4.034,3.647,171217,3.233862
"2024-07-03T10:00:00Z",52.466,52.466,52.466,64.267,64.267,64.267,1020.107,1020.107,1020.107,4.0615,4.236,3.887,171217,3.3781228
"2024-07-03T11:00:00Z",51.567,51.567,51.567,64.5,64.5,64.5,1020.083,1020.083,1020.083,3.5635,3.683,3.444,171217,3.1937656
"2024-07-03T12:00:00Z",51.933,51.933,51.933,64.367,64.367,64.367,1020.456,1020.456,1020.456,4.5665,4.766,4.367,171217,3.6881544
"2024-07-03T13:00:00Z",50.767,50.767,50.767,65.4,65.4,65.4,1020.692,1020.692,1020.692,3.8135,3.956,3.671,171217,3.3929256
"2024-07-03T14:00:00Z",48.4,48.4,48.4,67.3,67.3,67.3,1020.938,1020.938,1020.938,4.1755,4.463,3.888,171217,3.784282
"2024-07-03T15:00:00Z",41.933,41.933,41.933,71.967,71.967,71.967,1021.093,1021.093,1021.093,4.3055,4.516,4.095,171217,4.4033904
"2024-07-03T16:00:00Z",35.133,35.133,35.133,78.233,78.233,78.233,1021.118,1021.118,1021.118,4.053,4.246,3.86,171217,4.8504404
"2024-07-03T17:00:00Z",34.8,34.8,34.8,79.233,79.233,79.233,1021.23,1021.23,1021.23,4.531,4.708,4.354,171217,5.129284
"2024-07-03T18:00:00Z",27.8,27.8,27.8,87.966,87.966,87.966,1020.98,1020.98,1020.98,4.5495,5.184,3.915,171217,5.735378
"2024-07-03T19:00:00Z",26.9,26.9,26.9,88.733,88.733,88.733,1020.557,1020.557,1020.557,5.7605,6.355,5.166,171217,6.446622
"2024-07-03T20:00:00Z",27.4,27.4,27.4,88.433,88.433,88.433,1020.19,1020.19,1020.19,5.9455,6.519,5.372,171217,6.500962
"2024-07-03T21:00:00Z",27.867,27.867,27.867,87.633,87.633,87.633,1019.758,1019.758,1019.758,4.31,5.043,3.577,171217,5.6041716
"2024-07-03T22:00:00Z",27.466,27.466,27.466,86.667,86.667,86.667,1019.437,1019.437,1019.437,3.7745,4.364,3.185,171217,5.3577348
"2024-07-03T23:00:00Z",24.233,24.233,24.233,87.567,87.567,87.567,1019.065,1019.065,1019.065,2.42,2.939,1.901,171217,4.9234284
"2024-07-03T00:00:00Z",30.967,30.967,NA,85.867,85.867,NA,1011.765,1011.765,NA,3.5375,3.551,3.524,173501,4.9352616
"2024-07-03T01:00:00Z",28.4,28.4,NA,88.4,88.4,NA,1011.626,1011.626,NA,3.047,3.056,3.038,173501,4.896948
"2024-07-03T02:00:00Z",32.5,32.5,NA,83,83,NA,1011.659,1011.659,NA,3.036,3.104,2.968,173501,4.541864
"2024-07-03T03:00:00Z",40.8,40.8,NA,74.466,74.466,NA,1011.802,1011.802,NA,2.8405,2.873,2.808,173501,3.732262
"2024-07-03T04:00:00Z",45.834,45.834,NA,70,70,NA,1012.18,1012.18,NA,3.279,3.353,3.205,173501,3.5331392
"2024-07-03T05:00:00Z",49.267,49.267,NA,67.5,67.5,NA,1012.443,1012.443,NA,3.3365,3.36,3.313,173501,3.2707776
"2024-07-03T06:00:00Z",52.367,52.367,NA,64.934,64.934,NA,1012.861,1012.861,NA,3.0825,3.199,2.966,173501,2.8735616
"2024-07-03T07:00:00Z",54.9,54.9,NA,63.633,63.633,NA,1013.54,1013.54,NA,3.745,3.943,3.547,173501,3.0049
"2024-07-03T08:00:00Z",58.066,58.066,NA,61.567,61.567,NA,1014.178,1014.178,NA,4.085,4.353,3.817,173501,2.9133168
"2024-07-03T09:00:00Z",59.567,59.567,NA,60.667,60.667,NA,1014.218,1014.218,NA,3.4885,3.709,3.268,173501,2.4728656
"2024-07-03T10:00:00Z",60.666,60.666,NA,59.933,59.933,NA,1014.253,1014.253,NA,3.8165,4.232,3.401,173501,2.5511028
"2024-07-03T11:00:00Z",61.6,61.6,NA,59.317,59.317,NA,1014.249,1014.249,NA,3.9015,4.12,3.683,173501,2.516066
"2024-07-03T12:00:00Z",62,62,NA,59,59,NA,1014.689,1014.689,NA,4.6495,4.922,4.377,173501,2.873938
"2024-07-03T13:00:00Z",62.867,62.867,NA,59.3,59.3,NA,1014.774,1014.774,NA,4.375,4.597,4.153,173501,2.6562316
"2024-07-03T14:00:00Z",61.633,61.633,NA,61.133,61.133,NA,1015.041,1015.041,NA,3.9245,4.136,3.713,173501,2.5253064
"2024-07-03T15:00:00Z",59.334,59.334,NA,62.433,62.433,NA,1015.297,1015.297,NA,4.4815,4.715,4.248,173501,3.0130492
"2024-07-03T16:00:00Z",55.867,55.867,NA,64.8,64.8,NA,1015.236,1015.236,NA,5.317,5.587,5.047,173501,3.7462396
"2024-07-03T17:00:00Z",52.7,52.7,NA,67.267,67.267,NA,1015.472,1015.472,NA,5.728,5.897,5.559,173501,4.231432
"2024-07-03T18:00:00Z",50.267,50.267,NA,69.2,69.2,NA,1015.269,1015.269,NA,6.241,6.322,6.16,173501,4.7075356
"2024-07-03T19:00:00Z",46.933,46.933,NA,72.067,72.067,NA,1014.845,1014.845,NA,6.907,7.053,6.761,173501,5.3405764
"2024-07-03T20:00:00Z",42.5,42.5,NA,76.1,76.1,NA,1014.422,1014.422,NA,6.9145,7.005,6.824,173501,5.722198
"2024-07-03T21:00:00Z",36.1,36.1,NA,81.733,81.733,NA,1013.774,1013.774,NA,6.8495,7.056,6.643,173501,6.233418
"2024-07-03T22:00:00Z",32.334,32.334,NA,84.9,84.9,NA,1013.651,1013.651,NA,5.6675,5.803,5.532,173501,5.9349132
"2024-07-03T23:00:00Z",28.4,28.4,NA,88.133,88.133,NA,1013.209,1013.209,NA,4.699,4.707,4.691,173501,5.762596
"2024-07-03T00:00:00Z",27,27,27,90.6,90.6,90.6,1022.106,1022.106,1022.106,0.178,0.17,0.186,174613,3.512872
"2024-07-03T01:00:00Z",27,27,27,91,91,91,1021.848,1021.848,1021.848,0.138,0.13,0.146,174613,3.491912
"2024-07-03T02:00:00Z",26.233,26.233,26.233,91,91,91,1021.788,1021.788,1021.788,0.3775,0.367,0.388,174613,3.6827584
"2024-07-03T03:00:00Z",25.733,25.733,25.733,91,91,91,1021.851,1021.851,1021.851,0.7365,0.691,0.782,174613,3.9134744
"2024-07-03T04:00:00Z",26,26,26,91.7,91.7,91.7,1022.115,1022.115,1022.115,0.2095,0.224,0.195,174613,3.614578
"2024-07-03T05:00:00Z",26,26,26,91.034,91.034,91.034,1022.332,1022.332,1022.332,0.105,0.106,0.104,174613,3.55982
"2024-07-03T06:00:00Z",26.1,26.1,26.1,91,91,91,1022.963,1022.963,1022.963,0.0855,0.082,0.089,174613,3.541082
"2024-07-03T07:00:00Z",26,26,26,91,91,91,1023.708,1023.708,1023.708,0.063,0.054,0.072,174613,3.537812
"2024-07-03T08:00:00Z",26,26,26,91,91,91,1024.256,1024.256,1024.256,0.0585,0.063,0.054,174613,3.535454
"2024-07-03T09:00:00Z",26,26,26,91,91,91,1024.399,1024.399,1024.399,0.0525,0.041,0.064,174613,3.53231
"2024-07-03T10:00:00Z",25.867,25.867,25.867,91,91,91,1024.503,1024.503,1024.503,0.1125,0.097,0.128,174613,3.5750816
"2024-07-03T11:00:00Z",25.833,25.833,25.833,91,91,91,1024.463,1024.463,1024.463,0.169,0.161,0.177,174613,3.6075844
"2024-07-03T12:00:00Z",25.434,25.434,25.434,91,91,91,1024.796,1024.796,1024.796,0.263,0.253,0.273,174613,3.6908352
"2024-07-03T13:00:00Z",25.034,25.034,25.034,91,91,91,1025.07,1025.07,1025.07,0.226,0.22,0.232,174613,3.7055272
"2024-07-03T14:00:00Z",25.334,25.334,25.334,91,91,91,1025.303,1025.303,1025.303,0.2655,0.282,0.249,174613,3.7006652
"2024-07-03T15:00:00Z",25.834,25.834,25.834,91,91,91,1025.461,1025.461,1025.461,0.832,0.804,0.86,174613,3.9549112
"2024-07-03T16:00:00Z",27,27,27,91,91,91,1025.531,1025.531,1025.531,0.7135,0.736,0.691,174613,3.793474
"2024-07-03T17:00:00Z",26.166,26.166,26.166,91,91,91,1025.678,1025.678,1025.678,0.5305,0.528,0.533,174613,3.7686388
"2024-07-03T18:00:00Z",26,26,26,91,91,91,1025.467,1025.467,1025.467,0.5955,0.604,0.587,174613,3.816842
"2024-07-03T19:00:00Z",26,26,26,90.6,90.6,90.6,1025.187,1025.187,1025.187,0.7705,0.742,0.799,174613,3.908542
"2024-07-03T20:00:00Z",26,26,26,90.367,90.367,90.367,1024.807,1024.807,1024.807,0.9565,0.938,0.975,174613,4.006006
"2024-07-03T21:00:00Z",26.566,26.566,26.566,91,91,91,1024.414,1024.414,1024.414,1.043,0.954,1.132,174613,4.0031088
"2024-07-03T22:00:00Z",27.733,27.733,27.733,90.367,90.367,90.367,1024.014,1024.014,1024.014,1.458,1.444,1.472,174613,4.1211404
"2024-07-03T23:00:00Z",27.8,27.8,27.8,90,90,90,1023.564,1023.564,1023.564,1.5335,1.513,1.554,174613,4.154994
"2024-07-03T00:00:00Z",48.033,48.033,NA,78,78,NA,1015.913,1015.913,NA,3.9535,3.495,4.412,17663,3.6992224
"2024-07-03T01:00:00Z",47.1,47.1,NA,78.133,78.133,NA,1015.662,1015.662,NA,3.5495,3.087,4.012,17663,3.567018
"2024-07-03T02:00:00Z",46.9,46.9,NA,77.7,77.7,NA,1015.603,1015.603,NA,3.2405,2.913,3.568,17663,3.422142
"2024-07-03T03:00:00Z",47.067,47.067,NA,76.534,76.534,NA,1015.643,1015.643,NA,2.857,2.494,3.22,17663,3.2069596
"2024-07-03T04:00:00Z",48.233,48.233,NA,74.067,74.067,NA,1015.951,1015.951,NA,2.4245,2.077,2.772,17663,2.8809864
"2024-07-03T05:00:00Z",50.267,50.267,NA,71.466,71.466,NA,1016.388,1016.388,NA,2.5555,2.316,2.795,17663,2.7763336
"2024-07-03T06:00:00Z",53,53,NA,68.7,68.7,NA,1016.943,1016.943,NA,2.435,2.207,2.663,17663,2.48034
"2024-07-03T07:00:00Z",55.034,55.034,NA,67.067,67.067,NA,1017.661,1017.661,NA,2.683,2.467,2.899,17663,2.4369952
"2024-07-03T08:00:00Z",56.633,56.633,NA,65.966,65.966,NA,1018.168,1018.168,NA,2.787,2.635,2.939,17663,2.3552564
"2024-07-03T09:00:00Z",57,57,NA,66,66,NA,1018.293,1018.293,NA,3.328,3.047,3.609,17663,2.607472
"2024-07-03T10:00:00Z",57.567,57.567,NA,65.034,65.034,NA,1018.415,1018.415,NA,4.411,3.953,4.869,17663,3.1266556
"2024-07-03T11:00:00Z",57.867,57.867,NA,64.966,64.966,NA,1018.393,1018.393,NA,3.79,3.476,4.104,17663,2.7756916
"2024-07-03T12:00:00Z",58.4,58.4,NA,64.133,64.133,NA,1018.765,1018.765,NA,4.3815,3.983,4.78,17663,3.040226
"2024-07-03T13:00:00Z",58.834,58.834,NA,64.5,64.5,NA,1018.982,1018.982,NA,4.8385,4.418,5.259,17663,3.2427172
"2024-07-03T14:00:00Z",59.966,59.966,NA,65,65,NA,1019.219,1019.219,NA,5.0255,4.663,5.388,17663,3.2442588
"2024-07-03T15:00:00Z",58.034,58.034,NA,66.434,66.434,NA,1019.333,1019.333,NA,4.9035,4.544,5.263,17663,3.3449372
"2024-07-03T16:00:00Z",53.4,53.4,NA,69.7,69.7,NA,1019.35,1019.35,NA,4.809,4.312,5.306,17663,3.690236
"2024-07-03T17:00:00Z",48.8,48.8,NA,73.933,73.933,NA,1019.416,1019.416,NA,5.1985,4.816,5.581,17663,4.286254
"2024-07-03T18:00:00Z",44.1,44.1,NA,78.4,78.4,NA,1019.166,1019.166,NA,6.11,5.473,6.747,17663,5.16432
"2024-07-03T19:00:00Z",43.334,43.334,NA,77.7,77.7,NA,1018.848,1018.848,NA,8.5775,7.87,9.285,17663,6.5225532
"2024-07-03T20:00:00Z",42.833,42.833,NA,80.7,80.7,NA,1018.401,1018.401,NA,7.11,6.494,7.726,17663,5.7962684
"2024-07-03T21:00:00Z",40.5,40.5,NA,82.133,82.133,NA,1017.933,1017.933,NA,5.8925,5.514,6.271,17663,5.35707
"2024-07-03T22:00:00Z",37.834,37.834,NA,83,83,NA,1017.613,1017.613,NA,4.174,3.905,4.443,17663,4.6837192
"2024-07-03T23:00:00Z",36.5,36.5,NA,83.1,83.1,NA,1017.231,1017.231,NA,3.3165,3.098,3.535,17663,4.348046
"2024-07-03T00:00:00Z",40.8,40.8,40.8,80.1,80.1,80.1,1010.258,1010.258,1010.258,3.191,3.205,3.177,177979,3.915924
"2024-07-03T01:00:00Z",41.6,41.6,41.6,79.567,79.567,79.567,1010.051,1010.051,1010.051,3.0765,3.054,3.099,177979,3.787766
"2024-07-03T02:00:00Z",43.3,43.3,43.3,77.9,77.9,77.9,1010.006,1010.006,1010.006,3.8685,3.928,3.809,177979,4.057934
"2024-07-03T03:00:00Z",45.466,45.466,45.466,75.3,75.3,75.3,1010.104,1010.104,1010.104,2.6355,2.64,2.631,177979,3.2272988
"2024-07-03T04:00:00Z",48.242,48.242,48.242,72.2,72.2,72.2,1010.338,1010.338,1010.338,2.395,2.457,2.333,177979,2.8647616
"2024-07-03T05:00:00Z",50,50,50,69.9,69.9,69.9,1010.627,1010.627,1010.627,2.454,2.499,2.409,177979,2.745896
"2024-07-03T06:00:00Z",52.8,52.8,52.8,67.567,67.567,67.567,1011.043,1011.043,1011.043,2.4505,2.54,2.361,177979,2.505502
"2024-07-03T07:00:00Z",55.833,55.833,55.833,65.633,65.633,65.633,1011.663,1011.663,1011.663,2.548,2.623,2.473,177979,2.2981804
"2024-07-03T08:00:00Z",54,54,54,66.667,66.667,66.667,1012.228,1012.228,1012.228,2.6455,2.638,2.653,177979,2.505442
"2024-07-03T09:00:00Z",53.966,53.966,53.966,66.467,66.467,66.467,1012.309,1012.309,1012.309,3.0965,3.16,3.033,177979,2.7446628
"2024-07-03T10:00:00Z",53.933,53.933,53.933,66,66,66,1012.408,1012.408,1012.408,3.3495,3.507,3.192,177979,2.8800464
"2024-07-03T11:00:00Z",54.7,54.7,54.7,64.767,64.767,64.767,1012.398,1012.398,1012.398,3.2145,3.331,3.098,177979,2.743958
"2024-07-03T12:00:00Z",56.567,56.567,56.567,63.033,63.033,63.033,1012.738,1012.738,1012.738,3.3565,3.568,3.145,177979,2.6592976
"2024-07-03T13:00:00Z",56.334,56.334,56.334,64.166,64.166,64.166,1012.984,1012.984,1012.984,4.1255,4.298,3.953,177979,3.0821052
"2024-07-03T14:00:00Z",54.433,54.433,54.433,66.6,66.6,66.6,1013.241,1013.241,1013.241,4.2465,4.396,4.097,177979,3.3074744
"2024-07-03T15:00:00Z",54.1,54.1,54.1,67.333,67.333,67.333,1013.398,1013.398,1013.398,4.0265,4.096,3.957,177979,3.220566
"2024-07-03T16:00:00Z",53.834,53.834,53.834,68.433,68.433,68.433,1013.508,1013.508,1013.508,4.569,4.499,4.639,177979,3.5274992
"2024-07-03T17:00:00Z",53.633,53.633,53.633,69.2,69.2,69.2,1013.698,1013.698,1013.698,4.4335,4.425,4.442,177979,3.4736224
"2024-07-03T18:00:00Z",46.7,46.7,46.7,74.934,74.934,74.934,1013.462,1013.462,1013.462,5.044,5.078,5.01,177979,4.384216
"2024-07-03T19:00:00Z",43.8,43.8,43.8,78.133,78.133,78.133,1013.091,1013.091,1013.091,5.4355,5.514,5.357,177979,4.836442
"2024-07-03T20:00:00Z",41.7,41.7,41.7,79.5,79.5,79.5,1012.733,1012.733,1012.733,5.3265,5.188,5.465,177979,4.958246
"2024-07-03T21:00:00Z",40.467,40.467,40.467,80.867,80.867,80.867,1012.356,1012.356,1012.356,4.9265,4.855,4.998,177979,4.8536976
"2024-07-03T22:00:00Z",36.734,36.734,36.734,83.433,83.433,83.433,1012.053,1012.053,1012.053,3.7765,3.763,3.79,177979,4.5691492
"2024-07-03T23:00:00Z",32.034,32.034,32.034,85.8,85.8,85.8,1011.643,1011.643,1011.643,3.268,3.191,3.345,177979,4.7031352
"2024-07-03T00:00:00Z",38.5,38.5,38.5,80.5,80.5,80.5,1014.05,1014.05,1014.05,3.1235,2.949,3.298,183851,4.076514
"2024-07-03T01:00:00Z",39.033,39.033,39.033,79.966,79.966,79.966,1013.855,1013.855,1013.855,2.553,2.41,2.696,183851,3.7321604
"2024-07-03T02:00:00Z",40.133,40.133,40.133,79.1,79.1,79.1,1013.879,1013.879,1013.879,2.2165,1.943,2.49,183851,3.4621144
"2024-07-03T03:00:00Z",43.433,43.433,43.433,74.867,74.867,74.867,1014.147,1014.147,1014.147,3.246,3.298,3.194,183851,3.7204124
"2024-07-03T04:00:00Z",47.133,47.133,47.133,71.067,71.067,71.067,1014.503,1014.503,1014.503,4.6315,4.915,4.348,183851,4.1311744
"2024-07-03T05:00:00Z",50.034,50.034,50.034,68.4,68.4,68.4,1014.812,1014.812,1014.812,2.4845,2.563,2.406,183851,2.7589812
"2024-07-03T06:00:00Z",51.433,51.433,51.433,67.433,67.433,67.433,1015.18,1015.18,1015.18,2.5195,2.635,2.404,183851,2.6581264
"2024-07-03T07:00:00Z",53.467,53.467,53.467,65.867,65.867,65.867,1015.768,1015.768,1015.768,3.8305,3.968,3.693,183851,3.1717936
"2024-07-03T08:00:00Z",54.2,54.2,54.2,65.466,65.466,65.466,1016.361,1016.361,1016.361,2.979,3.078,2.88,183851,2.663156
"2024-07-03T09:00:00Z",53.067,53.067,53.067,66.067,66.067,66.067,1016.418,1016.418,1016.418,2.9235,2.999,2.848,183851,2.7306056
"2024-07-03T10:00:00Z",54.1,54.1,54.1,66,66,66,1016.385,1016.385,1016.385,2.939,3.037,2.841,183851,2.650716
"2024-07-03T11:00:00Z",53.967,53.967,53.967,65.434,65.434,65.434,1016.418,1016.418,1016.418,3.1425,3.367,2.918,183851,2.7686816
"2024-07-03T12:00:00Z",54.667,54.667,54.667,64.166,64.166,64.166,1016.774,1016.774,1016.774,3.594,3.781,3.407,183851,2.9456276
"2024-07-03T13:00:00Z",55.075,55.075,55.075,65.142,65.142,65.142,1016.999,1016.999,1016.999,4.2525,4.42,4.085,183851,3.25592
"2024-07-03T14:00:00Z",47.966,47.966,47.966,70.9,70.9,70.9,1017.282,1017.282,1017.282,3.375,3.513,3.237,183851,3.4017968
"2024-07-03T15:00:00Z",47.567,47.567,47.567,71.233,71.233,71.233,1017.472,1017.472,1017.472,3.594,3.753,3.435,183851,3.5505476
"2024-07-03T16:00:00Z",45.367,45.367,45.367,73.633,73.633,73.633,1017.569,1017.569,1017.569,3.838,4.003,3.673,183851,3.8658436
"2024-07-03T17:00:00Z",40.267,40.267,40.267,78.433,78.433,78.433,1017.647,1017.647,1017.647,3.643,3.593,3.693,183851,4.1981836
"2024-07-03T18:00:00Z",35.1,35.1,35.1,84.433,84.433,84.433,1017.403,1017.403,1017.403,3.984,3.866,4.102,183851,4.817096
"2024-07-03T19:00:00Z",31.9,31.9,31.9,88.433,88.433,88.433,1017.014,1017.014,1017.014,4.1345,3.921,4.348,183851,5.168598
"2024-07-03T20:00:00Z",34.666,34.666,34.666,85.033,85.033,85.033,1016.561,1016.561,1016.561,4.5995,4.354,4.845,183851,5.1765948
"2024-07-03T21:00:00Z",36.334,36.334,36.334,82.966,82.966,82.966,1016.182,1016.182,1016.182,4.2005,3.987,4.414,183851,4.8254052
"2024-07-03T22:00:00Z",35.733,35.733,35.733,82.3,82.3,82.3,1015.891,1015.891,1015.891,3.7795,3.569,3.99,183851,4.6560064
"2024-07-03T23:00:00Z",33.466,33.466,33.466,82.7,82.7,82.7,1015.454,1015.454,1015.454,3.464,3.279,3.649,183851,4.6838328
"2024-07-03T03:00:00Z",41,41,41,78,78,78,1011.17,1011.17,1011.17,1.865,2.12,1.61,183853,3.20406
"2024-07-03T04:00:00Z",45.8,45.8,45.8,73.066,73.066,73.066,1011.369,1011.369,1011.369,2.524,2.515,2.533,183853,3.140416
"2024-07-03T05:00:00Z",51.067,51.067,51.067,68.733,68.733,68.733,1011.628,1011.628,1011.628,2.583,2.731,2.435,183853,2.7225836
"2024-07-03T06:00:00Z",54,54,54,66.5,66.5,66.5,1012.074,1012.074,1012.074,2.8525,3.114,2.591,183853,2.61391
"2024-07-03T07:00:00Z",54.933,54.933,54.933,65.933,65.933,65.933,1012.746,1012.746,1012.746,3.04,3.357,2.723,183853,2.6326684
"2024-07-03T08:00:00Z",55,55,55,65.966,65.966,65.966,1013.312,1013.312,1013.312,3.1615,3.425,2.898,183853,2.690626
"2024-07-03T09:00:00Z",56.334,56.334,56.334,64.6,64.6,64.6,1013.373,1013.373,1013.373,3.549,3.785,3.313,183853,2.7800192
"2024-07-03T10:00:00Z",56.933,56.933,56.933,63.9,63.9,63.9,1013.437,1013.437,1013.437,2.877,3.146,2.608,183853,2.3768564
"2024-07-03T11:00:00Z",56.367,56.367,56.367,64.067,64.067,64.067,1013.422,1013.422,1013.422,3.2005,3.49,2.911,183853,2.5945936
"2024-07-03T12:00:00Z",57.666,57.666,57.666,63.2,63.2,63.2,1013.802,1013.802,1013.802,4.004,4.196,3.812,183853,2.9049528
"2024-07-03T13:00:00Z",56.666,56.666,56.666,64.767,64.767,64.767,1014.014,1014.014,1014.014,3.8295,4.11,3.549,183853,2.8987148
"2024-07-03T14:00:00Z",55.133,55.133,55.133,66.133,66.133,66.133,1014.255,1014.255,1014.255,3.303,3.542,3.064,183853,2.7534404
"2024-07-03T15:00:00Z",52.966,52.966,52.966,67.867,67.867,67.867,1014.428,1014.428,1014.428,3.8185,4.01,3.627,183853,3.2081908
"2024-07-03T16:00:00Z",49.067,49.067,49.067,70.733,70.733,70.733,1014.5,1014.5,1014.5,4.5245,4.615,4.434,183853,3.9103296
