time_stamp,private,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b,latitude,longitude,day
2024-07-03T22:00:00Z,0,37.8,37.8,37.8,81.667,81.667,81.667,1013.916,1013.916,1013.916,89.414,,89.414,0.01,3.1,3.3,2.9,11.8,12,11.6,8.8,8.9,8.7,161.4,159.8,163,787.2725,800.608,773.937,226.47200000000000,230.207,222.737,25.3375,27.842,22.833,1.82,1.737,1.903,0.9915,0.931,1.052,0.4425,0.313,0.572,3.6885000000000000,3.766,3.611,3.6885000000000000,3.766,3.611,4.696,4.901,4.491,4.696,4.901,4.491,5.3925,5.541,5.244,5.3925,5.541,5.244,47.268584,-122.480575,July 3rd
2024-07-03T22:30:00Z,0,35.667,35.667,35.667,83.133,83.133,83.133,1013.773,1013.773,1013.773,89.336,,89.336,0.01,2.7,2.8,2.5,10.5,10.7,10.4,8.2,8.3,8.1,172.2,170.7,173.7,702.7730000000000,713.637,691.909,201.73150000000000,204.87,198.593,20.889500000000000,22.755,19.024,1.4125,1.406,1.419,0.7545,0.821,0.688,0.308,0.227,0.389,3.109,3.236,2.982,3.109,3.236,2.982,3.9510000000000000,4.119,3.783,3.9510000000000000,4.119,3.783,4.4805,4.636,4.325,4.4805,4.636,4.325,47.268584,-122.480575,July 3rd
2024-07-03T23:00:00Z,0,32.867,32.867,32.867,83.867,83.867,83.867,1013.554,1013.554,1013.554,91.392,,91.392,0.01,2.2,2.3,2.1,8.7,8.9,8.6,7.2,7.3,7.1,190.2,188.6,192,583.321,593.485,573.157,166.0625,168.374,163.751,17.091,18.557,15.625,1.1665,0.996,1.337,0.67,0.559,0.781,0.356,0.237,0.475,2.3825,2.457,2.308,2.3825,2.457,2.308,3.0550000000000000,3.149,2.961,3.0550000000000000,3.149,2.961,3.519,3.529,3.509,3.519,3.529,3.509,47.268584,-122.480575,July 3rd
2024-07-03T23:30:00Z,0,31.067,31.067,31.067,85.6,85.6,85.6,1013.384,1013.384,1013.384,92.163,,92.163,0.01,2.3,2.4,2.1,8.7,8.9,8.6,7.2,7.2,7.1,190.7,188.9,192.5,580.8665,591.481,570.252,166.529,169.729,163.329,18.112500000000000,19.607,16.618,1.1885,1.105,1.272,0.5655,0.561,0.57,0.2375,0.181,0.294,2.4415,2.509,2.374,2.4415,2.509,2.374,3.154,3.22,3.088,3.154,3.22,3.088,3.537,3.575,3.499,3.537,3.575,3.499,47.268584,-122.480575,July 3rd
2024-07-04T00:00:00Z,0,26.8,26.8,26.8,86.867,86.867,86.867,1013.197,1013.197,1013.197,94.923,,94.923,0.01,1.7,1.8,1.5,6.7,7,6.4,5.9,6.1,5.7,216.2,212,220.6,446.59450000000000,466.41,426.779,126.7065,132.733,120.68,12.6615,14.365,10.958,0.7405000000000000,0.743,0.738,0.33000000000000000,0.302,0.358,0.1505,0.086,0.215,1.562,1.693,1.431,1.5615,1.693,1.43,2.083,2.283,1.883,2.083,2.283,1.883,2.31,2.472,2.148,2.31,2.472,2.148,47.268584,-122.480575,July 4th
2024-07-04T00:30:00Z,0,27.8,27.8,27.8,89,89,89,1012.895,1012.895,1012.895,90.092,,90.092,0.01,2.1,2.3,2,8.7,8.8,8.5,7.1,7.2,7.1,190.9,189.3,192.6,579.1995,589.044,569.355,164.2015,168.014,160.389,16.179,17.915,14.443,0.8945000000000000,0.898,0.891,0.34850000000000000,0.354,0.343,0.11850000000000000,0.068,0.169,2.365,2.437,2.293,2.365,2.437,2.293,2.9785000000000000,3.112,2.845,2.9785000000000000,3.112,2.845,3.2090000000000000,3.348,3.07,3.2090000000000000,3.348,3.07,47.268584,-122.480575,July 4th
2024-07-04T01:00:00Z,0,28.467,28.467,28.467,89.533,89.533,89.533,1012.767,1012.767,1012.767,91.379,,91.379,0.01,2.5,2.7,2.4,10.1,10.3,9.8,7.9,8.1,7.8,176.7,174.3,179.2,670.4815,687.338,653.625,191.125,196.22,186.03,19.992000000000000,22.531,17.453,1.3545000000000000,1.38,1.329,0.712,0.715,0.709,0.2965,0.265,0.328,2.9875,3.116,2.859,2.9875,3.116,2.859,3.7455,3.957,3.534,3.7455,3.957,3.534,4.244,4.439,4.049,4.244,4.439,4.049,47.268584,-122.480575,July 4th
2024-07-04T01:30:00Z,0,30.733,30.733,30.733,88.467,88.467,88.467,1012.609,1012.609,1012.609,86.85,,86.85,0.01,2.8,3,2.6,10.9,11,10.8,8.4,8.4,8.3,168.6,167.8,169.5,729.1695,735.517,722.822,208.50400000000000,210.573,206.435,21.6075,24.548,18.667,1.376,1.269,1.483,0.7250000000000000,0.526,0.924,0.366,0.187,0.545,3.4535,3.493,3.414,3.4535,3.493,3.414,4.266,4.427,4.105,4.266,4.427,4.105,4.7635000000000000,4.768,4.759,4.7635000000000000,4.768,4.759,47.268584,-122.480575,July 4th
2024-07-04T02:00:00Z,0,35.2,35.2,35.2,84.533,84.533,84.533,1012.477,1012.477,1012.477,84.163,,84.163,0.01,3,3.2,2.8,11.6,12,11.2,8.7,8.9,8.5,163.2,160.2,166.4,771.735,796.898,746.572,221.9065,229.755,214.058,24.191000000000000,26.422,21.96,1.8600000000000000,1.809,1.911,1.0415,0.93,1.153,0.4785,0.206,0.751,3.703,3.929,3.477,3.703,3.929,3.477,4.575000000000000,4.893,4.257,4.575000000000000,4.893,4.257,5.3005000000000000,5.489,5.112,5.3005000000000000,5.489,5.112,47.268584,-122.480575,July 4th
2024-07-04T02:30:00Z,0,37.067,37.067,37.067,83.2,83.2,83.2,1012.467,1012.467,1012.467,82.595,,82.595,0.01,3.7,3.9,3.6,13.9,13.9,13.9,9.8,9.8,9.8,146,145.9,146.1,928.24,929.111,927.369,266.7475,268.089,265.406,31.1025,33.415,28.79,2.227,1.981,2.473,1.1640000000000000,1.083,1.245,0.5235000000000000,0.397,0.65,4.682,4.679,4.685,4.682,4.679,4.685,5.793000000000000,5.893,5.693,5.793000000000000,5.893,5.693,6.629,6.635,6.623,6.629,6.635,6.623,47.268584,-122.480575,July 4th
2024-07-04T03:00:00Z,0,38.467,38.467,38.467,82.8,82.8,82.8,1012.425,1012.425,1012.425,78.903,,78.903,0.01,3.1,3.2,2.9,11.7,11.8,11.7,8.8,8.8,8.8,161.9,161.5,162.4,782.329,786.119,778.539,224.9275,226.705,223.15,25.1685,27.059,23.278,1.8035,1.477,2.13,0.909,0.691,1.127,0.4205,0.222,0.619,3.763,3.785,3.741,3.763,3.785,3.741,4.733,4.765,4.701,4.733,4.765,4.701,5.3525,5.234,5.471,5.3525,5.234,5.471,47.268584,-122.480575,July 4th
2024-07-04T03:30:00Z,0,40.533,40.533,40.533,81.667,81.667,81.667,1012.339,1012.339,1012.339,79.138,,79.138,0.01,3.6,3.7,3.5,13.5,13.5,13.6,9.6,9.6,9.7,148.6,148.7,148.5,902.649,901.713,903.585,259.0855,260.259,257.912,29.948,31.581,28.315,1.8875000000000000,1.688,2.087,0.8835,0.82,0.947,0.4165,0.24,0.593,4.5255,4.537,4.514,4.5255,4.537,4.514,5.6955,5.759,5.632,5.6955,5.759,5.632,6.3245000000000000,6.291,6.358,6.3245000000000000,6.291,6.358,47.268584,-122.480575,July 4th
2024-07-04T04:00:00Z,0,42.467,42.467,42.467,80,80,80,1012.475,1012.475,1012.475,80.743,,80.743,0.01,3.4,3.6,3.3,13,13.1,12.9,9.4,9.4,9.3,152.5,151.7,153.3,865.0725,872.602,857.543,248.711,252.805,244.617,28.016,30.686,25.346,1.744,1.875,1.613,0.8525,0.936,0.769,0.34200000000000000,0.327,0.357,4.292,4.303,4.281,4.292,4.303,4.281,5.375500000000000,5.517,5.234,5.375500000000000,5.517,5.234,5.9605,6.155,5.766,5.9605,6.155,5.766,47.268584,-122.480575,July 4th
2024-07-04T04:30:00Z,0,44.6,44.6,44.6,78.467,78.467,78.467,1012.833,1012.833,1012.833,79.101,,79.101,0.01,4,4.2,3.9,14.2,14.2,14.3,10,9.9,10,144,144.2,143.9,948.6960000000000,946.809,950.583,275.81400000000000,277.639,273.989,36.9045,39.494,34.315,3.189,2.823,3.555,1.6135000000000000,1.479,1.748,0.717,0.395,1.039,4.8555,4.859,4.852,4.8555,4.859,4.852,6.381,6.445,6.317,6.381,6.445,6.317,7.505,7.369,7.641,7.505,7.369,7.641,47.268584,-122.480575,July 4th
2024-07-04T05:00:00Z,0,46.733,46.733,46.733,76.8,76.8,76.8,1012.889,1012.889,1012.889,76.935,,76.935,0.01,3.8,4,3.5,13.7,14,13.4,9.7,9.8,9.6,147.6,145.7,149.5,912.3325,931.384,893.281,263.8805,270.526,257.235,32.52,36.404,28.636,2.016,1.934,2.098,0.9135,0.892,0.935,0.42000000000000000,0.376,0.464,4.603,4.695,4.511,4.603,4.695,4.511,5.9405,6.182,5.699,5.9405,6.182,5.699,6.57,6.755,6.385,6.57,6.755,6.385,47.268584,-122.480575,July 4th
2024-07-04T05:30:00Z,0,48,48,48,75.733,75.733,75.733,1012.861,1012.861,1012.861,77.569,,77.569,0.01,3.8,4,3.6,13.8,14,13.5,9.8,9.9,9.7,146.9,145.3,148.5,919.3665,935.582,903.151,263.90550000000000,269.888,257.923,32.6855,35.671,29.7,2.199,2.065,2.333,1.1325000000000000,1.014,1.251,0.443,0.237,0.649,4.6075,4.694,4.521,4.6075,4.694,4.521,5.9030000000000000,6.075,5.731,5.9030000000000000,6.075,5.731,6.6765,6.733,6.62,6.6765,6.733,6.62,47.268584,-122.480575,July 4th
2024-07-04T06:00:00Z,0,48.467,48.467,48.467,75,75,75,1012.901,1012.901,1012.901,78.736,,78.736,0.01,3.7,3.9,3.5,13.3,13.5,13.2,9.5,9.6,9.5,150.1,149,151.2,887.954,898.654,877.254,256.855,261.647,252.063,32.8305,35.744,29.917,1.9635,1.811,2.116,0.849,0.783,0.915,0.319,0.143,0.495,4.4385000000000000,4.443,4.434,4.4385000000000000,4.443,4.434,5.7545,5.849,5.66,5.7545,5.849,5.66,6.302,6.299,6.305,6.302,6.299,6.305,47.268584,-122.480575,July 4th
2024-07-04T06:30:00Z,0,47.867,47.867,47.867,74.267,74.267,74.267,1013.085,1013.085,1013.085,79.619,,79.619,0.01,3.5,3.7,3.3,12.4,12.5,12.3,9.1,9.2,9.1,156.6,155.8,157.4,828.0875,834.814,821.361,239.71000000000000,243.089,236.331,30.827,34.051,27.603,1.8085,1.695,1.922,0.8715000000000000,0.772,0.971,0.37550000000000000,0.189,0.562,4.1135,4.22,4.007,4.1135,4.22,4.007,5.2905,5.44,5.141,5.2905,5.44,5.141,5.909,5.975,5.843,5.909,5.975,5.843,47.268584,-122.480575,July 4th
2024-07-04T07:00:00Z,0,48.867,48.867,48.867,73.467,73.467,73.467,1013.27,1013.27,1013.27,77.831,,77.831,0.01,3.4,3.7,3.2,12.1,12.2,12.1,9,9,9,158.8,158.4,159.3,808.5465000000000,812.429,804.664,233.9065,236.895,230.918,30.342,34.119,26.565,1.728,1.675,1.781,0.748,0.725,0.771,0.28500000000000000,0.235,0.335,3.9460000000000000,4.053,3.839,3.9460000000000000,4.053,3.839,5.1405,5.408,4.873,5.1405,5.408,4.873,5.66,5.867,5.453,5.66,5.867,5.453,47.268584,-122.480575,July 4th
2024-07-04T07:30:00Z,0,49,49,49,72.733,72.733,72.733,1013.391,1013.391,1013.391,79.385,,79.385,0.01,3.2,3.4,3.1,11.7,11.6,11.7,8.7,8.7,8.7,162.6,162.6,162.6,776.892,776.645,777.139,224.2285,225.7,222.757,28.1455,30.101,26.19,1.509,1.525,1.493,0.648,0.671,0.625,0.26150000000000000,0.173,0.35,3.7410000000000000,3.763,3.719,3.7410000000000000,3.763,3.719,4.891500000000000,4.971,4.812,4.891500000000000,4.971,4.812,5.336,5.429,5.243,5.336,5.429,5.243,47.268584,-122.480575,July 4th
2024-07-04T08:00:00Z,0,49.2,49.2,49.2,72.2,72.2,72.2,1013.515,1013.515,1013.515,82.346,,82.346,0.01,3.3,3.5,3.1,11.6,11.8,11.5,8.7,8.8,8.7,162.7,161.4,164.1,775.8535000000000,787.103,764.604,224.0075,228.194,219.821,28.8615,31.174,26.549,1.576,1.397,1.755,0.8125,0.661,0.964,0.32,0.138,0.502,3.7510000000000000,3.781,3.721,3.7510000000000000,3.781,3.721,4.9245,5.061,4.788,4.9245,5.061,4.788,5.4665,5.471,5.462,5.4665,5.471,5.462,47.268584,-122.480575,July 4th
2024-07-04T08:30:00Z,0,49.867,49.867,49.867,71.867,71.867,71.867,1013.548,1013.548,1013.548,81.321,,81.321,0.01,3.2,3.4,3,11.5,11.6,11.4,8.7,8.7,8.6,164.2,163.4,165,764.0395000000000,770.69,757.389,221.1005,223.058,219.143,28.821000000000000,32.061,25.581,1.8455,1.722,1.969,0.88,0.793,0.967,0.3735,0.228,0.519,3.7250000000000000,3.779,3.671,3.7250000000000000,3.779,3.671,4.837,4.965,4.709,4.837,4.965,4.709,5.4720000000000000,5.505,5.439,5.4720000000000000,5.505,5.439,47.268584,-122.480575,July 4th
2024-07-04T09:00:00Z,0,50.733,50.733,50.733,71.6,71.6,71.6,1013.625,1013.625,1013.625,78.337,,78.337,0.01,3.5,3.7,3.3,12.1,12.4,11.9,9,9.1,8.9,158.7,156.9,160.5,809.8235,825.521,794.126,233.636,238.439,228.833,31.495000000000000,34.541,28.449,2.1895,2.071,2.308,0.897,0.864,0.93,0.40150000000000000,0.234,0.569,3.956,4.087,3.825,3.956,4.087,3.825,5.3195,5.579,5.06,5.3195,5.579,5.06,5.968,6.155,5.781,5.968,6.155,5.781,47.268584,-122.480575,July 4th
2024-07-04T09:30:00Z,0,51.667,51.667,51.667,70.533,70.533,70.533,1013.594,1013.594,1013.594,80.029,,80.029,0.01,4.2,4.4,4.1,14.1,14.3,14,9.9,10,9.9,144.6,143.7,145.6,942.6975,952.478,932.917,272.087,275.995,268.179,39.5245,41.709,37.34,2.431,2.435,2.427,1.0985,1.045,1.152,0.414,0.246,0.582,4.818,4.947,4.689,4.818,4.947,4.689,6.4635,6.678,6.249,6.4635,6.678,6.249,7.236,7.409,7.063,7.236,7.409,7.063,47.268584,-122.480575,July 4th
2024-07-04T10:00:00Z,0,52.533,52.533,52.533,69.867,69.867,69.867,1013.699,1013.699,1013.699,79.487,,79.487,0.01,4.6,4.9,4.3,15.1,15.1,15.1,10.3,10.4,10.3,138.6,138.4,138.8,1007.2985,1009.712,1004.885,292.9835,296.693,289.274,44.0025,49.088,38.917,2.862,3.033,2.691,1.079,1.007,1.151,0.4605,0.278,0.643,5.256,5.341,5.171,5.256,5.341,5.171,7.136,7.469,6.803,7.136,7.469,6.803,7.91,8.195,7.625,7.91,8.195,7.625,47.268584,-122.480575,July 4th
2024-07-04T10:30:00Z,0,53,53,53,69,69,69,1013.659,1013.659,1013.659,79.487,,79.487,0.01,4.4,4.5,4.2,14.5,14.4,14.6,10.1,10,10.1,142.6,143.2,142,964.2050000000000,957.803,970.607,280.2815,281.618,278.945,41.379000000000000,43.491,39.267,2.6640000000000000,2.513,2.815,1.1485,1.104,1.193,0.47650000000000000,0.29,0.663,5.0025000000000000,5.074,4.931,5.0025000000000000,5.074,4.931,6.8145,6.935,6.694,6.8145,6.935,6.694,7.591000000000000,7.619,7.563,7.591000000000000,7.619,7.563,47.268584,-122.480575,July 4th
2024-07-04T11:00:00Z,0,53.333,53.333,53.333,69,69,69,1013.588,1013.588,1013.588,81.515,,81.515,0.01,4.9,5.1,4.7,15.9,15.7,16.2,10.7,10.6,10.8,133.9,135.1,132.6,1063.0505000000000,1048.039,1078.062,308.993,306.005,311.981,47.299,51.463,43.135,3.2945,3.231,3.358,1.4075,1.367,1.448,0.589,0.397,0.781,5.5955000000000000,5.564,5.627,5.5955000000000000,5.564,5.627,7.610000000000000,7.675,7.545,7.610000000000000,7.675,7.545,8.599500000000000,8.611,8.588,8.599500000000000,8.611,8.588,47.268584,-122.480575,July 4th
2024-07-04T11:30:00Z,0,54.533,54.533,54.533,69,69,69,1013.723,1013.723,1013.723,80.177,,80.177,0.01,5,5.2,4.8,16.7,16.5,16.8,11,10.9,11.1,130,130.9,129.1,1111.1480000000000,1099.505,1122.791,321.784,319.075,324.493,47.3905,51.071,43.71,3.0875,2.941,3.234,1.392,1.281,1.503,0.6115000000000000,0.383,0.84,5.883,5.839,5.927,5.883,5.839,5.927,7.8955,7.977,7.814,7.8955,7.977,7.814,8.8975,8.865,8.93,8.8975,8.865,8.93,47.268584,-122.480575,July 4th
2024-07-04T12:00:00Z,0,55.2,55.2,55.2,68.867,68.867,68.867,1013.868,1013.868,1013.868,82.265,,82.265,0.01,4.8,5,4.5,15.7,15.7,15.8,10.6,10.6,10.6,135.1,135.4,134.9,1047.7365,1044.964,1050.509,304.652,306.311,302.993,45.7445,49.784,41.705,2.992,3.065,2.919,1.416,1.355,1.477,0.4875,0.267,0.708,5.476,5.503,5.449,5.476,5.503,5.449,7.4605,7.702,7.219,7.4605,7.702,7.219,8.414000000000000,8.56,8.268,8.414000000000000,8.56,8.268,47.268584,-122.480575,July 4th
2024-07-04T12:30:00Z,0,55.467,55.467,55.467,68.8,68.8,68.8,1014.052,1014.052,1014.052,81.762,,81.762,0.01,4.3,4.5,4.2,14.7,14.6,14.8,10.2,10.1,10.2,141.1,141.7,140.5,979.999,973.345,986.653,284.80900000000000,282.889,286.729,40.771,43.367,38.175,3.0345000000000000,2.821,3.248,1.4145000000000000,1.311,1.518,0.6295000000000000,0.456,0.803,5.072,5.061,5.083,5.072,5.061,5.083,6.8535,6.916,6.791,6.8535,6.916,6.791,7.805,7.746,7.864,7.805,7.746,7.864,47.268584,-122.480575,July 4th
2024-07-04T13:00:00Z,0,57.6,57.6,57.6,68.733,68.733,68.733,1014.127,1014.127,1014.127,80.475,,80.475,0.01,4.5,4.8,4.2,15,15,14.9,10.3,10.3,10.2,139.5,139,140,997.6105,1002.951,992.27,287.87150000000000,292.006,283.737,42.878,47.668,38.088,2.9805,2.979,2.982,1.4450000000000000,1.595,1.295,0.5375,0.372,0.703,5.0835,5.316,4.851,5.0835,5.316,4.851,6.897,7.271,6.523,6.897,7.271,6.523,7.849500000000000,8.258,7.441,7.849500000000000,8.258,7.441,47.268584,-122.480575,July 4th
2024-07-04T13:30:00Z,0,56.333,56.333,56.333,69.933,69.933,69.933,1014.189,1014.189,1014.189,78.229,,78.229,0.01,4.5,4.6,4.3,15.5,15.3,15.7,10.5,10.4,10.6,136.4,137.6,135.3,1032.6895,1019.363,1046.016,296.102,292.995,299.209,42.051500000000000,45.009,39.094,3.3660000000000000,3.287,3.445,1.6085,1.385,1.832,0.691,0.365,1.017,5.203000000000000,5.201,5.205,5.203000000000000,5.201,5.205,7.0725,7.225,6.92,7.0725,7.225,6.92,8.173,8.113,8.233,8.173,8.113,8.233,47.268584,-122.480575,July 4th
2024-07-04T14:00:00Z,0,54.333,54.333,54.333,70.8,70.8,70.8,1014.107,1014.107,1014.107,80.362,,80.362,0.01,4.2,4.4,4,14.4,14.3,14.4,10,10,10,143.2,143.5,142.9,957.057,953.858,960.256,276.49700000000000,275.361,277.633,39.483000000000000,41.781,37.185,3.055,2.575,3.535,1.3900000000000000,1.051,1.729,0.696,0.293,1.099,4.833,4.987,4.679,4.833,4.987,4.679,6.526,6.655,6.397,6.526,6.655,6.397,7.508,7.345,7.671,7.508,7.345,7.671,47.268584,-122.480575,July 4th
2024-07-04T14:30:00Z,0,52.333,52.333,52.333,71.733,71.733,71.733,1014.318,1014.318,1014.318,83.543,,83.543,0.01,4,4.3,3.8,13.8,14,13.6,9.8,9.9,9.7,146.9,145.4,148.4,919.765,934.661,904.869,265.4205,270.286,260.555,37.88550000000000,41.486,34.285,3.1265,3.108,3.145,1.3755,1.186,1.565,0.6045,0.268,0.941,4.4625,4.498,4.427,4.4625,4.498,4.427,6.1385000000000000,6.312,5.965,6.1385000000000000,6.312,5.965,7.0735,7.049,7.098,7.0735,7.049,7.098,47.268584,-122.480575,July 4th
2024-07-04T15:00:00Z,0,51.667,51.667,51.667,72.467,72.467,72.467,1014.335,1014.335,1014.335,83.362,,83.362,0.01,3.8,4.1,3.6,13.2,13.4,13.1,9.5,9.6,9.4,150.6,149.5,151.8,882.769,893.405,872.133,256.176,261.311,251.041,35.557500000000000,38.796,32.319,2.723,2.735,2.711,1.4055,1.359,1.452,0.56,0.375,0.745,4.269,4.365,4.173,4.269,4.365,4.173,5.7475000000000000,5.984,5.511,5.7475000000000000,5.984,5.511,6.7165,6.871,6.562,6.7165,6.871,6.562,47.268584,-122.480575,July 4th
2024-07-04T15:30:00Z,0,49.133,49.133,49.133,73.733,73.733,73.733,1014.309,1014.309,1014.309,84.359,,84.359,0.01,3.3,3.5,3.2,12,12.2,11.8,8.9,9,8.8,159.9,158.3,161.6,799.2225,812.901,785.544,230.8955,234.951,226.84,29.802,31.663,27.941,2.319,2.197,2.441,1.2505000000000000,1.118,1.383,0.607,0.367,0.847,3.802,3.888,3.716,3.802,3.888,3.716,4.960000000000000,5.121,4.799,4.960000000000000,5.121,4.799,5.8515,5.86,5.843,5.8515,5.86,5.843,47.268584,-122.480575,July 4th
2024-07-04T16:00:00Z,0,47.2,47.2,47.2,75.4,75.4,75.4,1014.248,1014.248,1014.248,84.706,,84.706,0.01,3.3,3.5,3.1,11.8,12,11.7,8.8,8.9,8.8,161.1,160,162.1,789.5705,798.334,780.807,227.56800000000000,229.633,225.503,29.221000000000000,32.615,25.827,2.4865,2.272,2.701,1.2935000000000000,1.242,1.345,0.5085,0.344,0.673,3.7275,3.768,3.687,3.7275,3.768,3.687,4.947,5.071,4.823,4.947,5.071,4.823,5.818,5.853,5.783,5.818,5.853,5.783,47.268584,-122.480575,July 4th
2024-07-04T16:30:00Z,0,46.133,46.133,46.133,75.933,75.933,75.933,1014.181,1014.181,1014.181,83.757,,83.757,0.01,3.3,3.4,3.2,12.1,12.1,12.1,9,9,9,158.9,158.9,159,807.7495000000000,808.334,807.165,231.1105,231.821,230.4,29.235500000000000,30.672,27.799,2.5475000000000000,2.556,2.539,1.1975,1.124,1.271,0.5675,0.371,0.764,3.7510000000000000,3.883,3.619,3.7510000000000000,3.883,3.619,4.994,5.227,4.761,4.994,5.227,4.761,5.848000000000000,5.961,5.735,5.848000000000000,5.961,5.735,47.268584,-122.480575,July 4th
2024-07-04T17:00:00Z,0,44.6,44.6,44.6,77.333,77.333,77.333,1014.067,1014.067,1014.067,82.058,,82.058,0.01,3.1,3.3,2.9,11.5,11.5,11.4,8.7,8.7,8.6,164.1,163.5,164.7,764.8935000000000,769.833,759.954,219.385,220.907,217.863,26.684,29.835,23.533,2.118,2.081,2.155,1.047,0.995,1.099,0.389,0.219,0.559,3.4610000000000000,3.543,3.379,3.4610000000000000,3.543,3.379,4.546,4.727,4.365,4.546,4.727,4.365,5.282,5.377,5.187,5.282,5.377,5.187,47.268584,-122.480575,July 4th
2024-07-04T17:30:00Z,0,42.533,42.533,42.533,78.933,78.933,78.933,1014.067,1014.067,1014.067,81.704,,81.704,0.01,2.9,3.1,2.7,11,11.1,10.8,8.4,8.5,8.3,168.3,167,169.6,731.788,741.937,721.639,210.6125,213.459,207.766,24.74,26.839,22.641,2.2905000000000000,2.1,2.481,1.139,1.121,1.157,0.5055000000000000,0.339,0.672,3.232,3.283,3.181,3.232,3.283,3.181,4.291,4.425,4.157,4.291,4.425,4.157,5.0755,5.132,5.019,5.0755,5.132,5.019,47.268584,-122.480575,July 4th
2024-07-04T18:00:00Z,0,40.133,40.133,40.133,80.267,80.267,80.267,1013.901,1013.901,1013.901,85.503,,85.503,0.01,2.6,2.6,2.6,10,10,10.1,7.9,7.9,7.9,177,177.3,176.8,668.424,666.67,670.178,191.336,190.727,191.945,21.5795,22.223,20.936,1.653,1.651,1.655,0.814,0.813,0.815,0.3435,0.22,0.467,2.873,2.907,2.839,2.873,2.907,2.839,3.7960000000000000,3.829,3.763,3.7960000000000000,3.829,3.763,4.354,4.377,4.331,4.354,4.377,4.331,47.268584,-122.480575,July 4th
2024-07-04T18:30:00Z,0,37.867,37.867,37.867,81.933,81.933,81.933,1013.593,1013.593,1013.593,85.705,,85.705,0.01,2.6,2.7,2.5,10.2,10.3,10.1,8,8,8,175.2,174.6,175.9,680.9165,685.689,676.144,194.54950000000000,195.978,193.121,20.7755,22.628,18.923,1.8465,1.962,1.731,0.952,0.819,1.085,0.449,0.255,0.643,2.997,3.019,2.975,2.997,3.019,2.975,3.878,4.035,3.721,3.878,4.035,3.721,4.538,4.565,4.511,4.538,4.565,4.511,47.268584,-122.480575,July 4th
2024-07-04T19:00:00Z,0,36.667,36.667,36.667,82.6,82.6,82.6,1013.504,1013.504,1013.504,86.997,,86.997,0.01,2.7,2.8,2.6,10.4,10.4,10.4,8.1,8.1,8.1,173.3,173.4,173.2,694.7325000000000,693.772,695.693,197.635,198.217,197.053,22.566500000000000,24.468,20.665,2.3900000000000000,2.605,2.175,1.1925,1.22,1.165,0.4435,0.331,0.556,3.0380000000000000,3.065,3.011,3.0380000000000000,3.065,3.011,4.023,4.177,3.869,4.023,4.177,3.869,4.830500000000000,4.958,4.703,4.830500000000000,4.958,4.703,47.268584,-122.480575,July 4th
2024-07-04T19:30:00Z,0,34.333,34.333,34.333,84,84,84,1013.244,1013.244,1013.244,88.265,,88.265,0.01,2.1,2.2,2,8.2,8.4,8,6.9,7,6.7,196.6,194.2,199,546.5655000000000,559.959,533.172,156.3625,159.419,153.306,16.7165,17.918,15.515,1.5655000000000000,1.593,1.538,0.861,0.921,0.801,0.2845,0.159,0.41,2.138,2.195,2.081,2.138,2.195,2.081,2.8415,2.928,2.755,2.8415,2.928,2.755,3.4285,3.512,3.345,3.4285,3.512,3.345,47.268584,-122.480575,July 4th
2024-07-04T20:00:00Z,0,33.933,33.933,33.933,83.867,83.867,83.867,1013.156,1013.156,1013.156,90.009,,90.009,0.01,1.9,2.1,1.8,7.9,8.2,7.6,6.7,6.9,6.5,199.9,196.4,203.5,528.5320000000000,547.91,509.154,149.28,156.199,142.361,14.4735,16.63,12.317,1.117,1.221,1.013,0.5330000000000000,0.591,0.475,0.2485,0.231,0.266,1.9945,2.15,1.839,1.9945,2.15,1.839,2.6215,2.89,2.353,2.6215,2.89,2.353,2.98,3.245,2.715,2.98,3.245,2.715,47.268584,-122.480575,July 4th
