"Plot Title: 21223140"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 21223140, SEN S/N: 21223140)","Coupler Attached (LGR S/N: 21223140)","Host Connected (LGR S/N: 21223140)","Stopped (LGR S/N: 21223140)","End Of File (LGR S/N: 21223140)"
1,12/15/22 12:00:00 PM,4.311,,,,
2,12/15/22 01:00:00 PM,5.655,,,,
3,12/15/22 02:00:00 PM,5.962,,,,
4,12/15/22 03:00:00 PM,5.552,,,,
5,12/15/22 04:00:00 PM,4.934,,,,
6,12/15/22 05:00:00 PM,3.367,,,,
7,12/15/22 06:00:00 PM,2.837,,,,
8,12/15/22 07:00:00 PM,2.730,,,,
9,12/15/22 08:00:00 PM,3.261,,,,
10,12/15/22 09:00:00 PM,1.112,,,,
11,12/15/22 10:00:00 PM,0.121,,,,
12,12/15/22 11:00:00 PM,-0.662,,,,
13,12/16/22 12:00:00 AM,-1.001,,,,
14,12/16/22 01:00:00 AM,-1.570,,,,
15,12/16/22 02:00:00 AM,-1.799,,,,
16,12/16/22 03:00:00 AM,-1.914,,,,
17,12/16/22 04:00:00 AM,-2.261,,,,
18,12/16/22 05:00:00 AM,-1.570,,,,
19,12/16/22 06:00:00 AM,-1.001,,,,
20,12/16/22 07:00:00 AM,-1.456,,,,
21,12/16/22 08:00:00 AM,-1.799,,,,
22,12/16/22 09:00:00 AM,-1.228,,,,
23,12/16/22 10:00:00 AM,0.343,,,,
24,12/16/22 11:00:00 AM,2.943,,,,
25,12/16/22 12:00:00 PM,4.831,,,,
26,12/16/22 01:00:00 PM,6.268,,,,
27,12/16/22 02:00:00 PM,6.370,,,,
28,12/16/22 03:00:00 PM,6.268,,,,
29,12/16/22 04:00:00 PM,5.141,,,,
30,12/16/22 05:00:00 PM,3.578,,,,
31,12/16/22 06:00:00 PM,2.410,,,,
32,12/16/22 07:00:00 PM,1.656,,,,
33,12/16/22 08:00:00 PM,0.893,,,,
34,12/16/22 09:00:00 PM,0.453,,,,
35,12/16/22 10:00:00 PM,0.343,,,,
36,12/16/22 11:00:00 PM,0.453,,,,
37,12/17/22 12:00:00 AM,-0.549,,,,
38,12/17/22 01:00:00 AM,-0.549,,,,
39,12/17/22 02:00:00 AM,-0.325,,,,
40,12/17/22 03:00:00 AM,0.121,,,,
41,12/17/22 04:00:00 AM,0.674,,,,
42,12/17/22 05:00:00 AM,0.784,,,,
43,12/17/22 06:00:00 AM,0.674,,,,
44,12/17/22 07:00:00 AM,0.674,,,,
45,12/17/22 08:00:00 AM,0.674,,,,
46,12/17/22 09:00:00 AM,0.343,,,,
47,12/17/22 10:00:00 AM,1.221,,,,
48,12/17/22 11:00:00 AM,1.330,,,,
49,12/17/22 12:00:00 PM,2.410,,,,
50,12/17/22 01:00:00 PM,3.367,,,,
51,12/17/22 02:00:00 PM,3.683,,,,
52,12/17/22 03:00:00 PM,4.102,,,,
53,12/17/22 04:00:00 PM,4.311,,,,
54,12/17/22 05:00:00 PM,4.311,,,,
55,12/17/22 06:00:00 PM,4.207,,,,
56,12/17/22 07:00:00 PM,4.415,,,,
57,12/17/22 08:00:00 PM,4.311,,,,
58,12/17/22 09:00:00 PM,3.893,,,,
59,12/17/22 10:00:00 PM,4.102,,,,
60,12/17/22 11:00:00 PM,3.998,,,,
61,12/18/22 12:00:00 AM,3.683,,,,
62,12/18/22 01:00:00 AM,3.578,,,,
63,12/18/22 02:00:00 AM,3.472,,,,
64,12/18/22 03:00:00 AM,3.049,,,,
65,12/18/22 04:00:00 AM,3.155,,,,
66,12/18/22 05:00:00 AM,3.261,,,,
67,12/18/22 06:00:00 AM,3.367,,,,
68,12/18/22 07:00:00 AM,3.367,,,,
69,12/18/22 08:00:00 AM,3.261,,,,
70,12/18/22 09:00:00 AM,3.472,,,,
