time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b
2024-07-01T17:00:00Z,52.467,52.467,,74.8,74.8,,1019.045,1019.045,,0.7969999999999999,0.893,0.701
2024-07-01T17:30:00Z,49.467,49.467,,76.8,76.8,,1018.917,1018.917,,0.7975000000000001,0.686,0.909
2024-07-01T18:00:00Z,46.133,46.133,,81,81,,1018.942,1018.942,,1.4835,1.512,1.455
2024-07-01T18:30:00Z,37.667,37.667,,87.667,87.667,,1018.797,1018.797,,1.626,1.767,1.485
2024-07-01T19:00:00Z,34.2,34.2,,89.4,89.4,,1018.685,1018.685,,2.0225,2.149,1.896
2024-07-01T19:30:00Z,32.667,32.667,,92,92,,1018.467,1018.467,,2.2965,2.421,2.172
2024-07-01T20:00:00Z,29.933,29.933,,94.467,94.467,,1018.433,1018.433,,2.2675,2.485,2.05
2024-07-01T20:30:00Z,29.267,29.267,,94,94,,1018.266,1018.266,,2.095,2.261,1.929
2024-07-01T21:00:00Z,28.467,28.467,,93.867,93.867,,1018.141,1018.141,,1.5735000000000001,1.72,1.427
2024-07-01T21:30:00Z,27.8,27.8,,95.133,95.133,,1018.002,1018.002,,1.7890000000000001,1.969,1.609
2024-07-01T22:00:00Z,27.4,27.4,,95,95,,1017.934,1017.934,,2.218,2.396,2.04
2024-07-01T22:30:00Z,29.667,29.667,,92.4,92.4,,1017.821,1017.821,,1.823,2.002,1.644
2024-07-01T23:00:00Z,29.4,29.4,,92.8,92.8,,1017.538,1017.538,,1.4235,1.546,1.301
2024-07-01T23:30:00Z,29.533,29.533,,92.267,92.267,,1017.451,1017.451,,1.345,1.507,1.183
2024-07-02T00:00:00Z,31.133,31.133,,90.4,90.4,,1017.162,1017.162,,1.101,1.282,0.92
2024-07-02T00:30:00Z,32.2,32.2,,88.733,88.733,,1017.013,1017.013,,1.278,1.457,1.099
2024-07-02T01:00:00Z,32.933,32.933,,87.533,87.533,,1016.951,1016.951,,1.8689999999999998,2.03,1.708
2024-07-02T01:30:00Z,33.333,33.333,,85.933,85.933,,1017.039,1017.039,,2.365,2.471,2.259
2024-07-02T02:00:00Z,33.333,33.333,,84.133,84.133,,1017.259,1017.259,,1.5175,1.498,1.537
2024-07-02T02:30:00Z,34.867,34.867,,82.267,82.267,,1017.463,1017.463,,2.185,2.361,2.009
2024-07-02T03:00:00Z,35.933,35.933,,80.667,80.667,,1017.699,1017.699,,2.661,2.799,2.523
2024-07-02T03:30:00Z,38.067,38.067,,78.067,78.067,,1017.776,1017.776,,2.7605,2.828,2.693
2024-07-02T04:00:00Z,39.733,39.733,,75.067,75.067,,1017.632,1017.632,,3.16,3.421,2.899
2024-07-02T04:30:00Z,40.867,40.867,,73.267,73.267,,1018.012,1018.012,,2.8415,3.042,2.641
2024-07-02T05:00:00Z,40.733,40.733,,72.933,72.933,,1018.691,1018.691,,2.669,2.955,2.383
2024-07-02T05:30:00Z,41,41,,71.8,71.8,,1018.989,1018.989,,2.5810000000000004,2.845,2.317
2024-07-02T06:00:00Z,42.267,42.267,,70.467,70.467,,1019.347,1019.347,,2.4859999999999998,2.856,2.116
2024-07-02T06:30:00Z,44.8,44.8,,69.333,69.333,,1019.577,1019.577,,2.653,3.039,2.267
2024-07-02T07:00:00Z,47.2,47.2,,68.067,68.067,,1019.638,1019.638,,2.8935,3.299,2.488
2024-07-02T07:30:00Z,49.067,49.067,,67.067,67.067,,1019.663,1019.663,,2.9764999999999997,3.419,2.534
2024-07-02T08:00:00Z,48.933,48.933,,66.933,66.933,,1019.79,1019.79,,3.0065,3.473,2.54
2024-07-02T08:30:00Z,49.267,49.267,,66.8,66.8,,1019.693,1019.693,,4.3945,4.944,3.845
2024-07-02T09:00:00Z,50.467,50.467,,66,66,,1020.013,1020.013,,3.8215000000000003,4.352,3.291
2024-07-02T09:30:00Z,52.267,52.267,,65.533,65.533,,1020.106,1020.106,,3.9165,4.366,3.467
2024-07-02T10:00:00Z,52.4,52.4,,65.267,65.267,,1020.149,1020.149,,4.05,4.453,3.647
2024-07-02T10:30:00Z,52.133,52.133,,65,65,,1020.373,1020.373,,4.035,4.503,3.567
2024-07-02T11:00:00Z,53.067,53.067,,64.8,64.8,,1020.442,1020.442,,4.134,4.669,3.599
2024-07-02T11:30:00Z,52.933,52.933,,65,65,,1020.688,1020.688,,4.156,4.725,3.587
2024-07-02T12:00:00Z,52.333,52.333,,64.867,64.867,,1020.728,1020.728,,4.309,4.814,3.804
2024-07-02T12:30:00Z,51.933,51.933,,65,65,,1021.068,1021.068,,4.234999999999999,4.819,3.651
2024-07-02T13:00:00Z,51.333,51.333,,65.267,65.267,,1021.175,1021.175,,4.545999999999999,4.899,4.193
2024-07-02T13:30:00Z,50.267,50.267,,66.133,66.133,,1021.207,1021.207,,4.511,5.029,3.993
2024-07-02T14:00:00Z,50,50,,66.933,66.933,,1021.232,1021.232,,4.6135,5.051,4.176
2024-07-02T14:30:00Z,49.667,49.667,,67.133,67.133,,1021.104,1021.104,,4.890499999999999,5.444,4.337
2024-07-02T15:00:00Z,48.667,48.667,,68,68,,1021.369,1021.369,,4.949,5.463,4.435
2024-07-02T15:30:00Z,47.133,47.133,,69,69,,1021.515,1021.515,,4.617,5.191,4.043
2024-07-02T16:00:00Z,46.533,46.533,,69.4,69.4,,1021.616,1021.616,,4.8385,5.405,4.272
2024-07-02T16:30:00Z,45.133,45.133,,70.667,70.667,,1021.623,1021.623,,4.7315000000000005,5.269,4.194
2024-07-02T17:00:00Z,44.267,44.267,,70.867,70.867,,1021.323,1021.323,,4.9925,5.586,4.399
2024-07-02T17:30:00Z,42.933,42.933,,72.867,72.867,,1021.847,1021.847,,5.43,5.813,5.047
2024-07-02T18:00:00Z,40.733,40.733,,74.8,74.8,,1021.944,1021.944,,5.688000000000001,6.157,5.219
2024-07-02T18:30:00Z,39.933,39.933,,75.067,75.067,,1021.968,1021.968,,5.503500000000001,6.03,4.977
2024-07-02T19:00:00Z,39.733,39.733,,75.133,75.133,,1022.183,1022.183,,4.9975000000000005,5.385,4.61
2024-07-02T19:30:00Z,37.467,37.467,,79.067,79.067,,1022.003,1022.003,,5.2895,5.57,5.009
2024-07-02T20:00:00Z,32.2,32.2,,85.933,85.933,,1021.565,1021.565,,5.243,5.471,5.015
2024-07-02T20:30:00Z,29.667,29.667,,86.667,86.667,,1021.453,1021.453,,5.355,5.695,5.015
2024-07-02T21:00:00Z,31.533,31.533,,84.267,84.267,,1021.386,1021.386,,5.2305,5.505,4.956
2024-07-02T21:30:00Z,31.133,31.133,,85.4,85.4,,1021.207,1021.207,,4.8705,5.002,4.739
2024-07-02T22:00:00Z,30.8,30.8,,86.067,86.067,,1020.991,1020.991,,4.811,5.149,4.473
2024-07-02T22:30:00Z,31.933,31.933,,85.2,85.2,,1020.653,1020.653,,4.583500000000001,4.812,4.355
2024-07-02T23:00:00Z,31.4,31.4,,85.067,85.067,,1020.564,1020.564,,4.455500000000001,4.647,4.264
2024-07-02T23:30:00Z,33.133,33.133,,83.6,83.6,,1020.181,1020.181,,4.374499999999999,4.526,4.223
2024-07-03T00:00:00Z,33.733,33.733,,83.533,83.533,,1020.111,1020.111,,4.1745,4.376,3.973
2024-07-03T00:30:00Z,34.067,34.067,,83,83,,1019.912,1019.912,,4.1665,4.312,4.021
2024-07-03T01:00:00Z,33.667,33.667,,82.467,82.467,,1019.352,1019.352,,3.841,3.907,3.775
2024-07-03T01:30:00Z,34.2,34.2,,82.133,82.133,,1019.696,1019.696,,3.5845000000000002,3.74,3.429
2024-07-03T02:00:00Z,35.133,35.133,,81.4,81.4,,1019.717,1019.717,,3.4945,3.661,3.328
2024-07-03T02:30:00Z,35.867,35.867,,80.133,80.133,,1019.785,1019.785,,3.308,3.411,3.205
2024-07-03T03:00:00Z,37.667,37.667,,77.667,77.667,,1019.833,1019.833,,2.7755,2.898,2.653
2024-07-03T03:30:00Z,39.467,39.467,,75.6,75.6,,1020.027,1020.027,,2.724,3.019,2.429
2024-07-03T04:00:00Z,40.533,40.533,,73.8,73.8,,1020.207,1020.207,,2.609,2.843,2.375
2024-07-03T04:30:00Z,41.6,41.6,,72.667,72.667,,1020.469,1020.469,,2.407,2.693,2.121
2024-07-03T05:00:00Z,43.6,43.6,,70.733,70.733,,1020.646,1020.646,,2.6275,2.981,2.274
2024-07-03T05:30:00Z,46,46,,68.733,68.733,,1020.619,1020.619,,2.8,3.217,2.383
2024-07-03T06:00:00Z,47.8,47.8,,67.533,67.533,,1021.006,1021.006,,2.5,2.869,2.131
2024-07-03T06:30:00Z,48.867,48.867,,66.333,66.333,,1021.173,1021.173,,2.543,2.857,2.229
2024-07-03T07:00:00Z,50.4,50.4,,65.6,65.6,,1021.671,1021.671,,2.702,3.099,2.305
2024-07-03T07:30:00Z,51,51,,64.933,64.933,,1021.863,1021.863,,2.4335,2.766,2.101
2024-07-03T08:00:00Z,51,51,,64.933,64.933,,1022.151,1022.151,,2.5225,2.939,2.106
2024-07-03T08:30:00Z,51.4,51.4,,64.4,64.4,,1022.231,1022.231,,2.6395,3.05,2.229
2024-07-03T09:00:00Z,51.933,51.933,,64,64,,1022.466,1022.466,,3.6895,3.842,3.537
2024-07-03T09:30:00Z,52,52,,63.8,63.8,,1022.387,1022.387,,3.192,3.479,2.905
2024-07-03T10:00:00Z,51.933,51.933,,63.467,63.467,,1022.473,1022.473,,2.9459999999999997,3.225,2.667
2024-07-03T10:30:00Z,51.467,51.467,,63.667,63.667,,1022.552,1022.552,,2.7335,3.014,2.453
2024-07-03T11:00:00Z,52.133,52.133,,62.8,62.8,,1022.487,1022.487,,2.717,3.124,2.31
2024-07-03T11:30:00Z,52.533,52.533,,61.8,61.8,,1022.556,1022.556,,3.0115,3.305,2.718
2024-07-03T12:00:00Z,53,53,,61,61,,1022.834,1022.834,,2.987,3.249,2.725
2024-07-03T12:30:00Z,53.867,53.867,,61,61,,1022.955,1022.955,,2.925,3.176,2.674
2024-07-03T13:00:00Z,54.333,54.333,,61.067,61.067,,1023.025,1023.025,,2.9240000000000004,3.192,2.656
2024-07-03T13:30:00Z,54.733,54.733,,62.467,62.467,,1023.211,1023.211,,2.9535,3.295,2.612
2024-07-03T14:00:00Z,52.867,52.867,,64.533,64.533,,1023.285,1023.285,,3.258,3.493,3.023
2024-07-03T14:30:00Z,51.067,51.067,,66.467,66.467,,1023.363,1023.363,,3.186,3.573,2.799
2024-07-03T15:00:00Z,47.933,47.933,,68.8,68.8,,1023.451,1023.451,,3.38,3.82,2.94
2024-07-03T15:30:00Z,43.867,43.867,,72.667,72.667,,1023.517,1023.517,,3.4130000000000003,3.755,3.071
2024-07-03T16:00:00Z,40.933,40.933,,74.8,74.8,,1023.529,1023.529,,3.609,3.831,3.387
2024-07-03T16:30:00Z,38.2,38.2,,77.667,77.667,,1023.555,1023.555,,4.0645,4.273,3.856
2024-07-03T17:00:00Z,35.6,35.6,,80.067,80.067,,1023.678,1023.678,,4.37,4.479,4.261
2024-07-03T17:30:00Z,33.467,33.467,,82.333,82.333,,1023.597,1023.597,,4.632,4.885,4.379
2024-07-03T18:00:00Z,32.267,32.267,,84.067,84.067,,1023.419,1023.419,,4.476,4.595,4.357
2024-07-03T18:30:00Z,30.067,30.067,,87.533,87.533,,1023.272,1023.272,,4.59,4.769,4.411
2024-07-03T19:00:00Z,29.2,29.2,,88.533,88.533,,1023.071,1023.071,,4.72,4.989,4.451
2024-07-03T19:30:00Z,27.467,27.467,,90.667,90.667,,1022.826,1022.826,,4.6295,4.888,4.371
2024-07-03T20:00:00Z,26.067,26.067,,92.467,92.467,,1022.604,1022.604,,4.482,4.687,4.277
2024-07-03T20:30:00Z,26.2,26.2,,91.867,91.867,,1022.42,1022.42,,4.6345,4.916,4.353
2024-07-03T21:00:00Z,26.733,26.733,,92.067,92.067,,1022.167,1022.167,,4.6715,4.91,4.433
2024-07-03T21:30:00Z,27.467,27.467,,91.4,91.4,,1022.027,1022.027,,4.419499999999999,4.683,4.156
2024-07-03T22:00:00Z,26.8,26.8,,91.667,91.667,,1021.801,1021.801,,4.256,4.62,3.892
2024-07-03T22:30:00Z,26.133,26.133,,91.467,91.467,,1021.61,1021.61,,4.109,4.315,3.903
2024-07-03T23:00:00Z,25.467,25.467,,90.933,90.933,,1021.336,1021.336,,3.8649999999999998,4.015,3.715
2024-07-03T23:30:00Z,26.867,26.867,,90,90,,1021.105,1021.105,,9.099499999999999,9.523,8.676
2024-07-04T00:00:00Z,26.733,26.733,,89.867,89.867,,1020.769,1020.769,,9.9815,10.61,9.353
2024-07-04T00:30:00Z,27,27,,89,89,,1020.591,1020.591,,3.978,4.139,3.817
2024-07-04T01:00:00Z,27,27,,88.6,88.6,,1020.35,1020.35,,3.8705,3.971,3.77
2024-07-04T01:30:00Z,28.8,28.8,,86.733,86.733,,1020.231,1020.231,,4.6705000000000005,4.844,4.497
2024-07-04T02:00:00Z,30.467,30.467,,85.333,85.333,,1020.234,1020.234,,5.4025,5.52,5.285
2024-07-04T02:30:00Z,31.6,31.6,,84.467,84.467,,1020.171,1020.171,,5.109999999999999,5.117,5.103
2024-07-04T03:00:00Z,33.133,33.133,,82.733,82.733,,1020.218,1020.218,,5.0440000000000005,5.281,4.807
2024-07-04T03:30:00Z,34.667,34.667,,80.667,80.667,,1020.099,1020.099,,4.811999999999999,5.085,4.539
2024-07-04T04:00:00Z,36.267,36.267,,78.8,78.8,,1020.243,1020.243,,4.572,4.755,4.389
2024-07-04T04:30:00Z,36.267,36.267,,77.4,77.4,,1020.602,1020.602,,4.4295,4.71,4.149
2024-07-04T05:00:00Z,38.333,38.333,,75.533,75.533,,1020.689,1020.689,,5.492,5.985,4.999
2024-07-04T05:30:00Z,41.333,41.333,,74.267,74.267,,1020.693,1020.693,,6.2735,6.872,5.675
2024-07-04T06:00:00Z,44.4,44.4,,72.467,72.467,,1020.735,1020.735,,6.882,7.35,6.414
2024-07-04T06:30:00Z,46.467,46.467,,70.733,70.733,,1020.962,1020.962,,8.1645,8.572,7.757
2024-07-04T07:00:00Z,47.667,47.667,,69.533,69.533,,1021.127,1021.127,,11.125499999999999,11.594,10.657
2024-07-04T07:30:00Z,48.333,48.333,,68.4,68.4,,1021.251,1021.251,,9.788,10.267,9.309
2024-07-04T08:00:00Z,50,50,,68,68,,1021.457,1021.457,,9.551,9.827,9.275
2024-07-04T08:30:00Z,50.733,50.733,,66.4,66.4,,1021.018,1021.018,,9.481000000000002,9.771,9.191
2024-07-04T09:00:00Z,51.4,51.4,,67,67,,1021.659,1021.659,,7.3255,7.424,7.227
2024-07-04T09:30:00Z,51.933,51.933,,66.267,66.267,,1021.485,1021.485,,7.276999999999999,7.419,7.135
2024-07-04T10:00:00Z,52.067,52.067,,66,66,,1021.695,1021.695,,7.163,7.319,7.007
2024-07-04T10:30:00Z,51.467,51.467,,65.6,65.6,,1021.568,1021.568,,7.0329999999999995,7.272,6.794
2024-07-04T11:00:00Z,52.4,52.4,,65,65,,1021.659,1021.659,,7.1915,7.446,6.937
2024-07-04T11:30:00Z,52.6,52.6,,64.133,64.133,,1021.731,1021.731,,7.399,7.481,7.317
2024-07-04T12:00:00Z,53.333,53.333,,63.267,63.267,,1021.805,1021.805,,7.3505,7.484,7.217
2024-07-04T12:30:00Z,54,54,,63,63,,1022.177,1022.177,,7.313,7.473,7.153
2024-07-04T13:00:00Z,55.333,55.333,,63.067,63.067,,1022.056,1022.056,,7.705500000000001,7.855,7.556
2024-07-04T13:30:00Z,55.867,55.867,,64.733,64.733,,1022.275,1022.275,,7.261,7.354,7.168
2024-07-04T14:00:00Z,54.533,54.533,,68.333,68.333,,1022.149,1022.149,,6.974,7.321,6.627
2024-07-04T14:30:00Z,50.2,50.2,,72.133,72.133,,1022.283,1022.283,,6.258,6.627,5.889
2024-07-04T15:00:00Z,44.733,44.733,,74.867,74.867,,1021.739,1021.739,,4.9475,5.214,4.681
2024-07-04T15:30:00Z,42.8,42.8,,77.267,77.267,,1022.135,1022.135,,5.167999999999999,5.337,4.999
2024-07-04T16:00:00Z,41.333,41.333,,79.467,79.467,,1022.205,1022.205,,4.808,5.059,4.557
2024-07-04T16:30:00Z,38.067,38.067,,83.133,83.133,,1022.029,1022.029,,4.4405,4.528,4.353
2024-07-04T17:00:00Z,34.4,34.4,,86.467,86.467,,1021.967,1021.967,,4.013,4.037,3.989
2024-07-04T17:30:00Z,30.8,30.8,,89.267,89.267,,1021.882,1021.882,,3.8630000000000004,4.105,3.621
2024-07-04T18:00:00Z,29.133,29.133,,90.467,90.467,,1021.675,1021.675,,3.9255,4.167,3.684
2024-07-04T18:30:00Z,27.533,27.533,,92.533,92.533,,1021.291,1021.291,,3.8945,4.185,3.604
2024-07-04T19:00:00Z,25.267,25.267,,93.867,93.867,,1021.256,1021.256,,3.3875,3.659,3.116
2024-07-04T19:30:00Z,23.867,23.867,,96.2,96.2,,1020.934,1020.934,,17.925,19.003,16.847
2024-07-04T20:00:00Z,22.4,22.4,,98.067,98.067,,1020.806,1020.806,,3.225,3.479,2.971
2024-07-04T20:30:00Z,21.533,21.533,,99,99,,1020.637,1020.637,,2.8805,3.013,2.748
2024-07-04T21:00:00Z,22.133,22.133,,98.6,98.6,,1019.955,1019.955,,3.082,3.381,2.783
2024-07-04T21:30:00Z,22.267,22.267,,98.533,98.533,,1020.017,1020.017,,3.186,3.33,3.042
2024-07-04T22:00:00Z,22.667,22.667,,97.933,97.933,,1019.815,1019.815,,3.1725000000000003,3.39,2.955
2024-07-04T22:30:00Z,22.867,22.867,,97.133,97.133,,1019.625,1019.625,,3.2015000000000002,3.455,2.948
2024-07-04T23:00:00Z,22.733,22.733,,96.6,96.6,,1019.45,1019.45,,3.2569999999999997,3.468,3.046
2024-07-04T23:30:00Z,22.133,22.133,,96,96,,1019.138,1019.138,,3.5755,3.796,3.355
2024-07-05T00:00:00Z,22.4,22.4,,94.4,94.4,,1018.873,1018.873,,9.3445,9.496,9.193
2024-07-05T00:30:00Z,24.133,24.133,,92.067,92.067,,1018.625,1018.625,,9.452,9.72,9.184
2024-07-05T01:00:00Z,25.4,25.4,,91,91,,1018.591,1018.591,,3.362,3.623,3.101
2024-07-05T01:30:00Z,25.6,25.6,,89.933,89.933,,1018.423,1018.423,,3.793,3.967,3.619
2024-07-05T02:00:00Z,25.133,25.133,,88.733,88.733,,1018.267,1018.267,,3.4755,3.768,3.183
2024-07-05T02:30:00Z,24.4,24.4,,87.667,87.667,,1018.313,1018.313,,2.9219999999999997,3.017,2.827
2024-07-05T03:00:00Z,24.733,24.733,,85.267,85.267,,1018.306,1018.306,,2.902,3.045,2.759
2024-07-05T03:30:00Z,26.867,26.867,,82.8,82.8,,1018.211,1018.211,,6.2115,6.494,5.929
2024-07-05T04:00:00Z,29.133,29.133,,80.6,80.6,,1018.383,1018.383,,5.292999999999999,5.539,5.047
2024-07-05T04:30:00Z,32,32,,78.2,78.2,,1018.486,1018.486,,15.1085,15.573,14.644
2024-07-05T05:00:00Z,34.667,34.667,,76.267,76.267,,1018.863,1018.863,,48.8685,48.646,49.091
2024-07-05T05:30:00Z,35.8,35.8,,74.6,74.6,,1018.815,1018.815,,54.7065,54.799,54.614
2024-07-05T06:00:00Z,36.933,36.933,,73.467,73.467,,1018.965,1018.965,,50.385999999999996,49.849,50.923
2024-07-05T06:30:00Z,39.467,39.467,,71.667,71.667,,1018.932,1018.932,,44.004000000000005,43.243,44.765
2024-07-05T07:00:00Z,41.133,41.133,,70.533,70.533,,1018.923,1018.923,,55.132,53.925,56.339
2024-07-05T07:30:00Z,42.6,42.6,,69.6,69.6,,1019.067,1019.067,,50.301,48.675,51.927
2024-07-05T08:00:00Z,44.4,44.4,,68.467,68.467,,1019.042,1019.042,,38.973,38.071,39.875
2024-07-05T08:30:00Z,45.467,45.467,,67.733,67.733,,1018.992,1018.992,,28.2735,28.395,28.152
2024-07-05T09:00:00Z,45.733,45.733,,66.933,66.933,,1018.861,1018.861,,25.7895,26.293,25.286
2024-07-05T09:30:00Z,46.467,46.467,,66.2,66.2,,1018.964,1018.964,,25.359,25.883,24.835
2024-07-05T10:00:00Z,47.533,47.533,,66,66,,1019.13,1019.13,,30.268,30.047,30.489
2024-07-05T10:30:00Z,48.067,48.067,,65.667,65.667,,1019.359,1019.359,,35.974000000000004,34.775,37.173
2024-07-05T11:00:00Z,49.4,49.4,,65,65,,1019.351,1019.351,,37.153000000000006,36.133,38.173
2024-07-05T11:30:00Z,50.133,50.133,,64.667,64.667,,1019.271,1019.271,,31.7165,31.685,31.748
2024-07-05T12:00:00Z,50.333,50.333,,64,64,,1019.304,1019.304,,27.2,27.101,27.299
2024-07-05T12:30:00Z,51.2,51.2,,64,64,,1019.41,1019.41,,26.5895,26.641,26.538
2024-07-05T13:00:00Z,51.8,51.8,,63.8,63.8,,1019.299,1019.299,,29.329500000000003,29.55,29.109
2024-07-05T13:30:00Z,52.6,52.6,,65.867,65.867,,1019.714,1019.714,,35.399,34.65,36.148
2024-07-05T14:00:00Z,49.533,49.533,,69.8,69.8,,1019.675,1019.675,,37.047,36.189,37.905
2024-07-05T14:30:00Z,45.733,45.733,,74.6,74.6,,1019.731,1019.731,,36.442499999999995,35.793,37.092
2024-07-05T15:00:00Z,41.2,41.2,,78.667,78.667,,1019.609,1019.609,,36.7665,36.526,37.007
2024-07-05T15:30:00Z,38.067,38.067,,81,81,,1019.675,1019.675,,36.010999999999996,36.001,36.021
2024-07-05T16:00:00Z,36.067,36.067,,83.267,83.267,,1019.773,1019.773,,36.2,36.338,36.062
2024-07-05T16:30:00Z,33.867,33.867,,86.533,86.533,,1019.577,1019.577,,32.6185,33.071,32.166
2024-07-05T17:00:00Z,30.533,30.533,,87.733,87.733,,1019.419,1019.419,,18.075499999999998,18.408,17.743
2024-07-05T17:30:00Z,29,29,,89.133,89.133,,1019.201,1019.201,,13.9595,14.394,13.525
2024-07-05T18:00:00Z,26.533,26.533,,92.133,92.133,,1019.045,1019.045,,9.4485,9.718,9.179
2024-07-05T18:30:00Z,23.8,23.8,,95.933,95.933,,1018.81,1018.81,,7.9350000000000005,8.287,7.583
2024-07-05T19:00:00Z,21.867,21.867,,98.733,98.733,,1018.645,1018.645,,7.2985,7.468,7.129
2024-07-05T19:30:00Z,20.133,20.133,,99.933,99.933,,1018.063,1018.063,,6.9399999999999995,7.167,6.713
2024-07-05T20:00:00Z,19.267,19.267,,102.133,102.133,,1018.401,1018.401,,8.1205,8.411,7.83
2024-07-05T20:30:00Z,18.333,18.333,,103,103,,1017.978,1017.978,,8.9275,9.106,8.749
2024-07-05T21:00:00Z,18.267,18.267,,103.467,103.467,,1017.609,1017.609,,6.9805,7.125,6.836
2024-07-05T21:30:00Z,18.2,18.2,,104.067,104.067,,1017.351,1017.351,,5.827500000000001,6.001,5.654
2024-07-05T22:00:00Z,17.867,17.867,,103.867,103.867,,1017.083,1017.083,,4.2715,4.436,4.107
2024-07-05T22:30:00Z,18.667,18.667,,102.733,102.733,,1016.783,1016.783,,4.4625,4.591,4.334
2024-07-05T23:00:00Z,18.6,18.6,,103,103,,1016.435,1016.435,,4.2605,4.55,3.971
2024-07-05T23:30:00Z,18.8,18.8,,101.533,101.533,,1016.069,1016.069,,3.4275,3.58,3.275
2024-07-06T00:00:00Z,19.8,19.8,,100.133,100.133,,1015.883,1015.883,,3.242,3.569,2.915
2024-07-06T00:30:00Z,20,20,,98.933,98.933,,1015.662,1015.662,,3.5465,3.838,3.255
2024-07-06T01:00:00Z,19.733,19.733,,98,98,,1015.368,1015.368,,2.989,3.255,2.723
2024-07-06T01:30:00Z,19.067,19.067,,96.4,96.4,,1015.125,1015.125,,2.447,2.537,2.357
