time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b
2024-07-01T00:00:00Z,31.2,31.2,31.2,89.733,89.733,89.733,1008.73,1008.73,1008.73,0.0855,0.131,0.04
2024-07-01T00:30:00Z,30.6,30.6,30.6,90.467,90.467,90.467,1008.552,1008.552,1008.552,0.2135,0.239,0.188
2024-07-01T01:00:00Z,28.933,28.933,28.933,92.733,92.733,92.733,1008.395,1008.395,1008.395,0.2545,0.285,0.224
2024-07-01T01:30:00Z,29.933,29.933,29.933,91.067,91.067,91.067,1008.331,1008.331,1008.331,0.6745,0.659,0.69
2024-07-01T02:00:00Z,34.933,34.933,34.933,85.267,85.267,85.267,1008.284,1008.284,1008.284,0.127,0.158,0.096
2024-07-01T02:30:00Z,37.533,37.533,37.533,84,84,84,1008.253,1008.253,1008.253,0.0695,0.105,0.034
2024-07-01T03:00:00Z,40.6,40.6,40.6,82.867,82.867,82.867,1008.345,1008.345,1008.345,0.087,0.155,0.019
2024-07-01T03:30:00Z,42,42,42,82.067,82.067,82.067,1008.487,1008.487,1008.487,2.422,2.579,2.265
2024-07-01T04:00:00Z,43.8,43.8,43.8,80.933,80.933,80.933,1008.685,1008.685,1008.685,0.6034999999999999,0.733,0.474
2024-07-01T04:30:00Z,47.2,47.2,47.2,79.6,79.6,79.6,1009.106,1009.106,1009.106,2.318,2.478,2.158
2024-07-01T05:00:00Z,49.267,49.267,49.267,78.8,78.8,78.8,1009.331,1009.331,1009.331,3.01,3.163,2.857
2024-07-01T05:30:00Z,50.533,50.533,50.533,78.133,78.133,78.133,1009.293,1009.293,1009.293,3.0075000000000003,3.15,2.865
2024-07-01T06:00:00Z,51.333,51.333,51.333,77.667,77.667,77.667,1009.085,1009.085,1009.085,1.933,1.993,1.873
2024-07-01T06:30:00Z,51.867,51.867,51.867,77,77,77,1009.075,1009.075,1009.075,0.4565,0.56,0.353
2024-07-01T07:00:00Z,52.867,52.867,52.867,76.733,76.733,76.733,1009.167,1009.167,1009.167,0.3115,0.457,0.166
2024-07-01T07:30:00Z,54,54,54,76.067,76.067,76.067,1009.252,1009.252,1009.252,0.6145,0.729,0.5
2024-07-01T08:00:00Z,54.4,54.4,54.4,75.8,75.8,75.8,1009.301,1009.301,1009.301,0.6599999999999999,0.82,0.5
2024-07-01T08:30:00Z,55.067,55.067,55.067,75.467,75.467,75.467,1009.285,1009.285,1009.285,0.421,0.591,0.251
2024-07-01T09:00:00Z,54.733,54.733,54.733,75.867,75.867,75.867,1009.036,1009.036,1009.036,0.45599999999999996,0.624,0.288
2024-07-01T09:30:00Z,55,55,55,75.533,75.533,75.533,1009.111,1009.111,1009.111,0.47650000000000003,0.62,0.333
2024-07-01T10:00:00Z,55.083,55.083,55.083,75.2,75.2,75.2,1009.214,1009.214,1009.214,0.518,0.694,0.342
2024-07-01T10:30:00Z,55.333,55.333,55.333,75.067,75.067,75.067,1009.291,1009.291,1009.291,0.5615,0.655,0.468
2024-07-01T11:00:00Z,55.8,55.8,55.8,74.733,74.733,74.733,1009.441,1009.441,1009.441,0.653,0.773,0.533
2024-07-01T11:30:00Z,56.933,56.933,56.933,74.267,74.267,74.267,1009.553,1009.553,1009.553,0.623,0.739,0.507
2024-07-01T12:00:00Z,56.933,56.933,56.933,74.6,74.6,74.6,1009.487,1009.487,1009.487,0.46950000000000003,0.602,0.337
2024-07-01T12:30:00Z,57.667,57.667,57.667,73.867,73.867,73.867,1009.594,1009.594,1009.594,0.617,0.722,0.512
2024-07-01T13:00:00Z,59.467,59.467,59.467,73.333,73.333,73.333,1009.745,1009.745,1009.745,0.642,0.817,0.467
2024-07-01T13:30:00Z,60.067,60.067,60.067,73.067,73.067,73.067,1009.85,1009.85,1009.85,0.75,0.848,0.652
2024-07-01T14:00:00Z,61,61,61,72.933,72.933,72.933,1010.003,1010.003,1010.003,1.1764999999999999,1.319,1.034
2024-07-01T14:30:00Z,60.933,60.933,60.933,73.4,73.4,73.4,1010.246,1010.246,1010.246,1.809,1.902,1.716
2024-07-01T15:00:00Z,61.067,61.067,61.067,73.533,73.533,73.533,1010.234,1010.234,1010.234,2.0220000000000002,2.157,1.887
2024-07-01T15:30:00Z,60.333,60.333,60.333,74.267,74.267,74.267,1010.255,1010.255,1010.255,1.612,1.783,1.441
2024-07-01T16:00:00Z,59,59,59,74.6,74.6,74.6,1010.601,1010.601,1010.601,1.2295,1.415,1.044
2024-07-01T16:30:00Z,57.8,57.8,57.8,74.533,74.533,74.533,1010.925,1010.925,1010.925,1.1355,1.34,0.931
2024-07-01T17:00:00Z,56,56,56,75.667,75.667,75.667,1010.941,1010.941,1010.941,0.869,1.005,0.733
2024-07-01T17:30:00Z,53.8,53.8,53.8,76.733,76.733,76.733,1010.841,1010.841,1010.841,0.9325,1.012,0.853
2024-07-01T18:00:00Z,50.8,50.8,50.8,79.133,79.133,79.133,1010.858,1010.858,1010.858,1.5685,1.758,1.379
2024-07-01T18:30:00Z,47.667,47.667,47.667,80.933,80.933,80.933,1010.783,1010.783,1010.783,1.4455,1.686,1.205
2024-07-01T19:00:00Z,47.267,47.267,47.267,81.4,81.4,81.4,1010.665,1010.665,1010.665,1.7970000000000002,1.982,1.612
2024-07-01T19:30:00Z,48.667,48.667,48.667,80,80,80,1010.577,1010.577,1010.577,2.3405,2.511,2.17
2024-07-01T20:00:00Z,47.267,47.267,47.267,80.667,80.667,80.667,1010.495,1010.495,1010.495,2.425,2.598,2.252
