time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,sensor_index
2024-07-04T01:00:00Z,34.467,81.4,1013.175,3.2,4.452,4.613,4.291,4.452,80321
2024-07-04T01:30:00Z,35.867,79.8,1013.067,3.2,4.482000000000000,4.741,4.223,4.482000000000000,80321
2024-07-04T02:00:00Z,38.133,78.933,1013.058,3.4,4.845,5.153,4.537,4.845,80321
2024-07-04T02:30:00Z,40.533,78,1013.062,3.6,5.247,5.501,4.993,5.247,80321
2024-07-04T03:00:00Z,43.267,76.867,1012.931,3.7,5.297000000000000,5.594,5,5.297000000000000,80321
2024-07-04T03:30:00Z,45.933,75.467,1012.955,3.9,5.6690000000000000,5.933,5.405,5.6690000000000000,80321
2024-07-04T04:00:00Z,47.267,73.867,1013.129,3.9,5.6225000000000000,5.929,5.316,5.6225000000000000,80321
2024-07-04T04:30:00Z,49.467,72.133,1013.477,4.1,6.1195,6.408,5.831,6.1195,80321
2024-07-04T05:00:00Z,52.133,70.267,1013.564,4.1,6.1130000000000000,6.381,5.845,6.1130000000000000,80321
2024-07-04T05:30:00Z,53.133,69,1013.543,4.1,6.0715,6.52,5.623,6.0715,80321
2024-07-04T06:00:00Z,53.933,68.2,1013.505,4.1,6.031000000000000,6.464,5.598,6.031000000000000,80321
2024-07-04T06:30:00Z,53.933,68,1013.71,3.9,5.662,6.011,5.313,5.662,80321
2024-07-04T07:00:00Z,54.4,67.133,1013.917,3.8,5.645,5.855,5.435,5.645,80321
2024-07-04T07:30:00Z,54.867,66.133,1013.96,3.8,5.402000000000000,5.584,5.22,5.402000000000000,80321
2024-07-04T08:00:00Z,56.133,65.267,1014.177,3.8,5.546000000000000,6.085,5.007,5.546000000000000,80321
2024-07-04T08:30:00Z,57.867,64.133,1014.335,3.8,5.5955000000000000,6.005,5.186,5.5955000000000000,80321
2024-07-04T09:00:00Z,59.333,63.133,1014.411,3.8,5.5055,5.703,5.308,5.5055,80321
2024-07-04T09:30:00Z,59.533,63.067,1014.353,4,5.712,6.021,5.403,5.712,80321
2024-07-04T10:00:00Z,57.733,63.867,1014.339,3.8,5.584,5.855,5.313,5.584,80321
2024-07-04T10:30:00Z,58.2,63.733,1014.365,3.7,5.4510000000000000,5.801,5.101,5.4510000000000000,80321
2024-07-04T11:00:00Z,58.867,63,1014.241,3.6,5.286,5.607,4.965,5.286,80321
2024-07-04T11:30:00Z,59.6,62.4,1014.438,3.6,5.136,5.498,4.774,5.136,80321
2024-07-04T12:00:00Z,60.733,61.867,1014.606,3.6,5.2545,5.585,4.924,5.2545,80321
2024-07-04T12:30:00Z,61.2,61.133,1014.807,3.7,5.266,5.547,4.985,5.266,80321
2024-07-04T13:00:00Z,62.067,61,1014.831,3.6,5.338,5.839,4.837,5.338,80321
2024-07-04T13:30:00Z,62.8,61.2,1014.791,3.7,5.425,5.661,5.189,5.425,80321
2024-07-04T14:00:00Z,62.8,62.467,1014.785,3.6,5.098,5.423,4.773,5.098,80321
2024-07-04T14:30:00Z,58.867,65.267,1014.977,3.3,4.5535,4.795,4.312,4.5535,80321
2024-07-04T15:00:00Z,53.933,67.6,1014.895,2.9,4.0365,4.207,3.866,4.0365,80321
2024-07-04T15:30:00Z,51.533,68.6,1014.765,2.9,3.8690000000000000,4.107,3.631,3.8690000000000000,80321
2024-07-04T16:00:00Z,49.467,70.267,1014.826,2.8,3.8425000000000000,4.029,3.656,3.8425000000000000,80321
2024-07-04T16:30:00Z,45.733,72,1014.667,2.6,3.3835000000000000,3.584,3.183,3.3835000000000000,80321
2024-07-04T17:00:00Z,42.4,74,1014.585,2.4,3.255,3.312,3.198,3.255,80321
2024-07-04T17:30:00Z,40.467,76.267,1014.469,2.5,3.3785,3.58,3.177,3.3785,80321
2024-07-04T18:00:00Z,38.067,78.467,1014.259,2.5,3.359,3.503,3.215,3.359,80321
2024-07-04T18:30:00Z,35.933,80.267,1014.007,2.5,3.276,3.421,3.131,3.276,80321
2024-07-04T19:00:00Z,34.2,82.133,1013.815,2.5,3.3435,3.426,3.261,3.3435,80321
2024-07-04T19:30:00Z,32.733,84,1013.425,2.5,3.402,3.612,3.192,3.402,80321
2024-07-04T20:00:00Z,31.6,85.267,1013.327,2.6,3.3925,3.498,3.287,3.3925,80321
2024-07-04T20:30:00Z,31,86.667,1013.195,2.6,3.3455,3.57,3.121,3.3455,80321
2024-07-04T21:00:00Z,29.867,87.467,1012.965,45.9,54.2585,53.374,55.143,79.4585,80321
2024-07-04T21:30:00Z,26.733,90.733,1012.607,66.3,77.65,78.497,76.803,113.16500000000000,80321
2024-07-04T22:00:00Z,26.8,89.067,1012.407,2.6,3.4225,3.61,3.235,3.4225,80321
2024-07-04T22:30:00Z,27.467,88,1012.331,2.4,3.061,3.169,2.953,3.061,80321
2024-07-04T23:00:00Z,26.8,88.333,1012.132,2.3,3.023,3.201,2.845,3.023,80321
2024-07-04T23:30:00Z,26,88.4,1011.759,2.4,3.1595,3.308,3.011,3.1595,80321
2024-07-05T00:00:00Z,27.133,87.533,1011.64,2.9,3.894,4.122,3.666,3.9115,80321
2024-07-05T00:30:00Z,27.933,87,1011.515,2.5,3.307,3.581,3.033,3.307,80321
2024-07-05T01:00:00Z,28,86.133,1011.397,2.4,3.1775,3.452,2.903,3.178,80321
2024-07-05T01:30:00Z,28.467,85,1011.255,2.4,3.0540000000000000,3.176,2.932,3.0540000000000000,80321
2024-07-05T02:00:00Z,27.667,84.267,1011.252,2.3,2.9695,3.081,2.858,2.9695,80321
2024-07-05T02:30:00Z,23.467,83.8,1011.207,2.1,2.652,2.717,2.587,2.652,80321
2024-07-05T03:00:00Z,22.733,82.867,1011.225,2.1,2.6305000000000000,2.764,2.497,2.6305000000000000,80321
2024-07-05T03:30:00Z,26.667,81.2,1011.189,2.4,3.0705,3.249,2.892,3.0705,80321
2024-07-05T04:00:00Z,29.333,78.867,1011.295,2.6,3.434,3.687,3.181,3.434,80321
2024-07-05T04:30:00Z,32.467,76.467,1011.495,2.8,3.8870000000000000,4.089,3.685,3.8870000000000000,80321
2024-07-05T05:00:00Z,33.4,75.733,1011.601,4.4,6.5845,6.94,6.229,6.5845,80321
2024-07-05T05:30:00Z,32.867,75.933,1011.637,6.8,10.9115,11.254,10.569,10.9115,80321
2024-07-05T06:00:00Z,35.267,74.933,1011.748,9.3,15.119,15.562,14.676,15.119,80321
2024-07-05T06:30:00Z,37.067,73.6,1011.794,11.3,19.035,19.415,18.655,19.035,80321
2024-07-05T07:00:00Z,38.533,72.4,1011.755,10.7,17.591,17.829,17.353,17.591,80321
2024-07-05T07:30:00Z,39.4,71.133,1011.819,17.3,28.476,28.904,28.048,29.395000000000000,80321
2024-07-05T08:00:00Z,41.6,70.067,1011.784,23.3,35.316,35.841,34.791,39.441,80321
2024-07-05T08:30:00Z,42.933,69.2,1011.631,28.4,40.2845,41.075,39.494,48.236000000000000,80321
2024-07-05T09:00:00Z,44,68.867,1011.597,28.4,40.345,40.979,39.711,48.408,80321
2024-07-05T09:30:00Z,44,68.667,1011.706,25.9,38.079,38.743,37.415,44.242,80321
2024-07-05T10:00:00Z,45.267,68,1011.857,22.6,34.544,35.225,33.863,38.052500000000000,80321
2024-07-05T10:30:00Z,46.467,67.867,1012.004,17.9,29.3485,29.898,28.799,29.993500000000000,80321
2024-07-05T11:00:00Z,48.6,66.4,1011.985,16.9,27.857,29.015,26.699,28.0955,80321
2024-07-05T11:30:00Z,50.667,65.067,1012.013,17.3,28.768,29.309,28.227,29.075500000000000,80321
2024-07-05T12:00:00Z,52.533,63.933,1012.049,16.6,27.3765,28.256,26.497,27.499000000000000,80321
2024-07-05T12:30:00Z,54.133,63.133,1012.086,15,24.6985,25.615,23.782,24.714,80321
2024-07-05T13:00:00Z,55,63.267,1012.151,14.1,23.483,24.553,22.413,23.485500000000000,80321
2024-07-05T13:30:00Z,55.467,64.2,1012.388,15.2,25.2025,25.887,24.518,25.2405,80321
2024-07-05T14:00:00Z,54.933,65.8,1012.426,17.4,28.7365,29.518,27.955,29.154,80321
2024-07-05T14:30:00Z,51.4,68.333,1012.421,15.3,25.086,25.731,24.441,25.1555,80321
2024-07-05T15:00:00Z,46.133,71.333,1012.413,12.3,20.2445,20.871,19.618,20.2445,80321
2024-07-05T15:30:00Z,42.667,73.533,1012.473,11.3,18.570500000000000,19.158,17.983,18.570500000000000,80321
2024-07-05T16:00:00Z,40.4,75.4,1012.398,10.1,16.416,16.922,15.91,16.416,80321
2024-07-05T16:30:00Z,36.533,78.067,1012.203,6.7,10.4545,10.785,10.124,10.4545,80321
2024-07-05T17:00:00Z,34.133,80.4,1012.012,7.3,11.396,11.592,11.2,11.396,80321
2024-07-05T17:30:00Z,33.067,82,1011.877,6,9.2365,9.528,8.945,9.2365,80321
2024-07-05T18:00:00Z,30.667,83.467,1011.533,5,7.7635000000000000,8.124,7.403,7.7635000000000000,80321
2024-07-05T18:30:00Z,28.2,85.6,1011.516,4.1,6.0135,6.342,5.685,6.0135,80321
2024-07-05T19:00:00Z,26.2,87.533,1011.227,3.8,5.5905000000000000,5.822,5.359,5.5905000000000000,80321
2024-07-05T19:30:00Z,24.733,89,1011.172,3.4,4.958,5.149,4.767,4.958,80321
2024-07-05T20:00:00Z,24.267,90.4,1010.998,3.7,5.3055,5.449,5.162,5.3055,80321
2024-07-05T20:30:00Z,24.067,91.667,1010.633,3.6,5.310500000000000,5.412,5.209,5.310500000000000,80321
2024-07-05T21:00:00Z,23.4,92.2,1010.388,3.2,4.475,4.701,4.249,4.475,80321
2024-07-05T21:30:00Z,23.133,93.067,1010.102,3.2,4.5325,4.765,4.3,4.5325,80321
2024-07-05T22:00:00Z,21.6,94.6,1009.804,3.1,4.2,4.447,3.953,4.2,80321
2024-07-05T22:30:00Z,21.467,94.533,1009.596,9.2,11.9015,12.272,11.531,15.370000000000000,80321
2024-07-05T23:00:00Z,18.867,96.733,1009.201,4.1,4.837,4.587,5.087,5.567,80321
2024-07-05T23:30:00Z,19.867,95.733,1008.954,2.6,3.225,3.133,3.317,3.225,80321
2024-07-06T00:00:00Z,20.867,94.333,1008.76,2.6,3.4245,3.487,3.362,3.4245,80321
2024-07-06T00:30:00Z,22.2,93.867,1008.522,2.5,3.3575,3.535,3.18,3.3575,80321
2024-07-06T01:00:00Z,21.733,92.6,1008.279,2.2,2.7120000000000000,2.901,2.523,2.7120000000000000,80321
2024-07-06T01:30:00Z,20.667,90.867,1008.219,1.9,2.231,2.357,2.105,2.231,80321
2024-07-06T02:00:00Z,22,89.6,1008.083,2.3,2.906,3.059,2.753,2.906,80321
2024-07-06T02:30:00Z,23.533,88.4,1007.955,2.4,3.0835,3.301,2.866,3.0835,80321
2024-07-06T03:00:00Z,24.333,86.867,1007.723,2.2,2.777,2.939,2.615,2.777,80321
2024-07-06T03:30:00Z,26.933,85.2,1007.59,2.2,2.9105,3.059,2.762,2.9105,80321
2024-07-06T04:00:00Z,30.4,82.933,1007.639,2.3,3.0015,3.222,2.781,3.0015,80321
2024-07-06T04:30:00Z,32.2,81,1007.79,2.4,3.2075,3.453,2.962,3.2075,80321
2024-07-06T05:00:00Z,33.2,79.533,1007.597,2.5,3.3810000000000000,3.598,3.164,3.3810000000000000,80321
2024-07-06T05:30:00Z,34.267,78.333,1007.61,2.9,3.9695,4.18,3.759,3.9695,80321
2024-07-06T06:00:00Z,35.933,76.733,1007.464,2.8,3.832,4.055,3.609,3.832,80321
2024-07-06T06:30:00Z,37.267,75.6,1007.296,3,4.096,4.376,3.816,4.096,80321
2024-07-06T07:00:00Z,38.2,74.6,1007.129,3.1,4.390500000000000,4.624,4.157,4.390500000000000,80321
2024-07-06T07:30:00Z,39.6,73.667,1007.085,3.8,5.605500000000000,5.853,5.358,5.605500000000000,80321
2024-07-06T08:00:00Z,40.133,73,1007.03,2.9,3.8955,4.13,3.661,3.8955,80321
2024-07-06T08:30:00Z,40.8,72.533,1006.828,2.7,3.5065,3.544,3.469,3.5065,80321
2024-07-06T09:00:00Z,41.4,72,1006.703,2.6,3.5105,3.772,3.249,3.5105,80321
2024-07-06T09:30:00Z,43.067,71.667,1006.595,2.6,3.468,3.789,3.147,3.468,80321
