time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,sensor_index
2024-07-01T00:00:00Z,37.2,37.2,,80.067,80.067,,1007.796,1007.796,,0.3835,0.329,0.438,51969
2024-07-01T00:30:00Z,37.467,37.467,,79.333,79.333,,1007.69,1007.69,,0.493,0.429,0.557,51969
2024-07-01T01:00:00Z,37.667,37.667,,79.6,79.6,,1007.541,1007.541,,0.9775,0.932,1.023,51969
2024-07-01T01:30:00Z,37.333,37.333,,80,80,,1007.461,1007.461,,0.49950000000000000,0.536,0.463,51969
2024-07-01T02:00:00Z,38.267,38.267,,79.4,79.4,,1007.445,1007.445,,0.4345,0.389,0.48,51969
2024-07-01T02:30:00Z,40.8,40.8,,78.267,78.267,,1007.401,1007.401,,0.3295,0.236,0.423,51969
2024-07-01T03:00:00Z,43.067,43.067,,77.2,77.2,,1007.503,1007.503,,0.3055,0.218,0.393,51969
2024-07-01T03:30:00Z,45.333,45.333,,76.133,76.133,,1007.601,1007.601,,0.4305,0.394,0.467,51969
2024-07-01T04:00:00Z,47.733,47.733,,74.6,74.6,,1007.788,1007.788,,0.3605,0.307,0.414,51969
2024-07-01T04:30:00Z,49.733,49.733,,73.8,73.8,,1008.164,1008.164,,0.441,0.381,0.501,51969
2024-07-01T05:00:00Z,51.6,51.6,,73,73,,1008.417,1008.417,,3.8085,3.679,3.938,51969
2024-07-01T05:30:00Z,53.133,53.133,,72.533,72.533,,1008.403,1008.403,,0.804,0.821,0.787,51969
2024-07-01T06:00:00Z,54.933,54.933,,71.867,71.867,,1008.237,1008.237,,0.5840000000000000,0.535,0.633,51969
2024-07-01T06:30:00Z,56.8,56.8,,70.8,70.8,,1008.229,1008.229,,0.594,0.599,0.589,51969
2024-07-01T07:00:00Z,58.6,58.6,,70.067,70.067,,1008.279,1008.279,,0.7075,0.641,0.774,51969
2024-07-01T07:30:00Z,59.733,59.733,,69.867,69.867,,1008.387,1008.387,,0.6855,0.72,0.651,51969
2024-07-01T08:00:00Z,60.4,60.4,,69,69,,1008.437,1008.437,,0.6145,0.617,0.612,51969
2024-07-01T08:30:00Z,61.267,61.267,,69,69,,1008.425,1008.425,,0.5965,0.513,0.68,51969
2024-07-01T09:00:00Z,61.467,61.467,,69,69,,1008.211,1008.211,,0.6425,0.574,0.711,51969
2024-07-01T09:30:00Z,61.733,61.733,,68.8,68.8,,1008.255,1008.255,,0.654,0.684,0.624,51969
2024-07-01T10:00:00Z,62,62,,68.867,68.867,,1008.346,1008.346,,0.9250000000000000,0.849,1.001,51969
2024-07-01T10:30:00Z,62,62,,68.8,68.8,,1008.41,1008.41,,0.8285,0.645,1.012,51969
2024-07-01T11:00:00Z,62.6,62.6,,68,68,,1008.578,1008.578,,0.6265000000000000,0.615,0.638,51969
2024-07-01T11:30:00Z,63.4,63.4,,67.867,67.867,,1008.723,1008.723,,0.719,0.721,0.717,51969
2024-07-01T12:00:00Z,64.733,64.733,,67.6,67.6,,1008.67,1008.67,,0.7365000000000000,0.72,0.753,51969
2024-07-01T12:30:00Z,66.133,66.133,,67.2,67.2,,1008.788,1008.788,,0.8160000000000000,0.729,0.903,51969
2024-07-01T13:00:00Z,66.733,66.733,,67,67,,1008.923,1008.923,,0.63,0.678,0.582,51969
2024-07-01T13:30:00Z,67.8,67.8,,67,67,,1009.026,1009.026,,1.173,1.107,1.239,51969
2024-07-01T14:00:00Z,68.067,68.067,,66.933,66.933,,1009.187,1009.187,,1.744,1.669,1.819,51969
2024-07-01T14:30:00Z,67.933,67.933,,67,67,,1009.419,1009.419,,2.022,2.058,1.986,51969
2024-07-01T15:00:00Z,67.2,67.2,,67.667,67.667,,1009.436,1009.436,,2.3,2.369,2.231,51969
