time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,sensor_index
2024-07-01T00:00:00Z,42.267,78.4,1010.639,0.8,0.38150000000000000,0.203,0.56,0.38150000000000000,152162
2024-07-01T00:30:00Z,41.533,78.133,1010.511,0.8,0.40350000000000000,0.361,0.446,0.40350000000000000,152162
2024-07-01T01:00:00Z,43.067,77.6,1010.299,0.8,0.491,0.397,0.585,0.491,152162
2024-07-01T01:30:00Z,43.6,77.067,1010.235,0.9,0.6335,0.495,0.772,0.6335,152162
2024-07-01T02:00:00Z,44.533,76.6,1010.16,0.9,0.6620000000000000,0.582,0.742,0.6620000000000000,152162
2024-07-01T02:30:00Z,47.267,75.4,1010.125,1.2,1.2305,0.971,1.49,1.2305,152162
2024-07-01T03:00:00Z,50.467,74.2,1010.184,1.2,1.3165,1.085,1.548,1.3165,152162
2024-07-01T03:30:00Z,53.4,73.2,1010.317,1.4,1.5,1.247,1.753,1.5,152162
2024-07-01T04:00:00Z,56,72.267,1010.479,1.4,1.5820000000000000,1.327,1.837,1.5820000000000000,152162
2024-07-01T04:30:00Z,59.8,70.867,1010.895,2.1,2.7880000000000000,2.427,3.149,2.7880000000000000,152162
2024-07-01T05:00:00Z,61.067,70.6,1011.049,2.5,3.601,3.135,4.067,3.601,152162
2024-07-01T05:30:00Z,60.933,70.4,1010.96,2.2,3.1740000000000000,2.785,3.563,3.1740000000000000,152162
2024-07-01T06:00:00Z,61.933,69.8,1010.842,2.4,3.5015,3.22,3.783,3.5015,152162
2024-07-01T06:30:00Z,62.733,69.2,1010.913,2.3,3.177,2.827,3.527,3.177,152162
2024-07-01T07:00:00Z,62.467,69.2,1010.985,2.3,3.1905,2.941,3.44,3.1905,152162
2024-07-01T07:30:00Z,63.667,68.4,1010.973,2.7,3.9290000000000000,3.527,4.331,3.9290000000000000,152162
2024-07-01T08:00:00Z,63.267,67.933,1011.032,2.1,2.849,2.505,3.193,2.849,152162
2024-07-01T08:30:00Z,65.067,68.2,1010.941,1.5,1.782,1.535,2.029,1.782,152162
2024-07-01T09:00:00Z,67.333,66.533,1010.761,2.4,3.3465,3.037,3.656,3.3465,152162
2024-07-01T09:30:00Z,67.933,66.733,1010.829,1.9,2.542,2.191,2.893,2.542,152162
2024-07-01T10:00:00Z,67.933,66.467,1010.969,2.1,2.8775000000000000,2.539,3.216,2.8775000000000000,152162
2024-07-01T10:30:00Z,68.467,66.6,1011.029,1.5,1.7275,1.55,1.905,1.7275,152162
2024-07-01T11:00:00Z,70.267,66.133,1011.16,1.3,1.4215,1.172,1.671,1.4215,152162
2024-07-01T11:30:00Z,69.333,66.467,1011.249,1.2,1.3360000000000000,1.103,1.569,1.3360000000000000,152162
2024-07-01T12:00:00Z,71.733,65.467,1011.19,1.1,1.062,0.915,1.209,1.062,152162
2024-07-01T12:30:00Z,71.333,66.067,1011.381,1.2,1.3115,1.139,1.484,1.3115,152162
2024-07-01T13:00:00Z,72.133,66,1011.487,1.5,1.694,1.437,1.951,1.694,152162
2024-07-01T13:30:00Z,72,65.867,1011.567,1.3,1.3835,1.164,1.603,1.3835,152162
2024-07-01T14:00:00Z,75.333,64.267,1011.764,1.3,1.3855,1.118,1.653,1.3855,152162
2024-07-01T14:30:00Z,76.333,64.467,1011.907,1.4,1.5415,1.372,1.711,1.5415,152162
2024-07-01T15:00:00Z,77.133,64.467,1011.951,1.7,2.112,1.959,2.265,2.112,152162
2024-07-01T15:30:00Z,76.067,65.067,1012.019,1.5,1.72,1.642,1.798,1.72,152162
2024-07-01T16:00:00Z,76.133,65,1012.405,1.1,1.1020000000000000,0.937,1.267,1.1020000000000000,152162
2024-07-01T16:30:00Z,76.933,65.467,1012.687,1,0.8840000000000000,0.719,1.049,0.8840000000000000,152162
2024-07-01T17:00:00Z,74.933,66.333,1012.632,1.1,1.0635,1.012,1.115,1.0635,152162
2024-07-01T17:30:00Z,71.067,68.067,1012.615,1.3,1.307,1.147,1.467,1.307,152162
2024-07-01T18:00:00Z,67.733,68.933,1012.708,1.3,1.385,1.223,1.547,1.385,152162
2024-07-01T18:30:00Z,66.333,69.133,1012.667,1.5,1.729,1.649,1.809,1.729,152162
2024-07-01T19:00:00Z,63.467,70.933,1012.643,1.8,2.1705000000000000,2.131,2.21,2.1705000000000000,152162
2024-07-01T19:30:00Z,60.533,72.067,1012.585,2.1,2.6945,2.559,2.83,2.6945,152162
2024-07-01T20:00:00Z,57.333,73.267,1012.464,2.2,2.8495,2.726,2.973,2.8495,152162
2024-07-01T20:30:00Z,54.133,74.667,1012.456,2.5,3.154,2.9,3.408,3.154,152162
