time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,sensor_index
2024-07-01T00:00:00Z,28.467,91.333,1019.921,0,0,0,0,0,135354
2024-07-01T00:30:00Z,27.6,92.267,1019.785,0,0,0,0,0,135354
2024-07-01T01:00:00Z,29,90.8,1019.607,0,0,0,0,0,135354
2024-07-01T01:30:00Z,28.4,91.733,1019.512,0,0,0,0,0,135354
2024-07-01T02:00:00Z,29.667,89.733,1019.477,0,0,0,0,0,135354
2024-07-01T02:30:00Z,31.933,87.4,1019.407,0,0,0,0,0,135354
2024-07-01T03:00:00Z,34.533,85.067,1019.517,0,0,0,0,0,135354
2024-07-01T03:30:00Z,37.867,81.933,1019.729,0.1,0,0,0,0,135354
2024-07-01T04:00:00Z,42.533,77,1019.982,0.1,0,0,0,0,135354
2024-07-01T04:30:00Z,45.933,75.067,1020.493,0.2,0,0,0,0,135354
2024-07-01T05:00:00Z,49.2,73.133,1020.66,0.5,0.1305,0,0.261,0.1305,135354
2024-07-01T05:30:00Z,51.333,72,1020.626,0.6,0.083,0,0.166,0.083,135354
2024-07-01T06:00:00Z,52.2,71.8,1020.471,0.6,0.1455,0,0.291,0.1455,135354
2024-07-01T06:30:00Z,53,70.6,1020.528,0.7,0.12,0,0.24,0.12,135354
2024-07-01T07:00:00Z,54.133,69.133,1020.637,0.8,0.299,0,0.598,0.299,135354
2024-07-01T07:30:00Z,55.467,69,1020.699,0.8,0.3275,0.006,0.649,0.3275,135354
2024-07-01T08:00:00Z,56.4,68.8,1020.737,0.9,0.5685,0.006,1.131,0.5685,135354
2024-07-01T08:30:00Z,57.133,69.267,1020.663,1.6,2.0125,1.064,2.961,2.0125,135354
2024-07-01T09:00:00Z,59.933,68.333,1020.513,0.3,0.028,0,0.056,0.028,135354
2024-07-01T09:30:00Z,59.867,69,1020.556,0.1,0,0,0,0,135354
2024-07-01T10:00:00Z,61.4,68.067,1020.69,0.1,0,0,0,0,135354
2024-07-01T10:30:00Z,62.4,68,1020.777,0.1,0,0,0,0,135354
2024-07-01T11:00:00Z,62.933,67.867,1020.926,0.1,0,0,0,0,135354
2024-07-01T11:30:00Z,62.8,68,1021.013,0,0,0,0,0,135354
