time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,sensor_index
2024-07-01T00:00:00Z,31.2,89.333,1014.255,0.6,0.105,0.06,0.15,0.105,167399
2024-07-01T00:30:00Z,32.2,88.2,1014.147,0.6,0.133,0.085,0.181,0.133,167399
2024-07-01T01:00:00Z,32.4,87.867,1013.996,0.7,0.1875,0.143,0.232,0.1875,167399
2024-07-01T01:30:00Z,33.267,86.667,1013.944,0.7,0.324,0.267,0.381,0.324,167399
2024-07-01T02:00:00Z,34.133,85.933,1013.897,0.8,0.324,0.273,0.375,0.324,167399
2024-07-01T02:30:00Z,35.267,84.4,1013.862,0.7,0.304,0.259,0.349,0.304,167399
2024-07-01T03:00:00Z,37.2,83.333,1013.911,0.7,0.29100000000000000,0.239,0.343,0.29100000000000000,167399
2024-07-01T03:30:00Z,42,80.933,1014.127,0.9,0.7650000000000000,0.701,0.829,0.7650000000000000,167399
2024-07-01T04:00:00Z,46.533,78.333,1014.412,1.7,2.1285,2.028,2.229,2.1285,167399
2024-07-01T04:30:00Z,50.133,76.267,1014.809,2.1,2.8815,2.813,2.95,2.8815,167399
2024-07-01T05:00:00Z,51.933,74.867,1015.028,2.1,2.752,2.646,2.858,2.752,167399
2024-07-01T05:30:00Z,53.133,73.733,1015.035,2,2.6335000000000000,2.464,2.803,2.6335000000000000,167399
2024-07-01T06:00:00Z,54.267,72.867,1014.877,2.1,2.614,2.485,2.743,2.614,167399
2024-07-01T06:30:00Z,55.733,71.667,1014.819,2,2.534,2.463,2.605,2.534,167399
2024-07-01T07:00:00Z,56.667,71,1014.899,2.1,2.7815,2.646,2.917,2.7815,167399
2024-07-01T07:30:00Z,57.4,70.467,1015.025,2.1,2.9155000000000000,2.819,3.012,2.9155000000000000,167399
2024-07-01T08:00:00Z,56.9,70.7,1015.093,2.3,3.2005,3.137,3.264,3.2005,167399
2024-07-01T08:30:00Z,57.675,71,1015.094,2.2,2.9975,3.017,2.978,2.9975,167399
2024-07-01T09:00:00Z,57.467,71.267,1014.867,2.4,3.2880000000000000,3.225,3.351,3.2880000000000000,167399
2024-07-01T09:30:00Z,56.733,71.933,1014.922,2.3,3.035,3.035,3.035,3.035,167399
2024-07-01T10:00:00Z,57.667,72,1014.981,2.2,2.86,2.832,2.888,2.86,167399
2024-07-01T10:30:00Z,57.6,72.2,1015.075,2,2.638,2.571,2.705,2.638,167399
