time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,sensor_index
2024-07-01T00:00:00Z,38.867,81,1019.291,0.9,0.8760000000000000,1.245,0.507,0.8760000000000000,177455
2024-07-01T00:30:00Z,40.067,81,1019.169,0.9,0.915,1.269,0.561,0.915,177455
2024-07-01T01:00:00Z,40.133,80.333,1018.987,1,0.945,1.281,0.609,0.945,177455
2024-07-01T01:30:00Z,40.267,79.933,1018.787,1,1.077,1.553,0.601,1.077,177455
2024-07-01T02:00:00Z,41.8,79.267,1018.79,1.1,1.232,1.65,0.814,1.232,177455
2024-07-01T02:30:00Z,44.933,78.6,1018.835,0.9,0.9015,1.408,0.395,0.9015,177455
2024-07-01T03:00:00Z,48.8,77.533,1018.921,0.8,0.641,0.979,0.303,0.641,177455
2024-07-01T03:30:00Z,52.933,75.933,1019.175,0.8,0.731,1.277,0.185,0.731,177455
2024-07-01T04:00:00Z,55.267,74.333,1019.24,0.8,0.762,1.141,0.383,0.762,177455
2024-07-01T04:30:00Z,56.867,73.267,1019.789,0.8,0.779,1.193,0.365,0.779,177455
2024-07-01T05:00:00Z,58.533,72.4,1020.003,0.9,0.892,1.29,0.494,0.892,177455
2024-07-01T05:30:00Z,59.933,71.4,1019.851,0.9,0.8215000000000000,1.106,0.537,0.8215000000000000,177455
2024-07-01T06:00:00Z,61.2,71.2,1019.893,0.9,0.8225,1.095,0.55,0.8225,177455
2024-07-01T06:30:00Z,61.867,71.467,1019.748,0.9,0.796,1.065,0.527,0.796,177455
2024-07-01T07:00:00Z,62.533,71,1019.983,1,1.048,1.265,0.831,1.048,177455
2024-07-01T07:30:00Z,61.8,71.133,1020.048,1,0.851,1.02,0.682,0.851,177455
2024-07-01T08:00:00Z,61.4,71,1020.131,0.9,0.8175,1.149,0.486,0.8175,177455
2024-07-01T08:30:00Z,62.133,71,1020.049,0.9,0.8615,1.229,0.494,0.8615,177455
2024-07-01T09:00:00Z,62.733,70.733,1019.711,0.9,0.8655000000000000,1.093,0.638,0.8655000000000000,177455
2024-07-01T09:30:00Z,63,70.133,1019.934,1,0.9040000000000000,1.126,0.682,0.9040000000000000,177455
2024-07-01T10:00:00Z,63.467,70,1020.086,0.9,0.9175,1.189,0.646,0.9175,177455
2024-07-01T10:30:00Z,63.533,70,1020.105,1,1.03,1.301,0.759,1.03,177455
2024-07-01T11:00:00Z,64,70,1020.336,1,1.0580000000000000,1.285,0.831,1.0580000000000000,177455
2024-07-01T11:30:00Z,64,69.933,1020.385,1,0.9970000000000000,1.233,0.761,0.9970000000000000,177455
2024-07-01T12:00:00Z,64.867,69.067,1020.377,1.1,1.047,1.253,0.841,1.047,177455
2024-07-01T12:30:00Z,65,69,1020.595,1.1,1.0995,1.297,0.902,1.0995,177455
2024-07-01T13:00:00Z,65.867,69,1020.653,1.1,1.189,1.383,0.995,1.189,177455
2024-07-01T13:30:00Z,66.467,68.733,1020.524,1.1,1.2890000000000000,1.449,1.129,1.2890000000000000,177455
2024-07-01T14:00:00Z,68.733,68.867,1020.876,1.2,1.3935,1.626,1.161,1.3935,177455
2024-07-01T14:30:00Z,69.533,68.333,1020.967,1.3,1.5765,1.803,1.35,1.5765,177455
2024-07-01T15:00:00Z,70,68.8,1021.16,1.5,1.8010000000000000,1.975,1.627,1.8010000000000000,177455
2024-07-01T15:30:00Z,69.667,68.8,1021.073,1.1,3.6885000000000000,1.323,6.054,4.9355,177455
2024-07-01T16:00:00Z,69,69,1021.613,1.1,1.0885,1.322,0.855,1.0885,177455
2024-07-01T16:30:00Z,68.533,68.933,1021.694,1.2,1.214,1.384,1.044,1.214,177455
2024-07-01T17:00:00Z,66.867,70.4,1021.824,1.2,1.2715,1.436,1.107,1.2715,177455
2024-07-01T17:30:00Z,57.867,75.733,1021.573,1.5,1.6315,1.875,1.388,1.6315,177455
2024-07-01T18:00:00Z,54.067,76.867,1021.7,1.8,2.1115,2.274,1.949,2.1115,177455
2024-07-01T18:30:00Z,54.6,76.267,1021.593,2.1,2.6645,2.9,2.429,2.6645,177455
2024-07-01T19:00:00Z,54.8,76.8,1021.444,2.1,2.652,2.641,2.663,2.652,177455
2024-07-01T19:30:00Z,53.267,77.933,1021.411,2.3,3.0325000000000000,3.116,2.949,3.0325000000000000,177455
2024-07-01T20:00:00Z,44.4,81.067,1021.06,1.9,2.322,2.467,2.177,2.322,177455
2024-07-01T20:30:00Z,43.4,81,1021.019,1.8,2.2645,2.518,2.011,2.2645,177455
2024-07-01T21:00:00Z,43.4,81,1020.937,1.8,2.314,2.437,2.191,2.314,177455
2024-07-01T21:30:00Z,43.133,80.867,1020.593,1.8,2.4695,2.565,2.374,2.4695,177455
2024-07-01T22:00:00Z,44,81.733,1020.643,2.1,2.694,2.828,2.56,2.694,177455
2024-07-01T22:30:00Z,43.267,81.4,1020.486,1.8,2.401,2.609,2.193,2.401,177455
2024-07-01T23:00:00Z,43.2,80.933,1020.311,1.3,1.555,1.765,1.345,1.555,177455
2024-07-01T23:30:00Z,43.667,81.8,1020.207,1.3,1.3165,1.56,1.073,1.3165,177455
2024-07-02T00:00:00Z,43.067,81.6,1020.016,1.2,1.4295,1.656,1.203,1.4295,177455
2024-07-02T00:30:00Z,43.733,81,1019.789,1.5,1.7755,1.947,1.604,1.7755,177455
2024-07-02T01:00:00Z,44.217,80.833,1019.604,1.8,2.2645,2.413,2.116,2.2645,177455
2024-07-02T01:30:00Z,41.867,80.533,1019.841,1.5,1.809,2.089,1.529,1.809,177455
2024-07-02T02:00:00Z,41.067,79.267,1019.943,1.2,1.2845,1.471,1.098,1.2845,177455
2024-07-02T02:30:00Z,42.067,78,1020.145,1.4,1.6455000000000000,1.852,1.439,1.6455000000000000,177455
2024-07-02T03:00:00Z,43.6,76.6,1020.369,1.8,2.3145,2.416,2.213,2.3145,177455
2024-07-02T03:30:00Z,47.933,74.867,1020.503,1.8,2.4930000000000000,2.625,2.361,2.4930000000000000,177455
2024-07-02T04:00:00Z,48.733,73.133,1020.665,2,2.6885,2.904,2.473,2.6885,177455
2024-07-02T04:30:00Z,49.733,71.667,1021.087,2.2,3.0300000000000000,3.201,2.859,3.0300000000000000,177455
2024-07-02T05:00:00Z,50.533,70.933,1021.513,2.5,3.538,3.804,3.272,3.538,177455
2024-07-02T05:30:00Z,50.467,69.8,1021.812,2.2,3.1015,3.192,3.011,3.1015,177455
2024-07-02T06:00:00Z,52.2,68.4,1022.096,2.2,3.113,3.263,2.963,3.113,177455
2024-07-02T06:30:00Z,54.8,67.133,1022.349,2.2,3.1085000000000000,3.227,2.99,3.1085000000000000,177455
2024-07-02T07:00:00Z,56,66.133,1022.449,2.4,3.38,3.495,3.265,3.38,177455
2024-07-02T07:30:00Z,57,66,1022.459,2.5,3.697,3.847,3.547,3.697,177455
2024-07-02T08:00:00Z,57,65.933,1022.492,2.7,3.9725000000000000,3.877,4.068,3.9725000000000000,177455
2024-07-02T08:30:00Z,57,65.733,1022.451,2.8,4.1585,4.257,4.06,4.1585,177455
2024-07-02T09:00:00Z,57.2,64.867,1022.659,2.7,4.023,4.069,3.977,4.023,177455
2024-07-02T09:30:00Z,58.333,64.867,1022.928,2.8,4.162,4.184,4.14,4.162,177455
2024-07-02T10:00:00Z,59.733,64,1023.023,3.1,4.755,4.811,4.699,4.755,177455
2024-07-02T10:30:00Z,60.067,64,1023.181,3.3,5.157500000000000,5.293,5.022,5.157500000000000,177455
2024-07-02T11:00:00Z,61.267,63.067,1023.198,3.3,5.0970000000000000,5.285,4.909,5.0970000000000000,177455
2024-07-02T11:30:00Z,61.867,62.933,1023.474,3.4,5.1675,5.263,5.072,5.1675,177455
2024-07-02T12:00:00Z,62,63,1023.609,3.3,5.1295,5.249,5.01,5.1295,177455
2024-07-02T12:30:00Z,62,63,1023.887,3.5,5.3315,5.465,5.198,5.3315,177455
2024-07-02T13:00:00Z,61.133,63.067,1024.063,3.7,5.8745,6.067,5.682,5.8745,177455
2024-07-02T13:30:00Z,60.533,63.867,1024.057,3.5,5.3665,5.416,5.317,5.3665,177455
2024-07-02T14:00:00Z,60,63.867,1024.167,3.6,5.6455,5.705,5.586,5.6455,177455
2024-07-02T14:30:00Z,59.733,63.867,1024.034,3.7,5.8525,5.944,5.761,5.8525,177455
2024-07-02T15:00:00Z,58.533,65,1024.278,3.8,5.902000000000000,5.925,5.879,5.902000000000000,177455
2024-07-02T15:30:00Z,58.2,64.333,1024.409,3.8,5.8865,5.864,5.909,5.8865,177455
2024-07-02T16:00:00Z,58.2,64.8,1024.509,3.7,5.829000000000000,5.907,5.751,5.829000000000000,177455
2024-07-02T16:30:00Z,56.733,65.733,1024.639,3.7,5.7275,5.89,5.565,5.7275,177455
2024-07-02T17:00:00Z,55.733,66.133,1024.844,3.6,5.432,5.473,5.391,5.432,177455
2024-07-02T17:30:00Z,55,66.933,1024.798,3.7,5.732,5.921,5.543,5.732,177455
2024-07-02T18:00:00Z,54.333,67.133,1024.751,4.1,6.353,6.406,6.3,6.353,177455
2024-07-02T18:30:00Z,53.267,68,1024.865,3.9,6.1685,6.002,6.335,6.1685,177455
2024-07-02T19:00:00Z,53.533,68,1025.103,3.5,5.181,5.183,5.179,5.181,177455
2024-07-02T19:30:00Z,52.333,69.467,1024.872,3.1,4.6295,4.602,4.657,4.6295,177455
2024-07-02T20:00:00Z,50.067,71,1024.583,2.9,4.346500000000000,4.389,4.304,4.346500000000000,177455
2024-07-02T20:30:00Z,48.667,71.733,1024.401,2.9,4.261000000000000,4.305,4.217,4.261000000000000,177455
2024-07-02T21:00:00Z,48.4,72.467,1024.306,3.1,4.720000000000000,4.743,4.697,4.720000000000000,177455
2024-07-02T21:30:00Z,48.8,72.067,1023.908,3.2,4.914,4.983,4.845,4.914,177455
2024-07-02T22:00:00Z,49,72.867,1023.552,3.1,4.473,4.473,4.473,4.473,177455
2024-07-02T22:30:00Z,48.133,73.867,1023.468,3.1,4.6515,4.819,4.484,4.6515,177455
2024-07-02T23:00:00Z,47.667,74.533,1023.346,3,4.58,4.77,4.39,4.58,177455
2024-07-02T23:30:00Z,46.2,75.533,1022.938,2.9,4.2905,4.454,4.127,4.2905,177455
2024-07-03T00:00:00Z,44.867,76,1022.803,2.8,4.1985,4.427,3.97,4.1985,177455
2024-07-03T00:30:00Z,45.8,75.933,1022.669,2.8,4.05,4.224,3.876,4.05,177455
2024-07-03T01:00:00Z,44.333,76.867,1022.502,2.6,3.9465000000000000,4.206,3.687,3.9465000000000000,177455
2024-07-03T01:30:00Z,44.6,76.067,1022.498,2.6,3.9605000000000000,4.226,3.695,3.9605000000000000,177455
2024-07-03T02:00:00Z,46.4,76,1022.554,2.4,3.4565,3.64,3.273,3.4565,177455
2024-07-03T02:30:00Z,45.4,75.133,1022.595,2.2,3.128,3.229,3.027,3.128,177455
2024-07-03T03:00:00Z,46.4,73.8,1022.701,2,2.9815,3.012,2.951,2.9815,177455
2024-07-03T03:30:00Z,47.667,72.6,1022.786,2.1,3,3.245,2.755,3,177455
2024-07-03T04:00:00Z,49.267,71.2,1022.933,2.1,3.0625,3.169,2.956,3.0625,177455
2024-07-03T04:30:00Z,50.933,70,1023.161,2,2.952,3.279,2.625,2.952,177455
2024-07-03T05:00:00Z,52.8,68.533,1023.392,2.1,3.1565000000000000,3.39,2.923,3.1565000000000000,177455
2024-07-03T05:30:00Z,53.867,67.333,1023.541,2.2,3.194,3.465,2.923,3.194,177455
2024-07-03T06:00:00Z,56.133,65.867,1023.843,2.3,3.367,3.493,3.241,3.367,177455
2024-07-03T06:30:00Z,57.867,64.733,1024.148,2.4,3.727,3.985,3.469,3.727,177455
2024-07-03T07:00:00Z,58.733,63.4,1024.329,2.3,3.3855,3.58,3.191,3.3855,177455
2024-07-03T07:30:00Z,60,62.8,1024.698,2.2,3.377,3.527,3.227,3.377,177455
2024-07-03T08:00:00Z,61.733,62,1025.025,2.4,3.7665,4.134,3.399,3.7665,177455
2024-07-03T08:30:00Z,62.867,61.067,1025.411,2.2,3.2765000000000000,3.373,3.18,3.2765000000000000,177455
2024-07-03T09:00:00Z,64.067,60.4,1025.357,2.2,3.3695,3.477,3.262,3.3695,177455
2024-07-03T09:30:00Z,64.533,59.933,1025.327,2.3,3.4460000000000000,3.633,3.259,3.4460000000000000,177455
2024-07-03T10:00:00Z,64.933,60,1025.497,2.3,3.419,3.661,3.177,3.419,177455
2024-07-03T10:30:00Z,65,60,1025.596,2.3,3.457,3.697,3.217,3.457,177455
2024-07-03T11:00:00Z,65,60.333,1025.303,2.4,3.6415,3.817,3.466,3.6415,177455
2024-07-03T11:30:00Z,65.267,60.6,1025.565,2.4,3.472,3.499,3.445,3.472,177455
2024-07-03T12:00:00Z,66.267,60,1025.733,2.4,3.5745,3.735,3.414,3.5745,177455
