time_stamp,humidity,temperature,pressure,pm2.5_alt,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,sensor_index
2024-07-01T00:00:00Z,33.467,85.467,1012.323,1.1,1.169,1.148,1.19,1.169,175733
2024-07-01T00:30:00Z,34.067,85,1012.249,0.7,0.21550000000000000,0.165,0.266,0.21550000000000000,175733
2024-07-01T01:00:00Z,35.533,83.6,1012.09,0.6,0.1885,0.173,0.204,0.1885,175733
2024-07-01T01:30:00Z,35.867,83.8,1012.012,0.7,0.3095,0.253,0.366,0.3095,175733
2024-07-01T02:00:00Z,36.267,83.267,1011.978,0.6,0.1845,0.143,0.226,0.1845,175733
2024-07-01T02:30:00Z,36.467,83.267,1011.961,0.6,0.2625,0.224,0.301,0.2625,175733
2024-07-01T03:00:00Z,38,82.133,1011.895,0.6,0.17050000000000000,0.133,0.208,0.17050000000000000,175733
2024-07-01T03:30:00Z,39.2,81.8,1011.993,0.6,0.2675,0.217,0.318,0.2675,175733
2024-07-01T04:00:00Z,43.467,78.8,1012.027,0.6,0.2435,0.194,0.293,0.2435,175733
2024-07-01T04:30:00Z,47.6,76.467,1012.219,0.7,0.4435,0.452,0.435,0.4435,175733
2024-07-01T05:00:00Z,48.933,75.933,1012.421,2.1,3.0585,3.095,3.022,3.0585,175733
2024-07-01T05:30:00Z,51,74.6,1012.355,1,0.815,0.805,0.825,0.815,175733
2024-07-01T06:00:00Z,53.8,72.8,1012.171,1.6,1.9755,1.969,1.982,1.9755,175733
2024-07-01T06:30:00Z,56.467,71.467,1012.026,2.4,3.5730000000000000,3.531,3.615,3.5730000000000000,175733
2024-07-01T07:00:00Z,58.333,70.4,1012.023,2.6,3.9820000000000000,4.031,3.933,3.9820000000000000,175733
2024-07-01T07:30:00Z,60,70,1012.115,2.3,3.411,3.493,3.329,3.411,175733
2024-07-01T08:00:00Z,60.733,69.933,1012.215,1.9,2.463,2.375,2.551,2.463,175733
2024-07-01T08:30:00Z,61.533,69.267,1012.241,0.8,0.5530000000000000,0.519,0.587,0.5530000000000000,175733
2024-07-01T09:00:00Z,61.933,68.933,1012.054,0.7,0.2545,0.282,0.227,0.2545,175733
2024-07-01T09:30:00Z,62.2,68.933,1011.975,0.7,0.317,0.279,0.355,0.317,175733
2024-07-01T10:00:00Z,61.133,69.933,1012.095,0.7,0.3525,0.296,0.409,0.3525,175733
2024-07-01T10:30:00Z,59.267,71.2,1012.226,0.8,0.47950000000000000,0.463,0.496,0.47950000000000000,175733
2024-07-01T11:00:00Z,58.267,71.733,1012.385,1,0.802,0.839,0.765,0.802,175733
2024-07-01T11:30:00Z,58.6,71.533,1012.461,1.2,1.2005,1.157,1.244,1.2005,175733
2024-07-01T12:00:00Z,57.933,72,1012.519,1.2,1.138,1.063,1.213,1.138,175733
2024-07-01T12:30:00Z,59.867,71.867,1012.568,1.1,1.0395000000000000,0.99,1.089,1.0395000000000000,175733
2024-07-01T13:00:00Z,60.4,71.933,1012.717,1.2,1.1285000000000000,1.158,1.099,1.1285000000000000,175733
2024-07-01T13:30:00Z,60.467,71.533,1012.839,1.3,1.3225,1.36,1.285,1.3225,175733
2024-07-01T14:00:00Z,60.2,71.8,1012.977,1.2,1.2515,1.212,1.291,1.2515,175733
2024-07-01T14:30:00Z,58.667,72.8,1013.209,1.3,1.334,1.279,1.389,1.334,175733
2024-07-01T15:00:00Z,58.667,72.267,1013.257,1.4,1.58,1.619,1.541,1.58,175733
2024-07-01T15:30:00Z,58.4,72.6,1013.26,1.7,2.1755,2.168,2.183,2.1755,175733
2024-07-01T16:00:00Z,56.4,73.667,1013.51,1.5,1.661,1.593,1.729,1.661,175733
2024-07-01T16:30:00Z,55.2,73.8,1013.87,1.4,1.654,1.707,1.601,1.654,175733
2024-07-01T17:00:00Z,54.667,74,1014.027,1.3,1.4685000000000000,1.44,1.497,1.4685000000000000,175733
2024-07-01T17:30:00Z,52.133,75.733,1014.06,1.4,1.6575,1.654,1.661,1.6575,175733
2024-07-01T18:00:00Z,49.067,77.933,1014.201,1.4,1.675,1.723,1.627,1.675,175733
2024-07-01T18:30:00Z,45.4,79.467,1014.301,1.2,1.204,1.257,1.151,1.204,175733
2024-07-01T19:00:00Z,43.6,81.067,1014.255,1,0.9075,0.925,0.89,0.9075,175733
2024-07-01T19:30:00Z,40.667,83.267,1014.112,1.1,1.1095000000000000,1.123,1.096,1.1095000000000000,175733
2024-07-01T20:00:00Z,39.4,83.533,1014.027,1.1,1.0795,1.093,1.066,1.0795,175733
2024-07-01T20:30:00Z,39.933,82.733,1013.934,1,1.125,1.145,1.105,1.125,175733
2024-07-01T21:00:00Z,40.133,82.333,1013.759,1,0.885,0.879,0.891,0.885,175733
2024-07-01T21:30:00Z,38.667,84.267,1013.627,1.1,1.2465000000000000,1.27,1.223,1.2465000000000000,175733
2024-07-01T22:00:00Z,38.067,83.6,1013.427,1.2,1.375,1.371,1.379,1.375,175733
2024-07-01T22:30:00Z,37,84.467,1013.383,1.3,1.6125,1.596,1.629,1.6125,175733
2024-07-01T23:00:00Z,37.133,83.733,1013.183,1.4,1.631,1.541,1.721,1.631,175733
2024-07-01T23:30:00Z,36.8,84.533,1013.077,1.4,1.681,1.671,1.691,1.681,175733
2024-07-02T00:00:00Z,34.8,85.667,1012.922,1.2,1.3915,1.373,1.41,1.3915,175733
2024-07-02T00:30:00Z,36.533,84.333,1012.697,1.2,1.3555000000000000,1.344,1.367,1.3555000000000000,175733
2024-07-02T01:00:00Z,36,84.6,1012.615,1.2,1.279,1.285,1.273,1.279,175733
2024-07-02T01:30:00Z,36.533,85.533,1012.721,1.2,1.329,1.329,1.329,1.329,175733
2024-07-02T02:00:00Z,37.6,83.533,1012.784,1.5,1.859,1.805,1.913,1.859,175733
2024-07-02T02:30:00Z,38.6,81.133,1012.904,1.5,1.8520000000000000,1.837,1.867,1.8520000000000000,175733
2024-07-02T03:00:00Z,38.667,80,1013.053,1.5,1.866,1.771,1.961,1.866,175733
2024-07-02T03:30:00Z,39.933,78.8,1013.029,1.6,2.058,2.011,2.105,2.058,175733
2024-07-02T04:00:00Z,41.867,77.067,1013.213,1.8,2.3665000000000000,2.254,2.479,2.3665000000000000,175733
2024-07-02T04:30:00Z,42.333,75.4,1013.597,1.9,2.6255000000000000,2.626,2.625,2.6255000000000000,175733
2024-07-02T05:00:00Z,42.6,73.8,1013.731,1.8,2.4850000000000000,2.321,2.649,2.4850000000000000,175733
2024-07-02T05:30:00Z,42.933,72.8,1013.798,2,2.661,2.637,2.685,2.661,175733
2024-07-02T06:00:00Z,44.933,71.333,1014.049,1.9,2.6105,2.586,2.635,2.6105,175733
2024-07-02T06:30:00Z,45.2,71.267,1014.203,1.9,2.5070000000000000,2.417,2.597,2.5070000000000000,175733
2024-07-02T07:00:00Z,45,70.667,1014.393,2,2.6115,2.46,2.763,2.6115,175733
2024-07-02T07:30:00Z,45.333,69.667,1014.374,1.8,2.4545,2.339,2.57,2.4545,175733
2024-07-02T08:00:00Z,46,69,1014.401,1.8,2.5250000000000000,2.474,2.576,2.5250000000000000,175733
2024-07-02T08:30:00Z,48.267,67.467,1014.365,2,2.6630000000000000,2.579,2.747,2.6630000000000000,175733
2024-07-02T09:00:00Z,51.2,65.8,1014.441,2.1,2.963,3.055,2.871,2.963,175733
2024-07-02T09:30:00Z,53.8,64.533,1014.561,2.6,3.9315000000000000,3.921,3.942,4.5,175733
2024-07-02T10:00:00Z,55.733,63.667,1014.524,2.8,4.1475,4.146,4.149,4.1475,175733
2024-07-02T10:30:00Z,55.267,64.067,1014.759,2.6,3.88,3.786,3.974,3.88,175733
2024-07-02T11:00:00Z,54.6,64.4,1014.922,2.6,3.891,3.736,4.046,3.891,175733
2024-07-02T11:30:00Z,55,64.133,1015.145,2.8,4.0995,4.173,4.026,4.0995,175733
2024-07-02T12:00:00Z,55.6,63.467,1015.366,2.7,4.1215,4.142,4.101,4.1215,175733
2024-07-02T12:30:00Z,56.933,63,1015.485,2.9,4.4,4.507,4.293,4.4,175733
2024-07-02T13:00:00Z,56.8,63.133,1015.556,3.1,4.807,4.831,4.783,4.807,175733
2024-07-02T13:30:00Z,55.2,63.933,1015.677,3.4,5.232000000000000,5.177,5.287,5.232000000000000,175733
2024-07-02T14:00:00Z,53.467,65.133,1015.7,3.3,5.101,4.955,5.247,5.101,175733
2024-07-02T14:30:00Z,51.267,66.4,1015.825,3.4,5.1865000000000000,5.08,5.293,5.1865000000000000,175733
2024-07-02T15:00:00Z,49.6,67.533,1015.938,3.3,5.0295000000000000,4.969,5.09,5.0295000000000000,175733
2024-07-02T15:30:00Z,48.067,68.8,1016.165,3.2,4.9030000000000000,4.776,5.03,4.9030000000000000,175733
2024-07-02T16:00:00Z,47.067,69.933,1016.247,3.5,5.2780000000000000,5.242,5.314,5.2780000000000000,175733
