time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,sensor_index
2024-07-01T00:00:00Z,29.6,29.6,29.6,86.933,86.933,86.933,1014.239,1014.239,1014.239,0.0645,0.129,0,171217
2024-07-01T00:30:00Z,29.933,29.933,29.933,86.267,86.267,86.267,1014.127,1014.127,1014.127,0.0955,0.18,0.011,171217
2024-07-01T01:00:00Z,31.4,31.4,31.4,85.2,85.2,85.2,1013.999,1013.999,1013.999,0.0965,0.19,0.003,171217
2024-07-01T01:30:00Z,32.333,32.333,32.333,83.667,83.667,83.667,1013.938,1013.938,1013.938,0.175,0.289,0.061,171217
2024-07-01T02:00:00Z,34.667,34.667,34.667,81.733,81.733,81.733,1013.899,1013.899,1013.899,0.2495,0.325,0.174,171217
2024-07-01T02:30:00Z,37,37,37,80.4,80.4,80.4,1013.893,1013.893,1013.893,0.223,0.342,0.104,171217
2024-07-01T03:00:00Z,40.333,40.333,40.333,79.133,79.133,79.133,1013.996,1013.996,1013.996,0.3325,0.41,0.255,171217
2024-07-01T03:30:00Z,42.4,42.4,42.4,78.133,78.133,78.133,1014.089,1014.089,1014.089,0.356,0.431,0.281,171217
2024-07-01T04:00:00Z,43.467,43.467,43.467,77.467,77.467,77.467,1014.311,1014.311,1014.311,0.8245,0.93,0.719,171217
2024-07-01T04:30:00Z,45.4,45.4,45.4,76.267,76.267,76.267,1014.748,1014.748,1014.748,1.25,1.345,1.155,171217
2024-07-01T05:00:00Z,47.8,47.8,47.8,75.2,75.2,75.2,1014.98,1014.98,1014.98,2.4535,2.616,2.291,171217
2024-07-01T05:30:00Z,48.933,48.933,48.933,74.933,74.933,74.933,1014.953,1014.953,1014.953,2.4535,2.62,2.287,171217
2024-07-01T06:00:00Z,46.933,46.933,46.933,76,76,76,1014.784,1014.784,1014.784,2.0895,2.253,1.926,171217
2024-07-01T06:30:00Z,49.733,49.733,49.733,74.867,74.867,74.867,1014.771,1014.771,1014.771,1.1385,1.213,1.064,171217
2024-07-01T07:00:00Z,51.067,51.067,51.067,74.067,74.067,74.067,1014.861,1014.861,1014.861,0.8800000000000000,0.947,0.813,171217
2024-07-01T07:30:00Z,51.667,51.667,51.667,74,74,74,1014.963,1014.963,1014.963,0.8725,1.004,0.741,171217
2024-07-01T08:00:00Z,50.533,50.533,50.533,74.4,74.4,74.4,1015.013,1015.013,1015.013,0.477,0.511,0.443,171217
2024-07-01T08:30:00Z,52.667,52.667,52.667,73.667,73.667,73.667,1015.036,1015.036,1015.036,0.48350000000000000,0.533,0.434,171217
2024-07-01T09:00:00Z,53.667,53.667,53.667,72.933,72.933,72.933,1014.809,1014.809,1014.809,0.552,0.653,0.451,171217
2024-07-01T09:30:00Z,54.267,54.267,54.267,72.6,72.6,72.6,1014.899,1014.899,1014.899,0.669,0.797,0.541,171217
2024-07-01T10:00:00Z,53.8,53.8,53.8,72.867,72.867,72.867,1014.971,1014.971,1014.971,0.9590000000000000,1.135,0.783,171217
2024-07-01T10:30:00Z,52.867,52.867,52.867,73.267,73.267,73.267,1015.044,1015.044,1015.044,0.883,1.059,0.707,171217
2024-07-01T11:00:00Z,52.8,52.8,52.8,73.333,73.333,73.333,1015.211,1015.211,1015.211,0.6585,0.815,0.502,171217
2024-07-01T11:30:00Z,53.733,53.733,53.733,72.8,72.8,72.8,1015.327,1015.327,1015.327,0.759,0.893,0.625,171217
2024-07-01T12:00:00Z,54.667,54.667,54.667,72.267,72.267,72.267,1015.259,1015.259,1015.259,1.3195000000000000,1.521,1.118,171217
2024-07-01T12:30:00Z,54.467,54.467,54.467,72.6,72.6,72.6,1015.368,1015.368,1015.368,0.543,0.643,0.443,171217
2024-07-01T13:00:00Z,55.733,55.733,55.733,72.267,72.267,72.267,1015.517,1015.517,1015.517,0.7295,0.752,0.707,171217
2024-07-01T13:30:00Z,57.933,57.933,57.933,71.133,71.133,71.133,1015.614,1015.614,1015.614,0.8715000000000000,0.976,0.767,171217
2024-07-01T14:00:00Z,58.867,58.867,58.867,71,71,71,1015.767,1015.767,1015.767,1.7515,1.995,1.508,171217
2024-07-01T14:30:00Z,58,58,58,71.333,71.333,71.333,1016.021,1016.021,1016.021,1.6495,1.772,1.527,171217
2024-07-01T15:00:00Z,59.2,59.2,59.2,71.467,71.467,71.467,1016.021,1016.021,1016.021,2.41,2.585,2.235,171217
2024-07-01T15:30:00Z,59.067,59.067,59.067,71.267,71.267,71.267,1016.057,1016.057,1016.057,2.9555,3.071,2.84,171217
2024-07-01T16:00:00Z,55.6,55.6,55.6,72.933,72.933,72.933,1016.387,1016.387,1016.387,2.2395,2.395,2.084,171217
2024-07-01T16:30:00Z,52.2,52.2,52.2,74.333,74.333,74.333,1016.701,1016.701,1016.701,1.3755000000000000,1.506,1.245,171217
2024-07-01T17:00:00Z,48.4,48.4,48.4,76.467,76.467,76.467,1016.699,1016.699,1016.699,1.479,1.637,1.321,171217
2024-07-01T17:30:00Z,44.267,44.267,44.267,79.067,79.067,79.067,1016.595,1016.595,1016.595,1.709,1.845,1.573,171217
2024-07-01T18:00:00Z,41.267,41.267,41.267,80.933,80.933,80.933,1016.602,1016.602,1016.602,2.1025,2.277,1.928,171217
2024-07-01T18:30:00Z,37,37,37,85.067,85.067,85.067,1016.472,1016.472,1016.472,1.4215,1.731,1.112,171217
2024-07-01T19:00:00Z,34.367,34.367,34.367,86.972,86.972,86.972,1016.307,1016.307,1016.307,1.1655,1.711,0.62,171217
2024-07-01T19:30:00Z,32.783,32.783,32.783,88.95,88.95,88.95,1016.137,1016.137,1016.137,1.504,2,1.008,171217
2024-07-01T20:00:00Z,35.278,35.278,35.278,86.372,86.372,86.372,1016.105,1016.105,1016.105,2.0595,2.548,1.571,171217
2024-07-01T20:30:00Z,32.6,32.6,32.6,88.867,88.867,88.867,1015.961,1015.961,1015.961,2.313,2.83,1.796,171217
2024-07-01T21:00:00Z,31,31,31,89.4,89.4,89.4,1015.762,1015.762,1015.762,1.897,2.415,1.379,171217
2024-07-01T21:30:00Z,33.467,33.467,33.467,86.667,86.667,86.667,1015.621,1015.621,1015.621,1.9625000000000000,2.498,1.427,171217
2024-07-01T22:00:00Z,31.067,31.067,31.067,89.533,89.533,89.533,1015.523,1015.523,1015.523,1.454,2.009,0.899,171217
2024-07-01T22:30:00Z,27.067,27.067,27.067,92.8,92.8,92.8,1015.396,1015.396,1015.396,0.901,1.475,0.327,171217
2024-07-01T23:00:00Z,26.333,26.333,26.333,92.467,92.467,92.467,1015.196,1015.196,1015.196,0.652,1.087,0.217,171217
2024-07-01T23:30:00Z,26.667,26.667,26.667,91.267,91.267,91.267,1015.084,1015.084,1015.084,0.52,0.908,0.132,171217
2024-07-02T00:00:00Z,29.533,29.533,29.533,88.667,88.667,88.667,1014.876,1014.876,1014.876,0.761,1.282,0.24,171217
2024-07-02T00:30:00Z,33.533,33.533,33.533,86.333,86.333,86.333,1014.679,1014.679,1014.679,1.1225,1.643,0.602,171217
2024-07-02T01:00:00Z,38.2,38.2,38.2,82.067,82.067,82.067,1014.626,1014.626,1014.626,2.464,3.007,1.921,171217
2024-07-02T01:30:00Z,40.333,40.333,40.333,80.467,80.467,80.467,1014.771,1014.771,1014.771,3.459,3.611,3.307,171217
2024-07-02T02:00:00Z,41.467,41.467,41.467,79.667,79.667,79.667,1014.917,1014.917,1014.917,3.3795,3.539,3.22,171217
2024-07-02T02:30:00Z,39,39,39,78.733,78.733,78.733,1015.075,1015.075,1015.075,1.9770000000000000,2.109,1.845,171217
2024-07-02T03:00:00Z,39.467,39.467,39.467,77.8,77.8,77.8,1015.259,1015.259,1015.259,2.642,2.759,2.525,171217
2024-07-02T03:30:00Z,41.533,41.533,41.533,75.733,75.733,75.733,1015.337,1015.337,1015.337,2.606,2.709,2.503,171217
2024-07-02T04:00:00Z,43,43,43,74,74,74,1015.653,1015.653,1015.653,2.9190000000000000,3.038,2.8,171217
2024-07-02T04:30:00Z,42.8,42.8,42.8,72.733,72.733,72.733,1016.107,1016.107,1016.107,2.8005,2.981,2.62,171217
2024-07-02T05:00:00Z,43.067,43.067,43.067,71.533,71.533,71.533,1016.3,1016.3,1016.3,2.8255,3.024,2.627,171217
2024-07-02T05:30:00Z,43.067,43.067,43.067,71.067,71.067,71.067,1016.488,1016.488,1016.488,3.566,3.821,3.311,171217
2024-07-02T06:00:00Z,42.733,42.733,42.733,70.4,70.4,70.4,1016.788,1016.788,1016.788,2.6105,2.785,2.436,171217
2024-07-02T06:30:00Z,45.533,45.533,45.533,68.4,68.4,68.4,1016.922,1016.922,1016.922,2.7,2.821,2.579,171217
2024-07-02T07:00:00Z,46.333,46.333,46.333,68.4,68.4,68.4,1017.037,1017.037,1017.037,2.9475,3.106,2.789,171217
2024-07-02T07:30:00Z,47.467,47.467,47.467,67.733,67.733,67.733,1017.109,1017.109,1017.109,3.3045,3.496,3.113,171217
2024-07-02T08:00:00Z,47.533,47.533,47.533,67.467,67.467,67.467,1017.277,1017.277,1017.277,3.249,3.387,3.111,171217
2024-07-02T08:30:00Z,48.467,48.467,48.467,67,67,67,1017.282,1017.282,1017.282,3.3835000000000000,3.5,3.267,171217
2024-07-02T09:00:00Z,49,49,49,66.733,66.733,66.733,1017.52,1017.52,1017.52,3.498,3.766,3.23,171217
2024-07-02T09:30:00Z,50.6,50.6,50.6,65.867,65.867,65.867,1017.629,1017.629,1017.629,4.014000000000000,4.135,3.893,171217
2024-07-02T10:00:00Z,51.533,51.533,51.533,65.4,65.4,65.4,1017.69,1017.69,1017.69,4.3150000000000000,4.457,4.173,171217
2024-07-02T10:30:00Z,53.467,53.467,53.467,64.067,64.067,64.067,1017.915,1017.915,1017.915,4.527,4.535,4.519,171217
2024-07-02T11:00:00Z,54.4,54.4,54.4,63.667,63.667,63.667,1018.005,1018.005,1018.005,4.929,5.151,4.707,171217
2024-07-02T11:30:00Z,52.733,52.733,52.733,64.867,64.867,64.867,1018.27,1018.27,1018.27,4.7015,4.918,4.485,171217
2024-07-02T12:00:00Z,51.733,51.733,51.733,65,65,65,1018.484,1018.484,1018.484,4.997,5.111,4.883,171217
2024-07-02T12:30:00Z,51.867,51.867,51.867,65.133,65.133,65.133,1018.666,1018.666,1018.666,4.9805,5.21,4.751,171217
2024-07-02T13:00:00Z,51.133,51.133,51.133,65.467,65.467,65.467,1018.765,1018.765,1018.765,5.4695,5.514,5.425,171217
2024-07-02T13:30:00Z,50.267,50.267,50.267,65.8,65.8,65.8,1018.813,1018.813,1018.813,5.4435,5.653,5.234,171217
2024-07-02T14:00:00Z,49.267,49.267,49.267,66.267,66.267,66.267,1018.82,1018.82,1018.82,5.188000000000000,5.485,4.891,171217
2024-07-02T14:30:00Z,47.467,47.467,47.467,67.8,67.8,67.8,1018.975,1018.975,1018.975,5.4645,5.759,5.17,171217
2024-07-02T15:00:00Z,44.533,44.533,44.533,69.4,69.4,69.4,1018.984,1018.984,1018.984,5.154,5.42,4.888,171217
2024-07-02T15:30:00Z,42,42,42,71.467,71.467,71.467,1019.102,1019.102,1019.102,5.2525000000000000,5.422,5.083,171217
2024-07-02T16:00:00Z,42.2,42.2,42.2,71.133,71.133,71.133,1019.189,1019.189,1019.189,5.5715,5.856,5.287,171217
2024-07-02T16:30:00Z,40.8,40.8,40.8,72.6,72.6,72.6,1019.215,1019.215,1019.215,5.878,6.121,5.635,171217
2024-07-02T17:00:00Z,39.8,39.8,39.8,73.6,73.6,73.6,1019.413,1019.413,1019.413,5.8305,6.036,5.625,171217
2024-07-02T17:30:00Z,39.667,39.667,39.667,73.8,73.8,73.8,1019.494,1019.494,1019.494,5.8075,6.118,5.497,171217
2024-07-02T18:00:00Z,37.933,37.933,37.933,75.333,75.333,75.333,1019.549,1019.549,1019.549,5.992,6.274,5.71,171217
2024-07-02T18:30:00Z,35.867,35.867,35.867,77.467,77.467,77.467,1019.533,1019.533,1019.533,6.114000000000000,6.381,5.847,171217
2024-07-02T19:00:00Z,36.933,36.933,36.933,77.017,77.017,77.017,1019.793,1019.793,1019.793,6.2325,6.492,5.973,171217
2024-07-02T19:30:00Z,32.067,32.067,32.067,81.8,81.8,81.8,1019.653,1019.653,1019.653,5.8920000000000000,6.055,5.729,171217
2024-07-02T20:00:00Z,30.533,30.533,30.533,83.133,83.133,83.133,1019.252,1019.252,1019.252,6.124500000000000,6.37,5.879,171217
2024-07-02T20:30:00Z,28.733,28.733,28.733,85.933,85.933,85.933,1019.049,1019.049,1019.049,9.422,9.788,9.056,171217
2024-07-02T21:00:00Z,29.8,29.8,29.8,85.133,85.133,85.133,1018.902,1018.902,1018.902,5.9615,6.37,5.553,171217
2024-07-02T21:30:00Z,29,29,29,86.067,86.067,86.067,1018.714,1018.714,1018.714,5.583,6.271,4.895,171217
2024-07-02T22:00:00Z,29.533,29.533,29.533,85.333,85.333,85.333,1018.587,1018.587,1018.587,4.515,5.015,4.015,171217
2024-07-02T22:30:00Z,30.133,30.133,30.133,85.2,85.2,85.2,1018.342,1018.342,1018.342,3.9345,4.22,3.649,171217
2024-07-02T23:00:00Z,29.933,29.933,29.933,85.6,85.6,85.6,1018.183,1018.183,1018.183,3.4875,3.915,3.06,171217
2024-07-02T23:30:00Z,30.2,30.2,30.2,85.267,85.267,85.267,1017.866,1017.866,1017.866,3.1925,3.757,2.628,171217
2024-07-03T00:00:00Z,31.067,31.067,31.067,84.267,84.267,84.267,1017.706,1017.706,1017.706,3.442,3.792,3.092,171217
2024-07-03T00:30:00Z,32.6,32.6,32.6,82.2,82.2,82.2,1017.554,1017.554,1017.554,3.348,3.565,3.131,171217
2024-07-03T01:00:00Z,33.667,33.667,33.667,81.2,81.2,81.2,1017.43,1017.43,1017.43,3.606,3.859,3.353,171217
