time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,sensor_index
2024-07-01T00:00:00Z,30.4,30.4,,86.933,86.933,,1007.438,1007.438,,0,0,0,136172
2024-07-01T00:30:00Z,30,30,,87.467,87.467,,1007.313,1007.313,,0,0,0,136172
2024-07-01T01:00:00Z,32.267,32.267,,84.733,84.733,,1007.215,1007.215,,0,0,0,136172
2024-07-01T01:30:00Z,33.667,33.667,,82.867,82.867,,1007.162,1007.162,,0,0,0,136172
2024-07-01T02:00:00Z,34.6,34.6,,81.4,81.4,,1007.174,1007.174,,0,0,0,136172
2024-07-01T02:30:00Z,36.933,36.933,,80.8,80.8,,1007.098,1007.098,,0,0,0,136172
2024-07-01T03:00:00Z,40,40,,79.4,79.4,,1007.194,1007.194,,0,0,0,136172
2024-07-01T03:30:00Z,42.6,42.6,,77.867,77.867,,1007.305,1007.305,,0,0,0,136172
2024-07-01T04:00:00Z,43.867,43.867,,77.4,77.4,,1007.457,1007.457,,0,0,0,136172
2024-07-01T04:30:00Z,45.8,45.8,,76.133,76.133,,1007.778,1007.778,,0,0,0,136172
2024-07-01T05:00:00Z,47.933,47.933,,75.133,75.133,,1008.039,1008.039,,0,0,0,136172
2024-07-01T05:30:00Z,49.2,49.2,,75,75,,1007.993,1007.993,,0,0,0,136172
2024-07-01T06:00:00Z,49.067,49.067,,75.267,75.267,,1007.84,1007.84,,0,0,0,136172
2024-07-01T06:30:00Z,50.667,50.667,,74.333,74.333,,1007.876,1007.876,,0,0,0,136172
2024-07-01T07:00:00Z,52.467,52.467,,73.4,73.4,,1007.928,1007.928,,0,0,0,136172
2024-07-01T07:30:00Z,54.733,54.733,,72.067,72.067,,1008.025,1008.025,,0,0,0,136172
2024-07-01T08:00:00Z,54.867,54.867,,72.4,72.4,,1008.107,1008.107,,0,0,0,136172
2024-07-01T08:30:00Z,54.6,54.6,,72.867,72.867,,1008.047,1008.047,,0,0,0,136172
2024-07-01T09:00:00Z,54.067,54.067,,73,73,,1007.852,1007.852,,0,0,0,136172
2024-07-01T09:30:00Z,54.6,54.6,,72.8,72.8,,1007.891,1007.891,,0,0,0,136172
2024-07-01T10:00:00Z,55.467,55.467,,71.8,71.8,,1008.02,1008.02,,0,0,0,136172
2024-07-01T10:30:00Z,56.067,56.067,,72,72,,1008.055,1008.055,,0,0,0,136172
2024-07-01T11:00:00Z,56.067,56.067,,71.783,71.783,,1008.183,1008.183,,0,0,0,136172
2024-07-01T11:30:00Z,56.733,56.733,,71.267,71.267,,1008.318,1008.318,,0,0,0,136172
2024-07-01T12:00:00Z,60.333,60.333,,70.4,70.4,,1008.299,1008.299,,0,0,0,136172
2024-07-01T12:30:00Z,61.933,61.933,,69.6,69.6,,1008.333,1008.333,,0,0,0,136172
2024-07-01T13:00:00Z,62,62,,69.2,69.2,,1008.524,1008.524,,0,0,0,136172
2024-07-01T13:30:00Z,61.867,61.867,,69.667,69.667,,1008.619,1008.619,,0.003,0,0.006,136172
2024-07-01T14:00:00Z,61.467,61.467,,69.6,69.6,,1008.752,1008.752,,0,0,0,136172
2024-07-01T14:30:00Z,61.4,61.4,,70,70,,1008.969,1008.969,,0,0,0,136172
2024-07-01T15:00:00Z,61.067,61.067,,70.2,70.2,,1008.981,1008.981,,0.0095,0.019,0,136172
2024-07-01T15:30:00Z,59.333,59.333,,71.333,71.333,,1008.928,1008.928,,0,0,0,136172
2024-07-01T16:00:00Z,57.067,57.067,,71.733,71.733,,1009.237,1009.237,,0,0,0,136172
2024-07-01T16:30:00Z,56.333,56.333,,71.8,71.8,,1009.615,1009.615,,0,0,0,136172
2024-07-01T17:00:00Z,54.533,54.533,,72.667,72.667,,1009.665,1009.665,,0.0055,0.011,0,136172
2024-07-01T17:30:00Z,51.533,51.533,,74.6,74.6,,1009.517,1009.517,,0,0,0,136172
