time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b
2024-07-02T21:30:00Z,28.267,28.267,,86.733,86.733,,1011.084,1011.084,,3.5540000000000003,3.403,3.705
2024-07-02T22:00:00Z,29.333,29.333,,85.733,85.733,,1010.879,1010.879,,2.895,2.747,3.043
2024-07-02T22:30:00Z,29.933,29.933,,86,86,,1010.627,1010.627,,2.721,2.531,2.911
2024-07-02T23:00:00Z,30.2,30.2,,85.4,85.4,,1010.548,1010.548,,2.724,2.593,2.855
2024-07-02T23:30:00Z,30.867,30.867,,84.867,84.867,,1010.231,1010.231,,2.731,2.561,2.901
2024-07-03T00:00:00Z,31.533,31.533,,83.933,83.933,,1010.123,1010.123,,2.4795,2.317,2.642
2024-07-03T00:30:00Z,32.533,32.533,,82.8,82.8,,1009.993,1009.993,,2.2954999999999997,2.089,2.502
2024-07-03T01:00:00Z,33.6,33.6,,82,82,,1009.857,1009.857,,2.3914999999999997,2.179,2.604
2024-07-03T01:30:00Z,34,34,,81.533,81.533,,1009.787,1009.787,,2.254,2.097,2.411
2024-07-03T02:00:00Z,34.6,34.6,,80.667,80.667,,1009.793,1009.793,,1.8835000000000002,1.66,2.107
2024-07-03T02:30:00Z,36.467,36.467,,78.533,78.533,,1009.862,1009.862,,1.7650000000000001,1.621,1.909
2024-07-03T03:00:00Z,38.933,38.933,,75.467,75.467,,1009.917,1009.917,,1.7995,1.634,1.965
2024-07-03T03:30:00Z,41.4,41.4,,72.933,72.933,,1009.998,1009.998,,1.462,1.397,1.527
2024-07-03T04:00:00Z,44,44,,70.733,70.733,,1010.112,1010.112,,1.4529999999999998,1.333,1.573
2024-07-03T04:30:00Z,45.933,45.933,,69,69,,1010.322,1010.322,,1.31,1.125,1.495
2024-07-03T05:00:00Z,48,48,,67.267,67.267,,1010.462,1010.462,,1.5095,1.419,1.6
2024-07-03T05:30:00Z,49.8,49.8,,65.667,65.667,,1010.533,1010.533,,2.768,2.539,2.997
2024-07-03T06:00:00Z,51.867,51.867,,64.333,64.333,,1010.793,1010.793,,1.8584999999999998,1.791,1.926
2024-07-03T06:30:00Z,53.6,53.6,,63,63,,1011.06,1011.06,,1.8900000000000001,1.841,1.939
2024-07-03T07:00:00Z,55.2,55.2,,62,62,,1011.432,1011.432,,1.794,1.643,1.945
2024-07-03T07:30:00Z,56,56,,61.533,61.533,,1011.622,1011.622,,1.635,1.537,1.733
2024-07-03T08:00:00Z,55.933,55.933,,62,62,,1011.898,1011.898,,2.0140000000000002,2.055,1.973
2024-07-03T08:30:00Z,56.267,56.267,,61.067,61.067,,1012.244,1012.244,,3.4480000000000004,3.216,3.68
2024-07-03T09:00:00Z,56.933,56.933,,61,61,,1012.181,1012.181,,6.11,5.937,6.283
2024-07-03T09:30:00Z,56.467,56.467,,61,61,,1012.133,1012.133,,2.2525000000000004,2.095,2.41
2024-07-03T10:00:00Z,56.267,56.267,,61,61,,1012.243,1012.243,,2.472,2.347,2.597
2024-07-03T10:30:00Z,56,56,,60.933,60.933,,1012.326,1012.326,,3.7695,3.605,3.934
2024-07-03T11:00:00Z,56.2,56.2,,60.267,60.267,,1012.225,1012.225,,6.7965,6.441,7.152
2024-07-03T11:30:00Z,56.933,56.933,,60,60,,1012.308,1012.308,,5.1129999999999995,4.939,5.287
2024-07-03T12:00:00Z,57.867,57.867,,59.133,59.133,,1012.568,1012.568,,13.938,13.509,14.367
2024-07-03T12:30:00Z,59,59,,59,59,,1012.631,1012.631,,2.939,2.651,3.227
2024-07-03T13:00:00Z,58.867,58.867,,59.133,59.133,,1012.66,1012.66,,2.8005,2.705,2.896
2024-07-03T13:30:00Z,58.467,58.467,,60,60,,1012.967,1012.967,,2.721,2.557,2.885
2024-07-03T14:00:00Z,58.733,58.733,,61,61,,1013.035,1013.035,,2.4195,2.323,2.516
2024-07-03T14:30:00Z,56.067,56.067,,62.8,62.8,,1013.118,1013.118,,2.578,2.417,2.739
2024-07-03T15:00:00Z,53.533,53.533,,64.6,64.6,,1013.25,1013.25,,2.1395,2.028,2.251
2024-07-03T15:30:00Z,48.4,48.4,,68.933,68.933,,1013.291,1013.291,,2.1875,2.016,2.359
2024-07-03T16:00:00Z,41.6,41.6,,73.667,73.667,,1013.233,1013.233,,2.104,2.024,2.184
2024-07-03T16:30:00Z,36.267,36.267,,78.667,78.667,,1013.338,1013.338,,2.097,1.949,2.245
2024-07-03T17:00:00Z,32.933,32.933,,81.867,81.867,,1013.445,1013.445,,2.524,2.389,2.659
2024-07-03T17:30:00Z,30.267,30.267,,84.4,84.4,,1013.377,1013.377,,2.5885,2.468,2.709
2024-07-03T18:00:00Z,28.067,28.067,,87.533,87.533,,1013.257,1013.257,,2.652,2.375,2.929
2024-07-03T18:30:00Z,26.267,26.267,,90.067,90.067,,1013.131,1013.131,,2.4715,2.306,2.637
2024-07-03T19:00:00Z,24.333,24.333,,92,92,,1012.936,1012.936,,2.5065,2.356,2.657
2024-07-03T19:30:00Z,24.067,24.067,,92.533,92.533,,1012.769,1012.769,,3.255,3.061,3.449
2024-07-03T20:00:00Z,23.667,23.667,,93.8,93.8,,1012.575,1012.575,,3.1955,2.843,3.548
2024-07-03T20:30:00Z,22.667,22.667,,95.533,95.533,,1012.409,1012.409,,2.743,2.654,2.832
2024-07-03T21:00:00Z,22.067,22.067,,95.8,95.8,,1012.165,1012.165,,2.4154999999999998,2.276,2.555
2024-07-03T21:30:00Z,22,22,,95.6,95.6,,1012.127,1012.127,,2.268,2.101,2.435
2024-07-03T22:00:00Z,21.867,21.867,,95.2,95.2,,1011.919,1011.919,,1.729,1.601,1.857
2024-07-03T22:30:00Z,21.667,21.667,,93.867,93.867,,1011.731,1011.731,,1.578,1.425,1.731
2024-07-03T23:00:00Z,23.333,23.333,,92.6,92.6,,1011.527,1011.527,,1.8900000000000001,1.437,2.343
2024-07-03T23:30:00Z,22.933,22.933,,91.733,91.733,,1011.3,1011.3,,2.0389999999999997,1.734,2.344
2024-07-04T00:00:00Z,23,23,,90.533,90.533,,1011.118,1011.118,,2.2715,1.991,2.552
2024-07-04T00:30:00Z,25.867,25.867,,86.067,86.067,,1010.893,1010.893,,2.5675,2.373,2.762
2024-07-04T01:00:00Z,29.267,29.267,,83.8,83.8,,1010.779,1010.779,,3.0285,2.947,3.11
2024-07-04T01:30:00Z,32.8,32.8,,80.4,80.4,,1010.592,1010.592,,3.3925,3.205,3.58
2024-07-04T02:00:00Z,35.133,35.133,,79.467,79.467,,1010.585,1010.585,,3.7590000000000003,3.568,3.95
2024-07-04T02:30:00Z,36.333,36.333,,79.6,79.6,,1010.549,1010.549,,3.9035,3.641,4.166
2024-07-04T03:00:00Z,36.8,36.8,,79.267,79.267,,1010.528,1010.528,,3.6455,3.471,3.82
2024-07-04T03:30:00Z,37.867,37.867,,78.333,78.333,,1010.461,1010.461,,3.8115,3.673,3.95
2024-07-04T04:00:00Z,39.2,39.2,,77.2,77.2,,1010.543,1010.543,,3.5345,3.414,3.655
2024-07-04T04:30:00Z,42.267,42.267,,74.533,74.533,,1010.863,1010.863,,4.531499999999999,4.319,4.744
2024-07-04T05:00:00Z,44.733,44.733,,73.2,73.2,,1010.921,1010.921,,4.4384999999999994,4.262,4.615
2024-07-04T05:30:00Z,45.8,45.8,,72.333,72.333,,1010.897,1010.897,,6.327999999999999,6.087,6.569
2024-07-04T06:00:00Z,46.267,46.267,,71.133,71.133,,1010.927,1010.927,,5.834,5.637,6.031
2024-07-04T06:30:00Z,47.533,47.533,,70.4,70.4,,1011.114,1011.114,,5.544499999999999,5.188,5.901
2024-07-04T07:00:00Z,49.6,49.6,,68.333,68.333,,1011.247,1011.247,,4.9995,4.708,5.291
2024-07-04T07:30:00Z,51.267,51.267,,67.667,67.667,,1011.415,1011.415,,5.8655,5.494,6.237
2024-07-04T08:00:00Z,51.133,51.133,,68,68,,1011.53,1011.53,,5.631,5.223,6.039
2024-07-04T08:30:00Z,51,51,,67.2,67.2,,1011.628,1011.628,,4.9879999999999995,4.719,5.257
2024-07-04T09:00:00Z,51.267,51.267,,66.8,66.8,,1011.677,1011.677,,5.243,4.999,5.487
2024-07-04T09:30:00Z,52.667,52.667,,66,66,,1011.667,1011.667,,5.3155,4.873,5.758
2024-07-04T10:00:00Z,53,53,,65.733,65.733,,1011.719,1011.719,,5.1855,4.942,5.429
2024-07-04T10:30:00Z,53.8,53.8,,64.867,64.867,,1011.696,1011.696,,5.6125,5.523,5.702
2024-07-04T11:00:00Z,55.4,55.4,,64,64,,1011.619,1011.619,,5.669499999999999,5.212,6.127
2024-07-04T11:30:00Z,57.2,57.2,,63.667,63.667,,1011.766,1011.766,,6.564,6.263,6.865
2024-07-04T12:00:00Z,58.667,58.667,,63,63,,1011.89,1011.89,,7.05,6.813,7.287
2024-07-04T12:30:00Z,58.6,58.6,,63.867,63.867,,1012.113,1012.113,,6.4445,6.157,6.732
2024-07-04T13:00:00Z,58.867,58.867,,64,64,,1012.119,1012.119,,6.2415,6.135,6.348
2024-07-04T13:30:00Z,59,59,,64.867,64.867,,1012.199,1012.199,,5.851,5.625,6.077
2024-07-04T14:00:00Z,55.667,55.667,,66.4,66.4,,1012.053,1012.053,,5.167,4.937,5.397
2024-07-04T14:30:00Z,50.667,50.667,,69.667,69.667,,1012.276,1012.276,,4.4915,4.439,4.544
2024-07-04T15:00:00Z,45.533,45.533,,72.267,72.267,,1012.315,1012.315,,3.9050000000000002,3.479,4.331
2024-07-04T15:30:00Z,41.867,41.867,,75.2,75.2,,1012.241,1012.241,,3.385,3.153,3.617
2024-07-04T16:00:00Z,37.4,37.4,,78.867,78.867,,1012.213,1012.213,,3.1435,3.01,3.277
2024-07-04T16:30:00Z,32.8,32.8,,84.867,84.867,,1012.113,1012.113,,2.9524999999999997,2.766,3.139
2024-07-04T17:00:00Z,29.2,29.2,,87.733,87.733,,1012.023,1012.023,,2.527,2.445,2.609
2024-07-04T17:30:00Z,26.667,26.667,,90.733,90.733,,1012.023,1012.023,,2.23,1.935,2.525
2024-07-04T18:00:00Z,24.533,24.533,,94.2,94.2,,1011.855,1011.855,,1.909,1.541,2.277
2024-07-04T18:30:00Z,22.133,22.133,,96.667,96.667,,1011.542,1011.542,,1.5405,1.302,1.779
2024-07-04T19:00:00Z,21.4,21.4,,95.467,95.467,,1011.453,1011.453,,1.002,0.799,1.205
2024-07-04T19:30:00Z,20.4,20.4,,95.733,95.733,,1011.199,1011.199,,0.6615,0.595,0.728
2024-07-04T20:00:00Z,20.533,20.533,,95.933,95.933,,1011.077,1011.077,,0.7115,0.639,0.784
2024-07-04T20:30:00Z,20.467,20.467,,96,96,,1010.964,1010.964,,0.6425000000000001,0.495,0.79
2024-07-04T21:00:00Z,21.067,21.067,,94.867,94.867,,1010.741,1010.741,,0.602,0.503,0.701
2024-07-04T21:30:00Z,22.267,22.267,,93.733,93.733,,1010.444,1010.444,,0.919,0.772,1.066
2024-07-04T22:00:00Z,22,22,,94.533,94.533,,1010.279,1010.279,,0.6545,0.571,0.738
2024-07-04T22:30:00Z,22,22,,94.4,94.4,,1010.101,1010.101,,0.8405,0.658,1.023
2024-07-04T23:00:00Z,22.2,22.2,,93.733,93.733,,1009.919,1009.919,,1.1995,0.984,1.415
2024-07-04T23:30:00Z,22.733,22.733,,91.8,91.8,,1009.638,1009.638,,1.6585,1.189,2.128
2024-07-05T00:00:00Z,23.4,23.4,,89.533,89.533,,1009.352,1009.352,,2.129,1.971,2.287
2024-07-05T00:30:00Z,23.467,23.467,,88.933,88.933,,1009.221,1009.221,,2.443,2.309,2.577
2024-07-05T01:00:00Z,25.733,25.733,,87.533,87.533,,1009.116,1009.116,,3.1275,2.808,3.447
2024-07-05T01:30:00Z,26.6,26.6,,85.6,85.6,,1009.074,1009.074,,2.434,2.185,2.683
2024-07-05T02:00:00Z,25.4,25.4,,84.2,84.2,,1008.858,1008.858,,1.7109999999999999,1.647,1.775
2024-07-05T02:30:00Z,25.067,25.067,,82.933,82.933,,1008.859,1008.859,,1.4455,1.367,1.524
2024-07-05T03:00:00Z,25.2,25.2,,82.2,82.2,,1008.739,1008.739,,1.971,1.752,2.19
2024-07-05T03:30:00Z,26.6,26.6,,81.2,81.2,,1008.682,1008.682,,2.6435,2.529,2.758
2024-07-05T04:00:00Z,29.467,29.467,,79.067,79.067,,1008.797,1008.797,,7.76,7.375,8.145
2024-07-05T04:30:00Z,31.733,31.733,,77.133,77.133,,1009.002,1009.002,,20.253,19.483,21.023
2024-07-05T05:00:00Z,32.933,32.933,,75.8,75.8,,1009.079,1009.079,,41.125,40.122,42.128
2024-07-05T05:30:00Z,33.333,33.333,,75,75,,1009.161,1009.161,,13.219999999999999,12.949,13.491
2024-07-05T06:00:00Z,34.467,34.467,,74.2,74.2,,1009.164,1009.164,,14.136,13.818,14.454
2024-07-05T06:30:00Z,36.867,36.867,,73.267,73.267,,1009.197,1009.197,,38.0135,37.4,38.627
2024-07-05T07:00:00Z,38.867,38.867,,72,72,,1009.178,1009.178,,37.931,37.453,38.409
2024-07-05T07:30:00Z,40.8,40.8,,70.933,70.933,,1009.212,1009.212,,31.884500000000003,31.129,32.64
2024-07-05T08:00:00Z,42.333,42.333,,69.733,69.733,,1009.264,1009.264,,29.893,29.225,30.561
2024-07-05T08:30:00Z,44.2,44.2,,68.4,68.4,,1009.175,1009.175,,25.461,24.755,26.167
2024-07-05T09:00:00Z,45.067,45.067,,67.733,67.733,,1009.161,1009.161,,25.6065,25.238,25.975
2024-07-05T09:30:00Z,48.067,48.067,,66.867,66.867,,1009.186,1009.186,,31.233,30.599,31.867
2024-07-05T10:00:00Z,51.467,51.467,,66.067,66.067,,1009.279,1009.279,,31.506,30.892,32.12
2024-07-05T10:30:00Z,51.267,51.267,,66,66,,1009.468,1009.468,,26.83,26.229,27.431
2024-07-05T11:00:00Z,50.867,50.867,,65.133,65.133,,1009.38,1009.38,,27.413,26.699,28.127
2024-07-05T11:30:00Z,52.533,52.533,,64,64,,1009.441,1009.441,,31.015,30.561,31.469
2024-07-05T12:00:00Z,53.6,53.6,,63.2,63.2,,1009.41,1009.41,,29.9585,29.29,30.627
2024-07-05T12:30:00Z,54.067,54.067,,63,63,,1009.509,1009.509,,29.006500000000003,28.347,29.666
2024-07-05T13:00:00Z,54.867,54.867,,63.533,63.533,,1009.549,1009.549,,29.7745,29.044,30.505
2024-07-05T13:30:00Z,53.4,53.4,,65.867,65.867,,1009.759,1009.759,,31.792,31.179,32.405
2024-07-05T14:00:00Z,50.4,50.4,,68.667,68.667,,1009.903,1009.903,,33.7655,33.352,34.179
2024-07-05T14:30:00Z,47.333,47.333,,71.533,71.533,,1009.913,1009.913,,39.444,38.909,39.979
2024-07-05T15:00:00Z,41.8,41.8,,76.067,76.067,,1009.9,1009.9,,36.2655,35.996,36.535
2024-07-05T15:30:00Z,36.733,36.733,,79.6,79.6,,1010.019,1010.019,,35.705,35.131,36.279
2024-07-05T16:00:00Z,32.733,32.733,,84.4,84.4,,1010.023,1010.023,,32.982,32.672,33.292
2024-07-05T16:30:00Z,28.6,28.6,,89.333,89.333,,1009.857,1009.857,,29.466,28.817,30.115
2024-07-05T17:00:00Z,24.667,24.667,,92.267,92.267,,1009.72,1009.72,,19.286,18.412,20.16
2024-07-05T17:30:00Z,23.267,23.267,,93.267,93.267,,1009.591,1009.591,,16.502,15.921,17.083
2024-07-05T18:00:00Z,21,21,,97.467,97.467,,1009.338,1009.338,,9.481,9.16,9.802
2024-07-05T18:30:00Z,18.467,18.467,,100.6,100.6,,1009.275,1009.275,,6.46,6.077,6.843
2024-07-05T19:00:00Z,16.667,16.667,,102.933,102.933,,1009.098,1009.098,,5.0785,4.838,5.319
2024-07-05T19:30:00Z,15.733,15.733,,104,104,,1009.043,1009.043,,4.6365,4.41,4.863
2024-07-05T20:00:00Z,15.133,15.133,,105.933,105.933,,1008.869,1008.869,,6.771,6.513,7.029
2024-07-05T20:30:00Z,15.6,15.6,,104.6,104.6,,1008.566,1008.566,,7.976,7.709,8.243
2024-07-05T21:00:00Z,16.267,16.267,,102.4,102.4,,1008.314,1008.314,,5.888,5.567,6.209
2024-07-05T21:30:00Z,16.8,16.8,,101.067,101.067,,1008.049,1008.049,,3.552,3.375,3.729
2024-07-05T22:00:00Z,17.8,17.8,,98.133,98.133,,1007.821,1007.821,,1.8245,1.753,1.896
2024-07-05T22:30:00Z,18.733,18.733,,97.333,97.333,,1007.567,1007.567,,1.7959999999999998,1.586,2.006
2024-07-05T23:00:00Z,20.4,20.4,,95.333,95.333,,1007.229,1007.229,,1.3795000000000002,1.284,1.475
2024-07-05T23:30:00Z,21,21,,94.8,94.8,,1006.951,1006.951,,1.0325,0.918,1.147
2024-07-06T00:00:00Z,21.333,21.333,,93.2,93.2,,1006.687,1006.687,,1.093,0.914,1.272
2024-07-06T00:30:00Z,21.8,21.8,,92.2,92.2,,1006.441,1006.441,,1.315,0.823,1.807
2024-07-06T01:00:00Z,20.8,20.8,,92.133,92.133,,1006.222,1006.222,,0.8745,0.411,1.338
2024-07-06T01:30:00Z,20,20,,91.2,91.2,,1006.054,1006.054,,0.962,0.473,1.451
2024-07-06T02:00:00Z,20,20,,89.533,89.533,,1005.875,1005.875,,1.7650000000000001,1.571,1.959
2024-07-06T02:30:00Z,19.667,19.667,,88.467,88.467,,1005.742,1005.742,,1.1829999999999998,1.055,1.311
2024-07-06T03:00:00Z,21,21,,86.533,86.533,,1005.414,1005.414,,1.15,1.177,1.123
