time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,sensor_index
2024-07-01T23:00:00Z,25.333,25.333,,97.867,97.867,,1011.167,1011.167,,0.944,1.019,0.869,7384
2024-07-01T23:30:00Z,26.267,26.267,,97.067,97.067,,1011.131,1011.131,,0.9630000000000000,0.994,0.932,7384
2024-07-02T00:00:00Z,28.133,28.133,,93.8,93.8,,1010.933,1010.933,,0.9435,0.968,0.919,7384
2024-07-02T00:30:00Z,31.067,31.067,,89.933,89.933,,1010.283,1010.283,,0.9200000000000000,0.989,0.851,7384
2024-07-02T01:00:00Z,33.867,33.867,,86.867,86.867,,1010.758,1010.758,,2.0460000000000000,2.281,1.811,7384
2024-07-02T01:30:00Z,36.067,36.067,,84,84,,1010.898,1010.898,,1.791,1.86,1.722,7384
2024-07-02T02:00:00Z,37.6,37.6,,82.333,82.333,,1010.949,1010.949,,2.123,2.233,2.013,7384
2024-07-02T02:30:00Z,39.067,39.067,,80.467,80.467,,1011.156,1011.156,,2.5645,2.709,2.42,7384
2024-07-02T03:00:00Z,40.333,40.333,,78.867,78.867,,1011.398,1011.398,,2.3375,2.464,2.211,7384
2024-07-02T03:30:00Z,41.533,41.533,,77.4,77.4,,1011.392,1011.392,,2.5405000000000000,2.67,2.411,7384
2024-07-02T04:00:00Z,41.933,41.933,,75.667,75.667,,1011.723,1011.723,,2.144,2.397,1.891,7384
2024-07-02T04:30:00Z,42.867,42.867,,74.067,74.067,,1012.119,1012.119,,2.2085,2.488,1.929,7384
2024-07-02T05:00:00Z,43,43,,73,73,,1012.423,1012.423,,2.1455,2.437,1.854,7384
2024-07-02T05:30:00Z,42.8,42.8,,72,72,,1012.565,1012.565,,1.7515,2.073,1.43,7384
2024-07-02T06:00:00Z,43.733,43.733,,71.467,71.467,,1012.811,1012.811,,1.871,2.237,1.505,7384
2024-07-02T06:30:00Z,46.333,46.333,,70.4,70.4,,1013.019,1013.019,,2.125,2.431,1.819,7384
2024-07-02T07:00:00Z,47,47,,69.667,69.667,,1013.037,1013.037,,2.3095,2.664,1.955,7384
2024-07-02T07:30:00Z,47.6,47.6,,69,69,,1013.088,1013.088,,2.122,2.589,1.655,7384
2024-07-02T08:00:00Z,48.6,48.6,,68.533,68.533,,1013.199,1013.199,,2.3505,2.816,1.885,7384
2024-07-02T08:30:00Z,49.533,49.533,,68,68,,1013.146,1013.146,,2.449,2.923,1.975,7384
2024-07-02T09:00:00Z,50.8,50.8,,67.2,67.2,,1013.366,1013.366,,2.5440000000000000,2.957,2.131,7384
2024-07-02T09:30:00Z,51.267,51.267,,67,67,,1013.539,1013.539,,2.896,3.405,2.387,7384
2024-07-02T10:00:00Z,52,52,,66.733,66.733,,1013.548,1013.548,,2.949,3.583,2.315,7384
2024-07-02T10:30:00Z,52.867,52.867,,66,66,,1013.787,1013.787,,2.971,3.51,2.432,7384
2024-07-02T11:00:00Z,53.133,53.133,,66,66,,1013.866,1013.866,,3.0805,3.698,2.463,7384
2024-07-02T11:30:00Z,53,53,,66,66,,1014.067,1014.067,,3.1245000000000000,3.646,2.603,7384
2024-07-02T12:00:00Z,53,53,,66,66,,1014.248,1014.248,,3.308,3.947,2.669,7384
2024-07-02T12:30:00Z,52.467,52.467,,66,66,,1014.409,1014.409,,3.3775,3.987,2.768,7384
2024-07-02T13:00:00Z,51.933,51.933,,66.667,66.667,,1014.542,1014.542,,3.527,4.049,3.005,7384
2024-07-02T13:30:00Z,51.067,51.067,,67.133,67.133,,1014.613,1014.613,,3.3125,3.907,2.718,7384
2024-07-02T14:00:00Z,50.667,50.667,,67.733,67.733,,1014.671,1014.671,,3.6980000000000000,4.389,3.007,7384
2024-07-02T14:30:00Z,48.933,48.933,,68.733,68.733,,1014.693,1014.693,,3.457,4.059,2.855,7384
2024-07-02T15:00:00Z,48.067,48.067,,69,69,,1014.731,1014.731,,3.7255,4.398,3.053,7384
2024-07-02T15:30:00Z,47.8,47.8,,69.6,69.6,,1014.851,1014.851,,3.7595,4.421,3.098,7384
2024-07-02T16:00:00Z,46.6,46.6,,70.6,70.6,,1014.927,1014.927,,3.92,4.469,3.371,7384
2024-07-02T16:30:00Z,45.933,45.933,,70.933,70.933,,1015.041,1015.041,,4.2095,4.866,3.553,7384
2024-07-02T17:00:00Z,46,46,,71.667,71.667,,1015.219,1015.219,,4.203,4.759,3.647,7384
2024-07-02T17:30:00Z,45.333,45.333,,72.333,72.333,,1015.322,1015.322,,3.9845,4.573,3.396,7384
2024-07-02T18:00:00Z,43.6,43.6,,73.4,73.4,,1015.249,1015.249,,4.2645,4.812,3.717,7384
2024-07-02T18:30:00Z,42.8,42.8,,74.4,74.4,,1015.341,1015.341,,4.5095,4.922,4.097,7384
2024-07-02T19:00:00Z,42.933,42.933,,74.467,74.467,,1015.603,1015.603,,4.446,4.889,4.003,7384
2024-07-02T19:30:00Z,41.067,41.067,,76.8,76.8,,1015.51,1015.51,,4.515000000000000,4.891,4.139,7384
2024-07-02T20:00:00Z,38.6,38.6,,78.933,78.933,,1015.123,1015.123,,4.779,4.996,4.562,7384
2024-07-02T20:30:00Z,37.267,37.267,,80.133,80.133,,1014.984,1014.984,,5.173,5.279,5.067,7384
2024-07-02T21:00:00Z,37.4,37.4,,79.933,79.933,,1014.715,1014.715,,4.7735,4.868,4.679,7384
2024-07-02T21:30:00Z,37,37,,81.333,81.333,,1014.757,1014.757,,4.1690000000000000,4.197,4.141,7384
2024-07-02T22:00:00Z,36.2,36.2,,82.267,82.267,,1014.547,1014.547,,3.84,3.941,3.739,7384
2024-07-02T22:30:00Z,32.533,32.533,,86.4,86.4,,1014.169,1014.169,,3.4775,3.654,3.301,7384
2024-07-02T23:00:00Z,30.2,30.2,,89.267,89.267,,1014.005,1014.005,,3.0855,3.172,2.999,7384
2024-07-02T23:30:00Z,27.533,27.533,,91.733,91.733,,1013.68,1013.68,,3.41,3.426,3.394,7384
2024-07-03T00:00:00Z,28.267,28.267,,90,90,,1013.55,1013.55,,3.2185000000000000,3.272,3.165,7384
2024-07-03T00:30:00Z,30.8,30.8,,86.533,86.533,,1013.459,1013.459,,3.1675,3.259,3.076,7384
2024-07-03T01:00:00Z,33.733,33.733,,83.467,83.467,,1013.357,1013.357,,4.965,5.159,4.771,7384
2024-07-03T01:30:00Z,35.733,35.733,,81.467,81.467,,1013.317,1013.317,,3.983,4.054,3.912,7384
2024-07-03T02:00:00Z,37.6,37.6,,80.267,80.267,,1013.315,1013.315,,3.006,3.135,2.877,7384
2024-07-03T02:30:00Z,39.267,39.267,,78.4,78.4,,1013.436,1013.436,,2.2785,2.495,2.062,7384
2024-07-03T03:00:00Z,40.533,40.533,,76.667,76.667,,1013.502,1013.502,,2.042,2.3,1.784,7384
2024-07-03T03:30:00Z,42.467,42.467,,74.733,74.733,,1013.631,1013.631,,2.047,2.361,1.733,7384
2024-07-03T04:00:00Z,44.2,44.2,,73,73,,1013.748,1013.748,,1.7305000000000000,1.957,1.504,7384
2024-07-03T04:30:00Z,45.933,45.933,,71.333,71.333,,1014.003,1014.003,,1.7670000000000000,2.091,1.443,7384
2024-07-03T05:00:00Z,47.4,47.4,,69.867,69.867,,1014.163,1014.163,,1.891,2.318,1.464,7384
2024-07-03T05:30:00Z,48.467,48.467,,69,69,,1014.235,1014.235,,1.8865,2.305,1.468,7384
2024-07-03T06:00:00Z,49.133,49.133,,68.2,68.2,,1014.544,1014.544,,1.8185000000000000,2.268,1.369,7384
2024-07-03T06:30:00Z,50.333,50.333,,67.267,67.267,,1014.711,1014.711,,1.95,2.335,1.565,7384
2024-07-03T07:00:00Z,51.333,51.333,,67,67,,1014.767,1014.767,,1.8835,2.238,1.529,7384
2024-07-03T07:30:00Z,52.133,52.133,,66.2,66.2,,1015.291,1015.291,,2.151,2.743,1.559,7384
2024-07-03T08:00:00Z,51.2,51.2,,66,66,,1015.574,1015.574,,2.1095000000000000,2.546,1.673,7384
2024-07-03T08:30:00Z,51.467,51.467,,65.867,65.867,,1015.913,1015.913,,2.32,2.779,1.861,7384
2024-07-03T09:00:00Z,52.2,52.2,,65.733,65.733,,1015.902,1015.902,,2.5665,3.09,2.043,7384
2024-07-03T09:30:00Z,51.8,51.8,,64.933,64.933,,1015.738,1015.738,,2.846,3.303,2.389,7384
2024-07-03T10:00:00Z,52.067,52.067,,64.8,64.8,,1015.831,1015.831,,2.2165,2.775,1.658,7384
2024-07-03T10:30:00Z,52.133,52.133,,64,64,,1015.889,1015.889,,2.134,2.593,1.675,7384
2024-07-03T11:00:00Z,52.533,52.533,,63.8,63.8,,1015.828,1015.828,,2.2755,2.72,1.831,7384
2024-07-03T11:30:00Z,52.867,52.867,,63,63,,1015.906,1015.906,,2.342,2.751,1.933,7384
2024-07-03T12:00:00Z,53.267,53.267,,62.333,62.333,,1015.92,1015.92,,2.598,3.097,2.099,7384
2024-07-03T12:30:00Z,53.733,53.733,,61.733,61.733,,1016.067,1016.067,,2.4525,2.911,1.994,7384
2024-07-03T13:00:00Z,54.667,54.667,,62,62,,1016.414,1016.414,,2.872,3.323,2.421,7384
2024-07-03T13:30:00Z,55,55,,62.267,62.267,,1016.442,1016.442,,2.862,3.391,2.333,7384
2024-07-03T14:00:00Z,55.6,55.6,,63.467,63.467,,1016.589,1016.589,,2.9795,3.575,2.384,7384
2024-07-03T14:30:00Z,54.533,54.533,,65.267,65.267,,1016.763,1016.763,,2.621,3.157,2.085,7384
2024-07-03T15:00:00Z,52.867,52.867,,66.8,66.8,,1016.817,1016.817,,2.844,3.267,2.421,7384
2024-07-03T15:30:00Z,51.067,51.067,,68.4,68.4,,1016.851,1016.851,,2.8375,3.282,2.393,7384
2024-07-03T16:00:00Z,49.2,49.2,,69.667,69.667,,1016.845,1016.845,,3.2505000000000000,3.784,2.717,7384
2024-07-03T16:30:00Z,48,48,,70,70,,1016.549,1016.549,,3.3595000000000000,3.88,2.839,7384
2024-07-03T17:00:00Z,47.133,47.133,,71.467,71.467,,1016.969,1016.969,,3.657,4.193,3.121,7384
2024-07-03T17:30:00Z,45.133,45.133,,73,73,,1017.031,1017.031,,3.8185000000000000,4.272,3.365,7384
2024-07-03T18:00:00Z,43.6,43.6,,74.933,74.933,,1016.888,1016.888,,4.075,4.465,3.685,7384
2024-07-03T18:30:00Z,39.333,39.333,,79.6,79.6,,1016.705,1016.705,,4.257,4.539,3.975,7384
2024-07-03T19:00:00Z,34.667,34.667,,83.667,83.667,,1016.48,1016.48,,4.439500000000000,4.642,4.237,7384
2024-07-03T19:30:00Z,31.8,31.8,,86.6,86.6,,1015.936,1015.936,,4.52,4.593,4.447,7384
2024-07-03T20:00:00Z,29,29,,90,90,,1015.677,1015.677,,4.496500000000000,4.518,4.475,7384
2024-07-03T20:30:00Z,27.067,27.067,,93.6,93.6,,1015.837,1015.837,,4.4575,4.42,4.495,7384
2024-07-03T21:00:00Z,26.2,26.2,,94.267,94.267,,1015.024,1015.024,,4.312000000000000,4.411,4.213,7384
2024-07-03T21:30:00Z,25.467,25.467,,94.6,94.6,,1015.502,1015.502,,3.7200000000000000,3.693,3.747,7384
2024-07-03T22:00:00Z,24.067,24.067,,96.4,96.4,,1015.34,1015.34,,3.3675,3.466,3.269,7384
2024-07-03T22:30:00Z,22.2,22.2,,99.133,99.133,,1015.209,1015.209,,3.6285,3.649,3.608,7384
2024-07-03T23:00:00Z,20.8,20.8,,100.6,100.6,,1014.886,1014.886,,3.292,3.332,3.252,7384
2024-07-03T23:30:00Z,19.733,19.733,,100.667,100.667,,1014.731,1014.731,,6.468,6.419,6.517,7384
2024-07-04T00:00:00Z,20.8,20.8,,98.2,98.2,,1014.551,1014.551,,3.4455,3.366,3.525,7384
2024-07-04T00:30:00Z,21.467,21.467,,94.467,94.467,,1014.156,1014.156,,2.521,2.503,2.539,7384
2024-07-04T01:00:00Z,24.4,24.4,,91,91,,1014.151,1014.151,,2.96,3.098,2.822,7384
2024-07-04T01:30:00Z,26.933,26.933,,88.467,88.467,,1013.994,1013.994,,3.247,3.285,3.209,7384
2024-07-04T02:00:00Z,29.4,29.4,,86.467,86.467,,1013.841,1013.841,,3.6110000000000000,3.674,3.548,7384
2024-07-04T02:30:00Z,32.6,32.6,,85,85,,1013.876,1013.876,,4.3575,4.42,4.295,7384
2024-07-04T03:00:00Z,34,34,,83.4,83.4,,1013.717,1013.717,,4.616,4.665,4.567,7384
2024-07-04T03:30:00Z,35.4,35.4,,81.867,81.867,,1013.79,1013.79,,7.3095,7.439,7.18,7384
2024-07-04T04:00:00Z,36.467,36.467,,79.8,79.8,,1013.89,1013.89,,7.6045,7.547,7.662,7384
2024-07-04T04:30:00Z,38,38,,77.8,77.8,,1014.189,1014.189,,5.5605,5.923,5.198,7384
2024-07-04T05:00:00Z,40.167,40.167,,76.4,76.4,,1014.283,1014.283,,7.3575,7.7,7.015,7384
2024-07-04T05:30:00Z,42.267,42.267,,75.067,75.067,,1014.279,1014.279,,7.4525,7.954,6.951,7384
2024-07-04T06:00:00Z,43.467,43.467,,73.733,73.733,,1014.231,1014.231,,5.8315,6.131,5.532,7384
2024-07-04T06:30:00Z,45.067,45.067,,72.667,72.667,,1014.453,1014.453,,7.829,8.392,7.266,7384
2024-07-04T07:00:00Z,46,46,,71.733,71.733,,1014.631,1014.631,,8.939500000000000,9.86,8.019,7384
2024-07-04T07:30:00Z,46.4,46.4,,71,71,,1014.753,1014.753,,6.4400000000000000,7.072,5.808,7384
2024-07-04T08:00:00Z,47.667,47.667,,70.467,70.467,,1014.853,1014.853,,6.1635,6.812,5.515,7384
2024-07-04T08:30:00Z,49.6,49.6,,69.6,69.6,,1014.993,1014.993,,6.9655000000000000,7.696,6.235,7384
2024-07-04T09:00:00Z,49.333,49.333,,68.333,68.333,,1014.695,1014.695,,6.8235,7.617,6.03,7384
2024-07-04T09:30:00Z,49.867,49.867,,68,68,,1015.051,1015.051,,5.1165,5.874,4.359,7384
2024-07-04T10:00:00Z,50.267,50.267,,67.2,67.2,,1015.111,1015.111,,4.681,5.385,3.977,7384
2024-07-04T10:30:00Z,51,51,,66.933,66.933,,1015.051,1015.051,,5.714,6.327,5.101,7384
2024-07-04T11:00:00Z,51.733,51.733,,66.4,66.4,,1014.977,1014.977,,6.128,6.868,5.388,7384
2024-07-04T11:30:00Z,51.933,51.933,,66,66,,1015.155,1015.155,,6.5555,7.172,5.939,7384
2024-07-04T12:00:00Z,52.533,52.533,,66,66,,1015.315,1015.315,,7.4365,7.898,6.975,7384
2024-07-04T12:30:00Z,53.6,53.6,,64.867,64.867,,1015.237,1015.237,,8.1305,8.714,7.547,7384
2024-07-04T13:00:00Z,53.4,53.4,,65,65,,1015.585,1015.585,,8.284000000000000,8.716,7.852,7384
2024-07-04T13:30:00Z,53.467,53.467,,65.8,65.8,,1015.637,1015.637,,8.0375,8.498,7.577,7384
2024-07-04T14:00:00Z,53.867,53.867,,66.8,66.8,,1015.557,1015.557,,8.459,8.995,7.923,7384
2024-07-04T14:30:00Z,52.067,52.067,,68.867,68.867,,1015.432,1015.432,,5.4985,6.257,4.74,7384
2024-07-04T15:00:00Z,49,49,,71.8,71.8,,1015.634,1015.634,,4.3915,4.883,3.9,7384
2024-07-04T15:30:00Z,45.333,45.333,,74.4,74.4,,1015.589,1015.589,,3.8180000000000000,4.183,3.453,7384
2024-07-04T16:00:00Z,42.067,42.067,,76.933,76.933,,1015.607,1015.607,,3.9755,4.292,3.659,7384
2024-07-04T16:30:00Z,39.933,39.933,,78.467,78.467,,1015.475,1015.475,,4.947,5.205,4.689,7384
2024-07-04T17:00:00Z,38.2,38.2,,80.2,80.2,,1015.428,1015.428,,3.8315,3.985,3.678,7384
2024-07-04T17:30:00Z,35,35,,82.267,82.267,,1015.336,1015.336,,3.7215,3.909,3.534,7384
2024-07-04T18:00:00Z,32.333,32.333,,85.067,85.067,,1015.193,1015.193,,3.2555,3.395,3.116,7384
2024-07-04T18:30:00Z,29.333,29.333,,88.267,88.267,,1014.887,1014.887,,3.2015000000000000,3.191,3.212,7384
2024-07-04T19:00:00Z,26.067,26.067,,92.6,92.6,,1014.843,1014.843,,3.375,3.523,3.227,7384
2024-07-04T19:30:00Z,23.8,23.8,,95.467,95.467,,1014.563,1014.563,,3.1115,3.093,3.13,7384
2024-07-04T20:00:00Z,20.867,20.867,,99.8,99.8,,1014.417,1014.417,,3.0165000000000000,3.076,2.957,7384
2024-07-04T20:30:00Z,19.467,19.467,,102.8,102.8,,1014.263,1014.263,,2.106,2.163,2.049,7384
2024-07-04T21:00:00Z,18.4,18.4,,104.933,104.933,,1013.973,1013.973,,2.0330000000000000,2.075,1.991,7384
2024-07-04T21:30:00Z,17.8,17.8,,106.2,106.2,,1013.594,1013.594,,2.1755,2.226,2.125,7384
2024-07-04T22:00:00Z,16.933,16.933,,108,108,,1013.581,1013.581,,2.3095,2.331,2.288,7384
2024-07-04T22:30:00Z,17,17,,108.467,108.467,,1013.348,1013.348,,3.8740000000000000,3.787,3.961,7384
2024-07-04T23:00:00Z,16.6,16.6,,108.733,108.733,,1013.099,1013.099,,4.696,4.433,4.959,7384
2024-07-04T23:30:00Z,15.067,15.067,,108.933,108.933,,1012.775,1012.775,,2.683,2.477,2.889,7384
2024-07-05T00:00:00Z,16.2,16.2,,106.4,106.4,,1012.497,1012.497,,3.0885,3.04,3.137,7384
2024-07-05T00:30:00Z,17.4,17.4,,100.867,100.867,,1012.156,1012.156,,2.7375,2.75,2.725,7384
2024-07-05T01:00:00Z,19.333,19.333,,96.133,96.133,,1012.344,1012.344,,2.5295,2.569,2.49,7384
2024-07-05T01:30:00Z,21.933,21.933,,92.533,92.533,,1012.225,1012.225,,2.3215000000000000,2.402,2.241,7384
2024-07-05T02:00:00Z,22.4,22.4,,90.067,90.067,,1012.111,1012.111,,4.3445,4.432,4.257,7384
2024-07-05T02:30:00Z,22.4,22.4,,88.4,88.4,,1012.085,1012.085,,2.935,3.019,2.851,7384
2024-07-05T03:00:00Z,23.8,23.8,,86.733,86.733,,1012.023,1012.023,,4.406500000000000,4.327,4.486,7384
2024-07-05T03:30:00Z,25.8,25.8,,85.067,85.067,,1011.953,1011.953,,7.671000000000000,7.705,7.637,7384
2024-07-05T04:00:00Z,28.6,28.6,,82.8,82.8,,1012.039,1012.039,,15.234,15.074,15.394,7384
2024-07-05T04:30:00Z,30.8,30.8,,80.533,80.533,,1012.28,1012.28,,26.735,26.605,26.865,7384
2024-07-05T05:00:00Z,32.267,32.267,,78.933,78.933,,1012.457,1012.457,,36.986000000000000,36.759,37.213,7384
2024-07-05T05:30:00Z,33.267,33.267,,77.733,77.733,,1012.456,1012.456,,67.57900000000000,66.385,68.773,7384
2024-07-05T06:00:00Z,34.4,34.4,,76.6,76.6,,1012.505,1012.505,,68.70150000000000,67.396,70.007,7384
2024-07-05T06:30:00Z,35.467,35.467,,75.533,75.533,,1012.529,1012.529,,42.848,42.15,43.546,7384
2024-07-05T07:00:00Z,37.733,37.733,,74.133,74.133,,1012.429,1012.429,,54.0985,53.509,54.688,7384
2024-07-05T07:30:00Z,39.333,39.333,,73.2,73.2,,1012.581,1012.581,,71.01600000000000,70.487,71.545,7384
2024-07-05T08:00:00Z,41.2,41.2,,71.667,71.667,,1012.271,1012.271,,56.252,55.185,57.319,7384
2024-07-05T08:30:00Z,42.067,42.067,,71.2,71.2,,1012.431,1012.431,,53.8125,52.323,55.302,7384
2024-07-05T09:00:00Z,42.8,42.8,,70.267,70.267,,1012.409,1012.409,,48.769000000000000,47.527,50.011,7384
2024-07-05T09:30:00Z,44,44,,69.467,69.467,,1012.321,1012.321,,50.677,49.345,52.009,7384
2024-07-05T10:00:00Z,45.267,45.267,,68.933,68.933,,1012.609,1012.609,,38.4305,37.834,39.027,7384
2024-07-05T10:30:00Z,46.467,46.467,,67.8,67.8,,1012.695,1012.695,,33.127000000000000,32.933,33.321,7384
2024-07-05T11:00:00Z,47.333,47.333,,67.533,67.533,,1012.775,1012.775,,29.128,29.601,28.655,7384
2024-07-05T11:30:00Z,47.333,47.333,,67,67,,1012.827,1012.827,,26.232,26.699,25.765,7384
2024-07-05T12:00:00Z,49.333,49.333,,66.2,66.2,,1012.555,1012.555,,25.086,25.777,24.395,7384
2024-07-05T12:30:00Z,49.267,49.267,,66,66,,1012.895,1012.895,,26.199000000000000,26.851,25.547,7384
2024-07-05T13:00:00Z,50.067,50.067,,65.867,65.867,,1012.837,1012.837,,24.521,25.149,23.893,7384
2024-07-05T13:30:00Z,50.4,50.4,,66.667,66.667,,1013.197,1013.197,,24.261500000000000,25.251,23.272,7384
2024-07-05T14:00:00Z,50.933,50.933,,68.267,68.267,,1013.244,1013.244,,26.771500000000000,27.812,25.731,7384
2024-07-05T14:30:00Z,50.067,50.067,,71,71,,1013.267,1013.267,,35.5285,35.743,35.314,7384
2024-07-05T15:00:00Z,46.6,46.6,,74.333,74.333,,1013.221,1013.221,,34.7245,34.735,34.714,7384
2024-07-05T15:30:00Z,41.867,41.867,,77.4,77.4,,1013.289,1013.289,,29.240000000000000,29.759,28.721,7384
2024-07-05T16:00:00Z,37.933,37.933,,80.667,80.667,,1013.189,1013.189,,23.224,23.521,22.927,7384
2024-07-05T16:30:00Z,34.6,34.6,,83.467,83.467,,1013.107,1013.107,,19.8345,20.134,19.535,7384
2024-07-05T17:00:00Z,30.733,30.733,,85.933,85.933,,1012.878,1012.878,,13.9335,13.787,14.08,7384
2024-07-05T17:30:00Z,28,28,,88.6,88.6,,1012.708,1012.708,,11.25,11.289,11.211,7384
2024-07-05T18:00:00Z,26.267,26.267,,91.133,91.133,,1012.557,1012.557,,13.6145,13.518,13.711,7384
2024-07-05T18:30:00Z,23.933,23.933,,94.933,94.933,,1012.439,1012.439,,12.366,12.127,12.605,7384
2024-07-05T19:00:00Z,21.2,21.2,,98.933,98.933,,1012.229,1012.229,,11.0415,10.968,11.115,7384
2024-07-05T19:30:00Z,18.533,18.533,,103.333,103.333,,1012.215,1012.215,,9.1565,9.136,9.177,7384
2024-07-05T20:00:00Z,16.8,16.8,,106.267,106.267,,1012.041,1012.041,,7.2245,7.213,7.236,7384
