"Plot Title: 21223103"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 21223103, SEN S/N: 21223103)","Coupler Attached (LGR S/N: 21223103)","Host Connected (LGR S/N: 21223103)","Stopped (LGR S/N: 21223103)","End Of File (LGR S/N: 21223103)"
1,01/13/22 02:00:00 PM,15.664,,,,
2,01/13/22 03:00:00 PM,17.950,,,,
3,01/13/22 04:00:00 PM,19.853,,,,
4,01/13/22 05:00:00 PM,19.187,,,,
5,01/13/22 06:00:00 PM,17.379,,,,
6,01/13/22 07:00:00 PM,17.379,,,,
7,01/13/22 08:00:00 PM,17.189,,,,
8,01/13/22 09:00:00 PM,16.999,,,,
9,01/13/22 10:00:00 PM,16.903,,,,
10,01/13/22 11:00:00 PM,16.713,,,,
11,01/14/22 12:00:00 AM,16.427,,,,
12,01/14/22 01:00:00 AM,16.237,,,,
13,01/14/22 02:00:00 AM,16.046,,,,
14,01/14/22 03:00:00 AM,16.141,,,,
15,01/14/22 04:00:00 AM,16.237,,,,
16,01/14/22 05:00:00 AM,16.332,,,,
17,01/14/22 06:00:00 AM,16.427,,,,
18,01/14/22 07:00:00 AM,16.523,,,,
19,01/14/22 08:00:00 AM,16.903,,,,
20,01/14/22 09:00:00 AM,17.475,,,,
21,01/14/22 10:00:00 AM,17.475,,,,
22,01/14/22 11:00:00 AM,17.379,,,,
23,01/14/22 12:00:00 PM,17.379,,,,
24,01/14/22 01:00:00 PM,17.284,,,,
25,01/14/22 02:00:00 PM,17.189,,,,
26,01/14/22 03:00:00 PM,17.189,,,,
27,01/14/22 04:00:00 PM,17.094,,,,
28,01/14/22 05:00:00 PM,17.094,,,,
29,01/14/22 06:00:00 PM,16.999,,,,
30,01/14/22 07:00:00 PM,16.713,,,,
31,01/14/22 08:00:00 PM,16.523,,,,
32,01/14/22 09:00:00 PM,16.332,,,,
33,01/14/22 10:00:00 PM,16.237,,,,
34,01/14/22 11:00:00 PM,16.141,,,,
35,01/15/22 12:00:00 AM,15.951,,,,
36,01/15/22 01:00:00 AM,15.855,,,,
37,01/15/22 02:00:00 AM,15.664,,,,
38,01/15/22 03:00:00 AM,15.569,,,,
39,01/15/22 04:00:00 AM,15.664,,,,
40,01/15/22 05:00:00 AM,15.951,,,,
41,01/15/22 06:00:00 AM,16.141,,,,
42,01/15/22 07:00:00 AM,16.332,,,,
43,01/15/22 08:00:00 AM,17.094,,,,
44,01/15/22 09:00:00 AM,17.284,,,,
45,01/15/22 10:00:00 AM,16.808,,,,
46,01/15/22 11:00:00 AM,16.713,,,,
47,01/15/22 12:00:00 PM,16.523,,,,
