UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/03/02T00:00:12z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,72,40,46,997.76,0.02,26264,-52,463,4.54,5.73,6.20,4.54,5.73,6.20,24,24,946.07,266.93,24.57,1.62,0.82,0.27,4.43,5.69,6.07,4.43,5.69,6.07,24,24,886.14,261.28,21.60,1.67,0.53,0.16,117.70
2025/03/02T00:02:10z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,72,40,46,997.71,0.02,26264,-76,582,4.40,5.33,5.53,4.40,5.33,5.53,22,22,940.34,254.97,23.71,1.09,0.26,0.26,4.03,4.75,5.69,4.03,4.75,5.69,20,20,839.90,235.56,19.95,1.63,1.41,0.46,119.31
2025/03/02T00:04:10z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,72,40,46,997.73,0.02,26264,-50,702,4.71,5.63,5.93,4.71,5.63,5.93,23,23,916.98,259.56,21.78,1.76,0.73,0.00,3.93,4.48,5.00,3.93,4.48,5.00,19,19,783.64,221.39,21.07,1.52,0.88,0.18,115.36
2025/03/02T00:06:10z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,72,40,46,997.77,0.02,26264,-50,822,4.28,5.72,6.11,4.28,5.72,6.11,24,24,899.47,251.30,29.37,2.60,0.63,0.21,4.02,5.15,6.54,4.02,5.15,6.54,21,21,818.95,232.41,29.05,2.85,1.63,0.80,115.02
2025/03/02T00:08:10z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,72,40,46,997.75,0.02,26264,-50,942,4.20,5.14,5.57,4.20,5.14,5.57,21,21,879.43,246.14,21.64,1.66,0.86,0.00,3.86,4.85,5.22,3.86,4.85,5.22,20,20,809.29,232.68,19.12,2.15,0.63,0.00,114.24
2025/03/02T00:10:10z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,72,40,46,997.75,0.02,26264,-51,1062,3.97,5.81,6.34,3.97,5.81,6.34,24,24,857.28,244.59,30.40,2.55,0.81,0.43,4.07,5.12,5.75,4.07,5.12,5.75,21,21,811.32,234.24,23.29,2.34,1.02,0.53,117.06
2025/03/02T00:12:10z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,71,40,45,997.75,0.02,26264,-53,1182,4.71,5.76,6.37,4.71,5.76,6.37,24,24,926.34,270.17,26.29,1.41,1.00,0.19,3.80,4.46,4.64,3.80,4.46,4.64,19,19,796.61,225.14,16.16,0.98,0.25,0.05,116.56
2025/03/02T00:13:52z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,71,41,46,997.74,nan,26352,-51,102,4.41,5.54,5.87,4.41,5.54,5.87,23,23,949.96,264.83,25.59,1.20,0.54,0.00,4.19,4.81,5.56,4.19,4.81,5.56,20,20,823.95,235.95,19.77,1.49,1.02,0.00,nan
2025/03/02T00:15:52z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,71,40,46,997.75,0.02,26264,-51,222,4.39,5.66,6.07,4.39,5.66,6.07,24,24,903.36,258.44,29.75,1.47,0.61,0.00,4.27,4.82,5.84,4.27,4.82,5.84,20,20,798.00,234.61,15.77,1.73,1.48,0.86,116.08
2025/03/02T00:17:52z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,71,40,45,997.77,0.02,26264,-49,342,4.79,5.86,5.98,4.79,5.86,5.98,24,24,970.76,272.24,20.90,1.22,0.21,0.00,3.65,4.52,5.07,3.65,4.52,5.07,19,19,811.20,227.10,18.43,1.70,0.88,0.33,115.62
