UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/03/26T00:00:10z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,78,44,54,1002.91,nan,26352,-53,104,0.00,0.00,0.09,0.00,0.00,0.09,0,0,163.53,45.76,1.24,0.13,0.13,0.00,0.00,0.21,0.65,0.00,0.21,0.65,1,1,165.98,49.86,3.77,1.09,0.30,0.30,nan
2025/03/26T00:02:08z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,78,44,54,1002.90,0.02,26264,-51,222,0.00,0.00,0.31,0.00,0.00,0.31,0,0,172.27,44.07,2.29,0.32,0.32,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0,0,161.46,43.38,2.55,0.04,0.00,0.00,174.35
2025/03/26T00:04:08z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,78,43,54,1002.91,0.02,26264,-51,342,0.21,0.21,0.47,0.21,0.21,0.47,1,1,185.00,52.88,2.72,0.61,0.26,0.26,0.00,0.00,0.14,0.00,0.00,0.14,0,0,110.90,31.95,2.51,0.71,0.24,0.24,173.77
2025/03/26T00:06:08z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,78,43,54,1002.87,0.02,26264,-52,462,0.00,0.00,0.00,0.00,0.00,0.00,0,0,132.65,35.76,2.95,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.08,0,0,100.53,29.00,2.37,0.41,0.17,0.00,169.57
2025/03/26T00:08:08z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,78,43,54,1002.90,0.02,26264,-54,582,0.15,0.24,0.29,0.15,0.24,0.29,1,1,158.08,47.10,3.32,0.63,0.42,0.00,0.00,0.05,0.05,0.00,0.05,0.05,0,0,145.24,40.57,3.47,0.00,0.00,0.00,171.06
2025/03/26T00:10:08z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,78,43,54,1002.84,0.02,26264,-51,702,0.05,0.10,0.27,0.05,0.10,0.27,0,0,190.12,50.81,3.53,0.19,0.19,0.00,0.00,0.00,0.04,0.00,0.00,0.04,0,0,128.79,38.96,2.46,0.27,0.18,0.00,171.67
2025/03/26T00:12:08z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,78,42,53,1002.84,0.02,26264,-54,822,0.18,0.21,0.21,0.18,0.21,0.21,1,1,151.47,43.96,2.54,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.19,0,0,149.14,41.53,3.90,0.34,0.19,0.00,168.09
2025/03/26T00:14:08z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,78,42,53,1002.82,0.02,26264,-54,942,0.00,0.00,0.25,0.00,0.00,0.25,0,0,133.32,36.49,3.58,0.44,0.25,0.00,0.00,0.03,0.12,0.00,0.03,0.12,0,0,118.12,31.98,2.61,0.81,0.17,0.17,169.59
2025/03/26T00:16:08z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,78,42,53,1002.84,0.02,26264,-53,1062,0.00,0.00,0.00,0.00,0.00,0.00,0,0,153.72,39.28,3.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,136.03,37.72,3.47,0.00,0.00,0.00,172.82
2025/03/26T00:18:08z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,79,42,54,1002.84,0.02,26264,-54,1182,0.00,0.00,0.24,0.00,0.00,0.24,0,0,158.39,45.10,2.42,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,121.55,34.05,3.25,0.00,0.00,0.00,228.09
2025/03/26T00:19:51z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,78,43,53,1002.80,nan,26352,-53,102,0.00,0.00,0.00,0.00,0.00,0.00,0,0,131.53,33.87,1.91,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.30,0,0,107.44,27.12,3.81,0.42,0.42,0.19,nan
2025/03/26T00:21:51z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,79,42,54,1002.77,0.02,26264,-53,222,0.00,0.00,0.28,0.00,0.00,0.28,0,0,123.67,36.33,3.05,1.03,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,104.89,28.18,1.88,0.29,0.07,0.07,175.92
2025/03/26T00:23:51z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,79,42,54,1002.76,0.02,26264,-52,342,0.14,0.23,0.23,0.14,0.23,0.23,1,1,153.84,40.96,3.32,0.00,0.00,0.00,0.00,0.12,0.27,0.00,0.12,0.27,0,0,125.03,36.80,2.34,0.63,0.22,0.22,175.76
