UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2026/01/27T00:01:29z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,38,31,1011.82,0.03,26264,-49,1190,33.44,47.40,56.54,29.07,42.21,54.37,131,119,5064.63,1477.93,217.23,26.12,13.09,1.35,31.22,42.49,49.67,27.80,39.11,49.51,119,111,4598.51,1343.96,186.87,20.02,8.22,2.24,515.79
2026/01/27T00:03:15z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,39,31,1011.84,nan,26352,-50,104,34.51,48.71,54.98,29.49,43.04,53.76,135,121,5192.00,1517.11,202.53,25.58,9.60,0.73,30.73,42.59,47.64,27.41,39.52,47.64,120,112,4589.45,1338.68,174.27,21.23,5.89,2.09,nan
2026/01/27T00:05:15z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,39,31,1011.85,0.03,26264,-50,224,33.66,48.10,55.83,29.00,42.45,54.05,133,119,5050.81,1472.69,221.72,26.62,11.21,0.57,32.00,44.21,49.68,27.77,40.33,49.47,124,114,4610.63,1344.42,190.88,23.75,5.56,1.91,518.36
2026/01/27T00:07:15z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,39,31,1011.83,0.03,26264,-48,344,33.39,46.23,54.84,28.77,41.46,53.21,129,117,4987.82,1442.39,199.79,27.84,12.55,0.77,31.51,44.11,48.44,27.67,40.28,48.16,123,114,4622.53,1348.04,194.39,19.44,5.16,1.51,518.96
2026/01/27T00:09:15z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,39,31,1011.82,0.03,26264,-51,464,33.11,48.04,57.00,28.73,42.40,54.96,133,119,5083.47,1471.29,216.73,29.31,12.93,0.89,29.92,41.67,47.78,27.07,38.95,47.78,117,111,4420.40,1285.60,177.87,25.12,6.68,1.47,516.40
2026/01/27T00:11:15z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,57,39,32,1011.80,0.03,26264,-49,584,32.83,45.14,54.72,28.48,40.90,53.52,126,115,4919.17,1437.34,202.00,26.72,13.40,0.76,31.71,43.44,48.46,27.76,39.92,48.46,122,113,4583.69,1344.88,183.97,19.31,4.88,1.81,516.42
2026/01/27T00:13:15z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,39,31,1011.67,0.03,26264,-50,704,33.98,48.69,55.22,29.09,42.84,53.69,135,120,5088.21,1494.21,221.93,25.74,8.86,1.38,31.84,41.34,47.36,27.77,38.59,47.34,117,110,4601.09,1342.93,170.64,15.38,6.62,2.29,519.85
2026/01/27T00:15:15z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,56,39,31,1011.61,0.03,26264,-51,824,36.27,49.58,59.71,30.45,43.40,56.73,137,122,5376.16,1570.71,216.98,29.22,14.16,1.53,33.72,49.37,54.70,28.82,43.53,53.60,136,122,4907.26,1436.74,212.53,28.77,6.35,2.09,519.57
2026/01/27T00:17:15z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,39,33,1011.85,0.03,26264,-48,944,34.96,47.98,59.61,29.67,42.59,56.72,133,120,5166.50,1510.63,210.48,31.06,16.56,1.00,33.22,46.10,51.76,28.66,41.41,51.14,128,117,4862.59,1415.36,197.63,23.20,5.63,1.69,515.77
2026/01/27T00:19:15z,48:3f:da:26:d5:2a,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,58,39,33,1011.91,0.03,26264,-50,1064,33.77,46.20,51.50,29.05,41.43,50.79,128,117,5045.89,1459.64,183.29,20.20,7.38,1.39,33.47,46.53,52.36,28.83,41.66,51.78,129,117,4857.21,1430.14,201.79,19.72,5.88,3.69,515.16
