time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2024-07-03T05:00:00Z,50.667,50.667,,67.467,67.467,,1015.691,1015.691,,,,,0.02,2.4,2.5,2.4,8.2,8.3,8.1,6.8,6.9,6.8,196.7,195.9,197.6,545.7225,550.584,540.861,149.9735,149.776,150.171,23.7145,24.613,22.816,1.7959999999999998,1.829,1.763,0.279,0.275,0.283,0.106,0.061,0.151,2.2325,2.207,2.258,2.2325,2.207,2.258,3.4475,3.481,3.414,3.4475,3.481,3.414,3.6515,3.673,3.63,3.6515,3.673,3.63
2024-07-03T05:30:00Z,53.4,53.4,,65.2,65.2,,1015.896,1015.896,,,,,0.02,2.2,2.2,2.2,7,7,7,6.1,6.1,6.1,211.6,211.6,211.5,468.63,468.271,468.989,129.5055,129.288,129.723,22.455,23.003,21.907,1.6925,1.692,1.693,0.28049999999999997,0.348,0.213,0.11900000000000001,0.137,0.101,1.8325,1.746,1.919,1.8325,1.746,1.919,2.996,2.972,3.02,2.996,2.972,3.02,3.2110000000000003,3.217,3.205,3.2110000000000003,3.217,3.205
2024-07-03T06:00:00Z,56.333,56.333,,63.6,63.6,,1016.294,1016.294,,,,,0.02,2.4,2.4,2.5,7.8,7.6,7.9,6.6,6.5,6.7,202,203.8,200.3,516.7895,507.515,526.064,143.049,139.929,146.169,25.0175,24.978,25.057,1.792,1.675,1.909,0.2565,0.316,0.197,0.0985,0.104,0.093,2.0825,2.009,2.156,2.0825,2.009,2.156,3.4045,3.298,3.511,3.4045,3.298,3.511,3.59,3.515,3.665,3.59,3.515,3.665
2024-07-03T06:30:00Z,57.067,57.067,,62.867,62.867,,1016.496,1016.496,,,,,0.02,3,3,3.1,9.8,9.7,9.9,7.8,7.7,7.8,179,180,178,654.947,648.347,661.547,179.837,176.517,183.157,30.5865,30.231,30.942,1.89,1.625,2.155,0.3255,0.297,0.354,0.1255,0.166,0.085,2.9370000000000003,2.851,3.023,2.9370000000000003,2.851,3.023,4.375,4.293,4.457,4.375,4.293,4.457,4.6165,4.519,4.714,4.6165,4.519,4.714
2024-07-03T07:00:00Z,58,58,,62.267,62.267,,1016.971,1016.971,,,,,0.02,2.2,2.3,2.2,7,6.9,7,6.1,6,6.1,212.3,213.4,211.3,464.872,459.805,469.939,128.1845,126.214,130.155,23.425,24.097,22.753,1.877,1.859,1.895,0.324,0.393,0.255,0.1005,0.1,0.101,1.7995,1.754,1.845,1.7995,1.754,1.845,2.958,2.911,3.005,2.958,2.911,3.005,3.2264999999999997,3.203,3.25,3.2264999999999997,3.203,3.25
2024-07-03T07:30:00Z,59.2,59.2,,61.533,61.533,,1017.068,1017.068,,,,,0.02,2.2,2.2,2.3,6.9,6.7,7,6,5.9,6.1,213.9,216.3,211.6,457.2235,445.937,468.51,127.16499999999999,123.248,131.082,23.445999999999998,22.604,24.288,1.8635000000000002,1.679,2.048,0.30400000000000005,0.28,0.328,0.1295,0.108,0.151,1.767,1.671,1.863,1.767,1.671,1.863,2.9444999999999997,2.82,3.069,2.9444999999999997,2.82,3.069,3.1685,3.01,3.327,3.1685,3.01,3.327
2024-07-03T08:00:00Z,60.6,60.6,,60.8,60.8,,1017.285,1017.285,,,,,0.02,2.2,2.2,2.2,6.9,6.9,6.9,6,6.1,6,213.1,213,213.3,460.957,461.859,460.055,127.611,127.673,127.549,22.8075,23.327,22.288,1.626,1.775,1.477,0.317,0.391,0.243,0.1345,0.135,0.134,1.8010000000000002,1.762,1.84,1.8010000000000002,1.762,1.84,2.9425,2.975,2.91,2.9425,2.975,2.91,3.159,3.249,3.069,3.159,3.249,3.069
2024-07-03T08:30:00Z,61.933,61.933,,60.333,60.333,,1017.689,1017.689,,,,,0.02,2.3,2.3,2.3,7.1,6.9,7.2,6.1,6,6.2,210.9,213.1,208.8,471.7575,461.37,482.145,130.08249999999998,126.578,133.587,23.789,23.527,24.051,1.5505,1.355,1.746,0.228,0.225,0.231,0.129,0.085,0.173,1.8650000000000002,1.743,1.987,1.863,1.743,1.983,3.0475,2.945,3.15,3.0475,2.945,3.15,3.2455,3.13,3.361,3.2455,3.13,3.361
2024-07-03T09:00:00Z,62.4,62.4,,60,60,,1017.783,1017.783,,,,,0.02,2.4,2.4,2.4,7.4,7.4,7.5,6.4,6.3,6.4,206.2,207.1,205.4,495.081,490.785,499.377,136.54000000000002,135.091,137.989,24.723,24.872,24.574,1.69,1.63,1.75,0.3345,0.35,0.319,0.14150000000000001,0.146,0.137,2.048,2.012,2.084,2.048,2.012,2.084,3.1995,3.144,3.255,3.1995,3.144,3.255,3.476,3.415,3.537,3.476,3.415,3.537
2024-07-03T09:30:00Z,62.733,62.733,,60,60,,1017.657,1017.657,,,,,0.02,2.6,2.6,2.7,8,7.8,8.2,6.7,6.6,6.8,198.8,200.9,196.7,534.428,522.978,545.878,148.8825,144.71,153.055,28.137999999999998,27.995,28.281,2.1845,2.069,2.3,0.358,0.449,0.267,0.14400000000000002,0.137,0.151,2.2225,2.088,2.357,2.2225,2.088,2.357,3.6710000000000003,3.555,3.787,3.6710000000000003,3.555,3.787,3.9349999999999996,3.85,4.02,3.9349999999999996,3.85,4.02
2024-07-03T10:00:00Z,62.933,62.933,,59.8,59.8,,1017.765,1017.765,,,,,0.02,3,2.9,3,8.9,8.7,9,7.2,7.1,7.3,189.1,190.9,187.3,590.138,579.129,601.147,164.31,160.949,167.671,31.895,30.991,32.799,2.342,2.341,2.343,0.4125,0.457,0.368,0.177,0.217,0.137,2.585,2.535,2.635,2.585,2.535,2.635,4.215,4.118,4.312,4.215,4.118,4.312,4.531499999999999,4.489,4.574,4.531499999999999,4.489,4.574
2024-07-03T10:30:00Z,62.133,62.133,,60,60,,1017.859,1017.859,,,,,0.02,3,2.9,3,9,8.9,9.1,7.3,7.3,7.4,187.2,188.4,186,601.8575000000001,594.515,609.2,167.1045,164.768,169.441,31.164,30.893,31.435,1.991,2.113,1.869,0.37,0.417,0.323,0.1455,0.173,0.118,2.6799999999999997,2.665,2.695,2.6799999999999997,2.665,2.695,4.1665,4.122,4.211,4.1665,4.122,4.211,4.475,4.493,4.457,4.475,4.493,4.457
2024-07-03T11:00:00Z,61.133,61.133,,60.133,60.133,,1017.701,1017.701,,,,,0.02,3,3,3.1,9.1,8.9,9.2,7.4,7.3,7.4,186.9,188.4,185.3,603.9794999999999,594.448,613.511,167.2945,164.232,170.357,32.8215,32.735,32.908,2.2025,2.253,2.152,0.39,0.462,0.318,0.1785,0.164,0.193,2.662,2.581,2.743,2.662,2.581,2.743,4.244,4.157,4.331,4.244,4.157,4.331,4.5634999999999994,4.545,4.582,4.5634999999999994,4.545,4.582
2024-07-03T11:30:00Z,62,62,,59.667,59.667,,1017.807,1017.807,,,,,0.02,2.7,2.7,2.7,8.6,8.7,8.6,7.1,7.1,7.1,191.6,191.3,192,575.0039999999999,577.179,572.829,158.481,158.189,158.773,27.966,28.055,27.877,2.035,1.723,2.347,0.273,0.303,0.243,0.093,0.059,0.127,2.425,2.459,2.391,2.4245,2.459,2.39,3.838,3.78,3.896,3.838,3.78,3.896,4.063000000000001,4.029,4.097,4.063000000000001,4.029,4.097
2024-07-03T12:00:00Z,63,63,,58.933,58.933,,1018.061,1018.061,,,,,0.02,2.7,2.7,2.7,8.4,8.4,8.5,7,7,7,193.7,194,193.5,562.7415,561.438,564.045,154.68099999999998,153.302,156.06,29.2205,29.436,29.005,2.3045,2.261,2.348,0.444,0.441,0.447,0.169,0.231,0.107,2.357,2.332,2.382,2.357,2.332,2.382,3.854,3.841,3.867,3.854,3.841,3.867,4.193,4.179,4.207,4.193,4.179,4.207
2024-07-03T12:30:00Z,63,63,,59.4,59.4,,1018.215,1018.215,,,,,0.02,2.8,2.8,2.8,8.4,8.3,8.4,7,6.9,7,194.3,194.8,193.7,559.6595,556.422,562.897,156.11950000000002,153.665,158.574,29.5625,30.295,28.83,2.153,2.219,2.087,0.327,0.317,0.337,0.155,0.15,0.16,2.365,2.297,2.433,2.365,2.297,2.433,3.8760000000000003,3.903,3.849,3.8760000000000003,3.903,3.849,4.1114999999999995,4.12,4.103,4.1114999999999995,4.12,4.103
2024-07-03T13:00:00Z,61.933,61.933,,60.4,60.4,,1018.262,1018.262,,,,,0.02,3,3,3.1,9.8,9.6,9.9,7.8,7.7,7.8,179.4,180.9,178.1,651.8435,642.358,661.329,179.417,177.073,181.761,31.0975,30.335,31.86,2.3840000000000003,2.197,2.571,0.39349999999999996,0.307,0.48,0.179,0.167,0.191,2.8715,2.821,2.922,2.8715,2.821,2.922,4.471,4.365,4.577,4.471,4.365,4.577,4.7495,4.586,4.913,4.7495,4.586,4.913
2024-07-03T13:30:00Z,60.667,60.667,,61.2,61.2,,1018.497,1018.497,,,,,0.02,2.9,2.8,2.9,9.2,9,9.4,7.4,7.3,7.5,185.8,188,183.6,610.6500000000001,597.023,624.277,168.426,164.367,172.485,29.2785,28.298,30.259,2.1135,1.956,2.271,0.3225,0.382,0.263,0.18,0.191,0.169,2.6500000000000004,2.559,2.741,2.6500000000000004,2.559,2.741,4.1345,3.971,4.298,4.1345,3.971,4.298,4.385,4.263,4.507,4.385,4.263,4.507
2024-07-03T14:00:00Z,58.8,58.8,,61.867,61.867,,1018.553,1018.553,,,,,0.02,2.8,2.9,2.8,8.7,8.7,8.7,7.1,7.1,7.1,191.1,191,191.3,578.0855,578.942,577.229,160.3185,160.777,159.86,29.816499999999998,30.054,29.579,1.9675,1.706,2.229,0.40900000000000003,0.372,0.446,0.187,0.129,0.245,2.449,2.472,2.426,2.449,2.472,2.426,3.956,3.943,3.969,3.956,3.943,3.969,4.266,4.224,4.308,4.266,4.224,4.308
2024-07-03T14:30:00Z,55.6,55.6,,64.2,64.2,,1018.573,1018.573,,,,,0.02,3,3,3,9.6,9.5,9.6,7.7,7.6,7.7,181.4,182.1,180.7,638.848,634.453,643.243,175.541,173.213,177.869,30.810000000000002,30.733,30.887,2.162,2.137,2.187,0.387,0.391,0.383,0.14250000000000002,0.151,0.134,2.819,2.703,2.935,2.819,2.703,2.935,4.3415,4.262,4.421,4.3415,4.262,4.421,4.641500000000001,4.575,4.708,4.641500000000001,4.575,4.708
2024-07-03T15:00:00Z,53.2,53.2,,65.933,65.933,,1018.751,1018.751,,,,,0.02,3.1,3.1,3.1,9.5,9.5,9.6,7.6,7.6,7.7,181.9,182.6,181.2,635.297,630.703,639.891,176.287,174.583,177.991,32.697500000000005,32.853,32.542,2.6045,2.775,2.434,0.45999999999999996,0.415,0.505,0.21550000000000002,0.197,0.234,2.817,2.793,2.841,2.817,2.793,2.841,4.48,4.489,4.471,4.48,4.489,4.471,4.8515,4.843,4.86,4.8515,4.843,4.86
2024-07-03T15:30:00Z,50.133,50.133,,68.333,68.333,,1018.819,1018.819,,,,,0.02,3.1,3.2,3.1,9.9,9.8,9.9,7.8,7.8,7.8,178.7,179.1,178.4,656.6695,654.301,659.038,182.4255,181.942,182.909,32.5415,33.495,31.588,2.5285,2.719,2.338,0.4225,0.45,0.395,0.141,0.109,0.173,2.931,2.923,2.939,2.931,2.923,2.939,4.641,4.742,4.54,4.641,4.742,4.54,4.952,5.037,4.867,4.952,5.037,4.867
2024-07-03T16:00:00Z,46.933,46.933,,71.2,71.2,,1018.796,1018.796,,,,,0.019,3.1,3.1,3,9.8,9.9,9.7,7.8,7.8,7.7,179.2,178.6,179.8,653.614,657.691,649.537,180.701,180.587,180.815,31.3615,31.687,31.036,2.383,2.175,2.591,0.2865,0.267,0.306,0.08449999999999999,0.043,0.126,2.835,2.889,2.781,2.835,2.889,2.781,4.4155,4.475,4.356,4.4155,4.475,4.356,4.634,4.664,4.604,4.634,4.664,4.604
2024-07-03T16:30:00Z,38.2,38.2,,77.533,77.533,,1018.893,1018.893,,,,,0.013,2.8,2.8,2.9,9.2,9.1,9.2,7.4,7.4,7.4,185.7,186,185.3,611.365,609.317,613.413,168.43599999999998,166.345,170.527,28.893,28.211,29.575,2.1100000000000003,2.011,2.209,0.3315,0.286,0.377,0.1115,0.042,0.181,2.3565,2.354,2.359,2.3565,2.354,2.359,3.819,3.755,3.883,3.819,3.755,3.883,4.0495,3.934,4.165,4.0495,3.934,4.165
2024-07-03T17:00:00Z,35.533,35.533,,79.867,79.867,,1019.089,1019.089,,,,,0.01,3.1,3.2,3.1,10.1,10.2,10,7.9,8,7.9,176.2,174.9,177.5,674.106,683.251,664.961,185.31900000000002,186.755,183.883,31.233,31.859,30.607,2.0709999999999997,1.995,2.147,0.3425,0.338,0.347,0.16599999999999998,0.151,0.181,2.737,2.745,2.729,2.737,2.745,2.729,4.2620000000000005,4.334,4.19,4.2620000000000005,4.334,4.19,4.532500000000001,4.591,4.474,4.532500000000001,4.591,4.474
2024-07-03T17:30:00Z,33.667,33.667,,81.533,81.533,,1019.041,1019.041,,,,,0.01,3.1,3.1,3.1,10.1,10.1,10,7.9,7.9,7.9,176.7,176.5,177,670.487,672.155,668.819,185.204,185.917,184.491,31.642000000000003,31.227,32.057,1.9954999999999998,1.579,2.412,0.33849999999999997,0.208,0.469,0.1385,0.055,0.222,2.79,2.793,2.787,2.79,2.793,2.787,4.260999999999999,4.241,4.281,4.260999999999999,4.241,4.281,4.532,4.399,4.665,4.532,4.399,4.665
2024-07-03T18:00:00Z,32.467,32.467,,82.933,82.933,,1018.929,1018.929,,,,,0.01,3.4,3.4,3.3,10.6,10.8,10.5,8.2,8.3,8.2,171.4,170.3,172.5,708.6885,716.93,700.447,197.067,198.703,195.431,33.918,34.751,33.085,1.971,2.251,1.691,0.384,0.421,0.347,0.1625,0.2,0.125,3.0745,3.152,2.997,3.0745,3.152,2.997,4.586,4.741,4.431,4.586,4.741,4.431,4.881,5.067,4.695,4.881,5.067,4.695
2024-07-03T18:30:00Z,33.4,33.4,,82.667,82.667,,1018.846,1018.846,,,,,0.01,4.1,4.2,4,13.4,13.7,13.1,9.6,9.7,9.5,149.4,147.5,151.4,894.2105,913.029,875.392,246.79250000000002,251.779,241.806,40.8765,41.997,39.756,2.12,2.249,1.991,0.3765,0.376,0.377,0.1505,0.181,0.12,4.107,4.198,4.016,4.0775,4.161,3.994,6.007,6.219,5.795,6.022,6.241,5.803,6.2865,6.497,6.076,6.2865,6.497,6.076
2024-07-03T19:00:00Z,39.267,39.267,,76.733,76.733,,1018.628,1018.628,,,,,0.014,3.9,4.1,3.8,12.4,12.6,12.1,9.1,9.2,9,157,155.1,158.9,824.668,841.396,807.94,228.912,232.649,225.175,40.3595,42.121,38.598,2.4405,2.413,2.468,0.293,0.283,0.303,0.08299999999999999,0.093,0.073,3.858,3.975,3.741,3.858,3.975,3.741,5.8165,6.01,5.623,5.8165,6.01,5.623,6.022,6.215,5.829,6.022,6.215,5.829
2024-07-03T19:30:00Z,43.667,43.667,,73.533,73.533,,1018.419,1018.419,,,,,0.02,4.4,4.4,4.3,13.3,13.4,13.1,9.5,9.6,9.5,150.4,149.3,151.5,884.7560000000001,895.229,874.283,246.526,248.745,244.307,45.543499999999995,46.3,44.787,2.4745,2.771,2.178,0.32699999999999996,0.411,0.243,0.10500000000000001,0.096,0.114,4.226,4.324,4.128,4.226,4.324,4.128,6.43,6.649,6.211,6.43,6.649,6.211,6.66,6.921,6.399,6.66,6.921,6.399
2024-07-03T20:00:00Z,46.5,46.5,,73,73,,1018.38,1018.38,,,,,0.02,4.5,4.6,4.4,13,13.4,12.5,9.4,9.6,9.2,152.7,149.4,156.1,863.59,894.475,832.705,242.48250000000002,247.235,237.73,48.3675,50.285,46.45,2.2800000000000002,2.585,1.975,0.2575,0.335,0.18,0.13,0.08,0.18,4.2575,4.375,4.14,4.2575,4.375,4.14,6.4625,6.64,6.285,6.4625,6.64,6.285,6.6175,6.86,6.375,6.6175,6.86,6.375
