time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2024-07-03T00:00:00Z,41.933,41.933,,77.067,77.067,,1012.358,1012.358,,,,,0.02,3.1,3.2,3,10.3,11,9.7,8.1,8.4,7.7,174.1,168.5,180.2,688.7840000000001,730.469,647.099,189.385,201.785,176.985,30.0975,28.88,31.315,1.8725,1.318,2.427,0.24400000000000002,0.085,0.403,0.1065,0.069,0.144,2.9445,3.221,2.668,2.9445,3.221,2.668,4.3759999999999994,4.483,4.269,4.3759999999999994,4.483,4.269,4.563000000000001,4.565,4.561,4.563000000000001,4.565,4.561
2024-07-03T00:30:00Z,42,42,,76.933,76.933,,1012.256,1012.256,,,,,0.02,3,3,3.1,10.1,10.6,9.6,7.9,8.2,7.7,176.3,171.8,181.2,673.126,705.879,640.373,183.769,192.413,175.125,29.817,27.233,32.401,1.9115,1.479,2.344,0.291,0.076,0.506,0.17049999999999998,0.033,0.308,2.8615,3.114,2.609,2.8615,3.114,2.609,4.291,4.302,4.28,4.291,4.302,4.28,4.5245,4.366,4.683,4.5245,4.366,4.683
2024-07-03T01:00:00Z,42.267,42.267,,76.733,76.733,,1012.135,1012.135,,,,,0.02,3,3.1,2.9,10.2,10.9,9.4,8,8.4,7.6,175.7,168.7,183.3,677.7249999999999,728.704,626.746,183.9715,197.827,170.116,28.703,27.862,29.544,1.7289999999999999,1.069,2.389,0.34450000000000003,0.063,0.626,0.17400000000000002,0.028,0.32,2.8575,3.195,2.52,2.8575,3.195,2.52,4.202500000000001,4.394,4.011,4.202500000000001,4.394,4.011,4.4635,4.442,4.485,4.4635,4.442,4.485
2024-07-03T01:30:00Z,42.4,42.4,,76.6,76.6,,1012.083,1012.083,,,,,0.02,2.8,2.8,2.7,9.3,9.9,8.6,7.5,7.8,7.1,184.8,178.3,191.9,616.774,659.829,573.719,168.2125,180.178,156.247,26.905,25.623,28.187,1.7755,1.366,2.185,0.264,0.129,0.399,0.17,0.084,0.256,2.5025,2.749,2.256,2.5025,2.749,2.256,3.865,3.936,3.794,3.865,3.936,3.794,4.063,4.02,4.106,4.063,4.02,4.106
2024-07-03T02:00:00Z,42,42,,77,77,,1012.005,1012.005,,,,,0.02,2.8,2.8,2.8,9.4,10,8.8,7.6,7.9,7.2,183.1,177.3,189.3,627.6105,666.222,588.999,169.977,181.203,158.751,27.949,25.853,30.045,1.984,1.677,2.291,0.374,0.165,0.583,0.20400000000000001,0.139,0.269,2.529,2.793,2.265,2.529,2.793,2.265,3.9385000000000003,4.097,3.78,3.9385000000000003,4.097,3.78,4.2405,4.266,4.215,4.2405,4.266,4.215
2024-07-03T02:30:00Z,42.8,42.8,,76.267,76.267,,1011.959,1011.959,,,,,0.02,2.7,2.7,2.7,8.9,9.4,8.5,7.3,7.5,7,188.2,183.3,193.3,595.684,626.207,565.161,161.244,169.755,152.733,26.2125,24.946,27.479,1.7355,1.535,1.936,0.326,0.121,0.531,0.2205,0.121,0.32,2.346,2.519,2.173,2.346,2.519,2.173,3.6835,3.737,3.63,3.6835,3.737,3.63,3.95,3.871,4.029,3.95,3.871,4.029
2024-07-03T03:00:00Z,43.6,43.6,,75.4,75.4,,1011.985,1011.985,,,,,0.02,2.6,2.6,2.6,8.4,8.9,8,7,7.3,6.7,194,188.8,199.4,561.5585,592.092,531.025,152.421,160.597,144.245,25.9555,24.441,27.47,1.88,1.481,2.279,0.484,0.207,0.761,0.28099999999999997,0.147,0.415,2.2270000000000003,2.378,2.076,2.2270000000000003,2.378,2.076,3.487,3.511,3.463,3.487,3.511,3.463,3.8369999999999997,3.681,3.993,3.8369999999999997,3.681,3.993
2024-07-03T03:30:00Z,44.733,44.733,,73.6,73.6,,1012.095,1012.095,,,,,0.02,2.2,2.2,2.1,7.1,7.6,6.7,6.2,6.5,5.9,210,203.9,216.4,476.409,507.291,445.527,129.567,137.409,121.725,22.491,21.581,23.401,2.3,2.01,2.59,0.5385,0.178,0.899,0.40650000000000003,0.131,0.682,1.6965,1.894,1.499,1.6965,1.894,1.499,2.862,2.989,2.735,2.862,2.989,2.735,3.294,3.172,3.416,3.294,3.172,3.416
2024-07-03T04:00:00Z,46.667,46.667,,72,72,,1012.141,1012.141,,,,,0.02,2.1,2.1,2.2,7,7.3,6.7,6.1,6.3,5.9,212.4,208.2,216.8,464.6335,485.335,443.932,127.07050000000001,131.208,122.933,22.9705,20.866,25.075,2.6485,1.841,3.456,0.643,0.265,1.021,0.4555,0.177,0.734,1.6635,1.782,1.545,1.6635,1.782,1.545,2.8840000000000003,2.829,2.939,2.8840000000000003,2.829,2.939,3.401,3.028,3.774,3.401,3.028,3.774
2024-07-03T04:30:00Z,48.6,48.6,,70.4,70.4,,1012.302,1012.302,,,,,0.02,2,2,2.1,6.8,7.2,6.5,6,6.2,5.8,214.3,209.3,219.4,455.65700000000004,479.463,431.851,123.774,130.429,117.119,21.1945,19.219,23.17,2.3529999999999998,1.685,3.021,0.4755,0.206,0.745,0.3175,0.124,0.511,1.657,1.859,1.455,1.657,1.859,1.455,2.7590000000000003,2.765,2.753,2.7590000000000003,2.765,2.753,3.144,2.939,3.349,3.144,2.939,3.349
