Data Format: ,,,,,,,,
 - &7,,,,,,,,
"    launchDescription: ""21302967""",,,,,,,,
    model: MX2201,,,,,,,,
    vendor: Onset Computer Corporation,,,,,,,,
    serialNumber: 21302967,,,,,,,,
    memorySize: 176128,,,,,,,,
    firmwareVersion: 1.0,,,,,,,,
    firmwareVersionRaw: 0,,,,,,,,
    deploymentNumber: 1,,,,,,,,
 - &8,,,,,,,,
"    launchDescription: ""21302974""",,,,,,,,
    model: MX2201,,,,,,,,
    vendor: Onset Computer Corporation,,,,,,,,
    serialNumber: 21302974,,,,,,,,
    memorySize: 176128,,,,,,,,
    firmwareVersion: 1.0,,,,,,,,
    firmwareVersionRaw: 0,,,,,,,,
    deploymentNumber: 1,,,,,,,,
 - &9,,,,,,,,
"    launchDescription: ""21302976""",,,,,,,,
    model: MX2201,,,,,,,,
    vendor: Onset Computer Corporation,,,,,,,,
    serialNumber: 21302976,,,,,,,,
    memorySize: 176128,,,,,,,,
    firmwareVersion: 1.0,,,,,,,,
    firmwareVersionRaw: 0,,,,,,,,
    deploymentNumber: 1,,,,,,,,
 - &10,,,,,,,,
"    launchDescription: ""21302977""",,,,,,,,
    model: MX2201,,,,,,,,
    vendor: Onset Computer Corporation,,,,,,,,
    serialNumber: 21302977,,,,,,,,
    memorySize: 176128,,,,,,,,
    firmwareVersion: 1.0,,,,,,,,
    firmwareVersionRaw: 0,,,,,,,,
    deploymentNumber: 3,,,,,,,,
 - &11,,,,,,,,
"    launchDescription: ""21302977""",,,,,,,,
    model: MX2201,,,,,,,,
    vendor: Onset Computer Corporation,,,,,,,,
    serialNumber: 21302977,,,,,,,,
    memorySize: 176128,,,,,,,,
    firmwareVersion: 1.0,,,,,,,,
    firmwareVersionRaw: 0,,,,,,,,
    deploymentNumber: 1,,,,,,,,
Series Info: ,,,,,,,,
"  - name: ""Temperature""",,,,,,,,
    type: value,,,,,,,,
"    unitName: ""*C""",,,,,,,,
    OMClassName: OMTemp_Thermistor_ColdChain,,,,,,,,
    OMPartNumber: MX-TEMP-4,,,,,,,,
    OMUnitIndex: 0,,,,,,,,
    OMChannelType: 1,,,,,,,,
"    OMValuePattern: ""#",##0.00;-#,"##0.00""",,,,,,
    logger: *1,,,,,,,,
"  - name: ""Temperature""",,,,,,,,
    type: value,,,,,,,,
"    unitName: ""*C""",,,,,,,,
    OMClassName: OMTemp_Thermistor_ColdChain,,,,,,,,
    OMPartNumber: MX-TEMP-4,,,,,,,,
    OMUnitIndex: 0,,,,,,,,
    OMChannelType: 1,,,,,,,,
"    OMValuePattern: ""#",##0.00;-#,"##0.00""",,,,,,
    logger: *2,,,,,,,,
"  - name: ""Temperature""",,,,,,,,
    type: value,,,,,,,,
"    unitName: ""*C""",,,,,,,,
    OMClassName: OMTemp_Thermistor_ColdChain,,,,,,,,
    OMPartNumber: MX-TEMP-4,,,,,,,,
    OMUnitIndex: 0,,,,,,,,
    OMChannelType: 1,,,,,,,,
"    OMValuePattern: ""#",##0.00;-#,"##0.00""",,,,,,
    logger: *5,,,,,,,,
"  - name: ""Temperature""",,,,,,,,
    type: value,,,,,,,,
"    unitName: ""*C""",,,,,,,,
    OMClassName: OMTemp_Thermistor_ColdChain,,,,,,,,
    OMPartNumber: MX-TEMP-4,,,,,,,,
    OMUnitIndex: 0,,,,,,,,
    OMChannelType: 1,,,,,,,,
"    OMValuePattern: ""#",##0.00;-#,"##0.00""",,,,,,
    logger: *7,,,,,,,,
"  - name: ""Temperature""",,,,,,,,
    type: value,,,,,,,,
"    unitName: ""*C""",,,,,,,,
    OMClassName: OMTemp_Thermistor_ColdChain,,,,,,,,
    OMPartNumber: MX-TEMP-4,,,,,,,,
    OMUnitIndex: 0,,,,,,,,
    OMChannelType: 1,,,,,,,,
"    OMValuePattern: ""#",##0.00;-#,"##0.00""",,,,,,
    logger: *8,,,,,,,,
"  - name: ""Temperature""",,,,,,,,
    type: value,,,,,,,,
"    unitName: ""*C""",,,,,,,,
    OMClassName: OMTemp_Thermistor_ColdChain,,,,,,,,
    OMPartNumber: MX-TEMP-4,,,,,,,,
    OMUnitIndex: 0,,,,,,,,
    OMChannelType: 1,,,,,,,,
"    OMValuePattern: ""#",##0.00;-#,"##0.00""",,,,,,
    logger: *9,,,,,,,,
"  - name: ""Temperature""",,,,,,,,
    type: value,,,,,,,,
"    unitName: ""*C""",,,,,,,,
    OMClassName: OMTemp_Thermistor_ColdChain,,,,,,,,
    OMPartNumber: MX-TEMP-4,,,,,,,,
    OMUnitIndex: 0,,,,,,,,
    OMChannelType: 1,,,,,,,,
"    OMValuePattern: ""#",##0.00;-#,"##0.00""",,,,,,
    logger: *11,,,,,,,,
------------,,,,,,,,
#,"Time, GMT+00:00","Temp, *C, 21302946","Temp, *C, 21302959","Temp, *C, 21302964","Temp, *C, 21302967","Temp, *C, 21302974","Temp, *C, 21302976","Temp, *C, 21302977"
1,3/24/2022 17:51,,22.86,,,,,
2,3/24/2022 17:52,,22.99,,,,,
3,3/24/2022 17:53,,23.03,,,,,
4,3/24/2022 17:54,,23.12,,,,,
5,3/24/2022 17:55,,23.12,,,,,
6,3/24/2022 17:56,,23.34,,,,,
7,3/24/2022 17:57,,23.72,,,,,
8,3/24/2022 17:58,,24.41,,,,,
9,3/24/2022 17:59,,26.04,,,,,
10,3/24/2022 18:00,,27.28,,,,,
11,3/24/2022 18:01,,28.23,,,,,
12,3/24/2022 18:02,,28.48,,,,,
13,3/24/2022 18:03,,28.27,,,,,
14,3/24/2022 18:04,,27.88,,,,,
15,3/24/2022 18:05,,27.41,,,,,
16,3/24/2022 18:06,,27.07,,,,,
17,3/24/2022 18:07,,26.72,,,,,
18,3/24/2022 18:08,,26.42,,,,,
19,3/24/2022 18:09,,26.12,,,,,
20,3/24/2022 18:10,,25.91,,,,,
21,3/24/2022 18:11,,25.61,,,,,
22,3/24/2022 18:12,,25.35,,,,,
23,3/24/2022 18:13,,25.14,,,,,
24,3/24/2022 18:14,,24.92,,,,,
25,3/24/2022 18:15,,24.75,,,,,
26,3/24/2022 18:16,,24.54,,,,,
27,3/24/2022 18:17,,24.36,,,,,
28,3/24/2022 18:18,,24.36,,,,,
29,3/24/2022 18:19,,24.49,,,,,
30,3/24/2022 18:20,,24.62,,,,,
31,3/24/2022 18:21,,24.79,,,,,
32,3/24/2022 18:22,,24.88,,,,,
33,3/24/2022 18:23,,25.01,,,,,
34,3/24/2022 18:24,,25.09,,,,,
35,3/24/2022 18:25,,25.18,,,,,
36,3/24/2022 18:26,,25.22,,,,,
37,3/24/2022 18:27,,25.18,,,,,
38,3/24/2022 18:28,,25.05,,,,,
39,3/24/2022 18:29,,24.79,,,,,
40,3/24/2022 18:30,,24.66,,,,,
41,3/24/2022 18:31,,24.45,,,,,
42,3/24/2022 18:32,,24.28,,,,,
43,3/24/2022 18:33,,24.19,,,,,
44,3/24/2022 18:34,,24.06,,,,,
45,3/24/2022 18:35,,23.94,,,,,
46,3/24/2022 18:36,,23.85,,,,,
47,3/24/2022 18:37,,23.76,,,,,
48,3/24/2022 18:38,,23.64,,,,,
49,3/24/2022 18:39,,23.55,,,,,
50,3/24/2022 18:40,,23.51,,,,,
51,3/24/2022 18:41,,23.55,,,,,
52,3/24/2022 18:42,,23.72,,,,,
53,3/24/2022 18:43,,23.89,,,,,
54,3/24/2022 18:44,,24.06,,,,,
55,3/24/2022 18:45,,24.24,,,,,
56,3/24/2022 18:46,,24.45,,,,,
57,3/24/2022 18:47,,24.49,,,,,
58,3/24/2022 18:48,,24.62,,,,,
59,3/24/2022 18:49,,24.75,,,,,
60,3/24/2022 18:50,,24.66,,,,,
61,3/24/2022 18:51,,24.54,,,,,
62,3/24/2022 18:52,,24.41,,,,,
63,3/24/2022 18:53,,24.24,,,,,
64,3/24/2022 18:54,,24.15,,,,,
65,3/24/2022 18:55,,24.02,,,,,
66,3/24/2022 18:56,,23.94,,,,,
67,3/24/2022 18:57,,23.81,,,,,
68,3/24/2022 18:58,,23.72,,,,,
69,3/24/2022 18:59,,23.68,,,,,
70,3/24/2022 19:00,,23.55,,,,,
71,3/24/2022 19:01,,23.46,,,,,
72,3/24/2022 19:02,,23.38,,,,,
73,3/24/2022 19:03,,23.34,,,,,
74,3/24/2022 19:04,,23.21,,,,,
75,3/24/2022 19:05,,23.21,,,,,
76,3/24/2022 19:06,,23.34,,,,,
77,3/24/2022 19:07,,23.51,,,,,
78,3/24/2022 19:08,,23.76,,,,,
79,3/24/2022 19:09,,24.06,,,,,
80,3/24/2022 19:10,,24.19,,,,,
81,3/24/2022 19:11,,24.32,,,,,
82,3/24/2022 19:12,,24.45,,,,,
83,3/24/2022 19:13,,24.54,,,,,
84,3/24/2022 19:14,,24.58,,,,,
85,3/24/2022 19:15,,24.45,,,,,
86,3/24/2022 19:16,,24.28,,,,,
87,3/24/2022 19:17,,24.15,,,,,
88,3/24/2022 19:18,,23.98,,,,,
89,3/24/2022 19:19,,23.89,,,,,
90,3/24/2022 19:20,,23.81,,,,,
91,3/24/2022 19:21,,23.68,,,,,
92,3/24/2022 19:22,,23.55,,,,,
93,3/24/2022 19:23,,23.46,,,,,
94,3/24/2022 19:24,,23.46,,,,,
95,3/24/2022 19:25,,23.34,,,,,
96,3/24/2022 19:26,,23.29,,,,,
97,3/24/2022 19:27,,23.21,,,,,
98,3/24/2022 19:28,,23.21,,,,,
99,3/24/2022 19:29,,23.12,,,,,
100,3/24/2022 19:30,,23.03,,,,,
101,3/24/2022 19:31,,22.99,,,,,
102,3/24/2022 19:32,,22.99,,,,,
103,3/24/2022 19:33,,23.16,,,,,
104,3/24/2022 19:34,,23.42,,,,,
105,3/24/2022 19:35,,23.64,,,,,
106,3/24/2022 19:36,,23.89,,,,,
107,3/24/2022 19:37,,24.02,,,,,
108,3/24/2022 19:38,,24.11,,,,,
109,3/24/2022 19:39,,24.19,,,,,
110,3/24/2022 19:40,,24.28,,,,,
111,3/24/2022 19:41,,24.19,,,,,
112,3/24/2022 19:42,,24.02,,,,,
113,3/24/2022 19:43,,23.89,,,,,
114,3/24/2022 19:44,,23.76,,,,,
115,3/24/2022 19:45,,23.64,,,,,
116,3/24/2022 19:46,,23.51,,,,,
117,3/24/2022 19:47,,23.46,,,,,
118,3/24/2022 19:48,,23.38,,,,,
119,3/24/2022 19:49,,23.29,,,,,
120,3/24/2022 19:50,,23.16,,,,,
121,3/24/2022 19:51,,23.21,,,,,
122,3/24/2022 19:52,,23.12,,,,,
123,3/24/2022 19:53,,23.08,,,,,
124,3/24/2022 19:54,,22.99,,,,,
125,3/24/2022 19:55,,22.95,,,,,
126,3/24/2022 19:56,,22.86,,,,,
127,3/24/2022 19:57,,22.82,,,,,
128,3/24/2022 19:58,,22.82,,,,,
129,3/24/2022 19:59,,22.73,,,,,
130,3/24/2022 20:00,,22.73,,,,,
131,3/24/2022 20:01,,22.61,,,,,
132,3/24/2022 20:02,,22.69,,,,,
133,3/24/2022 20:03,,22.78,,,,,
134,3/24/2022 20:04,,23.08,,,,,
135,3/24/2022 20:05,,23.34,,,,,
136,3/24/2022 20:06,,23.55,,,,,
137,3/24/2022 20:07,,23.72,,,,,
138,3/24/2022 20:08,,23.81,,,,,
139,3/24/2022 20:09,,23.81,,,,,
140,3/24/2022 20:10,,23.89,,,,,
141,3/24/2022 20:11,,23.76,,,,,
142,3/24/2022 20:12,,23.64,,,,,
143,3/24/2022 20:13,,23.59,,,,,
144,3/24/2022 20:14,,23.55,,,,,
145,3/24/2022 20:15,,23.55,,,,,
146,3/24/2022 20:16,,23.72,,,,,
147,3/24/2022 20:17,,23.76,,,,,
148,3/24/2022 20:18,,23.76,,,,,
149,3/24/2022 20:19,,23.64,,,,,
150,3/24/2022 20:20,,23.55,,,,,
151,3/24/2022 20:21,,23.51,,,,,
152,3/24/2022 20:22,,23.51,,,,,
153,3/24/2022 20:23,,23.42,,,,,
154,3/24/2022 20:24,,23.38,,,,,
155,3/24/2022 20:25,,23.25,,,,,
156,3/24/2022 20:26,,23.16,,,,,
157,3/24/2022 20:27,,23.12,,,,,
158,3/24/2022 20:28,,23.03,,,,,
159,3/24/2022 20:29,,22.99,,,,,
160,3/24/2022 20:30,,22.99,,,,,
161,3/24/2022 20:31,,22.99,,,,,
162,3/24/2022 20:32,,22.95,,,,,
163,3/24/2022 20:33,,22.95,,,,,
164,3/24/2022 20:34,,22.99,,,,,
165,3/24/2022 20:35,,23.08,,,,,
166,3/24/2022 20:36,,23.21,,,,,
167,3/24/2022 20:37,,23.21,,,,,
168,3/24/2022 20:38,,23.29,,,,,
169,3/24/2022 20:39,,23.29,,,,,
170,3/24/2022 20:40,,23.34,,,,,
171,3/24/2022 20:41,,23.29,,,,,
172,3/24/2022 20:42,,23.29,,,,,
173,3/24/2022 20:43,,23.25,,,,,
174,3/24/2022 20:44,,23.29,,,,,
175,3/24/2022 20:45,,23.38,,,,,
176,3/24/2022 20:46,,23.38,,,,,
177,3/24/2022 20:47,,23.42,,,,,
178,3/24/2022 20:48,,23.38,,,,,
179,3/24/2022 20:49,,23.46,,,,,
180,3/24/2022 20:50,,23.46,,,,,
181,3/24/2022 20:51,,23.51,,,,,
182,3/24/2022 20:52,,23.51,,,,,
183,3/24/2022 20:53,,23.55,,,,,
184,3/24/2022 20:54,,23.59,,,,,
185,3/24/2022 20:55,,23.81,,,,,
186,3/24/2022 20:56,,23.76,,,,,
187,3/24/2022 20:57,,23.68,,,,,
188,3/24/2022 20:58,,23.42,,,,,
189,3/24/2022 20:59,,23.16,,,,,
190,3/24/2022 21:00,,22.95,,,,,
191,3/24/2022 21:01,,22.73,,,,,
192,3/24/2022 21:02,,22.65,,,,,
193,3/24/2022 21:03,,22.61,,,,,
194,3/24/2022 21:04,,22.56,,,,,
195,3/24/2022 21:05,,22.61,,,,,
196,3/24/2022 21:06,,22.52,,,,,
197,3/24/2022 21:07,,22.48,,,,,
198,3/24/2022 21:08,,22.48,,,,,
199,3/24/2022 21:09,,22.39,,,,,
200,3/24/2022 21:10,,22.26,,,,,
201,3/24/2022 21:11,,22.22,,,,,
202,3/24/2022 21:12,,22.13,,,,,
203,3/24/2022 21:13,,22.01,,,,,
204,3/24/2022 21:14,,21.96,,,,,
205,3/24/2022 21:15,,21.88,,,,,
206,3/24/2022 21:16,,21.75,,,,,
207,3/24/2022 21:17,,21.75,,,,,
208,3/24/2022 21:18,,21.7,,,,,
209,3/24/2022 21:19,,21.66,,,,,
210,3/24/2022 21:20,,21.58,,,,,
211,3/24/2022 21:21,,21.49,,,,,
212,3/24/2022 21:22,,21.45,,,,,
213,3/24/2022 21:23,,21.45,,,,,
214,3/24/2022 21:24,,21.4,,,,,
215,3/24/2022 21:25,,21.32,,,,,
216,3/24/2022 21:26,,21.28,,,,,
217,3/24/2022 21:27,,21.28,,,,,
218,3/24/2022 21:28,,21.32,,,,,
219,3/24/2022 21:29,,21.23,,,,,
220,3/24/2022 21:30,,21.19,,,,,
221,3/24/2022 21:31,,21.1,,,,,
222,3/24/2022 21:32,,21.15,,,,,
223,3/24/2022 21:33,,21.1,,,,,
224,3/24/2022 21:34,,21.02,,,,,
225,3/24/2022 21:35,,21.02,,,,,
226,3/24/2022 21:36,,20.93,,,,,
227,3/24/2022 21:37,,20.93,,,,,
228,3/24/2022 21:38,,20.89,,,,,
229,3/24/2022 21:39,,20.93,,,,,
230,3/24/2022 21:40,,20.89,,,,,
231,3/24/2022 21:41,,20.89,,,,,
232,3/24/2022 21:42,,20.85,,,,,
233,3/24/2022 21:43,,20.8,,,,,
234,3/24/2022 21:44,,20.72,,,,,
235,3/24/2022 21:45,,20.72,,,,,
236,3/24/2022 21:46,,20.76,,,,,
237,3/24/2022 21:47,,20.68,,,,,
238,3/24/2022 21:48,,20.68,,,,,
239,3/24/2022 21:49,,20.63,,,,,
240,3/24/2022 21:50,,20.59,,,,,
241,3/24/2022 21:51,,20.55,,,,,
242,3/24/2022 21:52,,20.59,,,,,
243,3/24/2022 21:53,,20.59,,,,,
244,3/24/2022 21:54,,20.55,,,,,
245,3/24/2022 21:55,,20.55,,,,,
246,3/24/2022 21:56,,20.46,,,,,
247,3/24/2022 21:57,,20.46,,,,,
248,3/24/2022 21:58,,20.5,,,,,
249,3/24/2022 21:59,,20.42,,,,,
250,3/24/2022 22:00,,20.37,,,,,
251,3/24/2022 22:01,,20.37,,,,,
252,3/24/2022 22:02,,20.37,,,,,
253,3/24/2022 22:03,,20.37,,,,,
254,3/24/2022 22:04,,20.33,,,,,
255,3/24/2022 22:05,,20.33,,,,,
256,3/24/2022 22:06,,20.29,,,,,
257,3/24/2022 22:07,,20.29,,,,,
258,3/24/2022 22:08,,20.25,,,,,
259,3/24/2022 22:09,,20.25,,,,,
260,3/24/2022 22:10,,20.25,,,,,
261,3/24/2022 22:11,,20.16,,,,,
262,3/24/2022 22:12,,20.16,,,,,
263,3/24/2022 22:13,,20.16,,,,,
264,3/24/2022 22:14,,20.16,,,,,
265,3/24/2022 22:15,,20.16,,,,,
266,3/24/2022 22:16,,20.16,,,,,
267,3/24/2022 22:17,,20.12,,,,,
268,3/24/2022 22:18,,20.12,,,,,
269,3/24/2022 22:19,,20.12,,,,,
270,3/24/2022 22:20,,20.12,,,,,
271,3/24/2022 22:21,,20.12,,,,,
272,3/24/2022 22:22,,20.07,,,,,
273,3/24/2022 22:23,,20.07,,,,,
274,3/24/2022 22:24,,20.03,,,,,
275,3/24/2022 22:25,,20.03,,,,,
276,3/24/2022 22:26,,20.03,,,,,
277,3/24/2022 22:27,,20.03,,,,,
278,3/24/2022 22:28,,20.03,,,,,
279,3/24/2022 22:29,,20.03,,,,,
280,3/24/2022 22:30,,19.99,,,,,
281,3/24/2022 22:31,,19.99,,,,,
282,3/24/2022 22:32,,19.95,,,,,
283,3/24/2022 22:33,,19.99,,,,,
284,3/24/2022 22:34,,19.95,,,,,
285,3/24/2022 22:35,,20.03,,,,,
286,3/24/2022 22:36,,19.95,,,,,
287,3/24/2022 22:37,,19.95,,,,,
288,3/24/2022 22:38,,19.95,,,,,
289,3/24/2022 22:39,,19.99,,,,,
290,3/24/2022 22:40,,19.95,,,,,
291,3/24/2022 22:41,,19.86,,,,,
292,3/24/2022 22:42,,19.9,,,,,
293,3/24/2022 22:43,,19.9,,,,,
294,3/24/2022 22:44,,19.86,,,,,
295,3/24/2022 22:45,,19.9,,,,,
296,3/24/2022 22:46,,19.9,,,,,
297,3/24/2022 22:47,,19.95,,,,,
298,3/24/2022 22:48,,19.9,,,,,
299,3/24/2022 22:49,,19.9,,,,,
300,3/24/2022 22:50,,19.9,,,,,
301,3/24/2022 22:51,,19.9,,,,,
302,3/24/2022 22:52,,19.9,,,,,
303,3/24/2022 22:53,,19.9,,,,,
304,3/24/2022 22:54,,19.9,,,,,
305,3/24/2022 22:55,,19.9,,,,,
306,3/24/2022 22:56,,19.86,,,,,
307,3/24/2022 22:57,,19.86,,,,,
308,3/24/2022 22:58,,19.82,,,,,
309,3/24/2022 22:59,,19.86,,,,,
310,3/24/2022 23:00,,19.86,,,,,
311,3/24/2022 23:01,,19.82,,,,,
312,3/24/2022 23:02,,19.86,,,,,
313,3/24/2022 23:03,,19.82,,,,,
314,3/24/2022 23:04,,19.77,,,,,
315,3/24/2022 23:05,,19.82,,,,,
316,3/24/2022 23:06,,19.77,,,,,
317,3/24/2022 23:07,,19.82,,,,,
318,3/24/2022 23:08,,19.77,,,,,
319,3/24/2022 23:09,,19.77,,,,,
320,3/24/2022 23:10,,19.77,,,,,
321,3/24/2022 23:11,,19.77,,,,,
322,3/24/2022 23:12,,19.73,,,,,
323,3/24/2022 23:13,,19.73,,,,,
324,3/24/2022 23:14,,19.69,,,,,
325,3/24/2022 23:15,,19.65,,,,,
326,3/24/2022 23:16,,19.69,,,,,
327,3/24/2022 23:17,,19.65,,,,,
328,3/24/2022 23:18,,19.65,,,,,
329,3/24/2022 23:19,,19.65,,,,,
330,3/24/2022 23:20,,19.6,,,,,
331,3/24/2022 23:21,,19.65,,,,,
332,3/24/2022 23:22,,19.56,,,,,
333,3/24/2022 23:23,,19.56,,,,,
334,3/24/2022 23:24,,19.56,,,,,
335,3/24/2022 23:25,,19.56,,,,,
336,3/24/2022 23:26,,19.56,,,,,
337,3/24/2022 23:27,,19.56,,,,,
338,3/24/2022 23:28,,19.56,,,,,
339,3/24/2022 23:29,,19.52,,,,,
340,3/24/2022 23:30,,19.56,,,,,
341,3/24/2022 23:31,,19.56,,,,,
342,3/24/2022 23:32,,19.6,,,,,
343,3/24/2022 23:33,,19.6,,,,,
344,3/24/2022 23:34,,19.6,,,,,
345,3/24/2022 23:35,,19.6,,,,,
346,3/24/2022 23:36,,19.6,,,,,
347,3/24/2022 23:37,,19.56,,,,,
348,3/24/2022 23:38,,19.56,,,,,
349,3/24/2022 23:39,,19.56,,,,,
350,3/24/2022 23:40,,19.56,,,,,
351,3/24/2022 23:41,,19.52,,,,,
352,3/24/2022 23:42,,19.56,,,,,
353,3/24/2022 23:43,,19.52,,,,,
354,3/24/2022 23:44,,19.47,,,,,
355,3/24/2022 23:45,,19.52,,,,,
356,3/24/2022 23:46,,19.43,,,,,
357,3/24/2022 23:47,,19.47,,,,,
358,3/24/2022 23:48,,19.43,,,,,
359,3/24/2022 23:49,,19.43,,,,,
360,3/24/2022 23:50,,19.43,,,,,
361,3/24/2022 23:51,,19.43,,,,,
362,3/24/2022 23:52,,19.47,,,,,
363,3/24/2022 23:53,,19.43,,,,,
364,3/24/2022 23:54,,19.39,,,,,
365,3/24/2022 23:55,,19.39,,,,,
366,3/24/2022 23:56,,19.39,,,,,
367,3/24/2022 23:57,,19.35,,,,,
368,3/24/2022 23:58,,19.39,,,,,
369,3/24/2022 23:59,,19.39,,,,,
370,3/25/2022 0:00,,19.3,,,,,
371,3/25/2022 0:01,,19.35,,,,,
372,3/25/2022 0:02,,19.3,,,,,
373,3/25/2022 0:03,,19.3,,,,,
374,3/25/2022 0:04,,19.3,,,,,
375,3/25/2022 0:05,,19.26,,,,,
376,3/25/2022 0:06,,19.3,,,,,
377,3/25/2022 0:07,,19.3,,,,,
378,3/25/2022 0:08,,19.26,,,,,
379,3/25/2022 0:09,,19.26,,,,,
380,3/25/2022 0:10,,19.26,,,,,
381,3/25/2022 0:11,,19.22,,,,,
382,3/25/2022 0:12,,19.17,,,,,
383,3/25/2022 0:13,,19.22,,,,,
384,3/25/2022 0:14,,19.13,,,,,
385,3/25/2022 0:15,,19.22,,,,,
386,3/25/2022 0:16,,19.17,,,,,
387,3/25/2022 0:17,,19.22,,,,,
388,3/25/2022 0:18,,19.17,,,,,
389,3/25/2022 0:19,,19.09,,,,,
390,3/25/2022 0:20,,19.13,,,,,
391,3/25/2022 0:21,,19.13,,,,,
392,3/25/2022 0:22,,19.13,,,,,
393,3/25/2022 0:23,,19.09,,,,,
394,3/25/2022 0:24,,19.13,,,,,
395,3/25/2022 0:25,,19.09,,,,,
396,3/25/2022 0:26,,19.09,,,,,
397,3/25/2022 0:27,,19.22,,,,,
398,3/25/2022 0:28,,19.69,,,,,
399,3/25/2022 0:29,,19.9,,,,,
400,3/25/2022 0:30,,19.99,,,,,
401,3/25/2022 0:31,,20.03,,,,,
402,3/25/2022 0:32,,,,19.56,,,
403,3/25/2022 0:32,,20.07,,,,,
404,3/25/2022 0:33,,,,19.69,,,
405,3/25/2022 0:33,,20.12,,,,,
406,3/25/2022 0:34,,,,19.69,,,
407,3/25/2022 0:34,,20.12,,,,,
408,3/25/2022 0:35,,,,19.56,,,
409,3/25/2022 0:35,,19.99,,,,,
410,3/25/2022 0:36,,,,19.47,,,
411,3/25/2022 0:36,,19.99,,,,,
412,3/25/2022 0:37,,,,19.43,,,
413,3/25/2022 0:37,,19.9,,,,,
414,3/25/2022 0:38,,,,19.39,,,
415,3/25/2022 0:38,,19.82,,,,,
416,3/25/2022 0:39,,,,19.35,,,
417,3/25/2022 0:39,,19.77,,,,,
418,3/25/2022 0:40,,,,19.35,,,
419,3/25/2022 0:40,,19.73,,,,,
420,3/25/2022 0:41,,,,19.3,,,
421,3/25/2022 0:41,,19.65,,,,,
422,3/25/2022 0:42,,,,19.35,,,
423,3/25/2022 0:42,,19.6,,,,,
424,3/25/2022 0:43,,,,19.22,,,
425,3/25/2022 0:43,,19.56,,,,,
426,3/25/2022 0:44,,,,19.3,,,
427,3/25/2022 0:44,,19.52,,,,,
428,3/25/2022 0:45,,,,19.26,,,
429,3/25/2022 0:45,,19.47,,,,,
430,3/25/2022 0:46,,,,19.17,,,
431,3/25/2022 0:46,,19.43,,,,,
432,3/25/2022 0:47,,,,19.22,,,
433,3/25/2022 0:47,,19.43,,,,,
434,3/25/2022 0:48,,,,19.17,,,
435,3/25/2022 0:48,,19.39,,,,,
436,3/25/2022 0:49,,,,19.22,,,
437,3/25/2022 0:49,,19.39,,,,,
438,3/25/2022 0:50,,,,19.22,,,
439,3/25/2022 0:50,,19.39,,,,,
440,3/25/2022 0:51,,,,19.13,,,
441,3/25/2022 0:51,,19.35,,,,,
442,3/25/2022 0:52,,,,19.13,,,
443,3/25/2022 0:52,,19.35,,,,,
444,3/25/2022 0:53,,,,19.17,,,
445,3/25/2022 0:53,,19.3,,,,,
446,3/25/2022 0:54,,,,19.17,,,
447,3/25/2022 0:54,,19.35,,,,,
448,3/25/2022 0:55,,,,19.13,,,
449,3/25/2022 0:55,,19.3,,,,,
