UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/07/03T00:00:17z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,87,34,55,1001.08,0.00,9192,-66,41217,0.15,0.53,0.70,0.15,0.53,0.70,2,2,303.00,70.23,5.22,0.62,0.42,0.20,0.09,0.33,0.35,0.09,0.33,0.35,1,1,201.37,57.12,7.74,0.65,0.02,0.00,93.09
2025/07/03T00:02:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,87,34,55,1001.05,0.00,9448,-67,41336,0.34,0.85,0.95,0.34,0.85,0.95,4,4,288.56,71.37,6.37,0.41,0.24,0.00,0.10,0.24,0.40,0.10,0.24,0.40,1,1,192.41,53.19,5.28,0.17,0.17,0.17,87.20
2025/07/03T00:04:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,87,35,56,1001.06,0.00,9192,-62,41456,0.31,0.65,0.75,0.31,0.65,0.75,3,3,267.16,61.75,7.62,0.18,0.18,0.18,0.00,0.26,0.40,0.00,0.26,0.40,1,1,160.66,47.52,6.86,0.60,0.34,0.17,81.35
2025/07/03T00:06:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1001.08,0.00,9192,-63,41576,0.19,0.59,0.72,0.19,0.59,0.72,2,2,269.74,64.02,7.50,0.24,0.24,0.24,0.19,0.47,0.61,0.19,0.47,0.61,2,2,194.64,57.90,5.59,0.25,0.25,0.05,84.94
2025/07/03T00:08:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1001.05,0.00,9192,-65,41696,0.17,0.37,0.37,0.17,0.37,0.37,2,2,279.56,67.05,3.61,0.00,0.00,0.00,0.04,0.29,0.38,0.04,0.29,0.38,1,1,169.77,48.68,4.46,0.23,0.23,0.00,81.11
2025/07/03T00:10:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1001.00,0.00,9448,-64,41816,0.20,0.46,0.46,0.20,0.46,0.46,2,2,274.17,61.58,3.76,0.00,0.00,0.00,0.17,0.55,0.95,0.17,0.55,0.95,2,2,187.24,52.41,5.74,1.16,0.57,0.21,80.23
2025/07/03T00:12:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1000.99,0.00,9192,-62,41936,0.45,0.62,0.68,0.45,0.62,0.68,3,3,250.18,62.41,3.95,0.39,0.39,0.12,0.00,0.54,0.54,0.00,0.54,0.54,2,2,169.93,49.05,4.98,0.88,0.22,0.00,80.94
2025/07/03T00:14:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1001.00,0.00,9192,-65,42056,0.26,0.72,1.05,0.26,0.72,1.05,3,3,284.22,70.78,8.19,0.88,0.62,0.38,0.00,0.31,0.40,0.00,0.31,0.40,1,1,184.24,53.76,6.67,0.34,0.17,0.00,80.99
2025/07/03T00:16:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1000.91,0.00,9448,-69,42176,0.46,0.86,1.25,0.46,0.86,1.25,4,4,276.66,66.39,6.22,1.29,0.53,0.53,0.00,0.14,0.14,0.00,0.14,0.14,1,1,164.28,46.14,4.10,0.10,0.00,0.00,80.38
2025/07/03T00:18:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,87,34,56,1000.94,0.00,9448,-64,42296,0.47,0.68,1.10,0.47,0.68,1.10,3,3,248.45,63.28,9.12,0.72,0.55,0.18,0.00,0.00,0.52,0.00,0.00,0.52,0,0,166.55,47.64,4.14,1.36,0.64,0.00,80.86
2025/07/03T00:20:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,87,34,55,1000.94,0.00,9192,-62,42416,0.11,0.21,0.26,0.11,0.21,0.26,1,1,221.00,55.46,6.37,0.75,0.47,0.26,0.00,0.17,0.17,0.00,0.17,0.17,1,1,158.54,45.53,6.47,0.76,0.00,0.00,81.57
2025/07/03T00:22:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,34,55,1000.86,0.00,9448,-60,42536,0.67,0.77,1.12,0.67,0.77,1.12,3,3,291.95,72.37,5.96,0.40,0.40,0.40,0.00,0.00,0.29,0.00,0.00,0.29,0,0,149.49,41.46,4.61,0.61,0.34,0.22,80.31
2025/07/03T00:24:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,35,54,1000.96,0.00,9448,-65,42656,0.46,0.68,0.93,0.46,0.68,0.93,3,3,279.51,68.49,4.46,0.25,0.25,0.08,0.00,0.05,0.46,0.00,0.05,0.46,0,0,166.00,49.12,5.16,0.81,0.39,0.00,80.63
2025/07/03T00:26:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1000.93,0.00,9192,-63,42776,0.25,0.51,0.59,0.25,0.51,0.59,2,2,263.49,60.81,3.64,0.25,0.08,0.08,0.00,0.09,0.18,0.00,0.09,0.18,0,0,162.48,45.68,5.96,0.55,0.38,0.00,80.92
2025/07/03T00:28:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1000.88,0.00,9448,-60,42896,0.18,0.49,1.16,0.18,0.49,1.16,2,2,270.74,62.65,8.16,1.07,0.74,0.54,0.00,0.16,0.55,0.00,0.16,0.55,1,1,157.40,46.07,6.03,0.55,0.55,0.00,80.45
2025/07/03T00:30:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1000.87,0.00,9448,-62,43016,0.11,0.18,0.61,0.11,0.18,0.61,1,1,281.73,68.50,4.54,0.73,0.73,0.70,0.00,0.00,0.24,0.00,0.00,0.24,0,0,142.58,37.58,3.07,0.73,0.24,0.24,82.33
2025/07/03T00:32:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1000.89,0.00,9448,-66,43136,0.33,0.43,1.03,0.33,0.43,1.03,2,2,248.90,65.28,6.22,0.86,0.86,0.22,0.00,0.09,0.09,0.00,0.09,0.09,0,0,154.26,45.02,5.54,0.14,0.00,0.00,81.40
2025/07/03T00:34:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1000.89,0.00,9448,-63,43256,0.45,0.53,1.07,0.45,0.53,1.07,2,2,290.84,70.36,5.07,0.67,0.67,0.67,0.04,0.19,0.19,0.04,0.19,0.19,1,1,161.79,44.09,4.42,0.89,0.00,0.00,79.95
2025/07/03T00:36:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1000.91,0.00,9192,-62,43376,0.19,0.40,0.88,0.19,0.40,0.88,2,2,253.66,56.88,4.36,0.86,0.69,0.47,0.17,0.45,0.59,0.17,0.45,0.59,2,2,196.34,55.24,4.41,1.22,0.00,0.00,80.26
2025/07/03T00:38:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,36,55,1000.88,0.00,9192,-66,43496,0.25,0.60,0.60,0.25,0.60,0.60,2,2,262.32,64.32,5.19,0.26,0.00,0.00,0.02,0.31,0.31,0.02,0.31,0.31,1,1,186.10,53.19,6.40,0.40,0.00,0.00,82.47
2025/07/03T00:40:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1000.81,0.00,9448,-61,43616,0.14,0.29,0.69,0.14,0.29,0.69,1,1,217.37,53.93,6.15,0.90,0.69,0.36,0.00,0.15,0.39,0.00,0.15,0.39,1,1,154.63,46.37,4.54,0.51,0.51,0.00,81.37
2025/07/03T00:42:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,35,54,1000.81,0.00,9280,-68,43737,0.12,0.20,0.53,0.12,0.20,0.53,1,1,263.14,60.56,4.68,0.63,0.63,0.54,0.07,0.46,0.46,0.07,0.46,0.46,2,2,175.23,51.45,6.70,0.71,0.00,0.00,79.68
2025/07/03T00:44:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1000.77,0.00,9280,-63,43857,0.04,0.34,0.43,0.04,0.34,0.43,1,1,225.48,54.05,5.23,0.09,0.09,0.09,0.00,0.13,1.21,0.00,0.13,1.21,1,1,159.74,43.85,7.23,1.84,1.44,0.44,80.11
2025/07/03T00:46:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,35,54,1000.76,0.00,9192,-63,43977,0.09,0.33,0.57,0.09,0.33,0.57,1,1,257.28,59.62,4.16,0.55,0.55,0.33,0.07,0.21,0.21,0.07,0.21,0.21,1,1,162.37,44.86,3.28,0.00,0.00,0.00,81.12
2025/07/03T00:48:16z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,35,54,1000.78,0.00,9448,-66,44097,0.12,0.36,0.36,0.12,0.36,0.36,1,1,265.73,62.27,3.68,0.00,0.00,0.00,0.09,0.52,0.70,0.09,0.52,0.70,2,2,188.30,56.41,6.09,0.66,0.39,0.20,81.43
2025/07/03T00:50:15z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,35,55,1000.78,0.00,9448,-66,44217,0.00,0.24,0.33,0.00,0.24,0.33,1,1,249.16,59.64,4.81,0.31,0.22,0.22,0.24,0.31,0.51,0.24,0.31,0.51,1,1,173.19,48.85,4.24,0.63,0.24,0.00,81.40
2025/07/03T00:52:15z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,35,54,1000.78,0.00,9448,-64,44337,0.39,0.46,0.46,0.39,0.46,0.46,2,2,253.34,63.20,3.23,0.57,0.00,0.00,0.02,0.36,0.44,0.02,0.36,0.44,1,1,160.47,46.41,6.27,0.46,0.08,0.00,81.52
2025/07/03T00:54:15z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,35,54,1000.78,0.00,9192,-62,44457,0.31,0.39,0.56,0.31,0.39,0.56,2,2,261.86,63.90,7.53,0.58,0.20,0.00,0.00,0.00,0.25,0.00,0.00,0.25,0,0,134.05,36.67,4.60,1.11,0.09,0.00,81.80
2025/07/03T00:56:15z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,35,54,1000.74,0.00,9448,-65,44577,0.40,0.72,0.85,0.40,0.72,0.85,3,3,267.85,65.22,4.65,0.65,0.22,0.22,0.02,0.40,0.40,0.02,0.40,0.40,2,2,179.42,50.91,7.89,0.23,0.00,0.00,81.25
2025/07/03T00:58:15z,c4:5b:be:e7:6:f1,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,84,35,54,1000.76,0.00,9192,-65,44697,0.32,0.47,0.65,0.32,0.47,0.65,2,2,282.58,67.14,6.44,0.26,0.26,0.00,0.08,0.32,0.59,0.08,0.32,0.59,1,1,180.71,51.69,4.92,0.68,0.17,0.17,81.97
