UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/09/25T00:01:02z,c4:5b:be:e6:ce:64,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,95,26,55,1005.54,0.05,9184,-69,433720,3.68,4.58,5.31,3.68,4.58,5.31,19,19,771.76,217.49,26.03,1.53,1.27,0.46,3.47,4.60,5.18,3.47,4.60,5.18,19,19,895.68,252.11,22.79,2.56,1.02,0.81,59.07
2025/09/25T00:03:01z,c4:5b:be:e6:ce:64,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,95,26,55,1005.50,0.05,8928,-70,433839,3.32,4.48,5.91,3.32,4.48,5.91,19,19,783.00,221.68,29.43,3.30,2.21,1.11,3.83,4.83,4.86,3.83,4.83,4.86,20,20,940.34,262.10,32.40,0.76,0.00,0.00,59.02
2025/09/25T00:05:01z,c4:5b:be:e6:ce:64,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,94,26,54,1005.52,0.05,8928,-67,433959,3.11,4.28,4.60,3.11,4.28,4.60,18,18,706.53,201.44,23.00,1.95,0.96,0.00,3.13,4.18,4.63,3.13,4.18,4.63,17,17,854.30,238.90,25.38,1.38,0.93,0.48,59.30
2025/09/25T00:07:01z,c4:5b:be:e6:ce:64,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,95,26,55,1005.53,0.05,9184,-67,434079,3.48,4.27,4.72,3.48,4.27,4.72,18,18,697.90,201.00,18.35,1.10,0.60,0.00,3.16,4.20,4.59,3.16,4.20,4.59,17,17,871.39,235.11,23.36,2.68,1.07,0.82,63.77
2025/09/25T00:09:01z,c4:5b:be:e6:ce:64,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,94,27,54,1005.55,0.05,8928,-69,434199,3.56,4.27,4.32,3.56,4.27,4.32,18,18,712.07,206.71,21.63,0.29,0.17,0.00,3.27,4.23,4.55,3.27,4.23,4.55,18,18,905.89,249.39,25.25,1.18,0.45,0.45,62.32
2025/09/25T00:11:01z,c4:5b:be:e6:ce:64,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,94,26,54,1005.57,0.05,8928,-65,434319,4.07,5.25,6.16,4.07,5.25,6.16,22,22,820.00,231.47,30.30,2.68,1.56,0.39,3.85,4.75,4.90,3.85,4.75,4.90,20,20,973.53,276.14,30.02,1.34,0.46,0.46,59.65
2025/09/25T00:13:01z,c4:5b:be:e6:ce:64,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,95,27,55,1005.54,0.05,8928,-69,434439,4.22,5.24,6.36,4.22,5.24,6.36,22,22,824.62,238.40,26.02,2.31,1.49,0.80,4.12,5.14,5.57,4.12,5.14,5.57,21,21,981.52,283.55,37.16,2.12,0.62,0.43,59.84
2025/09/25T00:15:01z,c4:5b:be:e6:ce:64,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,93,27,54,1005.56,0.05,9184,-66,434559,4.05,5.25,6.20,4.05,5.25,6.20,22,22,833.00,237.73,29.80,2.83,1.65,0.27,3.69,4.67,4.79,3.69,4.67,4.79,19,19,930.31,263.97,29.38,1.36,0.67,0.31,60.14
2025/09/25T00:17:01z,c4:5b:be:e6:ce:64,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,93,27,54,1005.52,0.05,9184,-66,434679,4.03,4.73,6.32,4.03,4.73,6.32,20,20,806.34,229.19,25.42,2.36,2.36,0.93,4.02,4.96,5.46,4.02,4.96,5.46,21,21,945.54,266.07,32.43,2.32,1.59,0.34,60.51
2025/09/25T00:19:01z,c4:5b:be:e6:ce:64,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,94,27,55,1005.48,0.05,9184,-69,434799,3.72,4.56,5.84,3.72,4.56,5.84,19,19,742.11,209.30,26.68,2.42,2.02,0.72,3.22,4.17,4.81,3.22,4.17,4.81,17,17,869.38,243.76,25.17,1.36,0.90,0.21,61.31
2025/09/25T00:21:01z,c4:5b:be:e6:ce:64,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,94,27,55,1005.47,0.05,8928,-73,434919,4.53,5.93,6.65,4.53,5.93,6.65,25,25,870.42,249.44,36.84,1.95,1.09,0.28,3.86,5.07,5.61,3.86,5.07,5.61,21,21,963.46,264.98,33.17,1.29,1.15,0.25,63.01
2025/09/25T00:23:01z,c4:5b:be:e6:ce:64,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,93,27,54,1005.48,0.05,8928,-72,435039,4.56,5.98,7.37,4.56,5.98,7.37,25,25,950.11,270.70,32.82,2.79,2.02,0.95,4.57,5.34,5.84,4.57,5.34,5.84,22,22,1064.07,302.93,28.74,2.31,0.79,0.21,63.54
