time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,29.9,29.9,,86.534,86.534,,1009.568,1009.568,,3.8325,2.79,4.875
2024-07-03T01:00:00Z,31.467,31.467,,84.567,84.567,,1009.347,1009.347,,4.1715,3.097,5.246
2024-07-03T02:00:00Z,33.667,33.667,,81.967,81.967,,1009.326,1009.326,,3.274,2.185,4.363
2024-07-03T03:00:00Z,40.667,40.667,,75.233,75.233,,1009.568,1009.568,,3.0615,1.905,4.218
2024-07-03T04:00:00Z,47.534,47.534,,68.233,68.233,,1009.959,1009.959,,2.5605,1.542,3.579
2024-07-03T05:00:00Z,52.166,52.166,,64.6,64.6,,1010.25,1010.25,,2.911,1.848,3.974
2024-07-03T06:00:00Z,54.567,54.567,,63.367,63.367,,1010.783,1010.783,,3.46,2.431,4.489
2024-07-03T07:00:00Z,56.767,56.767,,61.4,61.4,,1011.222,1011.222,,2.8475,1.719,3.976
2024-07-03T08:00:00Z,58.633,58.633,,60.434,60.434,,1011.971,1011.971,,3.1085,1.994,4.223
2024-07-03T09:00:00Z,59,59,,60.034,60.034,,1012.065,1012.065,,3.079,1.953,4.205
2024-07-03T10:00:00Z,59.367,59.367,,59.467,59.467,,1012.018,1012.018,,3.135,1.97,4.3
2024-07-03T11:00:00Z,59.966,59.966,,58.767,58.767,,1012.009,1012.009,,3.3709999999999996,2.139,4.603
2024-07-03T12:00:00Z,61,61,,57.767,57.767,,1012.514,1012.514,,4.513,3.429,5.597
2024-07-03T13:00:00Z,58.266,58.266,,61.334,61.334,,1012.661,1012.661,,3.769,2.682,4.856
2024-07-03T14:00:00Z,57.467,57.467,,62,62,,1012.755,1012.755,,3.44,2.489,4.391
2024-07-03T15:00:00Z,55.8,55.8,,63.733,63.733,,1013.011,1013.011,,3.645,2.585,4.705
2024-07-03T16:00:00Z,51.8,51.8,,66.466,66.466,,1013.151,1013.151,,4.2515,3.348,5.155
2024-07-03T17:00:00Z,48.434,48.434,,69.334,69.334,,1013.186,1013.186,,4.729,3.846,5.612
2024-07-03T18:00:00Z,43.367,43.367,,73.8,73.8,,1012.866,1012.866,,5.3725000000000005,4.458,6.287
2024-07-03T19:00:00Z,38.833,38.833,,77.8,77.8,,1012.601,1012.601,,5.8355,4.942,6.729
2024-07-03T20:00:00Z,34.5,34.5,,82.2,82.2,,1011.965,1011.965,,5.9955,4.893,7.098
2024-07-03T21:00:00Z,29.85,29.85,,87.684,87.684,,1011.513,1011.513,,5.789,4.721,6.857
2024-07-03T22:00:00Z,26.867,26.867,,91.133,91.133,,1011.243,1011.243,,5.6274999999999995,4.699,6.556
2024-07-03T23:00:00Z,24.233,24.233,,93.8,93.8,,1010.864,1010.864,,4.665,3.689,5.641
2024-07-04T00:00:00Z,20.667,20.667,,95.6,95.6,,1010.609,1010.609,,3.2279999999999998,2.223,4.233
2024-07-04T01:00:00Z,20,20,,95.967,95.967,,1010.166,1010.166,,3.128,1.95,4.306
2024-07-04T02:00:00Z,22.9,22.9,,95.2,95.2,,1009.931,1009.931,,4.17,3.255,5.085
2024-07-04T03:00:00Z,27.1,27.1,,89.667,89.667,,1009.803,1009.803,,5.351,4.435,6.267
2024-07-04T04:00:00Z,34.3,34.3,,80.833,80.833,,1010.14,1010.14,,10.8325,10.285,11.38
2024-07-04T05:00:00Z,42.666,42.666,,74.267,74.267,,1010.392,1010.392,,15.1415,14.843,15.44
2024-07-04T06:00:00Z,47.767,47.767,,70.767,70.767,,1010.534,1010.534,,12.052499999999998,11.735,12.37
2024-07-04T07:00:00Z,51,51,,68,68,,1010.811,1010.811,,10.6295,10.214,11.045
2024-07-04T08:00:00Z,52.733,52.733,,66.2,66.2,,1011.04,1011.04,,16.436500000000002,16.093,16.78
2024-07-04T09:00:00Z,55.166,55.166,,63.966,63.966,,1011.112,1011.112,,16.4035,16.233,16.574
2024-07-04T10:00:00Z,57.833,57.833,,62.034,62.034,,1011.279,1011.279,,14.756499999999999,14.422,15.091
2024-07-04T11:00:00Z,59.966,59.966,,60.267,60.267,,1011.181,1011.181,,15.7285,15.244,16.213
2024-07-04T12:00:00Z,61.233,61.233,,59.334,59.334,,1011.588,1011.588,,19.852,19.37,20.334
2024-07-04T13:00:00Z,60.733,60.733,,61.066,61.066,,1011.87,1011.87,,17.063499999999998,16.735,17.392
2024-07-04T14:00:00Z,55.567,55.567,,66.4,66.4,,1011.818,1011.818,,17.323500000000003,17.047,17.6
2024-07-04T15:00:00Z,48.733,48.733,,71.8,71.8,,1011.779,1011.779,,7.2555000000000005,6.493,8.018
2024-07-04T16:00:00Z,42.4,42.4,,76.133,76.133,,1011.602,1011.602,,6.2989999999999995,5.447,7.151
2024-07-04T17:00:00Z,38.067,38.067,,80.166,80.166,,1011.391,1011.391,,5.7725,4.756,6.789
2024-07-04T18:00:00Z,33.2,33.2,,83.567,83.567,,1011.102,1011.102,,5.1195,4.131,6.108
2024-07-04T19:00:00Z,29.566,29.566,,87,87,,1010.787,1010.787,,4.691,3.661,5.721
2024-07-04T20:00:00Z,27.433,27.433,,90.1,90.1,,1010.457,1010.457,,4.723000000000001,3.708,5.738
2024-07-04T21:00:00Z,24.267,24.267,,93.467,93.467,,1010.023,1010.023,,5.371,4.514,6.228
2024-07-04T22:00:00Z,21.166,21.166,,96.7,96.7,,1009.496,1009.496,,3.6679999999999997,2.76,4.576
2024-07-04T23:00:00Z,20.867,20.867,,98.367,98.367,,1009.053,1009.053,,4.396,3.635,5.157
