time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,33.9,33.9,,83.267,83.267,,1020.012,1020.012,,4.1705000000000005,4.344,3.997
2024-07-03T01:00:00Z,33.934,33.934,,82.3,82.3,,1019.524,1019.524,,3.713,3.824,3.602
2024-07-03T02:00:00Z,35.5,35.5,,80.767,80.767,,1019.751,1019.751,,3.401,3.536,3.266
2024-07-03T03:00:00Z,38.567,38.567,,76.633,76.633,,1019.93,1019.93,,2.7495000000000003,2.958,2.541
2024-07-03T04:00:00Z,41.067,41.067,,73.233,73.233,,1020.338,1020.338,,2.508,2.768,2.248
2024-07-03T05:00:00Z,44.8,44.8,,69.733,69.733,,1020.632,1020.632,,2.7140000000000004,3.099,2.329
2024-07-03T06:00:00Z,48.334,48.334,,66.933,66.933,,1021.09,1021.09,,2.5215,2.863,2.18
2024-07-03T07:00:00Z,50.7,50.7,,65.267,65.267,,1021.767,1021.767,,2.5679999999999996,2.933,2.203
2024-07-03T08:00:00Z,51.2,51.2,,64.667,64.667,,1022.191,1022.191,,2.5805,2.994,2.167
2024-07-03T09:00:00Z,51.966,51.966,,63.9,63.9,,1022.427,1022.427,,3.4405,3.66,3.221
2024-07-03T10:00:00Z,51.7,51.7,,63.567,63.567,,1022.513,1022.513,,2.8395,3.119,2.56
2024-07-03T11:00:00Z,52.333,52.333,,62.3,62.3,,1022.522,1022.522,,2.8644999999999996,3.215,2.514
2024-07-03T12:00:00Z,53.433,53.433,,61,61,,1022.894,1022.894,,2.9565,3.213,2.7
2024-07-03T13:00:00Z,54.533,54.533,,61.767,61.767,,1023.118,1023.118,,2.939,3.244,2.634
2024-07-03T14:00:00Z,51.967,51.967,,65.5,65.5,,1023.324,1023.324,,3.222,3.533,2.911
2024-07-03T15:00:00Z,45.9,45.9,,70.733,70.733,,1023.484,1023.484,,3.3964999999999996,3.787,3.006
2024-07-03T16:00:00Z,39.567,39.567,,76.233,76.233,,1023.542,1023.542,,3.8369999999999997,4.052,3.622
2024-07-03T17:00:00Z,34.534,34.534,,81.2,81.2,,1023.638,1023.638,,4.501,4.682,4.32
2024-07-03T18:00:00Z,31.167,31.167,,85.8,85.8,,1023.346,1023.346,,4.533,4.682,4.384
2024-07-03T19:00:00Z,28.334,28.334,,89.6,89.6,,1022.948,1022.948,,4.6745,4.938,4.411
2024-07-03T20:00:00Z,26.133,26.133,,92.167,92.167,,1022.512,1022.512,,4.5585,4.802,4.315
2024-07-03T21:00:00Z,27.1,27.1,,91.733,91.733,,1022.097,1022.097,,4.545,4.796,4.294
2024-07-03T22:00:00Z,26.466,26.466,,91.567,91.567,,1021.706,1021.706,,4.1825,4.468,3.897
2024-07-03T23:00:00Z,26.167,26.167,,90.466,90.466,,1021.221,1021.221,,7.8885000000000005,8.236,7.541
2024-07-04T00:00:00Z,26.867,26.867,,89.434,89.434,,1020.68,1020.68,,7.442,7.895,6.989
2024-07-04T01:00:00Z,27.9,27.9,,87.666,87.666,,1020.291,1020.291,,4.2705,4.408,4.133
2024-07-04T02:00:00Z,31.034,31.034,,84.9,84.9,,1020.203,1020.203,,5.2565,5.319,5.194
