time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,34.433,34.433,,83.034,83.034,,1011.397,1011.397,,4.3580000000000005,4.472,4.244
2024-07-03T01:00:00Z,37.334,37.334,,80.1,80.1,,1011.216,1011.216,,3.654,3.673,3.635
2024-07-03T02:00:00Z,41.466,41.466,,76.834,76.834,,1011.168,1011.168,,3.3209999999999997,3.513,3.129
2024-07-03T03:00:00Z,44.133,44.133,,74.467,74.467,,1011.137,1011.137,,3.0774999999999997,3.098,3.057
2024-07-03T04:00:00Z,47.534,47.534,,70.433,70.433,,1011.349,1011.349,,2.6045,2.7,2.509
2024-07-03T05:00:00Z,52.633,52.633,,66.667,66.667,,1011.734,1011.734,,5.859,5.963,5.755
2024-07-03T06:00:00Z,55.767,55.767,,64.1,64.1,,1012.255,1012.255,,5.003,5.067,4.939
2024-07-03T07:00:00Z,58.666,58.666,,62.1,62.1,,1012.835,1012.835,,5.6105,5.614,5.607
2024-07-03T08:00:00Z,61.034,61.034,,60.466,60.466,,1013.341,1013.341,,2.8635,2.74,2.987
2024-07-03T09:00:00Z,62.3,62.3,,60,60,,1013.514,1013.514,,2.7335000000000003,2.744,2.723
2024-07-03T10:00:00Z,61.8,61.8,,60.767,60.767,,1013.601,1013.601,,3.856,3.786,3.926
2024-07-03T11:00:00Z,61.567,61.567,,60.1,60.1,,1013.56,1013.56,,4.2285,4.162,4.295
2024-07-03T12:00:00Z,62.966,62.966,,59.466,59.466,,1013.954,1013.954,,4.241,4.178,4.304
2024-07-03T13:00:00Z,63.7,63.7,,59.733,59.733,,1014.169,1014.169,,3.862,3.805,3.919
2024-07-03T14:00:00Z,59.4,59.4,,62.633,62.633,,1014.366,1014.366,,4.355,4.43,4.28
2024-07-03T15:00:00Z,55.434,55.434,,65.166,65.166,,1014.531,1014.531,,4.2395,4.195,4.284
2024-07-03T16:00:00Z,50.3,50.3,,69.1,69.1,,1014.544,1014.544,,5.1274999999999995,5.244,5.011
2024-07-03T17:00:00Z,48.534,48.534,,70.466,70.466,,1014.712,1014.712,,4.7219999999999995,4.731,4.713
2024-07-03T18:00:00Z,45.534,45.534,,73,73,,1014.532,1014.532,,5.6995000000000005,5.761,5.638
2024-07-03T19:00:00Z,41.3,41.3,,77.267,77.267,,1014.209,1014.209,,5.3845,5.501,5.268
2024-07-03T20:00:00Z,37.4,37.4,,81.166,81.166,,1013.961,1013.961,,5.365,5.385,5.345
2024-07-03T21:00:00Z,33.433,33.433,,84.434,84.434,,1013.527,1013.527,,5.0175,5.075,4.96
2024-07-03T22:00:00Z,28.867,28.867,,87.466,87.466,,1013.264,1013.264,,3.5545,3.572,3.537
