time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,40.1,40.1,,87.1,87.1,,1023.034,1023.034,,3.6100000000000003,3.809,3.411
2024-07-03T01:00:00Z,42.733,42.733,,83.567,83.567,,1022.814,1022.814,,3.2830000000000004,3.495,3.071
2024-07-03T02:00:00Z,48.367,48.367,,79.567,79.567,,1022.728,1022.728,,3.3440000000000003,3.486,3.202
2024-07-03T03:00:00Z,52.133,52.133,,77.434,77.434,,1022.822,1022.822,,2.9375,2.944,2.931
2024-07-03T04:00:00Z,55.159,55.159,,74.566,74.566,,1023.129,1023.129,,2.6224999999999996,2.614,2.631
2024-07-03T05:00:00Z,61,61,,70.633,70.633,,1023.609,1023.609,,2.1045,1.929,2.28
2024-07-03T06:00:00Z,68.367,68.367,,68,68,,1024.187,1024.187,,1.964,1.736,2.192
2024-07-03T07:00:00Z,76.767,76.767,,65.867,65.867,,1024.923,1024.923,,2.0715,1.819,2.324
2024-07-03T08:00:00Z,81.433,81.433,,65.5,65.5,,1025.431,1025.431,,1.898,1.657,2.139
2024-07-03T09:00:00Z,81.5,81.5,,65.733,65.733,,1025.534,1025.534,,2.682,2.452,2.912
2024-07-03T10:00:00Z,84.7,84.7,,64.467,64.467,,1025.637,1025.637,,3.3674999999999997,3.222,3.513
2024-07-03T11:00:00Z,84.066,84.066,,64.6,64.6,,1025.602,1025.602,,3.308,3.146,3.47
2024-07-03T12:00:00Z,83.434,83.434,,65.066,65.066,,1025.967,1025.967,,3.7435,3.582,3.905
2024-07-03T13:00:00Z,81.167,81.167,,65.966,65.966,,1026.208,1026.208,,4.1005,3.841,4.36
2024-07-03T14:00:00Z,76.533,76.533,,67.867,67.867,,1026.429,1026.429,,3.8305,3.676,3.985
2024-07-03T15:00:00Z,68.434,68.434,,70.534,70.534,,1026.532,1026.532,,4.0915,3.814,4.369
2024-07-03T16:00:00Z,58.9,58.9,,75.233,75.233,,1026.562,1026.562,,4.057,3.947,4.167
2024-07-03T17:00:00Z,54.933,54.933,,76.466,76.466,,1026.665,1026.665,,4.731,4.721,4.741
2024-07-03T18:00:00Z,48.966,48.966,,80.9,80.9,,1026.466,1026.466,,5.941,6.042,5.84
2024-07-03T19:00:00Z,42.133,42.133,,85.5,85.5,,1026.056,1026.056,,7.7965,8.265,7.328
2024-07-03T20:00:00Z,38.367,38.367,,87.833,87.833,,1025.664,1025.664,,6.5695,6.974,6.165
2024-07-03T21:00:00Z,39.233,39.233,,85.8,85.8,,1025.184,1025.184,,5.678,6.093,5.263
2024-07-03T22:00:00Z,38.167,38.167,,85.834,85.834,,1024.851,1024.851,,6.0045,6.317,5.692
2024-07-03T23:00:00Z,32.666,32.666,,89.8,89.8,,1024.403,1024.403,,3.1745,3.423,2.926
2024-07-04T00:00:00Z,29.534,29.534,,93,93,,1023.977,1023.977,,3.0625,3.22,2.905
2024-07-04T01:00:00Z,32.633,32.633,,91.1,91.1,,1023.554,1023.554,,4.11,4.32,3.9
2024-07-04T02:00:00Z,36.8,36.8,,86.367,86.367,,1023.319,1023.319,,4.1715,4.503,3.84
2024-07-04T03:00:00Z,42.967,42.967,,81.834,81.834,,1023.277,1023.277,,4.8375,4.955,4.72
2024-07-04T04:00:00Z,50.934,50.934,,77.566,77.566,,1023.614,1023.614,,5.3035,5.287,5.32
2024-07-04T05:00:00Z,55.367,55.367,,75.233,75.233,,1023.825,1023.825,,6.0335,5.704,6.363
2024-07-04T06:00:00Z,54.6,54.6,,74.733,74.733,,1023.865,1023.865,,5.149,5.051,5.247
2024-07-04T07:00:00Z,58.567,58.567,,73,73,,1024.278,1024.278,,5.74,5.675,5.805
2024-07-04T08:00:00Z,67.1,67.1,,70.833,70.833,,1024.552,1024.552,,5.5455000000000005,5.432,5.659
2024-07-04T09:00:00Z,76.833,76.833,,69,69,,1024.741,1024.741,,6.7765,6.721,6.832
