time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,38.5,38.5,38.5,80.5,80.5,80.5,1014.05,1014.05,1014.05,3.1235,2.949,3.298
2024-07-03T01:00:00Z,39.033,39.033,39.033,79.966,79.966,79.966,1013.855,1013.855,1013.855,2.553,2.41,2.696
2024-07-03T02:00:00Z,40.133,40.133,40.133,79.1,79.1,79.1,1013.879,1013.879,1013.879,2.2165,1.943,2.49
2024-07-03T03:00:00Z,43.433,43.433,43.433,74.867,74.867,74.867,1014.147,1014.147,1014.147,3.246,3.298,3.194
2024-07-03T04:00:00Z,47.133,47.133,47.133,71.067,71.067,71.067,1014.503,1014.503,1014.503,4.6315,4.915,4.348
2024-07-03T05:00:00Z,50.034,50.034,50.034,68.4,68.4,68.4,1014.812,1014.812,1014.812,2.4845,2.563,2.406
2024-07-03T06:00:00Z,51.433,51.433,51.433,67.433,67.433,67.433,1015.18,1015.18,1015.18,2.5195,2.635,2.404
2024-07-03T07:00:00Z,53.467,53.467,53.467,65.867,65.867,65.867,1015.768,1015.768,1015.768,3.8305,3.968,3.693
2024-07-03T08:00:00Z,54.2,54.2,54.2,65.466,65.466,65.466,1016.361,1016.361,1016.361,2.979,3.078,2.88
2024-07-03T09:00:00Z,53.067,53.067,53.067,66.067,66.067,66.067,1016.418,1016.418,1016.418,2.9234999999999998,2.999,2.848
2024-07-03T10:00:00Z,54.1,54.1,54.1,66,66,66,1016.385,1016.385,1016.385,2.939,3.037,2.841
2024-07-03T11:00:00Z,53.967,53.967,53.967,65.434,65.434,65.434,1016.418,1016.418,1016.418,3.1425,3.367,2.918
2024-07-03T12:00:00Z,54.667,54.667,54.667,64.166,64.166,64.166,1016.774,1016.774,1016.774,3.5940000000000003,3.781,3.407
2024-07-03T13:00:00Z,55.075,55.075,55.075,65.142,65.142,65.142,1016.999,1016.999,1016.999,4.2524999999999995,4.42,4.085
