time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,31.834,31.834,31.834,83.233,83.233,83.233,1017.63,1017.63,1017.63,3.3945,3.678,3.111
2024-07-03T01:00:00Z,34.5,34.5,34.5,80.5,80.5,80.5,1017.404,1017.404,1017.404,3.5095,3.759,3.26
2024-07-03T02:00:00Z,37.233,37.233,37.233,78.434,78.434,78.434,1017.376,1017.376,1017.376,3.4275,3.613,3.242
2024-07-03T03:00:00Z,39.6,39.6,39.6,76.067,76.067,76.067,1017.483,1017.483,1017.483,3.0005,3.265,2.736
2024-07-03T04:00:00Z,43.234,43.234,43.234,72.233,72.233,72.233,1017.735,1017.735,1017.735,2.8705,3.029,2.712
2024-07-03T05:00:00Z,47.267,47.267,47.267,68.6,68.6,68.6,1018.047,1018.047,1018.047,3.081,3.295,2.867
2024-07-03T06:00:00Z,50.166,50.166,50.166,66.133,66.133,66.133,1018.614,1018.614,1018.614,2.8965,3.105,2.688
2024-07-03T07:00:00Z,50.7,50.7,50.7,65.733,65.733,65.733,1019.363,1019.363,1019.363,2.8175,3.004,2.631
2024-07-03T08:00:00Z,52.733,52.733,52.733,64.6,64.6,64.6,1019.933,1019.933,1019.933,3.3165,3.47,3.163
2024-07-03T09:00:00Z,52.8,52.8,52.8,64.3,64.3,64.3,1020.022,1020.022,1020.022,3.8404999999999996,4.034,3.647
2024-07-03T10:00:00Z,52.466,52.466,52.466,64.267,64.267,64.267,1020.107,1020.107,1020.107,4.0615,4.236,3.887
2024-07-03T11:00:00Z,51.567,51.567,51.567,64.5,64.5,64.5,1020.083,1020.083,1020.083,3.5635,3.683,3.444
2024-07-03T12:00:00Z,51.933,51.933,51.933,64.367,64.367,64.367,1020.456,1020.456,1020.456,4.5665,4.766,4.367
2024-07-03T13:00:00Z,50.767,50.767,50.767,65.4,65.4,65.4,1020.692,1020.692,1020.692,3.8135,3.956,3.671
2024-07-03T14:00:00Z,48.4,48.4,48.4,67.3,67.3,67.3,1020.938,1020.938,1020.938,4.1754999999999995,4.463,3.888
2024-07-03T15:00:00Z,41.933,41.933,41.933,71.967,71.967,71.967,1021.093,1021.093,1021.093,4.3055,4.516,4.095
2024-07-03T16:00:00Z,35.133,35.133,35.133,78.233,78.233,78.233,1021.118,1021.118,1021.118,4.053,4.246,3.86
2024-07-03T17:00:00Z,34.8,34.8,34.8,79.233,79.233,79.233,1021.23,1021.23,1021.23,4.531000000000001,4.708,4.354
2024-07-03T18:00:00Z,27.8,27.8,27.8,87.966,87.966,87.966,1020.98,1020.98,1020.98,4.5495,5.184,3.915
2024-07-03T19:00:00Z,26.9,26.9,26.9,88.733,88.733,88.733,1020.557,1020.557,1020.557,5.7605,6.355,5.166
2024-07-03T20:00:00Z,27.4,27.4,27.4,88.433,88.433,88.433,1020.19,1020.19,1020.19,5.9455,6.519,5.372
2024-07-03T21:00:00Z,27.867,27.867,27.867,87.633,87.633,87.633,1019.758,1019.758,1019.758,4.3100000000000005,5.043,3.577
2024-07-03T22:00:00Z,27.466,27.466,27.466,86.667,86.667,86.667,1019.437,1019.437,1019.437,3.7744999999999997,4.364,3.185
2024-07-03T23:00:00Z,24.233,24.233,24.233,87.567,87.567,87.567,1019.065,1019.065,1019.065,2.42,2.939,1.901
2024-07-04T00:00:00Z,25.6,25.6,25.6,85.7,85.7,85.7,1018.688,1018.688,1018.688,2.638,3.209,2.067
2024-07-04T01:00:00Z,31.233,31.233,31.233,82.267,82.267,82.267,1018.278,1018.278,1018.278,4.297000000000001,4.767,3.827
2024-07-04T02:00:00Z,36.9,36.9,36.9,78.666,78.666,78.666,1018.074,1018.074,1018.074,5.4559999999999995,5.76,5.152
2024-07-04T03:00:00Z,35.8,35.8,35.8,77.767,77.767,77.767,1017.972,1017.972,1017.972,5.75,6.064,5.436
2024-07-04T04:00:00Z,41.733,41.733,41.733,75,75,75,1018.264,1018.264,1018.264,5.996,6.342,5.65
2024-07-04T05:00:00Z,43.867,43.867,43.867,73.258,73.258,73.258,1018.533,1018.533,1018.533,5.4435,5.754,5.133
2024-07-04T06:00:00Z,43.733,43.733,43.733,72.4,72.4,72.4,1018.628,1018.628,1018.628,5.229,5.559,4.899
2024-07-04T07:00:00Z,44.433,44.433,44.433,71.433,71.433,71.433,1018.956,1018.956,1018.956,4.5745000000000005,4.84,4.309
2024-07-04T08:00:00Z,46.433,46.433,46.433,70.434,70.434,70.434,1019.227,1019.227,1019.227,4.7835,5.155,4.412
2024-07-04T09:00:00Z,49.034,49.034,49.034,68.867,68.867,68.867,1019.326,1019.326,1019.326,5.8885000000000005,6.127,5.65
2024-07-04T10:00:00Z,50.966,50.966,50.966,68.166,68.166,68.166,1019.433,1019.433,1019.433,7.625,7.913,7.337
2024-07-04T11:00:00Z,52.434,52.434,52.434,67.733,67.733,67.733,1019.402,1019.402,1019.402,8.2645,8.532,7.997
2024-07-04T12:00:00Z,52.3,52.3,52.3,67.9,67.9,67.9,1019.723,1019.723,1019.723,11.877,12.326,11.428
2024-07-04T13:00:00Z,51.8,51.8,51.8,69.034,69.034,69.034,1019.954,1019.954,1019.954,13.136,13.633,12.639
2024-07-04T14:00:00Z,41,41,41,77.367,77.367,77.367,1019.976,1019.976,1019.976,10.062999999999999,10.622,9.504
2024-07-04T15:00:00Z,32.034,32.034,32.034,85.033,85.033,85.033,1019.989,1019.989,1019.989,6.078,6.4,5.756
2024-07-04T16:00:00Z,28.9,28.9,28.9,87.934,87.934,87.934,1019.835,1019.835,1019.835,6.0195,6.619,5.42
2024-07-04T17:00:00Z,26.6,26.6,26.6,91.133,91.133,91.133,1019.661,1019.661,1019.661,4.2105,4.78,3.641
2024-07-04T18:00:00Z,25.242,25.242,25.242,91.184,91.184,91.184,1019.221,1019.221,1019.221,3.359,3.804,2.914
2024-07-04T19:00:00Z,23.633,23.633,23.633,92.767,92.767,92.767,1018.948,1018.948,1018.948,3.0765000000000002,3.58,2.573
2024-07-04T20:00:00Z,22.3,22.3,22.3,93.834,93.834,93.834,1018.615,1018.615,1018.615,2.452,2.952,1.952
2024-07-04T21:00:00Z,22.7,22.7,22.7,92.633,92.633,92.633,1018.161,1018.161,1018.161,1.9085,2.438,1.379
2024-07-04T22:00:00Z,24.5,24.5,24.5,91.633,91.633,91.633,1017.717,1017.717,1017.717,2.4755000000000003,2.986,1.965
2024-07-04T23:00:00Z,26.034,26.034,26.034,90.466,90.466,90.466,1017.257,1017.257,1017.257,3.026,3.546,2.506
