time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,29.534,29.534,,88.267,88.267,,1013.505,1013.505,,3.1925,3.265,3.12
2024-07-03T01:00:00Z,34.733,34.733,,82.467,82.467,,1013.337,1013.337,,4.474,4.607,4.341
2024-07-03T02:00:00Z,38.434,38.434,,79.334,79.334,,1013.376,1013.376,,2.6425,2.815,2.47
2024-07-03T03:00:00Z,41.5,41.5,,75.7,75.7,,1013.566,1013.566,,2.0445,2.33,1.759
2024-07-03T04:00:00Z,45.067,45.067,,72.166,72.166,,1013.876,1013.876,,1.749,2.024,1.474
2024-07-03T05:00:00Z,47.933,47.933,,69.434,69.434,,1014.199,1014.199,,1.8889999999999998,2.312,1.466
2024-07-03T06:00:00Z,49.733,49.733,,67.733,67.733,,1014.628,1014.628,,1.8840000000000001,2.301,1.467
2024-07-03T07:00:00Z,51.733,51.733,,66.6,66.6,,1015.029,1015.029,,2.0170000000000003,2.49,1.544
2024-07-03T08:00:00Z,51.334,51.334,,65.934,65.934,,1015.744,1015.744,,2.2145,2.662,1.767
2024-07-03T09:00:00Z,52,52,,65.333,65.333,,1015.82,1015.82,,2.7060000000000004,3.196,2.216
2024-07-03T10:00:00Z,52.1,52.1,,64.4,64.4,,1015.86,1015.86,,2.1755,2.684,1.667
2024-07-03T11:00:00Z,52.7,52.7,,63.4,63.4,,1015.867,1015.867,,2.309,2.736,1.882
2024-07-03T12:00:00Z,53.5,53.5,,62.033,62.033,,1015.994,1015.994,,2.525,3.004,2.046
2024-07-03T13:00:00Z,54.834,54.834,,62.133,62.133,,1016.428,1016.428,,2.867,3.357,2.377
2024-07-03T14:00:00Z,55.067,55.067,,64.367,64.367,,1016.676,1016.676,,2.8,3.366,2.234
2024-07-03T15:00:00Z,51.967,51.967,,67.6,67.6,,1016.834,1016.834,,2.8405,3.274,2.407
2024-07-03T16:00:00Z,48.6,48.6,,69.834,69.834,,1016.697,1016.697,,3.3049999999999997,3.832,2.778
2024-07-03T17:00:00Z,46.133,46.133,,72.233,72.233,,1017,1017,,3.7375,4.232,3.243
2024-07-03T18:00:00Z,41.466,41.466,,77.267,77.267,,1016.797,1016.797,,4.166,4.502,3.83
2024-07-03T19:00:00Z,33.233,33.233,,85.133,85.133,,1016.208,1016.208,,4.4795,4.617,4.342
