time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,38.2,38.2,38.2,78.867,78.867,78.867,1008.629,1008.629,1008.629,3.1135,3.444,2.783
2024-07-03T01:00:00Z,38.167,38.167,38.167,79.133,79.133,79.133,1008.428,1008.428,1008.428,2.6905,2.91,2.471
2024-07-03T02:00:00Z,40.2,40.2,40.2,77.767,77.767,77.767,1008.433,1008.433,1008.433,2.6475,2.917,2.378
2024-07-03T03:00:00Z,42.534,42.534,42.534,75.367,75.367,75.367,1008.567,1008.567,1008.567,2.5225,2.862,2.183
2024-07-03T04:00:00Z,45.9,45.9,45.9,71.9,71.9,71.9,1008.834,1008.834,1008.834,2.327,2.62,2.034
2024-07-03T05:00:00Z,47.333,47.333,47.333,70.034,70.034,70.034,1009.076,1009.076,1009.076,2.3834999999999997,2.779,1.988
2024-07-03T06:00:00Z,49.267,49.267,49.267,68.133,68.133,68.133,1009.516,1009.516,1009.516,2.457,2.767,2.147
2024-07-03T07:00:00Z,50.7,50.7,50.7,66.9,66.9,66.9,1010.159,1010.159,1010.159,2.941,3.278,2.604
2024-07-03T08:00:00Z,52.3,52.3,52.3,65.966,65.966,65.966,1010.721,1010.721,1010.721,3.854,4.149,3.559
2024-07-03T09:00:00Z,53.833,53.833,53.833,65,65,65,1010.795,1010.795,1010.795,2.871,3.172,2.57
2024-07-03T10:00:00Z,53.6,53.6,53.6,64.533,64.533,64.533,1010.843,1010.843,1010.843,2.8419999999999996,3.131,2.553
2024-07-03T11:00:00Z,53.966,53.966,53.966,64.142,64.142,64.142,1010.842,1010.842,1010.842,3.595,3.821,3.369
2024-07-03T12:00:00Z,55.067,55.067,55.067,63.534,63.534,63.534,1011.192,1011.192,1011.192,3.4459999999999997,3.766,3.126
2024-07-03T13:00:00Z,54.3,54.3,54.3,65,65,65,1011.427,1011.427,1011.427,3.3985000000000003,3.827,2.97
2024-07-03T14:00:00Z,52.133,52.133,52.133,66.9,66.9,66.9,1011.669,1011.669,1011.669,2.752,3.103,2.401
2024-07-03T15:00:00Z,47.7,47.7,47.7,70.133,70.133,70.133,1011.848,1011.848,1011.848,2.8745,3.272,2.477
2024-07-03T16:00:00Z,44.9,44.9,44.9,72.267,72.267,72.267,1011.919,1011.919,1011.919,3.529,3.904,3.154
2024-07-03T17:00:00Z,43.266,43.266,43.266,74.267,74.267,74.267,1012.089,1012.089,1012.089,4.2235,4.521,3.926
2024-07-03T18:00:00Z,39.233,39.233,39.233,78.133,78.133,78.133,1011.911,1011.911,1011.911,4.7379999999999995,5.146,4.33
2024-07-03T19:00:00Z,38.767,38.767,38.767,79.166,79.166,79.166,1011.536,1011.536,1011.536,5.341,5.692,4.99
2024-07-03T20:00:00Z,37.8,37.8,37.8,79.867,79.867,79.867,1011.113,1011.113,1011.113,6.006,6.49,5.522
2024-07-03T21:00:00Z,38,38,38,79.8,79.8,79.8,1010.65,1010.65,1010.65,7.228,7.789,6.667
2024-07-03T22:00:00Z,36.934,36.934,36.934,80.067,80.067,80.067,1010.452,1010.452,1010.452,4.7509999999999994,5.153,4.349
2024-07-03T23:00:00Z,33.5,33.5,33.5,80.667,80.667,80.667,1010.088,1010.088,1010.088,3.6100000000000003,3.891,3.329
2024-07-04T00:00:00Z,31.5,31.5,31.5,81.233,81.233,81.233,1009.786,1009.786,1009.786,2.8705,3.126,2.615
2024-07-04T01:00:00Z,33.367,33.367,33.367,81.2,81.2,81.2,1009.33,1009.33,1009.33,3.5534999999999997,3.936,3.171
2024-07-04T02:00:00Z,37.267,37.267,37.267,80.2,80.2,80.2,1009.119,1009.119,1009.119,4.5465,4.915,4.178
2024-07-04T03:00:00Z,38.567,38.567,38.567,78.4,78.4,78.4,1009.036,1009.036,1009.036,6.771,7.308,6.234
2024-07-04T04:00:00Z,41.833,41.833,41.833,76.267,76.267,76.267,1009.296,1009.296,1009.296,8.3745,9.126,7.623
2024-07-04T05:00:00Z,45.966,45.966,45.966,74,74,74,1009.509,1009.509,1009.509,14.625,15.752,13.498
2024-07-04T06:00:00Z,47.734,47.734,47.734,72.667,72.667,72.667,1009.598,1009.598,1009.598,27.069499999999998,29.25,24.889
