time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,31.634,31.634,31.634,83.1,83.1,83.1,1021.917,1021.917,1021.917,3.8795,4.106,3.653
2024-07-03T01:00:00Z,30.9,30.9,30.9,83.666,83.666,83.666,1021.709,1021.709,1021.709,3.6355,3.897,3.374
2024-07-03T02:00:00Z,32.534,32.534,32.534,82.6,82.6,82.6,1021.664,1021.664,1021.664,4.482,4.636,4.328
2024-07-03T03:00:00Z,36,36,36,78.733,78.733,78.733,1021.796,1021.796,1021.796,3.5365,3.755,3.318
2024-07-03T04:00:00Z,39.433,39.433,39.433,74.8,74.8,74.8,1022.126,1022.126,1022.126,3.4699999999999998,3.633,3.307
2024-07-03T05:00:00Z,42.733,42.733,42.733,71.267,71.267,71.267,1022.547,1022.547,1022.547,5.462,5.672,5.252
2024-07-03T06:00:00Z,44.267,44.267,44.267,69.666,69.666,69.666,1023.105,1023.105,1023.105,3.1485000000000003,3.329,2.968
2024-07-03T07:00:00Z,45.9,45.9,45.9,68.267,68.267,68.267,1023.781,1023.781,1023.781,2.9435000000000002,3.219,2.668
2024-07-03T08:00:00Z,48.3,48.3,48.3,67.066,67.066,67.066,1024.328,1024.328,1024.328,4.695,4.91,4.48
2024-07-03T09:00:00Z,50.267,50.267,50.267,65.466,65.466,65.466,1024.428,1024.428,1024.428,4.662,4.931,4.393
2024-07-03T10:00:00Z,49.733,49.733,49.733,65.834,65.834,65.834,1024.533,1024.533,1024.533,3.4605,3.744,3.177
2024-07-03T11:00:00Z,47.834,47.834,47.834,66.733,66.733,66.733,1024.523,1024.523,1024.523,3.5525,3.844,3.261
2024-07-03T12:00:00Z,49.322,49.322,49.322,65.978,65.978,65.978,1024.893,1024.893,1024.893,4.5655,4.986,4.145
2024-07-03T13:00:00Z,45.6,45.6,45.6,68.867,68.867,68.867,1025.122,1025.122,1025.122,4.286,4.54,4.032
2024-07-03T14:00:00Z,43.4,43.4,43.4,70.633,70.633,70.633,1025.336,1025.336,1025.336,4.162000000000001,4.299,4.025
