time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,35.733,35.733,35.733,84.3,84.3,84.3,1012.012,1012.012,1012.012,3.303,3.343,3.263
2024-07-03T01:00:00Z,37.966,37.966,37.966,81.8,81.8,81.8,1011.784,1011.784,1011.784,3.0425,3.133,2.952
2024-07-03T02:00:00Z,39.4,39.4,39.4,80.333,80.333,80.333,1011.74,1011.74,1011.74,2.817,3.039,2.595
2024-07-03T03:00:00Z,41.534,41.534,41.534,77.6,77.6,77.6,1011.825,1011.825,1011.825,2.433,2.558,2.308
2024-07-03T04:00:00Z,44.367,44.367,44.367,74.633,74.633,74.633,1012.067,1012.067,1012.067,2.2954999999999997,2.473,2.118
2024-07-03T05:00:00Z,47.767,47.767,47.767,71.767,71.767,71.767,1012.316,1012.316,1012.316,2.3005,2.42,2.181
2024-07-03T06:00:00Z,50.233,50.233,50.233,69.233,69.233,69.233,1012.798,1012.798,1012.798,2.356,2.545,2.167
2024-07-03T07:00:00Z,51.534,51.534,51.534,68.166,68.166,68.166,1013.502,1013.502,1013.502,2.402,2.592,2.212
2024-07-03T08:00:00Z,52.867,52.867,52.867,67.4,67.4,67.4,1014.036,1014.036,1014.036,2.5475,2.675,2.42
2024-07-03T09:00:00Z,53.567,53.567,53.567,67.1,67.1,67.1,1014.128,1014.128,1014.128,2.8525,3.018,2.687
2024-07-03T10:00:00Z,53.7,53.7,53.7,66.867,66.867,66.867,1014.23,1014.23,1014.23,3.6189999999999998,3.812,3.426
2024-07-03T11:00:00Z,53.867,53.867,53.867,66.267,66.267,66.267,1014.208,1014.208,1014.208,3.419,3.521,3.317
2024-07-03T12:00:00Z,54.8,54.8,54.8,65.133,65.133,65.133,1014.59,1014.59,1014.59,3.1755,3.314,3.037
2024-07-03T13:00:00Z,55.3,55.3,55.3,65.8,65.8,65.8,1014.832,1014.832,1014.832,3.4215,3.522,3.321
2024-07-03T14:00:00Z,53.633,53.633,53.633,67.833,67.833,67.833,1015.072,1015.072,1015.072,3.591,3.808,3.374
2024-07-03T15:00:00Z,50.7,50.7,50.7,69.9,69.9,69.9,1015.24,1015.24,1015.24,3.7005,3.879,3.522
2024-07-03T16:00:00Z,48.8,48.8,48.8,71.667,71.667,71.667,1015.302,1015.302,1015.302,4.0015,4.24,3.763
2024-07-03T17:00:00Z,47.4,47.4,47.4,73.067,73.067,73.067,1015.471,1015.471,1015.471,4.2655,4.408,4.123
2024-07-03T18:00:00Z,45.034,45.034,45.034,75.466,75.466,75.466,1015.25,1015.25,1015.25,4.7745,4.967,4.582
2024-07-03T19:00:00Z,44.666,44.666,44.666,76.433,76.433,76.433,1014.941,1014.941,1014.941,5.417,5.669,5.165
2024-07-03T20:00:00Z,41.7,41.7,41.7,78.867,78.867,78.867,1014.57,1014.57,1014.57,5.1415,5.278,5.005
2024-07-03T21:00:00Z,39.334,39.334,39.334,80.4,80.4,80.4,1014.196,1014.196,1014.196,4.7325,4.87,4.595
2024-07-03T22:00:00Z,36.733,36.733,36.733,82.4,82.4,82.4,1013.845,1013.845,1013.845,4.323499999999999,4.51,4.137
2024-07-03T23:00:00Z,31.967,31.967,31.967,84.733,84.733,84.733,1013.469,1013.469,1013.469,3.104,3.184,3.024
2024-07-04T00:00:00Z,27.3,27.3,27.3,87.934,87.934,87.934,1013.046,1013.046,1013.046,2.5305,2.697,2.364
2024-07-04T01:00:00Z,29.6,29.6,29.6,89,89,89,1012.688,1012.688,1012.688,4.006,4.192,3.82
2024-07-04T02:00:00Z,36.133,36.133,36.133,83.867,83.867,83.867,1012.472,1012.472,1012.472,5.183999999999999,5.393,4.975
2024-07-04T03:00:00Z,39.5,39.5,39.5,82.233,82.233,82.233,1012.382,1012.382,1012.382,5.214,5.262,5.166
2024-07-04T04:00:00Z,43.534,43.534,43.534,79.233,79.233,79.233,1012.654,1012.654,1012.654,5.8785,5.981,5.776
