time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,38.967,38.967,38.967,79.467,79.467,79.467,1014.899,1014.899,1014.899,2.8855,2.779,2.992
2024-07-03T01:00:00Z,40.267,40.267,40.267,79.1,79.1,79.1,1014.707,1014.707,1014.707,2.716,2.57,2.862
2024-07-03T02:00:00Z,42.2,42.2,42.2,77.3,77.3,77.3,1014.747,1014.747,1014.747,2.4615,2.354,2.569
2024-07-03T03:00:00Z,45.133,45.133,45.133,74.067,74.067,74.067,1014.88,1014.88,1014.88,2.082,2.015,2.149
2024-07-03T04:00:00Z,47.833,47.833,47.833,71.367,71.367,71.367,1015.218,1015.218,1015.218,2.4495,2.398,2.501
2024-07-03T05:00:00Z,48.933,48.933,48.933,70.066,70.066,70.066,1015.538,1015.538,1015.538,2.1125,2.099,2.126
2024-07-03T06:00:00Z,50,50,50,68.7,68.7,68.7,1015.967,1015.967,1015.967,2.2465,2.183,2.31
2024-07-03T07:00:00Z,52,52,52,67.566,67.566,67.566,1016.543,1016.543,1016.543,2.528,2.481,2.575
2024-07-03T08:00:00Z,51.967,51.967,51.967,67.933,67.933,67.933,1017.162,1017.162,1017.162,2.9215,2.785,3.058
2024-07-03T09:00:00Z,51.166,51.166,51.166,67.834,67.834,67.834,1017.226,1017.226,1017.226,3.1245,3.058,3.191
2024-07-03T10:00:00Z,51.966,51.966,51.966,67,67,67,1017.284,1017.284,1017.284,2.786,2.692,2.88
2024-07-03T11:00:00Z,52.4,52.4,52.4,66.425,66.425,66.425,1017.286,1017.286,1017.286,3.37,3.274,3.466
2024-07-03T12:00:00Z,53.434,53.434,53.434,65.267,65.267,65.267,1017.633,1017.633,1017.633,3.5380000000000003,3.474,3.602
2024-07-03T13:00:00Z,54.133,54.133,54.133,65.933,65.933,65.933,1017.87,1017.87,1017.87,3.86,3.654,4.066
2024-07-03T14:00:00Z,55.233,55.233,55.233,65.667,65.667,65.667,1018.145,1018.145,1018.145,3.4705000000000004,3.326,3.615
