time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,41.966,41.966,,77,77,,1012.307,1012.307,,4.3335,4.393,4.274
2024-07-03T01:00:00Z,42.334,42.334,,76.666,76.666,,1012.109,1012.109,,4.0335,4.165,3.902
2024-07-03T02:00:00Z,42.4,42.4,,76.633,76.633,,1011.982,1011.982,,3.811,3.917,3.705
2024-07-03T03:00:00Z,44.166,44.166,,74.5,74.5,,1012.04,1012.04,,3.1745,3.25,3.099
2024-07-03T04:00:00Z,47.633,47.633,,71.2,71.2,,1012.221,1012.221,,2.8215000000000003,2.797,2.846
2024-07-03T05:00:00Z,51.566,51.566,,67.567,67.567,,1012.666,1012.666,,2.6665,2.7,2.633
2024-07-03T06:00:00Z,54.834,54.834,,64.733,64.733,,1013.149,1013.149,,13.4085,13.387,13.43
2024-07-03T07:00:00Z,56.966,56.966,,63.166,63.166,,1013.743,1013.743,,3.969,3.808,4.13
2024-07-03T08:00:00Z,60.8,60.8,,60.934,60.934,,1014.341,1014.341,,2.9915000000000003,2.88,3.103
2024-07-03T09:00:00Z,63.4,63.4,,59.567,59.567,,1014.437,1014.437,,3.0895,2.875,3.304
2024-07-03T10:00:00Z,62.4,62.4,,60.233,60.233,,1014.497,1014.497,,3.5484999999999998,3.515,3.582
2024-07-03T11:00:00Z,61.9,61.9,,60.066,60.066,,1014.472,1014.472,,4.035500000000001,3.873,4.198
2024-07-03T12:00:00Z,63.367,63.367,,59.267,59.267,,1014.834,1014.834,,3.4905,3.429,3.552
2024-07-03T13:00:00Z,64,64,,59.3,59.3,,1015.078,1015.078,,3.6005000000000003,3.494,3.707
2024-07-03T14:00:00Z,61.5,61.5,,61.166,61.166,,1015.34,1015.34,,3.808,3.748,3.868
2024-07-03T15:00:00Z,58.8,58.8,,62.7,62.7,,1015.508,1015.508,,4.531499999999999,4.643,4.42
2024-07-03T16:00:00Z,54.766,54.766,,65.367,65.367,,1015.278,1015.278,,5.224,5.067,5.381
2024-07-03T17:00:00Z,49.633,49.633,,70.133,70.133,,1015.726,1015.726,,6.0015,6.005,5.998
2024-07-03T18:00:00Z,47.1,47.1,,71.4,71.4,,1015.529,1015.529,,5.3165,5.375,5.258
2024-07-03T19:00:00Z,46.2,46.2,,72.4,72.4,,1015.255,1015.255,,6.568,6.686,6.45
2024-07-03T20:00:00Z,41.834,41.834,,76.867,76.867,,1014.926,1014.926,,6.0335,6.054,6.013
2024-07-03T21:00:00Z,39.233,39.233,,79.633,79.633,,1014.476,1014.476,,5.462,5.537,5.387
2024-07-03T22:00:00Z,34.434,34.434,,82.3,82.3,,1014.116,1014.116,,3.9085,3.919,3.898
2024-07-03T23:00:00Z,32.7,32.7,,82.867,82.867,,1013.706,1013.706,,3.718,3.755,3.681
2024-07-04T00:00:00Z,33.1,33.1,,81.567,81.567,,1013.298,1013.298,,3.731,3.786,3.676
2024-07-04T01:00:00Z,37.3,37.3,,80.034,80.034,,1012.909,1012.909,,4.878,4.961,4.795
2024-07-04T02:00:00Z,38.033,38.033,,79.467,79.467,,1012.688,1012.688,,4.909,4.959,4.859
2024-07-04T03:00:00Z,39.867,39.867,,77.9,77.9,,1012.572,1012.572,,5.0885,5.191,4.986
2024-07-04T04:00:00Z,43.8,43.8,,74.6,74.6,,1012.763,1012.763,,6.5855,6.598,6.573
2024-07-04T05:00:00Z,45.5,45.5,,72.466,72.466,,1012.944,1012.944,,5.8325,5.885,5.78
2024-07-04T06:00:00Z,46.933,46.933,,70.834,70.834,,1013.023,1013.023,,4.583,4.678,4.488
2024-07-04T07:00:00Z,49.933,49.933,,68.867,68.867,,1013.186,1013.186,,5.1295,5.309,4.95
2024-07-04T08:00:00Z,53.334,53.334,,67.434,67.434,,1013.515,1013.515,,5.5255,5.57,5.481
2024-07-04T09:00:00Z,55.066,55.066,,66.534,66.534,,1013.635,1013.635,,7.795,7.811,7.779
2024-07-04T10:00:00Z,58.067,58.067,,65.2,65.2,,1013.769,1013.769,,9.008,9.055,8.961
2024-07-04T11:00:00Z,59.733,59.733,,64.367,64.367,,1013.721,1013.721,,8.7615,8.817,8.706
2024-07-04T12:00:00Z,60.9,60.9,,64,64,,1014.024,1014.024,,7.688,7.637,7.739
2024-07-04T13:00:00Z,60.867,60.867,,64.7,64.7,,1014.251,1014.251,,7.8225,7.871,7.774
2024-07-04T14:00:00Z,60.033,60.033,,66.467,66.467,,1014.375,1014.375,,9.4315,9.419,9.444
2024-07-04T15:00:00Z,53.4,53.4,,70.233,70.233,,1014.403,1014.403,,7.157,7.11,7.204
2024-07-04T16:00:00Z,48.133,48.133,,74.067,74.067,,1014.317,1014.317,,5.813000000000001,5.857,5.769
2024-07-04T17:00:00Z,43.033,43.033,,77.733,77.733,,1014.182,1014.182,,5.1754999999999995,5.189,5.162
2024-07-04T18:00:00Z,39.433,39.433,,81.334,81.334,,1013.835,1013.835,,4.868,4.892,4.844
2024-07-04T19:00:00Z,33.7,33.7,,84,84,,1013.519,1013.519,,3.0605,3.011,3.11
2024-07-04T20:00:00Z,31.1,31.1,,85.933,85.933,,1013.127,1013.127,,2.667,2.736,2.598
2024-07-04T21:00:00Z,29.8,29.8,,87.933,87.933,,1012.609,1012.609,,2.548,2.562,2.534
2024-07-04T22:00:00Z,29.9,29.9,,88.7,88.7,,1012.292,1012.292,,2.823,2.87,2.776
2024-07-04T23:00:00Z,30.666,30.666,,88.267,88.267,,1011.85,1011.85,,3.3295,3.393,3.266
