time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,34.633,34.633,34.633,84.3,84.3,84.3,1009.587,1009.587,1009.587,3.633,3.679,3.587
2024-07-03T01:00:00Z,33.8,33.8,33.8,84.9,84.9,84.9,1009.371,1009.371,1009.371,2.8855,2.846,2.925
2024-07-03T02:00:00Z,35.267,35.267,35.267,83.066,83.066,83.066,1009.379,1009.379,1009.379,2.9625,3.032,2.893
2024-07-03T03:00:00Z,38.666,38.666,38.666,79.267,79.267,79.267,1009.564,1009.564,1009.564,2.618,2.671,2.565
2024-07-03T04:00:00Z,41.508,41.508,41.508,75.858,75.858,75.858,1009.862,1009.862,1009.862,2.417,2.476,2.358
2024-07-03T05:00:00Z,42.834,42.834,42.834,73.767,73.767,73.767,1010.153,1010.153,1010.153,2.738,2.858,2.618
2024-07-03T06:00:00Z,45.2,45.2,45.2,71.066,71.066,71.066,1010.585,1010.585,1010.585,2.2785,2.365,2.192
2024-07-03T07:00:00Z,47.733,47.733,47.733,68.9,68.9,68.9,1011.209,1011.209,1011.209,3.5564999999999998,3.595,3.518
2024-07-03T08:00:00Z,49.5,49.5,49.5,67.3,67.3,67.3,1011.793,1011.793,1011.793,3.748,3.852,3.644
2024-07-03T09:00:00Z,50.3,50.3,50.3,67.267,67.267,67.267,1011.889,1011.889,1011.889,2.9335,3.053,2.814
2024-07-03T10:00:00Z,50.3,50.3,50.3,66.3,66.3,66.3,1011.913,1011.913,1011.913,3.106,3.175,3.037
2024-07-03T11:00:00Z,51,51,51,65.166,65.166,65.166,1011.939,1011.939,1011.939,3.4775,3.619,3.336
2024-07-03T12:00:00Z,51.633,51.633,51.633,64,64,64,1012.289,1012.289,1012.289,3.9850000000000003,4.141,3.829
2024-07-03T13:00:00Z,53.433,53.433,53.433,66,66,66,1012.541,1012.541,1012.541,3.621,3.697,3.545
2024-07-03T14:00:00Z,51.333,51.333,51.333,68.5,68.5,68.5,1012.776,1012.776,1012.776,3.2775,3.389,3.166
2024-07-03T15:00:00Z,47.934,47.934,47.934,70.966,70.966,70.966,1012.963,1012.963,1012.963,3.6285,3.603,3.654
2024-07-03T16:00:00Z,45.333,45.333,45.333,73.2,73.2,73.2,1013.022,1013.022,1013.022,4.062,4.152,3.972
2024-07-03T17:00:00Z,43.1,43.1,43.1,75.333,75.333,75.333,1013.171,1013.171,1013.171,5.0465,5.021,5.072
2024-07-03T18:00:00Z,39.934,39.934,39.934,79.133,79.133,79.133,1012.952,1012.952,1012.952,5.26,5.236,5.284
2024-07-03T19:00:00Z,36.467,36.467,36.467,82.667,82.667,82.667,1012.558,1012.558,1012.558,5.813,5.874,5.752
2024-07-03T20:00:00Z,33.567,33.567,33.567,85.834,85.834,85.834,1012.106,1012.106,1012.106,6.0555,6.122,5.989
2024-07-03T21:00:00Z,31.733,31.733,31.733,86.8,86.8,86.8,1011.565,1011.565,1011.565,6.5255,6.516,6.535
2024-07-03T22:00:00Z,30.966,30.966,30.966,88.733,88.733,88.733,1011.314,1011.314,1011.314,4.9515,5.025,4.878
2024-07-03T23:00:00Z,29.1,29.1,29.1,88.867,88.867,88.867,1010.945,1010.945,1010.945,4.5325,4.587,4.478
2024-07-04T00:00:00Z,26.1,26.1,26.1,87.666,87.666,87.666,1010.657,1010.657,1010.657,3.1475,3.222,3.073
2024-07-04T01:00:00Z,27.233,27.233,27.233,87.033,87.033,87.033,1010.237,1010.237,1010.237,3.7664999999999997,3.877,3.656
2024-07-04T02:00:00Z,32,32,32,85.3,85.3,85.3,1009.995,1009.995,1009.995,5.1015,5.208,4.995
2024-07-04T03:00:00Z,33.833,33.833,33.833,83.534,83.534,83.534,1009.943,1009.943,1009.943,5.7815,5.815,5.748
2024-07-04T04:00:00Z,37.3,37.3,37.3,80.5,80.5,80.5,1010.184,1010.184,1010.184,7.091,7.203,6.979
2024-07-04T05:00:00Z,41.4,41.4,41.4,77.834,77.834,77.834,1010.417,1010.417,1010.417,13.8445,13.907,13.782
2024-07-04T06:00:00Z,44.233,44.233,44.233,75.233,75.233,75.233,1010.522,1010.522,1010.522,17.12,17.053,17.187
2024-07-04T07:00:00Z,44.6,44.6,44.6,74.166,74.166,74.166,1010.808,1010.808,1010.808,13.6535,13.764,13.543
