time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T03:00:00Z,41,41,41,78,78,78,1011.17,1011.17,1011.17,1.8650000000000002,2.12,1.61
2024-07-03T04:00:00Z,45.8,45.8,45.8,73.066,73.066,73.066,1011.369,1011.369,1011.369,2.524,2.515,2.533
2024-07-03T05:00:00Z,51.067,51.067,51.067,68.733,68.733,68.733,1011.628,1011.628,1011.628,2.583,2.731,2.435
2024-07-03T06:00:00Z,54,54,54,66.5,66.5,66.5,1012.074,1012.074,1012.074,2.8525,3.114,2.591
2024-07-03T07:00:00Z,54.933,54.933,54.933,65.933,65.933,65.933,1012.746,1012.746,1012.746,3.04,3.357,2.723
2024-07-03T08:00:00Z,55,55,55,65.966,65.966,65.966,1013.312,1013.312,1013.312,3.1615,3.425,2.898
2024-07-03T09:00:00Z,56.334,56.334,56.334,64.6,64.6,64.6,1013.373,1013.373,1013.373,3.5490000000000004,3.785,3.313
2024-07-03T10:00:00Z,56.933,56.933,56.933,63.9,63.9,63.9,1013.437,1013.437,1013.437,2.877,3.146,2.608
2024-07-03T11:00:00Z,56.367,56.367,56.367,64.067,64.067,64.067,1013.422,1013.422,1013.422,3.2005,3.49,2.911
2024-07-03T12:00:00Z,57.666,57.666,57.666,63.2,63.2,63.2,1013.802,1013.802,1013.802,4.004,4.196,3.812
2024-07-03T13:00:00Z,56.666,56.666,56.666,64.767,64.767,64.767,1014.014,1014.014,1014.014,3.8295000000000003,4.11,3.549
2024-07-03T14:00:00Z,55.133,55.133,55.133,66.133,66.133,66.133,1014.255,1014.255,1014.255,3.303,3.542,3.064
2024-07-03T15:00:00Z,52.966,52.966,52.966,67.867,67.867,67.867,1014.428,1014.428,1014.428,3.8185,4.01,3.627
2024-07-03T16:00:00Z,49.067,49.067,49.067,70.733,70.733,70.733,1014.5,1014.5,1014.5,4.5245,4.615,4.434
2024-07-03T17:00:00Z,46.8,46.8,46.8,73.334,73.334,73.334,1014.629,1014.629,1014.629,5.265,5.401,5.129
2024-07-03T18:00:00Z,43.9,43.9,43.9,76.2,76.2,76.2,1014.429,1014.429,1014.429,6.0075,6,6.015
2024-07-03T19:00:00Z,40.367,40.367,40.367,80.166,80.166,80.166,1014.042,1014.042,1014.042,6.495,6.49,6.5
2024-07-03T20:00:00Z,30.334,30.334,30.334,92.834,92.834,92.834,1013.615,1013.615,1013.615,7.170999999999999,7.133,7.209
2024-07-03T21:00:00Z,25.4,25.4,25.4,100.2,100.2,100.2,1013.169,1013.169,1013.169,6.4455,6.486,6.405
2024-07-03T22:00:00Z,22.767,22.767,22.767,101.767,101.767,101.767,1012.876,1012.876,1012.876,3.9015,4.146,3.657
2024-07-03T23:00:00Z,20.966,20.966,20.966,100.5,100.5,100.5,1012.484,1012.484,1012.484,2.601,2.96,2.242
2024-07-04T00:00:00Z,22.966,22.966,22.966,94.9,94.9,94.9,1012.139,1012.139,1012.139,2.87,3.12,2.62
2024-07-04T01:00:00Z,28.605,28.605,28.605,87.93,87.93,87.93,1011.708,1011.708,1011.708,4.5535,4.591,4.516
2024-07-04T02:00:00Z,34.4,34.4,34.4,83.7,83.7,83.7,1011.518,1011.518,1011.518,5.645,5.71,5.58
2024-07-04T03:00:00Z,35.4,35.4,35.4,81.267,81.267,81.267,1011.442,1011.442,1011.442,5.4425,5.548,5.337
