time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,34.466,34.466,34.466,85.067,85.067,85.067,1017.646,1017.646,1017.646,3.7590000000000003,3.645,3.873
2024-07-03T01:00:00Z,34.2,34.2,34.2,84.4,84.4,84.4,1017.457,1017.457,1017.457,3.3055,3.186,3.425
2024-07-03T02:00:00Z,38.767,38.767,38.767,80.867,80.867,80.867,1017.415,1017.415,1017.415,4.179,4.054,4.304
2024-07-03T03:00:00Z,40.4,40.4,40.4,79.6,79.6,79.6,1017.457,1017.457,1017.457,3.3125,3.202,3.423
2024-07-03T04:00:00Z,41.5,41.5,41.5,77.1,77.1,77.1,1017.654,1017.654,1017.654,2.8145,2.84,2.789
2024-07-03T05:00:00Z,43.434,43.434,43.434,74.233,74.233,74.233,1018.134,1018.134,1018.134,2.556,2.418,2.694
2024-07-03T06:00:00Z,45.966,45.966,45.966,71.467,71.467,71.467,1018.682,1018.682,1018.682,2.851,2.741,2.961
2024-07-03T07:00:00Z,48.1,48.1,48.1,69.367,69.367,69.367,1019.371,1019.371,1019.371,2.598,2.557,2.639
2024-07-03T08:00:00Z,49.767,49.767,49.767,68.233,68.233,68.233,1019.877,1019.877,1019.877,2.7024999999999997,2.598,2.807
2024-07-03T09:00:00Z,50.1,50.1,50.1,68.367,68.367,68.367,1020.047,1020.047,1020.047,3.1645000000000003,3.083,3.246
2024-07-03T10:00:00Z,50.5,50.5,50.5,67.567,67.567,67.567,1020.175,1020.175,1020.175,3.1215,3.068,3.175
2024-07-03T11:00:00Z,51.034,51.034,51.034,66.933,66.933,66.933,1020.152,1020.152,1020.152,2.8215000000000003,2.705,2.938
2024-07-03T12:00:00Z,55.133,55.133,55.133,64.266,64.266,64.266,1020.518,1020.518,1020.518,3.2305,3.042,3.419
2024-07-03T13:00:00Z,55.267,55.267,55.267,65.666,65.666,65.666,1020.76,1020.76,1020.76,3.4400000000000004,3.43,3.45
