time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,27,27,27,90.6,90.6,90.6,1022.106,1022.106,1022.106,0.178,0.17,0.186
2024-07-03T01:00:00Z,27,27,27,91,91,91,1021.848,1021.848,1021.848,0.138,0.13,0.146
2024-07-03T02:00:00Z,26.233,26.233,26.233,91,91,91,1021.788,1021.788,1021.788,0.3775,0.367,0.388
2024-07-03T03:00:00Z,25.733,25.733,25.733,91,91,91,1021.851,1021.851,1021.851,0.7364999999999999,0.691,0.782
2024-07-03T04:00:00Z,26,26,26,91.7,91.7,91.7,1022.115,1022.115,1022.115,0.20950000000000002,0.224,0.195
2024-07-03T05:00:00Z,26,26,26,91.034,91.034,91.034,1022.332,1022.332,1022.332,0.105,0.106,0.104
2024-07-03T06:00:00Z,26.1,26.1,26.1,91,91,91,1022.963,1022.963,1022.963,0.08549999999999999,0.082,0.089
2024-07-03T07:00:00Z,26,26,26,91,91,91,1023.708,1023.708,1023.708,0.063,0.054,0.072
2024-07-03T08:00:00Z,26,26,26,91,91,91,1024.256,1024.256,1024.256,0.058499999999999996,0.063,0.054
2024-07-03T09:00:00Z,26,26,26,91,91,91,1024.399,1024.399,1024.399,0.052500000000000005,0.041,0.064
2024-07-03T10:00:00Z,25.867,25.867,25.867,91,91,91,1024.503,1024.503,1024.503,0.1125,0.097,0.128
2024-07-03T11:00:00Z,25.833,25.833,25.833,91,91,91,1024.463,1024.463,1024.463,0.16899999999999998,0.161,0.177
2024-07-03T12:00:00Z,25.434,25.434,25.434,91,91,91,1024.796,1024.796,1024.796,0.263,0.253,0.273
2024-07-03T13:00:00Z,25.034,25.034,25.034,91,91,91,1025.07,1025.07,1025.07,0.226,0.22,0.232
2024-07-03T14:00:00Z,25.334,25.334,25.334,91,91,91,1025.303,1025.303,1025.303,0.26549999999999996,0.282,0.249
2024-07-03T15:00:00Z,25.834,25.834,25.834,91,91,91,1025.461,1025.461,1025.461,0.8320000000000001,0.804,0.86
2024-07-03T16:00:00Z,27,27,27,91,91,91,1025.531,1025.531,1025.531,0.7135,0.736,0.691
2024-07-03T17:00:00Z,26.166,26.166,26.166,91,91,91,1025.678,1025.678,1025.678,0.5305,0.528,0.533
2024-07-03T18:00:00Z,26,26,26,91,91,91,1025.467,1025.467,1025.467,0.5954999999999999,0.604,0.587
2024-07-03T19:00:00Z,26,26,26,90.6,90.6,90.6,1025.187,1025.187,1025.187,0.7705,0.742,0.799
2024-07-03T20:00:00Z,26,26,26,90.367,90.367,90.367,1024.807,1024.807,1024.807,0.9564999999999999,0.938,0.975
2024-07-03T21:00:00Z,26.566,26.566,26.566,91,91,91,1024.414,1024.414,1024.414,1.043,0.954,1.132
