time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2024-07-03T00:00:00Z,40.534,40.534,,75.867,75.867,,1007.323,1007.323,,4.3485,4.054,4.643
2024-07-03T01:00:00Z,41.5,41.5,,74.933,74.933,,1007.204,1007.204,,4.414,4.132,4.696
2024-07-03T02:00:00Z,44.4,44.4,,73.3,73.3,,1007.187,1007.187,,4.374499999999999,4.068,4.681
2024-07-03T03:00:00Z,44.633,44.633,,73,73,,1007.14,1007.14,,4.265,3.954,4.576
2024-07-03T04:00:00Z,47.3,47.3,,70.533,70.533,,1007.234,1007.234,,5.0305,4.758,5.303
2024-07-03T05:00:00Z,52.367,52.367,,66.166,66.166,,1007.564,1007.564,,3.19,2.952,3.428
2024-07-03T06:00:00Z,56.133,56.133,,63.2,63.2,,1008.041,1008.041,,3.1405000000000003,2.87,3.411
2024-07-03T07:00:00Z,59.334,59.334,,60.867,60.867,,1008.742,1008.742,,8.1175,7.718,8.517
2024-07-03T08:00:00Z,61.8,61.8,,59.534,59.534,,1009.251,1009.251,,3.636,3.38,3.892
2024-07-03T09:00:00Z,61.4,61.4,,59.867,59.867,,1009.412,1009.412,,3.3725,3.093,3.652
2024-07-03T10:00:00Z,59.633,59.633,,60.966,60.966,,1009.518,1009.518,,4.216,3.889,4.543
2024-07-03T11:00:00Z,59.3,59.3,,60.433,60.433,,1009.487,1009.487,,4.5,4.17,4.83
2024-07-03T12:00:00Z,60.433,60.433,,59.466,59.466,,1009.866,1009.866,,4.4455,4.165,4.726
2024-07-03T13:00:00Z,59.034,59.034,,60.925,60.925,,1010.077,1010.077,,4.707,4.22,5.194
2024-07-03T14:00:00Z,55.5,55.5,,63.166,63.166,,1010.322,1010.322,,4.8045,4.598,5.011
2024-07-03T15:00:00Z,50.133,50.133,,66.934,66.934,,1010.463,1010.463,,4.6495,4.348,4.951
2024-07-03T16:00:00Z,38.4,38.4,,76.666,76.666,,1010.464,1010.464,,4.392,4.142,4.642
2024-07-03T17:00:00Z,35.567,35.567,,79,79,,1010.565,1010.565,,4.7065,4.463,4.95
2024-07-03T18:00:00Z,36.066,36.066,,79.067,79.067,,1010.409,1010.409,,5.6265,5.226,6.027
2024-07-03T19:00:00Z,38.367,38.367,,77.434,77.434,,1010.156,1010.156,,6.4285,6.139,6.718
2024-07-03T20:00:00Z,39.433,39.433,,76.467,76.467,,1009.911,1009.911,,7.031000000000001,6.63,7.432
2024-07-03T21:00:00Z,38.7,38.7,,76.367,76.367,,1009.459,1009.459,,6.666,6.155,7.177
2024-07-03T22:00:00Z,38,38,,76.034,76.034,,1009.225,1009.225,,4.9535,4.812,5.095
2024-07-03T23:00:00Z,36.334,36.334,,77.434,77.434,,1008.866,1008.866,,4.2315000000000005,4.048,4.415
2024-07-04T00:00:00Z,36.734,36.734,,77.934,77.934,,1008.533,1008.533,,4.6175,4.374,4.861
2024-07-04T01:00:00Z,39.267,39.267,,77.5,77.5,,1008.161,1008.161,,5.2615,4.997,5.526
2024-07-04T02:00:00Z,41.5,41.5,,74.8,74.8,,1007.952,1007.952,,4.906499999999999,4.518,5.295
2024-07-04T03:00:00Z,45.6,45.6,,71.9,71.9,,1007.841,1007.841,,5.771000000000001,5.384,6.158
2024-07-04T04:00:00Z,48.8,48.8,,69.8,69.8,,1008.104,1008.104,,6.6579999999999995,6.264,7.052
2024-07-04T05:00:00Z,52.1,52.1,,67.466,67.466,,1008.317,1008.317,,6.75,6.322,7.178
2024-07-04T06:00:00Z,54.5,54.5,,66.1,66.1,,1008.402,1008.402,,7.9,7.481,8.319
2024-07-04T07:00:00Z,57.633,57.633,,64.733,64.733,,1008.73,1008.73,,8.972999999999999,8.32,9.626
2024-07-04T08:00:00Z,63.3,63.3,,62.867,62.867,,1008.937,1008.937,,7.660499999999999,7.137,8.184
2024-07-04T09:00:00Z,67.966,67.966,,61.067,61.067,,1009.05,1009.05,,11.094,10.568,11.62
2024-07-04T10:00:00Z,68.966,68.966,,60.534,60.534,,1009.107,1009.107,,13.719999999999999,13.088,14.352
2024-07-04T11:00:00Z,69.5,69.5,,60,60,,1009.066,1009.066,,14.1465,13.436,14.857
2024-07-04T12:00:00Z,67.933,67.933,,61.433,61.433,,1009.323,1009.323,,10.064,9.517,10.611
2024-07-04T13:00:00Z,40.8,40.8,,78.733,78.733,,1009.379,1009.379,,6.8215,6.407,7.236
2024-07-04T14:00:00Z,34.5,34.5,,81.733,81.733,,1009.361,1009.361,,6.375,5.962,6.788
2024-07-04T15:00:00Z,28.7,28.7,,89.966,89.966,,1009.466,1009.466,,6.279999999999999,5.986,6.574
