"month","day","hour","avg_pm","avg_rh","pm2.5_corrected","sensor_index"
8,1,0,0.826666666666667,55.4,1.40769333333333,"183467"
8,1,1,1.78166666666667,57.9,1.69261333333333,"183467"
8,1,2,3.32166666666667,59.7,2.34441333333333,"183467"
8,1,3,4.04,61.3,2.5829,"183467"
8,1,4,4.38333333333333,62.6666666666667,2.645,"183467"
8,1,5,4.26833333333333,63.7,2.49566666666667,"183467"
8,1,6,4.205,63.9,2.44524,"183467"
8,1,7,3.78333333333333,62.4666666666667,2.34784,"183467"
8,1,8,2.68666666666667,59.7,2.01167333333333,"183467"
8,1,9,1.81333333333333,55.7666666666667,1.8931,"183467"
8,1,10,2.13666666666667,52.8,2.31825333333333,"183467"
8,1,11,2.44333333333333,48.9,2.81512666666667,"183467"
8,1,12,3.04,47.6666666666667,3.23409333333333,"183467"
8,1,13,3.54655172413793,46.551724137931,3.59563448275862,"183467"
8,1,14,3.57333333333333,44.9,3.75204666666667,"183467"
8,1,15,3.63,43.8666666666667,3.87081333333333,"183467"
8,1,16,4.40862068965517,44.5172413793103,4.22273103448276,"183467"
8,1,17,5.765,44.7333333333333,4.91484666666667,"183467"
8,1,18,5.89,46.4,4.83668,"183467"
8,1,19,8.23666666666667,48.1333333333333,5.91692,"183467"
8,1,20,8.375,50.9333333333333,5.74804666666667,"183467"
8,1,21,7.8,52.0666666666667,5.34905333333333,"183467"
8,1,22,2.90666666666667,52.1,2.78207333333333,"183467"
8,1,23,1.78833333333333,54.6,1.98056666666667,"183467"
8,2,0,0.79,58.4666666666667,1.12413333333333,"183467"
8,2,1,0.655,60.5333333333333,0.875246666666667,"183467"
8,2,2,0.69,62,0.76716,"183467"
8,2,3,0.66,63.9333333333333,0.584786666666667,"183467"
8,2,4,0.39,65.6333333333333,0.296766666666667,"183467"
8,2,5,0.241666666666667,65.5,0.230533333333334,"183467"
8,2,6,0.1,65.7666666666667,0.133313333333333,"183467"
8,2,7,0.335,65.9,0.244959999999999,"183467"
8,2,8,0.958333333333333,66.0333333333333,0.560093333333334,"183467"
8,2,9,0.851666666666667,63.9333333333333,0.68522,"183467"
8,2,10,0.608333333333333,64.3333333333333,0.523233333333334,"183467"
8,2,11,1.43833333333333,61.1,1.23686666666667,"183467"
8,2,12,4.51,57.7,3.1395,"183467"
8,2,13,8.68833333333333,54.5333333333333,5.60191333333333,"183467"
8,2,14,8.94166666666667,53.2333333333333,5.84672,"183467"
8,2,15,10.69,51.8,6.8864,"183467"
8,2,16,16.54,55.5666666666667,9.62711333333333,"183467"
8,2,17,26.5433333333333,55.4333333333333,14.8803533333333,"183467"
8,2,18,30.4266666666667,55.2666666666667,16.9295866666667,"183467"
8,2,19,32.2416666666667,54.8666666666667,17.9151266666667,"183467"
8,2,20,30.78,57.1666666666667,16.9509533333333,"183467"
8,2,21,13.9416666666667,59.2666666666667,7.94664666666667,"183467"
8,2,22,8.21166666666667,59.1333333333333,4.95562,"183467"
8,2,23,5.305,59.0666666666667,3.43827333333333,"183467"
8,3,0,3.54666666666667,60.3666666666667,2.40484666666667,"183467"
8,3,1,2.02833333333333,60.6666666666667,1.58338,"183467"
8,3,2,2.46666666666667,61.6,1.73261333333333,"183467"
8,3,3,2.815,62.0666666666667,1.87491333333333,"183467"
8,3,4,2.83833333333333,62.0333333333333,1.89001333333333,"183467"
8,3,5,3.52666666666667,62,2.25357333333333,"183467"
8,3,6,4.62833333333333,62.4666666666667,2.79062,"183467"
8,3,7,4.73333333333333,62.8333333333333,2.81403333333333,"183467"
8,3,8,4.16166666666667,60.8333333333333,2.68688,"183467"
8,3,9,3.56833333333333,57.4,2.67192666666667,"183467"
8,3,10,4.04333333333333,55.3666666666667,3.0961,"183467"
8,3,11,4.09666666666667,52.6666666666667,3.35678666666667,"183467"
8,3,12,4.82833333333333,49.1666666666667,4.04188,"183467"
8,3,13,4.005,46.8,3.81446,"183467"
8,3,14,3.285,43.1666666666667,3.75037333333333,"183467"
8,3,15,2.27333333333333,40.2,3.47598666666667,"183467"
8,3,16,2.20333333333333,38.8666666666667,3.55424,"183467"
8,3,17,3.38666666666667,39.8,4.09385333333333,"183467"
8,3,18,5.00166666666667,41.0333333333333,4.8338,"183467"
8,3,19,23.7966666666667,45.3666666666667,14.3088466666667,"183467"
8,3,20,33.84,48.4333333333333,19.3072066666667,"183467"
8,3,21,30.9,52.4333333333333,17.4218466666667,"183467"
8,3,22,18.585,56.3666666666667,10.6297333333333,"183467"
8,3,23,8.69333333333333,58.2,5.28846666666667,"183467"
8,4,0,6.52,58.3666666666667,4.13527333333333,"183467"
8,4,1,9.13275862068966,58.9655172413793,5.45273793103448,"183467"
8,4,2,9.64833333333333,58.5333333333333,5.76015333333333,"183467"
8,4,3,7.72931034482759,58.7241379310345,4.73813793103448,"183467"
8,4,4,8.54166666666667,59.7,5.07969333333333,"183467"
8,4,5,7.51,60.5333333333333,4.46726666666667,"183467"
8,4,6,6.38333333333333,60.5,3.87976666666667,"183467"
8,4,7,7.23666666666667,60.4,4.33553333333333,"183467"
8,4,8,9.935,59.7333333333333,5.80692666666667,"183467"
8,4,9,13.3016666666667,57.6666666666667,7.74920666666667,"183467"
8,4,10,20.5620689655172,54.0344827586207,11.8667517241379,"183467"
8,4,11,26.4866666666667,51.8333333333333,15.16098,"183467"
8,4,12,46.5833333333333,48.0666666666667,26.01632,"183467"
8,4,13,42.9233333333333,44.8,24.3800666666667,"183467"
8,4,14,37.4533333333333,43.3333333333333,21.6402133333333,"183467"
8,4,15,32.8310344827586,43.1034482758621,19.2379448275862,"183467"
8,4,16,28.865,43.5333333333333,17.1226866666667,"183467"
8,4,17,24.8783333333333,43.9666666666667,14.99632,"183467"
8,4,18,18.1316666666667,45.1666666666667,11.3576266666667,"183467"
8,4,19,10.54,47.5333333333333,7.17558666666667,"183467"
8,4,20,9.94310344827586,50.0344827586207,6.64721379310345,"183467"
8,4,21,10.1883333333333,52.2,6.58904666666667,"183467"
8,4,22,12.6116666666667,53.4,7.75543333333333,"183467"
8,4,23,9.58965517241379,56.1034482758621,5.93886206896552,"183467"
8,5,0,7.26379310344828,58.1379310344828,4.54473793103448,"183467"
8,5,1,7.18333333333333,59.2,4.41102666666667,"183467"
8,5,2,8.83666666666667,59.6,5.24289333333333,"183467"
8,5,3,9.06333333333333,60,5.32718666666667,"183467"
8,5,4,8.34,60.0333333333333,4.94528666666667,"183467"
8,5,5,8.01166666666667,60.5666666666667,4.72726666666667,"183467"
8,5,6,7.85666666666667,61.4,4.57421333333333,"183467"
8,5,7,6.17833333333333,59.7,3.84130666666667,"183467"
8,5,8,3.51333333333333,55.0666666666667,2.84424,"183467"
8,5,9,2.58666666666667,50.4333333333333,2.75806,"183467"
8,5,10,3.13833333333333,45.2666666666667,3.4925,"183467"
8,5,11,4.74333333333333,42.5666666666667,4.56626,"183467"
8,5,12,6.15666666666667,40,5.52809333333333,"183467"
8,5,13,6.42666666666667,37.8333333333333,5.85634,"183467"
8,5,14,8.3,36.7333333333333,6.93278666666667,"183467"
8,5,15,6.705,35.7,6.18608,"183467"
8,5,16,4.55333333333333,35.3,5.09308666666667,"183467"
8,5,17,3.27586206896552,35.8275862068966,4.37821379310345,"183467"
8,5,18,2.97413793103448,37.9310344827586,4.03879310344828,"183467"
8,5,19,2.69833333333333,41.6,3.57800666666667,"183467"
8,5,20,2.28166666666667,45.6,3.01487333333333,"183467"
8,5,21,1.61666666666667,51.8666666666667,2.12622666666667,"183467"
8,5,22,1.35666666666667,54.0333333333333,1.80322,"183467"
8,5,23,1.18166666666667,54.7,1.65405333333333,"183467"
8,6,0,1.48,54.8333333333333,1.79888666666667,"183467"
8,6,1,1.7948275862069,57.6551724137931,1.72061379310345,"183467"
8,6,2,1.625,68.6666666666667,0.682433333333333,"183467"
8,6,3,1.65166666666667,69.9,0.590093333333333,"183467"
8,6,4,2.22321428571429,69.6428571428571,0.91175,"183467"
8,6,5,3.24333333333333,68.1666666666667,1.57354,"183467"
8,6,6,3.36333333333333,67.4666666666667,1.69676,"183467"
8,6,7,3.40166666666667,71.4666666666667,1.37204666666667,"183467"
8,6,8,3.12333333333333,74.5,0.964726666666667,"183467"
8,6,9,2.21666666666667,74.6666666666667,0.475266666666667,"183467"
8,6,10,2.44333333333333,74.9,0.573926666666667,"183467"
8,6,11,2,73.7666666666667,0.439313333333334,"183467"
8,6,12,0.473333333333333,73.7333333333333,-0.357786666666667,"183467"
8,6,13,0.3375,70.9642857142857,-0.190271428571428,"183467"
8,6,14,0.946666666666667,68.5,0.341353333333333,"183467"
8,6,15,1.01166666666667,64.0666666666667,0.757566666666667,"183467"
8,6,16,0.913333333333333,59.6666666666667,1.08532,"183467"
8,6,17,1.26166666666667,53.6,1.79079333333333,"183467"
8,6,18,1.20333333333333,52.8666666666667,1.82344,"183467"
8,6,19,1.34833333333333,54.2666666666667,1.77874,"183467"
8,6,20,1.32833333333333,56.2,1.60160666666667,"183467"
8,6,21,1.07166666666667,59.3,1.19989333333333,"183467"
8,6,22,1.14,61.8,1.0202,"183467"
8,6,23,1.06,63.3333333333333,0.846106666666667,"183467"
8,7,0,0.895,64.7,0.64184,"183467"
8,7,1,1.53666666666667,63.8,1.05565333333333,"183467"
8,7,2,1.28333333333333,63.4333333333333,0.954513333333334,"183467"
8,7,3,1.43833333333333,63.5,1.02998666666667,"183467"
8,7,4,1.385,61.7333333333333,1.15432666666667,"183467"
8,7,5,0.926666666666667,59.8666666666667,1.07506666666667,"183467"
8,7,6,0.833333333333333,58.1,1.17844666666667,"183467"
8,7,7,0.96,57.5,1.29654,"183467"
8,7,8,1.07833333333333,55.5666666666667,1.5252,"183467"
8,7,9,1.17833333333333,55.7666666666667,1.56036,"183467"
8,7,10,1.28333333333333,60.5333333333333,1.20449333333333,"183467"
8,7,11,1.77333333333333,63.4666666666667,1.2084,"183467"
8,7,12,1.76833333333333,60.4,1.47012666666667,"183467"
8,7,13,1.55333333333333,54.5,1.86604666666667,"183467"
8,7,14,1.80166666666667,51.2,2.28063333333333,"183467"
8,7,15,2.49,49.7333333333333,2.76774666666667,"183467"
8,7,16,2.965,46.9,3.26088,"183467"
8,7,17,2.39666666666667,43.6333333333333,3.24466,"183467"
8,7,18,4.77166666666667,43.8666666666667,4.46904666666667,"183467"
8,7,19,2.93166666666667,46.2333333333333,3.30088,"183467"
8,7,20,2.655,48.9333333333333,2.92316666666667,"183467"
8,7,21,3.02666666666667,51.8,2.87081333333333,"183467"
8,7,22,3.22,54.8333333333333,2.71064666666667,"183467"
8,7,23,4.97333333333333,56.8,3.45986666666667,"183467"
8,8,0,3.85333333333333,57.1666666666667,2.84138,"183467"
8,8,1,3.09666666666667,59.6,2.23513333333333,"183467"
8,8,2,3.03166666666667,61.9333333333333,1.99994,"183467"
8,8,3,3.21666666666667,63.4333333333333,1.96758,"183467"
8,8,4,3.43333333333333,66,1.85986666666667,"183467"
