"month","day","hour","avg_pm","avg_rh","pm2.5_corrected","sensor_index"
1,4,23,0.210344827586207,69.3103448275862,-0.114331034482759,"183467"
1,5,0,0.374137931034483,68,0.0844482758620693,"183467"
1,5,1,1.47166666666667,67.9666666666667,0.662426666666667,"183467"
1,5,2,1.195,68.7333333333333,0.451366666666666,"183467"
1,5,3,0.05,72.8666666666667,-0.504906666666666,"183467"
1,5,4,0.00833333333333333,74.1,-0.633053333333333,"183467"
1,5,5,0.025,73.3,-0.55536,"183467"
1,5,6,0.0216666666666667,72.1,-0.453666666666666,"183467"
1,5,7,0.0533333333333333,70.4666666666667,-0.29628,"183467"
1,5,8,0.343333333333333,69.9666666666667,-0.101220000000001,"183467"
1,5,9,0.0879310344827586,67.9655172413793,-0.062551724137931,"183467"
1,5,10,0.141666666666667,67.0333333333333,0.04596,"183467"
1,5,11,0.0983333333333333,66.4333333333333,0.0749733333333333,"183467"
1,5,12,0.106666666666667,66.8333333333333,0.0448600000000008,"183467"
1,5,13,0.07,65.6333333333333,0.129086666666666,"183467"
1,5,14,0.0983333333333333,64.7,0.224386666666667,"183467"
1,5,15,0.166666666666667,63.6666666666667,0.349266666666667,"183467"
1,5,16,0.611666666666667,65.6,0.415793333333334,"183467"
1,5,17,2.65,68,1.277,"183467"
1,5,21,2.9375,70.75,1.1906,"183467"
1,5,22,2.659375,70,1.1095125,"183467"
1,5,23,2.55833333333333,69.3333333333333,1.11403333333333,"183467"
1,6,0,1.92833333333333,68,0.898846666666667,"183467"
1,6,1,1.225,68.8333333333333,0.458466666666667,"183467"
1,6,2,0.975,66.8333333333333,0.499866666666668,"183467"
1,6,3,0.966666666666667,66.3,0.541473333333334,"183467"
1,6,4,0.787931034482759,66.7241379310345,0.411255172413793,"183467"
1,6,5,0.866666666666667,68.0666666666667,0.336786666666667,"183467"
1,6,6,0.561666666666667,68.8333333333333,0.110880000000001,"183467"
1,6,7,0.275,71.0666666666667,-0.231846666666667,"183467"
1,6,8,0.0516666666666667,72.2333333333333,-0.44944,"183467"
1,6,9,0.04,73.9666666666667,-0.604966666666667,"183467"
1,6,10,0.0216666666666667,75.0666666666667,-0.709393333333333,"183467"
1,6,11,0.00666666666666667,73.9333333333333,-0.619560000000001,"183467"
1,6,12,0.01,73.1,-0.54598,"183467"
1,6,13,0.0416666666666667,76.4333333333333,-0.81672,"183467"
1,6,14,0.06,78.2,-0.9594,"183467"
1,6,15,0.113333333333333,78.4666666666667,-0.95444,"183467"
1,6,16,0.153333333333333,77.1333333333333,-0.818546666666667,"183467"
1,6,17,0.683333333333333,76.9333333333333,-0.523586666666667,"183467"
1,6,18,0.166666666666667,78,-0.886266666666667,"183467"
1,6,19,0.18,75.5,-0.66378,"183467"
1,6,20,0.388333333333333,72.7666666666667,-0.319,"183467"
1,6,21,0.53,71.1,-0.101099999999999,"183467"
1,6,22,0.645,71.7,-0.0925600000000006,"183467"
1,6,23,0.68,70.5333333333333,0.026346666666667,"183467"
1,7,0,0.795,70.5,0.08948,"183467"
1,7,1,0.768965517241379,69.9310344827586,0.12488275862069,"183467"
1,7,2,0.748333333333333,70,0.108126666666667,"183467"
1,7,3,1.06333333333333,69.7,0.299046666666666,"183467"
1,7,4,1.02666666666667,69.8,0.271213333333334,"183467"
1,7,5,1.015,70.3,0.222,"183467"
1,7,6,0.873333333333333,68.8666666666667,0.271320000000001,"183467"
1,7,7,0.643333333333333,67.6666666666667,0.254239999999999,"183467"
1,7,8,0.48,68.7666666666667,0.0738333333333339,"183467"
1,7,9,0.556666666666667,67.3666666666667,0.234686666666667,"183467"
1,7,10,0.483333333333333,66.1333333333333,0.302573333333333,"183467"
1,7,11,0.585,72.7,-0.2102,"183467"
1,7,12,0.21,73.0666666666667,-0.438306666666667,"183467"
1,7,13,0.0433333333333333,71.2,-0.364733333333333,"183467"
1,7,14,0.136666666666667,68.6,-0.0917066666666662,"183467"
1,7,15,0.0516666666666667,67.1,-0.00694666666666599,"183467"
1,7,16,0.06,68.1666666666667,-0.0945266666666669,"183467"
1,7,17,0.128333333333333,71.3666666666667,-0.33456,"183467"
1,7,18,0.456666666666667,72.5333333333333,-0.26308,"183467"
1,7,19,0.435,72.0666666666667,-0.234206666666666,"183467"
1,7,20,0.246666666666667,71.9333333333333,-0.3214,"183467"
1,7,21,0.14,72.0333333333333,-0.385913333333333,"183467"
1,7,22,0.0783333333333333,70.6,-0.294673333333333,"183467"
1,7,23,0.128333333333333,69.1333333333333,-0.142046666666667,"183467"
1,8,0,0.0233333333333333,65.4666666666667,0.119,"183467"
1,8,1,0.0733333333333333,62.4333333333333,0.406673333333334,"183467"
1,8,2,0.753571428571429,62.2142857142857,0.782,"183467"
1,8,3,1.24166666666667,64.0666666666667,0.878086666666667,"183467"
1,8,4,0.835,62.3333333333333,0.814406666666667,"183467"
1,8,5,0.553333333333333,62.3666666666667,0.663939999999999,"183467"
1,8,6,0.541666666666667,64.4666666666667,0.476806666666667,"183467"
1,8,7,0.701666666666667,68.2333333333333,0.23596,"183467"
1,8,8,0.746666666666667,67.1,0.357233333333334,"183467"
1,8,9,0.815,66.3,0.462000000000001,"183467"
1,8,10,0.768333333333333,65.8,0.480646666666667,"183467"
1,8,11,0.493333333333333,63,0.577906666666666,"183467"
1,8,12,0.735,61.6,0.82522,"183467"
1,8,13,0.836666666666667,61.9666666666667,0.846886666666666,"183467"
1,8,14,0.693333333333333,62.7333333333333,0.705693333333334,"183467"
1,8,15,0.618333333333333,64.5333333333333,0.511233333333333,"183467"
1,8,16,0.628333333333333,66.3,0.364186666666667,"183467"
1,8,17,0.901666666666667,70,0.188473333333333,"183467"
1,8,18,0.943333333333333,71.4,0.0896266666666659,"183467"
1,8,19,0.646666666666667,67.0666666666667,0.307706666666667,"183467"
1,8,20,0.981666666666667,67.8,0.420033333333333,"183467"
1,8,21,0.958333333333333,66.2666666666667,0.53998,"183467"
1,8,22,1.04,64.1666666666667,0.763793333333333,"183467"
1,8,23,1.425,63.2666666666667,1.04311333333333,"183467"
1,9,0,1.01333333333333,66.2,0.574546666666667,"183467"
1,9,1,0.896666666666667,68.2666666666667,0.335266666666667,"183467"
1,9,2,0.541666666666667,69.7666666666667,0.0199466666666677,"183467"
1,9,3,0.608333333333333,68.4,0.172686666666666,"183467"
1,9,4,0.521666666666667,65.4666666666667,0.380126666666667,"183467"
1,9,5,0.25,68.7,-0.04094,"183467"
1,9,6,0.165,67.0333333333333,0.0581866666666668,"183467"
1,9,7,0.251666666666667,65.5666666666667,0.230026666666666,"183467"
1,9,8,0.193333333333333,63.7,0.360366666666667,"183467"
1,9,9,0.145,60.6,0.60226,"183467"
1,9,10,0.118333333333333,56.5333333333333,0.938833333333334,"183467"
1,9,11,0.0316666666666667,52.6666666666667,1.22672666666667,"183467"
1,9,12,0.0416666666666667,54.2666666666667,1.09404666666667,"183467"
1,9,13,0.04,51.4666666666667,1.33453333333333,"183467"
1,9,14,0.055,53.3666666666667,1.17861333333333,"183467"
1,9,15,0.111666666666667,55.8333333333333,0.995679999999999,"183467"
1,9,16,0.8,56.6875,1.2827375,"183467"
1,9,17,2.68157894736842,59.4210526315789,2.03305263157895,"183467"
1,9,18,3.13333333333333,60.6666666666667,2.1624,"183467"
1,10,10,2.40263157894737,62.3684210526316,1.63282105263158,"183467"
1,10,11,2.10172413793103,56.7931034482759,1.95573793103448,"183467"
1,10,12,2.59166666666667,54.0416666666667,2.44964166666667,"183467"
1,10,13,2.22272727272727,52.4545454545455,2.39312727272727,"183467"
1,10,17,3.71666666666667,57.3333333333333,2.7554,"183467"
1,11,7,3.15,68,1.539,"183467"
1,11,8,3.33333333333333,69.3333333333333,1.52013333333333,"183467"
1,11,9,2.7,69.25,1.19545,"183467"
1,11,10,2.26333333333333,68.8666666666667,0.999680000000001,"183467"
1,11,11,2.32931034482759,69.4827586206897,0.981144827586207,"183467"
1,11,12,2.06379310344828,69.7931034482759,0.815262068965518,"183467"
1,11,13,1.93166666666667,70.8333333333333,0.65636,"183467"
1,11,14,1.53103448275862,71.2758620689655,0.40828275862069,"183467"
1,11,15,1.26785714285714,72.1785714285714,0.192564285714286,"183467"
1,11,16,1.34833333333333,70.7,0.362186666666667,"183467"
1,11,17,2.95,70,1.2618,"183467"
1,11,19,2.196875,71.5,0.7378625,"183467"
1,11,20,2.19833333333333,69.8333333333333,0.882293333333333,"183467"
1,11,21,1.845,67.3666666666667,0.909773333333334,"183467"
1,11,22,2.494,67.56,1.233184,"183467"
1,11,23,1.765,67.0333333333333,0.896586666666667,"183467"
1,12,0,1.79821428571429,66.9642857142857,0.919942857142858,"183467"
1,12,1,1.10666666666667,65.7333333333333,0.66368,"183467"
1,12,2,1.39833333333333,65.1333333333333,0.868233333333333,"183467"
1,12,3,2.075,63.9615384615385,1.32381538461538,"183467"
1,12,4,0.631666666666667,60.6,0.857273333333334,"183467"
1,12,5,1.375,66.9666666666667,0.697973333333334,"183467"
1,12,6,1.72166666666667,69.2666666666667,0.681366666666667,"183467"
1,12,7,2.03478260869565,70.0869565217391,0.774730434782609,"183467"
1,12,8,2.90416666666667,70.6666666666667,1.18031666666667,"183467"
1,12,9,1.93333333333333,71,0.642866666666667,"183467"
1,12,10,1.62666666666667,73.7666666666667,0.243686666666667,"183467"
1,12,11,1.895,73.8666666666667,0.375673333333334,"183467"
1,12,12,2.22,74.9333333333333,0.454026666666667,"183467"
1,12,13,1.85666666666667,73.6666666666667,0.372826666666667,"183467"
1,12,14,2.40535714285714,70.2142857142857,0.957935714285715,"183467"
1,12,15,2.79791666666667,69.25,1.24675833333333,"183467"
1,12,16,2.5551724137931,68.2068965517241,1.20947586206896,"183467"
1,12,17,2.61833333333333,67.7,1.28626666666667,"183467"
1,12,18,2.95882352941176,68.1176470588235,1.42868235294118,"183467"
1,12,19,3.19,66.6,1.68064,"183467"
1,12,20,3.6,66,1.9472,"183467"
1,12,22,2.92777777777778,67.5555555555556,1.46086666666667,"183467"
1,12,23,3.115625,67.4375,1.569475,"183467"
1,13,0,2.42,66.0333333333333,1.32600666666667,"183467"
1,13,1,0.926666666666667,67.6333333333333,0.405579999999999,"183467"
1,13,2,0.513333333333333,69,0.0711866666666667,"183467"
1,13,3,0.198333333333333,68.8666666666667,-0.0823799999999997,"183467"
1,13,4,0.22,67.0333333333333,0.0870066666666673,"183467"
1,13,5,0.48,66.9666666666667,0.228993333333333,"183467"
1,13,6,0.67,67.5666666666667,0.276833333333334,"183467"
1,13,7,1.215,68.8333333333333,0.453226666666668,"183467"
1,13,8,1.72,70.8666666666667,0.542573333333334,"183467"
1,13,9,0.458333333333333,69.2,0.025126666666667,"183467"
1,13,10,0.563333333333333,67.0333333333333,0.266913333333334,"183467"
1,13,11,0.168333333333333,68.0333333333333,-0.0262666666666664,"183467"
1,13,12,0.198333333333333,65.6333333333333,0.196333333333333,"183467"
1,13,13,0.356666666666667,66.4666666666667,0.207466666666667,"183467"
1,13,14,0.363333333333333,67.4666666666667,0.12476,"183467"
1,13,15,0.683333333333333,68.2,0.229226666666666,"183467"
1,13,16,0.855,66.9666666666667,0.425493333333333,"183467"
1,13,17,1.405,65.7,0.82288,"183467"
1,13,18,2,65.4444444444444,1.15668888888889,"183467"
1,13,22,3.3875,66,1.83585,"183467"
1,13,23,3.01875,66,1.642625,"183467"
1,14,6,3.65,65,2.0596,"183467"
1,14,14,2.20263157894737,62.1578947368421,1.54616842105263,"183467"
1,14,15,2.4,63.5333333333333,1.53102666666667,"183467"
1,14,16,0.853333333333333,60.7,0.964806666666667,"183467"
1,14,17,0.711666666666667,60.6666666666667,0.893446666666667,"183467"
1,14,18,0.751666666666667,61.0666666666667,0.879926666666667,"183467"
1,14,19,1.25,62.2666666666667,1.03761333333333,"183467"
1,14,20,1.04166666666667,63.4,0.830753333333334,"183467"
1,14,21,1.24666666666667,67.1333333333333,0.61636,"183467"
1,14,22,0.946666666666667,71.8333333333333,0.0540200000000004,"183467"
1,14,23,1.05,72.5333333333333,0.0478266666666674,"183467"
1,15,0,1.65166666666667,74.6,0.184953333333334,"183467"
1,15,1,1.27166666666667,75.8333333333333,-0.12048,"183467"
1,15,2,1.66666666666667,76.8333333333333,0.000300000000000189,"183467"
1,15,3,1.46333333333333,76.1666666666667,-0.0487800000000007,"183467"
1,15,4,2.28653846153846,76.4615384615385,0.357161538461538,"183467"
1,15,5,2.05172413793103,73.7931034482759,0.464137931034483,"183467"
1,15,6,0.505,73.1333333333333,-0.289473333333334,"183467"
1,15,7,0.255,70.8,-0.21934,"183467"
1,15,8,0.433333333333333,71.9333333333333,-0.223586666666667,"183467"
1,15,9,0.85,72.3666666666667,-0.042606666666666,"183467"
1,15,10,1.19333333333333,70.8333333333333,0.269473333333334,"183467"
1,15,11,1.73666666666667,68.9666666666667,0.715086666666667,"183467"
1,15,12,2.20714285714286,67.5714285714286,1.08188571428571,"183467"
1,15,13,2.33333333333333,67.6,1.14554666666667,"183467"
1,15,14,2.25,67.2666666666667,1.13061333333333,"183467"
1,15,15,1.385,68.9,0.53656,"183467"
1,15,16,1.05,70.8666666666667,0.191493333333335,"183467"
1,15,17,1.30333333333333,70.8,0.329986666666668,"183467"
1,15,18,1.765,73.9666666666667,0.298933333333333,"183467"
1,15,19,2.28166666666667,73.5,0.609893333333334,"183467"
1,15,20,2.764,71.76,1.012624,"183467"
1,15,21,2.5625,74.65,0.657919999999999,"183467"
1,16,10,2.17857142857143,70.3571428571429,0.826785714285714,"183467"
1,16,11,1.80833333333333,68.4666666666667,0.79574,"183467"
1,16,12,0.59,64.3666666666667,0.510753333333335,"183467"
1,16,13,0.42,58.0333333333333,0.967606666666668,"183467"
1,16,14,0.68,53.0333333333333,1.53484666666667,"183467"
1,16,15,0.911666666666667,56.0333333333333,1.39764,"183467"
1,16,16,0.905,56.1666666666667,1.38265333333333,"183467"
1,16,17,0.961666666666667,53.8,1.61635333333333,"183467"
1,16,18,1.7962962962963,57.037037037037,1.77466666666667,"183467"
1,16,19,2.46388888888889,63.7777777777778,1.54343333333333,"183467"
1,16,20,1.86333333333333,62.4,1.34750666666667,"183467"
1,16,21,2.55,66,1.397,"183467"
1,16,22,1.54615384615385,65.5,0.914084615384616,"183467"
1,16,23,1.425,63.5666666666667,1.01725333333333,"183467"
1,17,0,1.735,63.5,1.18544,"183467"
1,17,1,2.85,63.8333333333333,1.74096666666667,"183467"
1,17,6,3.7,69,1.741,"183467"
1,17,11,3.45,55,2.8168,"183467"
1,17,12,2.585,53.95,2.45405,"183467"
1,17,13,2.1462962962963,49.5185185185185,2.60616296296296,"183467"
1,17,14,1.62333333333333,47.3666666666667,2.51762,"183467"
1,17,15,1.965,48.8666666666667,2.56735333333333,"183467"
1,17,16,1.75333333333333,51.4666666666667,2.23232,"183467"
1,17,17,2.01666666666667,53.1666666666667,2.22376666666667,"183467"
1,17,18,2.75789473684211,55.5789473684211,2.40423157894737,"183467"
1,17,19,3.22727272727273,61.6363636363636,2.12803636363636,"183467"
1,17,20,3.15,61.4,2.10792,"183467"
1,17,21,2.89,61.8,1.9372,"183467"
1,23,11,3.45,51,3.1616,"183467"
1,23,12,2.75384615384615,48.7692307692308,2.98910769230769,"183467"
1,23,13,3.055,47.4,3.26494,"183467"
1,23,15,2.875,46.9166666666667,3.21228333333333,"183467"
1,28,3,2.56666666666667,68.6666666666667,1.17586666666667,"183467"
1,28,4,1.34333333333333,68.5333333333333,0.546333333333334,"183467"
1,28,5,1.07666666666667,66.5333333333333,0.579000000000001,"183467"
1,28,6,0.745,66.0666666666667,0.445433333333334,"183467"
1,28,7,0.896666666666667,65.8,0.547893333333334,"183467"
1,28,8,0.815,66.6666666666667,0.430393333333333,"183467"
1,28,9,0.868333333333333,64.5333333333333,0.642233333333333,"183467"
1,28,10,1.255,62.3,1.03736,"183467"
1,28,11,1.1,63.3333333333333,0.867066666666666,"183467"
1,28,12,1.46333333333333,65.4,0.879306666666666,"183467"
1,28,13,2.34473684210526,68.3157894736842,1.08982105263158,"183467"
1,28,14,0.276666666666667,69.4333333333333,-0.0901800000000001,"183467"
1,28,15,0.305,69.9666666666667,-0.121306666666667,"183467"
1,28,16,0.848333333333333,67.3666666666667,0.38752,"183467"
1,28,17,1.095,66.7,0.57424,"183467"
1,28,18,1.385,68.5666666666667,0.565293333333334,"183467"
1,28,19,0.686666666666667,69.3,0.136153333333334,"183467"
1,28,20,0.748333333333333,67.4,0.332246666666666,"183467"
1,28,21,0.615,66.5666666666667,0.334213333333333,"183467"
1,28,22,0.438333333333333,65.8333333333333,0.304853333333334,"183467"
1,28,23,0.243103448275862,62.7586206896552,0.467593103448276,"183467"
1,29,0,0.0666666666666667,62.2666666666667,0.417546666666667,"183467"
1,29,1,0.0966666666666667,66.5333333333333,0.06548,"183467"
1,29,2,0.145,68.6,-0.0873399999999993,"183467"
1,29,3,0.085,70.4,-0.273940000000001,"183467"
1,29,4,0.0366666666666667,70.2,-0.282026666666667,"183467"
1,29,5,0.0566666666666667,71.4333333333333,-0.37786,"183467"
1,29,6,0.0333333333333333,69.8666666666667,-0.255039999999999,"183467"
1,29,7,0.025,65.3,0.13424,"183467"
1,29,8,0.123333333333333,63.9333333333333,0.303573333333333,"183467"
1,29,9,0.341666666666667,65.1333333333333,0.314539999999999,"183467"
1,29,10,0.583333333333333,64.7333333333333,0.475653333333333,"183467"
1,29,11,0.491666666666667,65.9,0.327053333333333,"183467"
1,29,12,1.11379310344828,68.4137931034483,0.436358620689655,"183467"
1,29,13,1.06833333333333,69.1333333333333,0.350513333333333,"183467"
1,29,14,1.75,69.0333333333333,0.716326666666666,"183467"
1,29,15,2.03333333333333,69.125,0.856891666666667,"183467"
1,29,16,3.24230769230769,70.0769230769231,1.40833846153846,"183467"
1,29,17,3.19166666666667,69,1.47463333333333,"183467"
1,29,19,1.15555555555556,72.4814814814815,0.107607407407408,"183467"
1,29,20,0.756666666666667,71.9,-0.0512866666666678,"183467"
1,29,21,0.891666666666667,69.4666666666667,0.229206666666667,"183467"
1,29,22,2.35714285714286,69.5357142857143,0.991164285714285,"183467"
1,29,23,3.08333333333333,68.1666666666667,1.4897,"183467"
1,30,1,2.975,69,1.3611,"183467"
1,30,2,2.946875,68.25,1.4110125,"183467"
1,30,3,3.13571428571429,68.4285714285714,1.49457142857143,"183467"
1,30,8,3.37,68.8,1.58532,"183467"
1,30,9,3.22142857142857,68.2857142857143,1.5518,"183467"
1,30,12,1.94473684210526,71.4210526315789,0.612547368421053,"183467"
1,30,13,0.623333333333333,73.3,-0.241833333333333,"183467"
1,30,14,0.215,69.0666666666667,-0.0908866666666661,"183467"
1,30,15,0.556666666666667,66.8,0.283533333333335,"183467"
1,30,16,0.318333333333333,66.1,0.218986666666668,"183467"
1,30,17,0.858333333333333,65.3333333333333,0.568033333333334,"183467"
1,30,18,0.585,66.9,0.289759999999999,"183467"
1,30,19,1.17833333333333,67.3333333333333,0.563313333333334,"183467"
1,30,20,1.205,67.8,0.53706,"183467"
1,30,21,1.62666666666667,68.7,0.680433333333333,"183467"
1,30,22,1.49,69.6666666666667,0.525493333333332,"183467"
1,30,23,1.03,66.2666666666667,0.577533333333333,"183467"
1,31,0,1.53833333333333,66.3,0.841026666666667,"183467"
1,31,1,1.49,66.4666666666667,0.801333333333333,"183467"
1,31,2,2.09827586206897,67.9310344827586,0.993841379310345,"183467"
1,31,3,2.56034482758621,67.2758620689655,1.29244137931035,"183467"
1,31,4,2.12833333333333,66.8,1.10708666666667,"183467"
1,31,5,2.4,68.5,1.1029,"183467"
1,31,6,3.375,68,1.6569,"183467"
1,31,7,4.1,68,2.0368,"183467"
1,31,11,2.452,68.64,1.11808,"183467"
1,31,12,1.17166666666667,67.8,0.519593333333333,"183467"
1,31,13,1.82962962962963,67.2592592592593,0.910977777777779,"183467"
1,31,14,1.86730769230769,66.8461538461538,0.96633076923077,"183467"
1,31,15,2.46034482758621,65.4137931034483,1.40055172413793,"183467"
1,31,16,3.07222222222222,65.2222222222222,1.73768888888889,"183467"
2,1,2,3.17142857142857,71.8571428571429,1.21774285714286,"183467"
2,1,3,3.57142857142857,70.5714285714286,1.53817142857143,"183467"
2,1,5,2.96153846153846,69.6923076923077,1.29436923076923,"183467"
2,1,7,2.705,73.9,0.79724,"183467"
2,1,8,1.33333333333333,76,-0.102533333333333,"183467"
2,1,9,0.365,74.1333333333333,-0.449033333333334,"183467"
2,1,10,0.428333333333333,72.0666666666667,-0.2377,"183467"
2,1,11,0.196666666666667,72.7666666666667,-0.419433333333333,"183467"
2,1,12,0.07,73.3,-0.53178,"183467"
2,1,13,0.332758620689655,72.5172413793103,-0.326620689655172,"183467"
2,1,14,0.47,72.1,-0.218739999999999,"183467"
2,1,15,0.59,68.88,0.121704000000001,"183467"
2,1,16,0.888333333333333,68.8666666666667,0.279180000000001,"183467"
2,1,17,0.903333333333333,69.3,0.249686666666667,"183467"
2,1,18,1.545,70.4666666666667,0.485353333333332,"183467"
2,1,19,2.095,70.3,0.787920000000001,"183467"
2,1,20,1.96,71.1,0.64822,"183467"
2,1,21,1.76666666666667,71.7333333333333,0.49232,"183467"
2,1,22,1.85862068965517,69.1379310344828,0.764227586206896,"183467"
2,1,23,1.59833333333333,67.9,0.734546666666667,"183467"
2,2,0,1.82166666666667,69.2666666666667,0.733766666666667,"183467"
2,2,1,1.43571428571429,68.6428571428571,0.5853,"183467"
2,2,2,1.66666666666667,68.3666666666667,0.730126666666667,"183467"
2,2,3,0.965,67.8666666666667,0.405553333333334,"183467"
2,2,4,0.938333333333333,65.9666666666667,0.555359999999999,"183467"
2,2,5,0.913333333333333,65.8666666666667,0.55088,"183467"
2,2,6,0.816666666666667,68.6333333333333,0.26174,"183467"
2,2,7,1.11666666666667,69.4333333333333,0.34998,"183467"
2,2,8,0.943333333333333,70.8,0.141346666666667,"183467"
2,2,9,0.841666666666667,71.0333333333333,0.0679600000000002,"183467"
2,2,10,0.298333333333333,72.2,-0.317313333333334,"183467"
2,2,11,2.49821428571429,70.7857142857143,0.957335714285714,"183467"
2,2,12,3.7,70.6666666666667,1.59733333333333,"183467"
2,2,13,1.97,71.4666666666667,0.621853333333333,"183467"
2,2,14,0.118333333333333,72.0666666666667,-0.400139999999999,"183467"
2,2,15,0.21,70.8666666666667,-0.248666666666666,"183467"
2,2,16,0.11,70.6666666666667,-0.283826666666667,"183467"
2,2,17,0.408333333333333,68.7333333333333,0.0391533333333332,"183467"
2,2,18,0.776666666666667,68.8666666666667,0.220666666666667,"183467"
2,2,19,0.958333333333333,71.0666666666667,0.12622,"183467"
2,2,20,0.836666666666667,69.8333333333333,0.16878,"183467"
2,2,21,0.978333333333333,67.6,0.435526666666667,"183467"
2,2,22,0.893333333333333,66.5,0.485806666666667,"183467"
2,2,23,0.938333333333333,65.8333333333333,0.566853333333333,"183467"
2,3,0,1.37,66.3,0.752820000000001,"183467"
2,3,1,1.495,66.3,0.818320000000001,"183467"
2,3,2,1.32333333333333,67.8,0.599066666666666,"183467"
2,3,3,1.34833333333333,68.8,0.525966666666667,"183467"
2,3,4,1.69833333333333,69.1666666666667,0.67776,"183467"
2,3,5,1.73809523809524,68,0.799161904761904,"183467"
2,3,6,2.14814814814815,67.7407407407407,1.03637777777778,"183467"
2,3,7,2.75,68,1.3294,"183467"
2,4,1,3.05,70.6,1.26248,"183467"
2,4,2,2.98,69.4666666666667,1.32349333333333,"183467"
2,4,3,3.25,70,1.419,"183467"
2,4,4,3.28333333333333,68,1.60886666666667,"183467"
2,4,5,3.4125,66.375,1.816625,"183467"
2,4,6,3.83,68.8,1.82636,"183467"
2,4,7,3.875,69,1.8327,"183467"
2,4,10,3.31666666666667,64.3333333333333,1.9424,"183467"
2,4,11,3.13666666666667,63,1.96301333333333,"183467"
2,4,12,2.715,60.5,1.95756,"183467"
2,4,16,2.84666666666667,58.8666666666667,2.16734666666667,"183467"
2,4,17,2.63461538461538,60.3461538461538,1.9287,"183467"
2,4,18,3.45,61,2.2996,"183467"
2,4,22,3.8875,66.25,2.0763,"183467"
2,4,23,3.75,67,1.9396,"183467"
2,5,0,4.2,68,2.0892,"183467"
2,5,4,2.56944444444444,73,0.803788888888889,"183467"
2,5,5,2.59565217391304,77.2608695652174,0.450234782608695,"183467"
2,5,6,2.794,77.24,0.555968000000001,"183467"
2,5,7,2.95769230769231,70.1538461538462,1.25256923076923,"183467"
2,5,8,3.3,68.6,1.56588,"183467"
2,5,10,2.63863636363636,72.2272727272727,0.906654545454545,"183467"
2,5,11,2.24333333333333,66.7,1.17596666666667,"183467"
2,5,12,1.79166666666667,60.1333333333333,1.50534,"183467"
2,5,13,1.96481481481481,54.9259259259259,2.04494814814815,"183467"
2,5,14,1.73928571428571,53.6785714285714,2.03429285714286,"183467"
2,5,15,2.7195652173913,52.5217391304348,2.64767826086957,"183467"
2,6,9,3.95,61,2.5616,"183467"
2,6,10,3.425,59,2.4589,"183467"
