"sensor_index","year","month","day","hour","avg_pm","avg_rh","avg_temp","pm2.5_corrected"
183479,2025,8,1,10,2.7115,56.2333333333333,74.0666666666667,2.32351266666667
183479,2025,8,1,11,2.86416666666667,50.6666666666667,77.8333333333333,2.88335666666667
183479,2025,8,1,12,2.97,50.3,78.2333333333333,2.97042
183479,2025,8,1,13,3.61766666666667,48.7333333333333,79.8,3.444844
183479,2025,8,1,14,4.2415,45.6333333333333,82.2333333333333,4.03895266666667
183479,2025,8,1,15,4.28983333333333,46.8,81.2,3.96371266666667
183479,2025,8,1,16,4.7925,46.5333333333333,81.1,4.25009666666667
183479,2025,8,1,17,6.15433333333333,46.2666666666667,81.9666666666667,4.986684
183479,2025,8,1,18,6.45633333333333,46,82.8666666666667,5.16791866666667
183479,2025,8,1,19,8.15016666666667,47.0333333333333,82.8333333333333,5.966414
183479,2025,8,1,20,9.23033333333333,48.4666666666667,80.8333333333333,6.408868
183479,2025,8,1,21,7.682,51,79.3,5.379168
183479,2025,8,1,22,3.23033333333333,52.3666666666667,77.7666666666667,2.928688
183479,2025,8,1,23,2.8785,56.5,75.3333333333333,2.388034
183479,2025,8,2,0,2.5035,61.1,73,1.795014
183479,2025,8,2,1,0.768333333333333,63.7333333333333,71.7333333333333,0.658793333333333
183479,2025,8,2,2,0.7065,65.4333333333333,70.8666666666667,0.479852666666666
183479,2025,8,2,3,0.6755,66.9333333333333,70.3666666666667,0.334308666666667
183479,2025,8,2,4,0.652166666666667,68.1666666666667,69.7333333333333,0.215768666666666
183479,2025,8,2,5,0.615333333333333,69,68.9666666666667,0.124634666666667
183479,2025,8,2,6,0.749833333333333,68.0333333333333,69.6333333333333,0.278439333333334
183479,2025,8,2,7,1.08810344827586,67.4137931034483,69.7931034482759,0.509097241379311
183479,2025,8,2,8,1.75733333333333,67,70.5333333333333,0.895442666666666
183479,2025,8,2,9,1.7225,65.1666666666667,71.6,1.03522333333333
183479,2025,8,2,10,1.58833333333333,63.9666666666667,72.5666666666667,1.06836
183479,2025,8,2,11,1.30716666666667,61.1,73.6666666666667,1.16813533333333
183479,2025,8,2,12,5.25733333333333,60.8,73.8,3.26388266666667
183479,2025,8,2,13,9.82366666666667,57.6666666666667,75.6333333333333,5.92673466666667
183479,2025,8,2,14,11.625,56.4666666666667,76.3333333333333,6.97407333333333
183479,2025,8,2,15,9.28916666666667,52.1666666666667,79.1666666666667,6.12075666666667
183479,2025,8,2,16,11.374,50.2666666666667,80.1666666666667,7.37698933333333
183479,2025,8,2,17,9.05033333333333,49.0333333333333,80.5666666666667,6.26570133333333
183479,2025,8,2,18,15.7661666666667,50.2666666666667,79.4333333333333,9.67848466666667
183479,2025,8,2,19,27.7756666666667,52.8,78.2666666666667,15.7530893333333
183479,2025,8,2,20,21.7395,57.1,75.6666666666667,12.219478
183479,2025,8,2,21,13.8858333333333,59.5666666666667,73.7666666666667,7.89153
183479,2025,8,2,22,6.4585,60.9333333333333,71.8333333333333,3.88180066666667
183479,2025,8,2,23,5.94583333333333,61.0666666666667,71.4333333333333,3.60167
183479,2025,8,3,0,2.52583333333333,60.5666666666667,70.7,1.85269
183479,2025,8,3,1,2.1775,61.6333333333333,69.1666666666667,1.57821666666667
183479,2025,8,3,2,2.67883333333333,64.2666666666667,68.1333333333333,1.613922
183479,2025,8,3,3,2.84733333333333,65.0666666666667,67.6666666666667,1.633256
183479,2025,8,3,4,3.08033333333333,63.9,67.7666666666667,1.85591466666667
183479,2025,8,3,5,3.58283333333333,64.1333333333333,67.5666666666667,2.09911133333333
183479,2025,8,3,6,4.33566666666667,64.4666666666667,67.4666666666667,2.46486266666667
183479,2025,8,3,7,4.67533333333333,64,67.8,2.68307466666667
183479,2025,8,3,8,4.55583333333333,63.2666666666667,68.2,2.68367
183479,2025,8,3,9,3.8865,60.6666666666667,69.4666666666667,2.55705933333333
183479,2025,8,3,10,3.94666666666667,58.1666666666667,70.9,2.80408666666667
183479,2025,8,3,11,4.18483333333333,55.0333333333333,72.6,3.19897933333333
