UTCDateTime,mac_address,current_temp_f,current_humidity,pm2_5_atm_a,pm2_5_atm_b
2025/07/07T05:17:17z,c4:5b:be:e6:ce:64,76,37,21.37,22.64
2025/07/07T05:19:17z,c4:5b:be:e6:ce:64,76,37,18.97,20.41
2025/07/07T05:21:17z,c4:5b:be:e6:ce:64,76,37,14.95,16.21
2025/07/07T05:23:17z,c4:5b:be:e6:ce:64,76,37,11.87,11.45
2025/07/07T05:25:17z,c4:5b:be:e6:ce:64,76,37,12,10.63
2025/07/07T05:27:17z,c4:5b:be:e6:ce:64,76,37,19.82,21.05
2025/07/07T05:29:17z,c4:5b:be:e6:ce:64,76,37,27.61,28.16
2025/07/07T05:31:17z,c4:5b:be:e6:ce:64,76,38,27.45,26.85
2025/07/07T05:33:17z,c4:5b:be:e6:ce:64,76,38,18,18.02
2025/07/07T05:35:17z,c4:5b:be:e6:ce:64,76,38,18.65,15.83
2025/07/07T05:37:17z,c4:5b:be:e6:ce:64,76,38,17.63,15.22
2025/07/07T05:39:17z,c4:5b:be:e6:ce:64,75,38,12.83,13.41
2025/07/07T05:41:17z,c4:5b:be:e6:ce:64,76,38,9.56,10.6
2025/07/07T05:43:17z,c4:5b:be:e6:ce:64,75,38,5.82,5.67
2025/07/07T05:45:17z,c4:5b:be:e6:ce:64,75,38,4.07,4.23
2025/07/07T05:47:17z,c4:5b:be:e6:ce:64,75,38,3.54,3.48
2025/07/07T05:49:17z,c4:5b:be:e6:ce:64,76,38,2.6,2.83
2025/07/07T05:51:17z,c4:5b:be:e6:ce:64,76,38,3.11,3.43
2025/07/07T05:53:17z,c4:5b:be:e6:ce:64,75,38,2.98,3.03
2025/07/07T05:55:17z,c4:5b:be:e6:ce:64,75,38,2.59,2.52
2025/07/07T05:57:17z,c4:5b:be:e6:ce:64,75,38,2.83,3.11
2025/07/07T05:59:17z,c4:5b:be:e6:ce:64,75,39,2.54,2.98
2025/07/07T06:01:17z,c4:5b:be:e6:ce:64,75,39,2.72,3.2
2025/07/07T06:03:17z,c4:5b:be:e6:ce:64,75,39,2.41,2.91
2025/07/07T06:05:17z,c4:5b:be:e6:ce:64,75,39,2.6,3.93
2025/07/07T06:07:17z,c4:5b:be:e6:ce:64,75,39,2.65,3.36
2025/07/07T06:09:17z,c4:5b:be:e6:ce:64,75,39,2.71,3.14
2025/07/07T06:11:17z,c4:5b:be:e6:ce:64,75,39,2.9,3.49
2025/07/07T06:13:17z,c4:5b:be:e6:ce:64,75,40,3.27,3.77
2025/07/07T06:15:17z,c4:5b:be:e6:ce:64,75,39,2.91,3.07
2025/07/07T06:17:17z,c4:5b:be:e6:ce:64,75,39,3.38,3.32
2025/07/07T06:19:17z,c4:5b:be:e6:ce:64,75,40,3.71,3.9
2025/07/07T06:21:18z,c4:5b:be:e6:ce:64,74,40,3.45,4.18
2025/07/07T06:23:18z,c4:5b:be:e6:ce:64,74,40,3.61,3.9
2025/07/07T06:25:18z,c4:5b:be:e6:ce:64,74,40,4.05,4.09
2025/07/07T06:27:18z,c4:5b:be:e6:ce:64,74,40,3.61,3.88
2025/07/07T06:29:18z,c4:5b:be:e6:ce:64,74,41,3.58,3.39
2025/07/07T06:31:18z,c4:5b:be:e6:ce:64,74,41,4.29,4.47
2025/07/07T06:33:18z,c4:5b:be:e6:ce:64,74,40,4.2,4.37
2025/07/07T06:35:18z,c4:5b:be:e6:ce:64,74,41,4.53,5.43
2025/07/07T06:37:18z,c4:5b:be:e6:ce:64,74,41,5.21,6.39
2025/07/07T06:39:18z,c4:5b:be:e6:ce:64,74,41,5.93,7.14
2025/07/07T06:41:18z,c4:5b:be:e6:ce:64,74,41,5.97,6.79
2025/07/07T06:43:18z,c4:5b:be:e6:ce:64,74,41,6.57,6.86
2025/07/07T06:45:18z,c4:5b:be:e6:ce:64,74,41,6.52,6.66
2025/07/07T06:47:18z,c4:5b:be:e6:ce:64,74,41,6.33,6.95
2025/07/07T06:49:18z,c4:5b:be:e6:ce:64,74,41,5.83,7.26
2025/07/07T06:51:18z,c4:5b:be:e6:ce:64,74,41,6.64,7.3
2025/07/07T06:53:18z,c4:5b:be:e6:ce:64,74,41,7.24,8.07
2025/07/07T06:55:18z,c4:5b:be:e6:ce:64,74,41,7.52,7.29
2025/07/07T06:57:18z,c4:5b:be:e6:ce:64,74,41,7.23,7.17
2025/07/07T06:59:18z,c4:5b:be:e6:ce:64,74,41,8.19,7.37
2025/07/07T07:01:18z,c4:5b:be:e6:ce:64,74,41,7.88,8.29
2025/07/07T07:03:18z,c4:5b:be:e6:ce:64,74,41,7.02,7.91
2025/07/07T07:05:18z,c4:5b:be:e6:ce:64,74,42,6.3,7.32
2025/07/07T07:07:18z,c4:5b:be:e6:ce:64,74,42,5.98,6.09
2025/07/07T07:09:18z,c4:5b:be:e6:ce:64,73,42,5.77,6.16
2025/07/07T07:11:18z,c4:5b:be:e6:ce:64,73,42,5.31,6.05
2025/07/07T07:13:18z,c4:5b:be:e6:ce:64,73,43,5.02,5.57
2025/07/07T07:15:18z,c4:5b:be:e6:ce:64,73,42,5.07,5.26
2025/07/07T07:17:18z,c4:5b:be:e6:ce:64,73,42,4.92,5.38
2025/07/07T07:19:18z,c4:5b:be:e6:ce:64,73,43,5.26,4.71
2025/07/07T07:21:18z,c4:5b:be:e6:ce:64,73,43,4.73,5.07
2025/07/07T07:23:18z,c4:5b:be:e6:ce:64,73,43,5,5.14
2025/07/07T07:25:18z,c4:5b:be:e6:ce:64,73,43,3.95,5.15
2025/07/07T07:27:18z,c4:5b:be:e6:ce:64,73,43,4.55,5.24
2025/07/07T07:29:18z,c4:5b:be:e6:ce:64,72,44,4.98,5.42
2025/07/07T07:31:18z,c4:5b:be:e6:ce:64,72,44,4.46,5.03
2025/07/07T07:33:18z,c4:5b:be:e6:ce:64,73,44,4.34,4.98
2025/07/07T07:35:18z,c4:5b:be:e6:ce:64,73,44,5.09,5.25
2025/07/07T07:37:18z,c4:5b:be:e6:ce:64,73,44,6.05,5.43
2025/07/07T07:39:18z,c4:5b:be:e6:ce:64,72,44,6.85,6.11
2025/07/07T07:41:18z,c4:5b:be:e6:ce:64,73,44,6.49,6.39
2025/07/07T07:43:18z,c4:5b:be:e6:ce:64,73,44,5.87,6.34
2025/07/07T07:45:18z,c4:5b:be:e6:ce:64,73,44,5.05,5.79
2025/07/07T07:47:18z,c4:5b:be:e6:ce:64,73,44,5.07,5.98
2025/07/07T07:49:18z,c4:5b:be:e6:ce:64,73,44,5.14,5.47
2025/07/07T07:51:18z,c4:5b:be:e6:ce:64,73,44,5.88,5.71
2025/07/07T07:53:18z,c4:5b:be:e6:ce:64,73,44,5.26,5.69
2025/07/07T07:55:18z,c4:5b:be:e6:ce:64,73,44,5.86,6.61
2025/07/07T07:57:18z,c4:5b:be:e6:ce:64,73,44,5.76,5.69
2025/07/07T07:59:18z,c4:5b:be:e6:ce:64,72,44,6.12,6.12
2025/07/07T08:01:18z,c4:5b:be:e6:ce:64,72,44,6.81,6.34
2025/07/07T08:03:18z,c4:5b:be:e6:ce:64,72,44,5.95,6.37
2025/07/07T08:05:18z,c4:5b:be:e6:ce:64,72,44,6,7.43
2025/07/07T08:07:18z,c4:5b:be:e6:ce:64,72,44,6.34,6.61
2025/07/07T08:09:18z,c4:5b:be:e6:ce:64,72,44,6.45,6.56
2025/07/07T08:11:18z,c4:5b:be:e6:ce:64,72,44,6.33,7.07
2025/07/07T08:13:18z,c4:5b:be:e6:ce:64,72,44,5.81,6.84
2025/07/07T08:15:18z,c4:5b:be:e6:ce:64,72,44,6.38,6.03
2025/07/07T08:17:18z,c4:5b:be:e6:ce:64,72,44,6.04,7
2025/07/07T08:19:18z,c4:5b:be:e6:ce:64,72,44,5.74,6.25
2025/07/07T08:21:19z,c4:5b:be:e6:ce:64,72,44,6.17,5.73
2025/07/07T08:23:19z,c4:5b:be:e6:ce:64,72,45,5.96,5.97
2025/07/07T08:25:19z,c4:5b:be:e6:ce:64,72,45,5.76,5.49
2025/07/07T08:27:19z,c4:5b:be:e6:ce:64,72,45,5.12,6.23
2025/07/07T08:29:19z,c4:5b:be:e6:ce:64,72,45,5.44,5.8
2025/07/07T08:31:19z,c4:5b:be:e6:ce:64,72,45,6,5.29
2025/07/07T08:33:19z,c4:5b:be:e6:ce:64,71,45,5.56,5.93
2025/07/07T08:35:19z,c4:5b:be:e6:ce:64,71,45,4.75,4.66
2025/07/07T08:37:19z,c4:5b:be:e6:ce:64,72,45,5.19,5.66
2025/07/07T08:39:19z,c4:5b:be:e6:ce:64,72,45,5.15,5.28
2025/07/07T08:41:19z,c4:5b:be:e6:ce:64,71,45,5.32,5.68
2025/07/07T08:43:19z,c4:5b:be:e6:ce:64,71,46,4.64,5.04
2025/07/07T08:45:19z,c4:5b:be:e6:ce:64,71,46,4.81,6.1
2025/07/07T08:47:19z,c4:5b:be:e6:ce:64,71,46,5.48,5.83
2025/07/07T08:49:19z,c4:5b:be:e6:ce:64,71,46,5.33,5.72
2025/07/07T08:51:19z,c4:5b:be:e6:ce:64,71,46,5.36,5.93
2025/07/07T08:53:19z,c4:5b:be:e6:ce:64,71,46,4.74,5.45
2025/07/07T08:55:19z,c4:5b:be:e6:ce:64,71,47,5,5.26
2025/07/07T08:57:19z,c4:5b:be:e6:ce:64,71,46,5.14,5.57
2025/07/07T08:59:19z,c4:5b:be:e6:ce:64,71,47,5.22,5.56
2025/07/07T09:01:19z,c4:5b:be:e6:ce:64,71,47,5.27,5.21
2025/07/07T09:03:19z,c4:5b:be:e6:ce:64,70,47,5.32,5.1
2025/07/07T09:05:19z,c4:5b:be:e6:ce:64,71,47,4.91,5.31
2025/07/07T09:07:19z,c4:5b:be:e6:ce:64,71,47,5.22,5.34
2025/07/07T09:09:19z,c4:5b:be:e6:ce:64,71,47,4.69,5.9
2025/07/07T09:11:19z,c4:5b:be:e6:ce:64,71,47,5.53,4.83
2025/07/07T09:13:19z,c4:5b:be:e6:ce:64,70,47,4.65,5.16
2025/07/07T09:15:19z,c4:5b:be:e6:ce:64,70,47,5.17,4.67
2025/07/07T09:17:19z,c4:5b:be:e6:ce:64,70,47,5.75,4.55
2025/07/07T09:19:19z,c4:5b:be:e6:ce:64,70,47,4.81,5.2
2025/07/07T09:21:19z,c4:5b:be:e6:ce:64,70,48,4.84,5.22
2025/07/07T09:23:19z,c4:5b:be:e6:ce:64,70,48,5.02,5.37
2025/07/07T09:25:19z,c4:5b:be:e6:ce:64,70,48,4.45,4.59
2025/07/07T09:27:19z,c4:5b:be:e6:ce:64,70,48,4.9,5.07
2025/07/07T09:29:19z,c4:5b:be:e6:ce:64,70,48,7,7.51
2025/07/07T09:31:19z,c4:5b:be:e6:ce:64,70,48,11.27,12.65
2025/07/07T09:33:19z,c4:5b:be:e6:ce:64,70,48,15.41,15.76
2025/07/07T09:35:19z,c4:5b:be:e6:ce:64,70,48,13.6,14.86
2025/07/07T09:37:19z,c4:5b:be:e6:ce:64,70,48,10.98,11.04
2025/07/07T09:39:19z,c4:5b:be:e6:ce:64,70,48,8.9,10
2025/07/07T09:41:19z,c4:5b:be:e6:ce:64,70,48,7.59,8.36
2025/07/07T09:43:19z,c4:5b:be:e6:ce:64,70,48,8.16,8.88
2025/07/07T09:45:19z,c4:5b:be:e6:ce:64,70,48,6.62,8.11
2025/07/07T09:47:19z,c4:5b:be:e6:ce:64,70,49,7.97,8.53
2025/07/07T09:49:19z,c4:5b:be:e6:ce:64,69,49,7.66,8.41
2025/07/07T09:51:19z,c4:5b:be:e6:ce:64,69,49,7.37,7.37
2025/07/07T09:53:19z,c4:5b:be:e6:ce:64,69,49,7.61,8.12
2025/07/07T09:55:19z,c4:5b:be:e6:ce:64,70,49,7.83,6.91
2025/07/07T09:57:19z,c4:5b:be:e6:ce:64,69,49,7.09,7.05
2025/07/07T09:59:19z,c4:5b:be:e6:ce:64,69,50,6.62,7.24
2025/07/07T10:01:19z,c4:5b:be:e6:ce:64,70,49,6.85,6.86
2025/07/07T10:03:19z,c4:5b:be:e6:ce:64,70,49,6.29,6.27
2025/07/07T10:05:19z,c4:5b:be:e6:ce:64,69,49,6.12,6.76
2025/07/07T10:07:19z,c4:5b:be:e6:ce:64,69,49,6.35,6.57
2025/07/07T10:09:19z,c4:5b:be:e6:ce:64,69,49,6.74,6.64
2025/07/07T10:11:19z,c4:5b:be:e6:ce:64,69,49,5.27,5.15
2025/07/07T10:13:19z,c4:5b:be:e6:ce:64,69,49,5.34,5.81
2025/07/07T10:15:19z,c4:5b:be:e6:ce:64,69,49,5.32,4.83
2025/07/07T10:17:19z,c4:5b:be:e6:ce:64,69,49,5.45,4.87
2025/07/07T10:19:19z,c4:5b:be:e6:ce:64,69,50,5.63,5.2
2025/07/07T10:21:20z,c4:5b:be:e6:ce:64,69,49,5.67,5.49
2025/07/07T10:23:20z,c4:5b:be:e6:ce:64,69,50,5.18,5.41
2025/07/07T10:25:20z,c4:5b:be:e6:ce:64,69,50,5.39,5.23
2025/07/07T10:27:20z,c4:5b:be:e6:ce:64,69,50,5.6,5.03
2025/07/07T10:29:20z,c4:5b:be:e6:ce:64,68,51,4.45,4.54
2025/07/07T10:31:20z,c4:5b:be:e6:ce:64,69,50,5.12,4.76
2025/07/07T10:33:20z,c4:5b:be:e6:ce:64,69,50,4.71,5.07
2025/07/07T10:35:20z,c4:5b:be:e6:ce:64,69,50,4.59,4.89
2025/07/07T10:37:20z,c4:5b:be:e6:ce:64,69,50,5.19,5.14
2025/07/07T10:39:20z,c4:5b:be:e6:ce:64,68,50,4.37,4.58
2025/07/07T10:41:20z,c4:5b:be:e6:ce:64,68,51,4.58,5.02
2025/07/07T10:43:20z,c4:5b:be:e6:ce:64,68,51,4.58,5.14
2025/07/07T10:45:20z,c4:5b:be:e6:ce:64,68,51,4.04,3.7
2025/07/07T10:47:20z,c4:5b:be:e6:ce:64,68,52,4.57,4.45
2025/07/07T10:49:20z,c4:5b:be:e6:ce:64,68,52,4.49,4.54
2025/07/07T10:51:20z,c4:5b:be:e6:ce:64,68,52,4.44,4.21
2025/07/07T10:53:20z,c4:5b:be:e6:ce:64,68,51,4.74,4.91
2025/07/07T10:55:20z,c4:5b:be:e6:ce:64,68,52,4.73,5.44
2025/07/07T10:57:20z,c4:5b:be:e6:ce:64,68,52,4.86,4.64
2025/07/07T10:59:20z,c4:5b:be:e6:ce:64,68,52,4.88,4.6
2025/07/07T11:01:20z,c4:5b:be:e6:ce:64,68,51,4.53,4.24
2025/07/07T11:03:20z,c4:5b:be:e6:ce:64,68,52,4.6,5.17
2025/07/07T11:05:20z,c4:5b:be:e6:ce:64,68,52,4.33,5.54
2025/07/07T11:07:20z,c4:5b:be:e6:ce:64,68,52,5.1,4.05
2025/07/07T11:09:20z,c4:5b:be:e6:ce:64,67,52,4.78,4.93
2025/07/07T11:11:20z,c4:5b:be:e6:ce:64,67,53,4.75,4.28
2025/07/07T11:13:20z,c4:5b:be:e6:ce:64,67,52,4.76,4.4
2025/07/07T11:15:20z,c4:5b:be:e6:ce:64,67,53,5.22,4.21
2025/07/07T11:17:20z,c4:5b:be:e6:ce:64,67,53,4.49,5.05
2025/07/07T11:19:20z,c4:5b:be:e6:ce:64,67,52,4.6,4.47
2025/07/07T11:21:20z,c4:5b:be:e6:ce:64,67,52,4.33,5.58
2025/07/07T11:23:20z,c4:5b:be:e6:ce:64,67,52,4.78,7.57
2025/07/07T11:25:20z,c4:5b:be:e6:ce:64,67,52,4.76,4.63
2025/07/07T11:27:20z,c4:5b:be:e6:ce:64,67,52,4.22,4.14
2025/07/07T11:29:20z,c4:5b:be:e6:ce:64,67,52,5.02,4.68
2025/07/07T11:31:20z,c4:5b:be:e6:ce:64,67,53,5.08,4.97
2025/07/07T11:33:20z,c4:5b:be:e6:ce:64,67,53,5.11,5.03
2025/07/07T11:35:20z,c4:5b:be:e6:ce:64,66,53,4.67,4.59
2025/07/07T11:37:20z,c4:5b:be:e6:ce:64,67,54,4.87,4.21
2025/07/07T11:39:20z,c4:5b:be:e6:ce:64,67,53,4.56,4.29
2025/07/07T11:41:20z,c4:5b:be:e6:ce:64,67,54,4.36,4.69
2025/07/07T11:43:20z,c4:5b:be:e6:ce:64,67,54,4.46,4.63
2025/07/07T11:45:20z,c4:5b:be:e6:ce:64,67,53,3.98,3.79
2025/07/07T11:47:20z,c4:5b:be:e6:ce:64,67,54,4.63,4.33
2025/07/07T11:49:20z,c4:5b:be:e6:ce:64,67,53,4.2,4.2
2025/07/07T11:51:20z,c4:5b:be:e6:ce:64,67,53,4.41,3.9
2025/07/07T11:53:20z,c4:5b:be:e6:ce:64,67,53,4.28,4.33
2025/07/07T11:55:20z,c4:5b:be:e6:ce:64,66,53,4.24,4.25
2025/07/07T11:57:20z,c4:5b:be:e6:ce:64,66,53,4.62,4.98
2025/07/07T11:59:20z,c4:5b:be:e6:ce:64,66,54,4.15,4.1
2025/07/07T12:01:20z,c4:5b:be:e6:ce:64,66,54,4.4,4.83
2025/07/07T12:03:20z,c4:5b:be:e6:ce:64,66,54,9.73,10.79
2025/07/07T12:05:20z,c4:5b:be:e6:ce:64,66,54,10.03,10.79
2025/07/07T12:07:20z,c4:5b:be:e6:ce:64,66,54,7.05,7.2
2025/07/07T12:09:20z,c4:5b:be:e6:ce:64,66,54,6.47,7.22
2025/07/07T12:11:20z,c4:5b:be:e6:ce:64,66,54,8.69,8.59
2025/07/07T12:13:20z,c4:5b:be:e6:ce:64,66,54,9.54,10.2
2025/07/07T12:15:20z,c4:5b:be:e6:ce:64,66,54,9.2,10.44
2025/07/07T12:17:20z,c4:5b:be:e6:ce:64,66,54,16.76,15.59
2025/07/07T12:19:20z,c4:5b:be:e6:ce:64,66,54,34.05,33.8
2025/07/07T12:21:20z,c4:5b:be:e6:ce:64,66,54,32.4,31.49
2025/07/07T12:23:20z,c4:5b:be:e6:ce:64,66,55,33.91,34.26
2025/07/07T12:25:20z,c4:5b:be:e6:ce:64,66,55,29.81,31.62
2025/07/07T12:27:20z,c4:5b:be:e6:ce:64,66,55,28.68,28.85
2025/07/07T12:29:20z,c4:5b:be:e6:ce:64,66,54,22.62,23.73
2025/07/07T12:31:20z,c4:5b:be:e6:ce:64,66,54,23.96,22.45
2025/07/07T12:33:20z,c4:5b:be:e6:ce:64,66,54,21.71,21.95
2025/07/07T12:35:20z,c4:5b:be:e6:ce:64,66,54,20.91,21.79
2025/07/07T12:37:20z,c4:5b:be:e6:ce:64,66,55,16.79,19.49
2025/07/07T12:39:20z,c4:5b:be:e6:ce:64,66,55,16.77,14.93
2025/07/07T12:41:20z,c4:5b:be:e6:ce:64,66,55,14.35,14.6
2025/07/07T12:43:20z,c4:5b:be:e6:ce:64,66,54,12.64,12.74
2025/07/07T12:45:20z,c4:5b:be:e6:ce:64,66,54,11.91,12.66
2025/07/07T12:47:20z,c4:5b:be:e6:ce:64,66,55,9.16,9.39
2025/07/07T12:49:20z,c4:5b:be:e6:ce:64,66,55,7.87,8.53
2025/07/07T12:51:20z,c4:5b:be:e6:ce:64,66,55,7.6,7.77
2025/07/07T12:53:20z,c4:5b:be:e6:ce:64,66,54,6.47,7.34
2025/07/07T12:55:20z,c4:5b:be:e6:ce:64,66,54,6.33,6.08
2025/07/07T12:57:20z,c4:5b:be:e6:ce:64,66,54,6.39,6.23
2025/07/07T12:59:20z,c4:5b:be:e6:ce:64,66,54,5.66,5.56
2025/07/07T13:01:20z,c4:5b:be:e6:ce:64,66,54,5.79,5.78
2025/07/07T13:03:20z,c4:5b:be:e6:ce:64,66,54,5.88,6.31
2025/07/07T13:05:20z,c4:5b:be:e6:ce:64,66,54,6.19,6.27
2025/07/07T13:07:20z,c4:5b:be:e6:ce:64,66,55,5.73,5.23
2025/07/07T13:09:20z,c4:5b:be:e6:ce:64,66,55,4.72,4.88
2025/07/07T13:11:20z,c4:5b:be:e6:ce:64,66,54,6.11,5.68
2025/07/07T13:13:20z,c4:5b:be:e6:ce:64,67,54,5.4,5.5
2025/07/07T13:15:20z,c4:5b:be:e6:ce:64,67,54,5.6,5.64
2025/07/07T13:17:20z,c4:5b:be:e6:ce:64,66,55,5.33,5.89
2025/07/07T13:19:20z,c4:5b:be:e6:ce:64,66,55,5.45,5.53
2025/07/07T13:21:21z,c4:5b:be:e6:ce:64,66,55,5.25,5.93
2025/07/07T13:23:21z,c4:5b:be:e6:ce:64,66,55,5.19,5.98
2025/07/07T13:25:21z,c4:5b:be:e6:ce:64,67,55,5.93,5.81
2025/07/07T13:27:21z,c4:5b:be:e6:ce:64,67,54,5.17,5.07
2025/07/07T13:29:21z,c4:5b:be:e6:ce:64,67,54,5.5,5.53
2025/07/07T13:31:21z,c4:5b:be:e6:ce:64,67,53,5.12,5.83
2025/07/07T13:33:21z,c4:5b:be:e6:ce:64,68,53,5.89,5.72
2025/07/07T13:35:21z,c4:5b:be:e6:ce:64,68,53,5.98,5.5
2025/07/07T13:37:21z,c4:5b:be:e6:ce:64,68,53,6.1,5.93
2025/07/07T13:39:21z,c4:5b:be:e6:ce:64,68,53,5.62,5.84
2025/07/07T13:41:21z,c4:5b:be:e6:ce:64,68,53,5.57,5.64
2025/07/07T13:43:21z,c4:5b:be:e6:ce:64,68,54,6.21,5.03
2025/07/07T13:45:21z,c4:5b:be:e6:ce:64,67,54,6.19,6.32
2025/07/07T13:47:21z,c4:5b:be:e6:ce:64,68,54,6.51,5.98
2025/07/07T13:49:21z,c4:5b:be:e6:ce:64,68,54,6.45,5.22
2025/07/07T13:51:21z,c4:5b:be:e6:ce:64,69,54,5.02,5.21
2025/07/07T13:53:21z,c4:5b:be:e6:ce:64,69,54,5.41,5.82
2025/07/07T13:55:21z,c4:5b:be:e6:ce:64,69,54,8.2,7.25
2025/07/07T13:57:21z,c4:5b:be:e6:ce:64,69,54,5.88,6.19
2025/07/07T13:59:21z,c4:5b:be:e6:ce:64,69,53,5.13,4.53
2025/07/07T14:01:21z,c4:5b:be:e6:ce:64,69,53,4.9,4.38
2025/07/07T14:03:21z,c4:5b:be:e6:ce:64,70,53,3.97,4.16
2025/07/07T14:05:21z,c4:5b:be:e6:ce:64,70,53,3.3,4.58
2025/07/07T14:07:21z,c4:5b:be:e6:ce:64,70,53,3.77,3.47
2025/07/07T14:09:21z,c4:5b:be:e6:ce:64,70,53,3.16,3.07
2025/07/07T14:11:21z,c4:5b:be:e6:ce:64,70,52,2.05,2.41
2025/07/07T14:13:21z,c4:5b:be:e6:ce:64,70,52,1.95,2.53
2025/07/07T14:15:21z,c4:5b:be:e6:ce:64,71,52,2,3.31
2025/07/07T14:17:21z,c4:5b:be:e6:ce:64,71,52,2.32,2.95
2025/07/07T14:19:21z,c4:5b:be:e6:ce:64,71,51,2.24,3.23
2025/07/07T14:21:21z,c4:5b:be:e6:ce:64,72,51,2.63,3.11
2025/07/07T14:23:21z,c4:5b:be:e6:ce:64,72,51,1.93,2.78
2025/07/07T14:25:21z,c4:5b:be:e6:ce:64,72,51,2.29,2.3
2025/07/07T14:27:21z,c4:5b:be:e6:ce:64,72,50,1.58,2.43
2025/07/07T14:29:21z,c4:5b:be:e6:ce:64,72,50,2.51,2.02
2025/07/07T14:31:21z,c4:5b:be:e6:ce:64,72,50,1.93,2.26
2025/07/07T14:33:21z,c4:5b:be:e6:ce:64,72,49,2.19,2.51
2025/07/07T14:35:21z,c4:5b:be:e6:ce:64,72,49,2.52,2.54
2025/07/07T14:37:21z,c4:5b:be:e6:ce:64,73,49,1.96,2.24
2025/07/07T14:39:21z,c4:5b:be:e6:ce:64,73,49,2.02,2.31
2025/07/07T14:41:21z,c4:5b:be:e6:ce:64,73,49,2.91,3.02
2025/07/07T14:43:21z,c4:5b:be:e6:ce:64,72,49,2.67,2.53
2025/07/07T14:45:21z,c4:5b:be:e6:ce:64,72,49,2.51,1.93
2025/07/07T14:47:21z,c4:5b:be:e6:ce:64,73,48,2.91,3.1
2025/07/07T14:49:21z,c4:5b:be:e6:ce:64,73,49,2.51,1.98
2025/07/07T14:51:21z,c4:5b:be:e6:ce:64,73,48,2.2,2.51
2025/07/07T14:53:21z,c4:5b:be:e6:ce:64,73,48,2.38,2.88
2025/07/07T14:55:21z,c4:5b:be:e6:ce:64,74,48,2.62,2.42
2025/07/07T14:57:21z,c4:5b:be:e6:ce:64,74,47,2.27,2.34
2025/07/07T14:59:21z,c4:5b:be:e6:ce:64,74,46,2.63,2.67
2025/07/07T15:01:21z,c4:5b:be:e6:ce:64,75,46,2.67,3.18
2025/07/07T15:03:21z,c4:5b:be:e6:ce:64,74,46,2.86,2.45
2025/07/07T15:05:21z,c4:5b:be:e6:ce:64,75,45,2,2.67
2025/07/07T15:07:21z,c4:5b:be:e6:ce:64,76,45,2.73,2.72
2025/07/07T15:09:21z,c4:5b:be:e6:ce:64,75,45,2.71,2.2
2025/07/07T15:11:21z,c4:5b:be:e6:ce:64,76,45,2.39,2.38
2025/07/07T15:13:21z,c4:5b:be:e6:ce:64,76,44,2.66,3.21
2025/07/07T15:15:21z,c4:5b:be:e6:ce:64,76,44,2.68,2.57
2025/07/07T15:17:21z,c4:5b:be:e6:ce:64,77,43,1.97,2.36
2025/07/07T15:19:21z,c4:5b:be:e6:ce:64,77,43,2.59,2.58
2025/07/07T15:21:22z,c4:5b:be:e6:ce:64,77,43,2.33,2.59
2025/07/07T15:23:22z,c4:5b:be:e6:ce:64,77,42,1.83,2.09
2025/07/07T15:25:22z,c4:5b:be:e6:ce:64,76,43,1.61,2.34
2025/07/07T15:27:22z,c4:5b:be:e6:ce:64,77,43,1.86,2.3
2025/07/07T15:29:22z,c4:5b:be:e6:ce:64,77,42,1.78,2.55
2025/07/07T15:31:22z,c4:5b:be:e6:ce:64,77,42,1.65,1.66
2025/07/07T15:33:22z,c4:5b:be:e6:ce:64,78,42,1.84,2.42
2025/07/07T15:35:22z,c4:5b:be:e6:ce:64,78,41,1.48,1.9
2025/07/07T15:37:22z,c4:5b:be:e6:ce:64,77,41,2.22,2.21
2025/07/07T15:39:22z,c4:5b:be:e6:ce:64,78,41,1.81,2.17
2025/07/07T15:41:22z,c4:5b:be:e6:ce:64,79,40,2.62,2.41
2025/07/07T15:43:22z,c4:5b:be:e6:ce:64,79,40,2.18,2.72
2025/07/07T15:45:22z,c4:5b:be:e6:ce:64,78,40,2.41,2.04
2025/07/07T15:47:22z,c4:5b:be:e6:ce:64,79,40,2.36,2.58
2025/07/07T15:49:22z,c4:5b:be:e6:ce:64,79,40,1.8,2.17
2025/07/07T15:51:22z,c4:5b:be:e6:ce:64,79,40,1.9,2.1
2025/07/07T15:53:22z,c4:5b:be:e6:ce:64,79,40,2.76,2.23
2025/07/07T15:55:22z,c4:5b:be:e6:ce:64,79,39,2.13,1.96
2025/07/07T15:57:22z,c4:5b:be:e6:ce:64,79,39,1.65,2.02
2025/07/07T15:59:22z,c4:5b:be:e6:ce:64,80,39,1.72,2.14
2025/07/07T16:01:22z,c4:5b:be:e6:ce:64,80,38,1.83,1.41
2025/07/07T16:03:22z,c4:5b:be:e6:ce:64,80,38,1.39,2.35
2025/07/07T16:05:22z,c4:5b:be:e6:ce:64,80,38,2.07,1.73
2025/07/07T16:07:22z,c4:5b:be:e6:ce:64,80,38,1.89,2.12
2025/07/07T16:09:22z,c4:5b:be:e6:ce:64,80,38,1.92,2.02
2025/07/07T16:11:22z,c4:5b:be:e6:ce:64,81,38,1.86,2.07
2025/07/07T16:13:22z,c4:5b:be:e6:ce:64,81,38,1.74,2.34
2025/07/07T16:15:22z,c4:5b:be:e6:ce:64,81,38,2,2.58
2025/07/07T16:17:22z,c4:5b:be:e6:ce:64,82,37,1.29,1.19
2025/07/07T16:19:22z,c4:5b:be:e6:ce:64,82,37,1.92,2.16
