"month","day","hour","avg_pm","avg_rh","pm2.5_corrected","sensor_index"
8,3,9,3.32166666666667,50.3333333333333,3.15182,"167029"
8,3,10,3.045,44.5,3.50968,"167029"
8,3,11,3.20666666666667,42.2,3.79265333333333,"167029"
8,3,12,3.45833333333333,39.4,4.16588666666667,"167029"
8,3,13,3.61333333333333,37.9,4.37640666666667,"167029"
8,3,14,3.18333333333333,31.4333333333333,4.70851333333333,"167029"
8,3,15,1.715,29.0666666666667,4.14311333333333,"167029"
8,3,16,1.905,28.2,4.31738,"167029"
8,3,17,2.76,28.6666666666667,4.72517333333333,"167029"
8,3,18,3.855,32.9333333333333,4.93116666666667,"167029"
8,3,19,25.5566666666667,43.6666666666667,15.3776266666667,"167029"
8,3,20,34.2516666666667,49.2,19.4568333333333,"167029"
8,3,21,31.5616666666667,54.6333333333333,17.57892,"167029"
8,3,22,16.801724137931,57.5172413793103,9.59611724137931,"167029"
8,3,23,10.77,58.1333333333333,6.38238666666667,"167029"
8,4,0,15.2,59.2333333333333,8.60888666666667,"167029"
8,4,1,12.6283333333333,58.2666666666667,7.34466,"167029"
8,4,2,12.8766666666667,57.9,7.50639333333333,"167029"
8,4,3,8.19833333333333,59.2,4.94288666666667,"167029"
8,4,4,7.13333333333333,59.2333333333333,4.38195333333333,"167029"
8,4,5,6.99666666666667,58.8666666666667,4.34194666666667,"167029"
8,4,6,7.80333333333333,57.9666666666667,4.84222,"167029"
8,4,7,10.625,57.1333333333333,6.39260666666667,"167029"
8,4,8,11.9083333333333,54.1333333333333,7.32367333333333,"167029"
8,4,9,11.4566666666667,52.1,7.26227333333333,"167029"
8,4,10,17.4566666666667,45.4666666666667,10.9780666666667,"167029"
8,4,11,35.4966666666667,41.7666666666667,20.7499666666667,"167029"
8,4,12,49.3466666666667,36.6666666666667,28.4469866666667,"167029"
8,4,13,43.3633333333333,36.0333333333333,25.3663133333333,"167029"
8,4,14,34.4983333333333,38.8,20.4825666666667,"167029"
8,4,15,31.4516666666667,34.8,19.2309133333333,"167029"
8,4,16,29.4966666666667,33.6666666666667,18.3041866666667,"167029"
8,4,17,25.8066666666667,36.1333333333333,16.158,"167029"
8,4,18,18.135,40.5666666666667,11.7558933333333,"167029"
8,4,19,10.645,47.5666666666667,7.22773333333333,"167029"
8,4,20,9.22833333333333,52.0666666666667,6.0975,"167029"
8,4,21,8.68333333333333,54.9,5.56768666666667,"167029"
8,4,22,9.42666666666667,55.5666666666667,5.89972666666667,"167029"
8,4,23,9.30166666666667,56.9666666666667,5.71354666666667,"167029"
8,5,0,7.96333333333333,58.3333333333333,4.89445333333333,"167029"
8,5,1,8.78666666666667,57.7666666666667,5.37472666666667,"167029"
8,5,2,9.42166666666667,58.5333333333333,5.64138,"167029"
8,5,3,9.26333333333333,59,5.51818666666667,"167029"
8,5,4,8.165,58.7,4.96852,"167029"
8,5,5,8.34,59.6,4.98264,"167029"
8,5,6,8.2,59.9666666666667,4.87767333333333,"167029"
8,5,7,7.52666666666667,55.9333333333333,4.87252,"167029"
8,5,8,4.41,47.8,3.94048,"167029"
8,5,9,3.32,40.6333333333333,3.98708666666667,"167029"
8,5,10,6.97,35.1333333333333,6.37378666666667,"167029"
8,5,11,6.67833333333333,31.1666666666667,6.56288,"167029"
8,5,12,5.36666666666667,29.4666666666667,6.02210666666667,"167029"
8,5,13,6.83333333333333,28.5,6.87396666666667,"167029"
8,5,14,9.06833333333333,29.6,7.95028666666667,"167029"
8,5,15,5.785,27.8333333333333,6.38210666666667,"167029"
8,5,16,3.845,27.4,5.4029,"167029"
8,5,17,3.11166666666667,30.1333333333333,4.78302,"167029"
8,5,18,3.185,36.7333333333333,4.25252666666667,"167029"
8,5,19,2.835,42.5666666666667,3.56629333333333,"167029"
8,5,20,2.80833333333333,44.9333333333333,3.34831333333333,"167029"
8,5,21,2.18666666666667,52,2.41341333333333,"167029"
8,5,22,1.75833333333333,52.9666666666667,2.10564,"167029"
8,5,23,1.74166666666667,53.0333333333333,2.09116,"167029"
8,6,0,1.90166666666667,52.5333333333333,2.2181,"167029"
8,6,1,1.94666666666667,56.2,1.92561333333333,"167029"
8,6,2,2.26,63.5,1.46054,"167029"
8,6,3,2.31833333333333,65.9,1.28422666666667,"167029"
8,6,4,3.56833333333333,66.3,1.90474666666667,"167029"
8,6,5,4.475,65.6,2.44018,"167029"
8,6,6,3.95689655172414,63.6551724137931,2.33633793103448,"167029"
8,6,7,3.85,68.2333333333333,1.88568666666667,"167029"
8,6,8,2.97333333333333,69.8666666666667,1.28552,"167029"
8,6,9,2.80833333333333,69.9333333333333,1.19331333333333,"167029"
8,6,10,2.71333333333333,67.1333333333333,1.38489333333333,"167029"
8,6,11,1.505,68.1,0.6684,"167029"
8,6,12,0.61,67.1333333333333,0.282746666666666,"167029"
8,6,13,0.286666666666667,58.8666666666667,0.825906666666667,"167029"
8,6,14,0.8,57.3,1.22994,"167029"
8,6,15,1.38666666666667,61.4666666666667,1.17818666666667,"167029"
8,6,16,0.946666666666667,49.8,1.95329333333333,"167029"
8,6,17,1.23833333333333,40.6666666666667,2.89342,"167029"
8,6,18,0.953333333333333,44.1,2.44812666666667,"167029"
8,6,19,1.055,48.6333333333333,2.11062666666667,"167029"
8,6,20,0.92,52.0333333333333,1.74680666666667,"167029"
8,6,21,1.36,56.1666666666667,1.62107333333333,"167029"
8,6,22,1.38833333333333,60,1.30548666666667,"167029"
8,6,23,1.18333333333333,63.8,0.870506666666667,"167029"
8,7,0,1.235,64.8333333333333,0.808506666666667,"167029"
8,7,1,1.28166666666667,62.1,1.06857333333333,"167029"
8,7,2,1.775,62,1.3357,"167029"
8,7,3,2.28666666666667,62.9333333333333,1.52336,"167029"
8,7,4,2.10666666666667,62.8,1.44053333333333,"167029"
8,7,5,2.55,59.9333333333333,1.91994666666667,"167029"
8,7,6,1.20166666666667,57.3333333333333,1.43754,"167029"
8,7,7,1.01166666666667,53.2333333333333,1.6914,"167029"
8,7,8,0.871666666666667,49.5333333333333,1.93698,"167029"
8,7,9,1.60166666666667,48.3333333333333,2.42294,"167029"
8,7,10,2.32166666666667,48.9333333333333,2.7485,"167029"
8,7,11,2.32,51.5,2.52638,"167029"
8,7,12,1.83333333333333,44.0666666666667,2.91212,"167029"
8,7,13,1.92166666666667,35.8333333333333,3.66812,"167029"
8,7,14,2.29833333333333,37.1333333333333,3.75343333333333,"167029"
8,7,15,2.96666666666667,32.9333333333333,4.46568,"167029"
8,7,16,3.01166666666667,31.5,4.61281333333333,"167029"
8,7,17,2.61833333333333,35.1666666666667,4.09064,"167029"
8,7,18,3.15166666666667,36.6333333333333,4.24368,"167029"
8,7,19,3.31,40,4.03644,"167029"
8,7,20,3.81666666666667,41.7666666666667,4.14964666666667,"167029"
8,7,21,4.41166666666667,46.1666666666667,4.08214666666667,"167029"
8,7,22,6.46333333333333,52.3333333333333,4.62565333333333,"167029"
8,7,23,7.76166666666667,56.8666666666667,4.91520666666667,"167029"
8,8,0,6.78333333333333,59.8,4.14970666666667,"167029"
8,8,1,7.74166666666667,62.9,4.38465333333333,"167029"
8,8,2,7.64666666666667,64.6,4.18833333333333,"167029"
8,8,3,7.455,65.7666666666667,3.98733333333333,"167029"
8,8,4,7.33333333333333,67.0666666666667,3.81152,"167029"
8,8,5,9,68,4.6044,"167029"
8,8,6,11.6428571428571,66.8928571428571,6.08469285714286,"167029"
8,8,7,8.46666666666667,60.4666666666667,4.97430666666667,"167029"
8,8,8,6.01666666666667,50.9333333333333,4.51228,"167029"
8,8,9,4.27,40.6333333333333,4.48488666666667,"167029"
8,8,10,4.53833333333333,37.0333333333333,4.93581333333333,"167029"
8,8,11,3.34,32.3,4.7159,"167029"
8,8,12,3.22666666666667,30.3666666666667,4.82316666666667,"167029"
8,8,13,2.90166666666667,28.3,4.83101333333333,"167029"
8,8,14,2.33833333333333,28.2333333333333,4.54157333333333,"167029"
8,8,15,1.99333333333333,26.1,4.54468666666667,"167029"
8,8,16,1.64166666666667,26.3666666666667,4.33742666666667,"167029"
8,8,17,1.975,28.9666666666667,4.28797333333333,"167029"
8,8,18,2.10833333333333,31.0666666666667,4.17682,"167029"
8,8,19,3.02333333333333,35.2333333333333,4.29711333333333,"167029"
8,8,20,3.955,38.0666666666667,4.54107333333333,"167029"
8,8,21,4.69,41.4666666666667,4.63313333333333,"167029"
8,8,22,3.535,42.8333333333333,3.91010666666667,"167029"
8,8,23,3.695,44.8,3.82442,"167029"
8,9,0,4.39333333333333,49.7333333333333,3.76509333333333,"167029"
8,9,1,4.55,53.2333333333333,3.54548666666667,"167029"
8,9,2,5.39666666666667,54.9333333333333,3.8426,"167029"
8,9,3,5.31,57.1666666666667,3.60467333333333,"167029"
8,9,4,4.97333333333333,59.8666666666667,3.19552,"167029"
8,9,5,6.00833333333333,60.9333333333333,3.64591333333333,"167029"
8,9,6,6.35,61.4,3.78472,"167029"
8,9,7,6.5,53.8666666666667,4.51269333333333,"167029"
8,9,8,5.405,44,4.78942,"167029"
8,9,9,3.97,39.3,4.44262,"167029"
8,9,10,3.89833333333333,36.2,4.67228666666667,"167029"
8,9,11,3.13666666666667,33.1666666666667,4.53464666666667,"167029"
8,9,12,5.50166666666667,31.2666666666667,5.93768666666667,"167029"
8,9,13,3.78,30.6666666666667,5.08725333333333,"167029"
8,9,14,2.77,28.4666666666667,4.74765333333333,"167029"
8,9,15,6.71333333333333,27.4,6.90590666666667,"167029"
8,9,16,5.77333333333333,28.1,6.35300666666667,"167029"
8,9,17,5.98833333333333,29.3666666666667,6.35648,"167029"
8,9,18,4.81,32.4666666666667,5.47181333333333,"167029"
8,9,19,4.40666666666667,36.0333333333333,4.95302,"167029"
8,9,20,4.27333333333333,39.4666666666667,4.5872,"167029"
8,9,21,4.23166666666667,41.2666666666667,4.41020666666667,"167029"
8,9,22,4.15333333333333,44.8333333333333,4.06171333333333,"167029"
8,9,23,4.64666666666667,47.8333333333333,4.06162,"167029"
8,10,0,5.13666666666667,49.9,4.14023333333333,"167029"
8,10,1,6.53333333333333,51.6666666666667,4.7198,"167029"
8,10,2,19.945,52.7333333333333,11.6555666666667,"167029"
8,10,3,28.8566666666667,54.8333333333333,16.14426,"167029"
8,10,4,22.2327586206897,57.0344827586207,12.4835931034483,"167029"
8,10,5,14.285,58.5666666666667,8.18689333333333,"167029"
8,10,6,7.135,59.7,4.3426,"167029"
8,10,7,6.93833333333333,53.8666666666667,4.74238,"167029"
8,10,8,7.06166666666667,42.6666666666667,5.77244666666667,"167029"
8,10,9,7.695,36.7666666666667,6.61289333333333,"167029"
8,10,10,7.655,38.5,6.44252,"167029"
8,10,11,8.145,36.9333333333333,6.83432666666667,"167029"
8,10,12,8.16,35.5,6.96574,"167029"
8,10,13,7.82833333333333,32.9,7.01606666666667,"167029"
8,10,14,6.46,31.1,6.45422,"167029"
8,10,15,4.33833333333333,30.9333333333333,5.35683333333333,"167029"
8,10,16,2.795,29.5,4.67168,"167029"
8,10,17,1.14166666666667,28.4,3.90015333333333,"167029"
8,10,18,2.79,30.6666666666667,4.56849333333333,"167029"
8,10,19,4.23,33.4666666666667,5.08169333333333,"167029"
8,10,20,4.75166666666667,35.3,5.19701333333333,"167029"
8,10,21,6.86333333333333,38.9,5.99320666666667,"167029"
8,10,22,8.765,40.2333333333333,6.87474666666667,"167029"
8,10,23,7.35333333333333,43.6666666666667,5.83908,"167029"
8,12,0,7.33,46.2666666666667,5.60273333333333,"167029"
8,12,1,8.31833333333333,50.4333333333333,5.76145333333333,"167029"
8,12,2,8.95,53.1666666666667,5.85683333333333,"167029"
8,12,3,8.975,54.7666666666667,5.73201333333333,"167029"
8,12,4,9.06666666666667,54.9333333333333,5.76568,"167029"
8,12,5,9.54833333333333,57.1,5.83130666666667,"167029"
8,12,6,10.5766666666667,58.1,6.28395333333333,"167029"
8,12,7,10.99,50.8333333333333,7.12692666666667,"167029"
8,12,8,3.095,45.5666666666667,3.44393333333333,"167029"
8,12,9,2.815,44.2,3.41502,"167029"
8,12,10,2.83,39.9666666666667,3.78779333333333,"167029"
8,12,11,3.27666666666667,33.8666666666667,4.54766666666667,"167029"
8,12,12,2.49166666666667,31.2666666666667,4.36044666666667,"167029"
8,12,13,1.6,27.2666666666667,4.23801333333333,"167029"
8,12,14,0.87,24.5,4.09398,"167029"
8,12,15,0.473333333333333,22.8333333333333,4.02979333333333,"167029"
8,12,16,0.5,22.1666666666667,4.10123333333333,"167029"
8,12,17,0.53,22.2,4.11408,"167029"
8,12,18,0.686666666666667,23.6,4.07549333333333,"167029"
8,12,19,0.965,26.1333333333333,4.00296666666667,"167029"
8,12,20,1.505,29.4666666666667,3.99859333333333,"167029"
8,12,21,3.00166666666667,33.8333333333333,4.40644,"167029"
8,12,22,6.54833333333333,37.2333333333333,5.97181333333333,"167029"
8,12,23,23.515,40.9,14.54628,"167029"
8,13,0,29.0483333333333,45.5333333333333,17.0463533333333,"167029"
8,13,1,19.2783333333333,50.3,11.5159866666667,"167029"
8,13,2,13.895,54.3666666666667,8.34457333333333,"167029"
8,13,3,9.56333333333333,56.8,5.86502666666667,"167029"
8,13,4,5.87666666666667,57,3.91597333333333,"167029"
8,13,5,4.35333333333333,57.9,3.04016666666667,"167029"
8,13,6,4.56333333333333,58.9666666666667,3.05826,"167029"
8,13,7,4.9,58.3666666666667,3.28639333333333,"167029"
8,13,8,4.50166666666667,56.3666666666667,3.25006666666667,"167029"
8,13,9,3.775,55.1333333333333,2.97560666666667,"167029"
8,13,10,3.12166666666667,50.1666666666667,3.06138666666667,"167029"
8,13,11,1.845,42.5333333333333,3.05040666666667,"167029"
8,13,12,0.79,35.3666666666667,3.11535333333333,"167029"
8,13,13,0.311666666666667,32.6,3.10319333333333,"167029"
8,13,14,0.095,31.1333333333333,3.11608666666667,"167029"
8,13,15,0.0966666666666667,31.1,3.11983333333333,"167029"
8,13,16,0.186666666666667,33.3666666666667,2.97160666666667,"167029"
8,13,17,0.118333333333333,36.5,2.66570666666667,"167029"
8,13,18,0.116666666666667,43.7333333333333,2.04132,"167029"
8,13,19,0.0733333333333333,48.6333333333333,1.59623333333333,"167029"
8,13,20,0.07,50.9,1.3991,"167029"
8,13,21,0.216666666666667,53.1666666666667,1.28056666666667,"167029"
8,13,22,0.24,52.5,1.35026,"167029"
8,13,23,0.385,53.8,1.31418,"167029"
8,14,0,0.56,55.2,1.2852,"167029"
8,14,1,0.401666666666667,56.1666666666667,1.11890666666667,"167029"
8,14,2,0.653333333333333,56.7333333333333,1.20193333333333,"167029"
8,14,3,1.065,55.5333333333333,1.52108666666667,"167029"
8,14,4,1.33,54.5333333333333,1.74614666666667,"167029"
8,14,5,1.455,54.6,1.8059,"167029"
8,14,6,2.29166666666667,55,2.20983333333333,"167029"
8,14,7,3.27,54.8333333333333,2.73684666666667,"167029"
8,14,8,3.74333333333333,54.5666666666667,3.00786,"167029"
8,14,9,3.74333333333333,50.5333333333333,3.35553333333333,"167029"
8,14,10,3.09166666666667,45.0333333333333,3.48816,"167029"
8,14,11,2.645,36.6333333333333,3.97818666666667,"167029"
8,14,12,2.42,31.7,4.28554,"167029"
8,14,13,2.08666666666667,29.4666666666667,4.30338666666667,"167029"
8,14,14,2.20833333333333,26.5333333333333,4.61999333333333,"167029"
8,14,15,2.29333333333333,26.6,4.65878666666667,"167029"
8,14,16,2.55833333333333,25.6,4.88384666666667,"167029"
8,14,17,2.6,28,4.6988,"167029"
8,14,18,2.01833333333333,38.6,3.48028666666667,"167029"
8,14,19,1.21166666666667,48.1666666666667,2.23294666666667,"167029"
8,14,20,0.565,52.1666666666667,1.54929333333333,"167029"
8,14,21,0.943333333333333,66.0333333333333,0.552233333333334,"167029"
8,14,22,0.833333333333333,71.7666666666667,0.000379999999999825,"167029"
8,14,23,0.97,72.1,0.043260000000001,"167029"
8,15,0,1.645,72.0333333333333,0.402706666666667,"167029"
8,15,1,1.22333333333333,70.8333333333333,0.285193333333334,"167029"
8,15,2,0.763333333333333,70.9666666666667,0.0326599999999999,"167029"
8,15,3,0.931666666666667,70.5,0.161093333333334,"167029"
8,15,4,0.955,71.0333333333333,0.127346666666667,"167029"
8,15,5,0.951666666666667,71.4666666666667,0.0882466666666666,"167029"
8,15,6,0.401666666666667,71.0333333333333,-0.162599999999999,"167029"
8,15,7,0.728333333333333,69.3,0.157986666666667,"167029"
8,15,8,0.045,69.3,-0.20008,"167029"
8,15,9,0.00166666666666667,66.9,-0.015906666666667,"167029"
8,15,10,0.00333333333333333,63.6666666666667,0.26368,"167029"
8,15,11,0.00833333333333333,62.1333333333333,0.398473333333333,"167029"
8,15,12,0.0283333333333333,65.7333333333333,0.0986333333333329,"167029"
8,15,13,0.301666666666667,62,0.563673333333333,"167029"
8,15,14,0.185,62.6666666666667,0.445073333333333,"167029"
8,15,15,0.0966666666666667,63.8,0.301093333333333,"167029"
8,15,16,0.25,68.6333333333333,-0.0351933333333339,"167029"
8,15,17,0.08,67.6333333333333,-0.0380733333333341,"167029"
8,15,18,0.00666666666666667,68.8666666666667,-0.182813333333333,"167029"
8,15,19,0.0883333333333333,70.9333333333333,-0.318166666666666,"167029"
8,15,20,0.513333333333333,72.2666666666667,-0.2104,"167029"
8,15,21,0.02,73.8,-0.60108,"167029"
8,15,22,0.0383333333333333,73.3333333333333,-0.551246666666666,"167029"
8,15,23,0,73.3,-0.56846,"167029"
8,16,0,0.4,73.9333333333333,-0.413453333333334,"167029"
8,16,1,1.43,72.0333333333333,0.290046666666667,"167029"
8,16,2,1.465,70.7,0.42332,"167029"
8,16,3,1.39,70.2333333333333,0.424246666666667,"167029"
8,16,4,2.02333333333333,70.3333333333333,0.747493333333334,"167029"
8,16,5,2.33333333333333,68.7,1.05072666666667,"167029"
8,16,6,2.17166666666667,68.8666666666667,0.951646666666667,"167029"
8,16,7,1.98,65.3,1.15866,"167029"
8,16,8,1.92666666666667,58.9,1.68239333333333,"167029"
8,16,9,1.95666666666667,54.9,2.04291333333333,"167029"
8,16,10,1.785,49.8,2.39258,"167029"
8,16,11,1.01333333333333,43.4333333333333,2.53703333333333,"167029"
8,16,12,1.21833333333333,42.7,2.70766666666667,"167029"
8,16,13,1.47,41.8,2.91712,"167029"
8,16,14,1.525,55.5666666666667,1.75925333333333,"167029"
8,16,15,0.563333333333333,42.4,2.39030666666667,"167029"
8,16,16,0.743333333333333,48.8666666666667,1.9272,"167029"
8,16,17,1.12666666666667,51.8333333333333,1.87234,"167029"
8,16,18,1.26166666666667,51.6,1.96319333333333,"167029"
8,16,19,1.555,54.3666666666667,1.87841333333333,"167029"
8,16,20,1.885,57.6,1.77262,"167029"
8,16,21,2.31833333333333,59.1333333333333,1.86751333333333,"167029"
8,16,22,2.68833333333333,60.5333333333333,1.94071333333333,"167029"
8,16,23,2.105,60.0666666666667,1.67527333333333,"167029"
8,17,0,3.255,61.0666666666667,2.19167333333333,"167029"
8,17,1,2.23666666666667,62.2,1.56037333333333,"167029"
8,17,2,2.25833333333333,62.1666666666667,1.5746,"167029"
8,17,3,2.165,62.0666666666667,1.53431333333333,"167029"
8,17,4,2.32333333333333,61.5,1.66612666666667,"167029"
8,17,5,2.09,61.5333333333333,1.54098666666667,"167029"
8,17,6,2.25833333333333,62.3666666666667,1.55736,"167029"
8,17,7,2.19666666666667,60.2,1.71181333333333,"167029"
8,17,8,2.06,54.2666666666667,2.15165333333333,"167029"
8,17,9,1.93333333333333,45.9333333333333,2.80361333333333,"167029"
8,17,10,1.82333333333333,41.8666666666667,3.09652,"167029"
8,17,11,1.81,40.4666666666667,3.21021333333333,"167029"
8,17,12,1.305,35.1666666666667,3.40245333333333,"167029"
8,17,13,1.405,36.3,3.35716,"167029"
8,17,14,1.355,39.4666666666667,3.05799333333333,"167029"
8,17,15,1.11166666666667,31.9,3.58273333333333,"167029"
8,17,16,1.21166666666667,33.1,3.53169333333333,"167029"
8,17,17,1.02166666666667,34.1666666666667,3.34018666666667,"167029"
8,17,18,1.18333333333333,37.1666666666667,3.1663,"167029"
8,17,19,1.35833333333333,40.8333333333333,2.94193333333333,"167029"
8,17,20,1.42833333333333,44.7,2.64530666666667,"167029"
8,17,21,1.57166666666667,47.9333333333333,2.4417,"167029"
8,17,22,2.32,51.2,2.55224,"167029"
8,17,23,3.52241379310345,51.1379310344828,3.18765517241379,"167029"
8,18,0,4.28166666666667,52.2666666666667,3.48820666666667,"167029"
8,18,1,4.58,55.7,3.34858,"167029"
8,18,2,4.55666666666667,57.1333333333333,3.2128,"167029"
8,18,3,4.24333333333333,59.6333333333333,2.83311333333333,"167029"
8,18,4,4.28833333333333,61,2.73888666666667,"167029"
8,18,5,4.36833333333333,61.1,2.77218666666667,"167029"
8,18,6,5.99666666666667,60.9666666666667,3.63692666666667,"167029"
8,18,7,4.5,58.7666666666667,3.04231333333333,"167029"
8,18,8,4.92,53.9,3.6819,"167029"
8,18,9,4.04166666666667,45.8,3.91987333333333,"167029"
8,18,10,2.985,38.7,3.9782,"167029"
8,18,11,2.23833333333333,31.7333333333333,4.18747333333333,"167029"
8,18,12,1.60333333333333,26.1333333333333,4.33745333333333,"167029"
8,18,13,1.85333333333333,26.7666666666667,4.41386,"167029"
8,18,14,1.71,27.5,4.27554,"167029"
8,18,15,1.64,27.9333333333333,4.20150666666667,"167029"
8,18,16,2.05333333333333,30.1,4.23132666666667,"167029"
8,18,17,2.39833333333333,32.6666666666667,4.19086,"167029"
8,18,18,2.72833333333333,36,4.07644666666667,"167029"
8,18,19,2.91,41.1333333333333,3.72914666666667,"167029"
8,18,20,3.265,45.4,3.54738,"167029"
8,18,21,3.16833333333333,48.2333333333333,3.25249333333333,"167029"
8,18,22,3.33166666666667,50.7,3.12545333333333,"167029"
8,18,23,4.125,52.6666666666667,3.37163333333333,"167029"
8,19,0,4.73666666666667,56.2333333333333,3.3847,"167029"
8,19,1,4.98833333333333,58.6666666666667,3.30682,"167029"
8,19,2,5.715,59.2333333333333,3.63874666666667,"167029"
8,19,3,6.94333333333333,60.3333333333333,4.18757333333333,"167029"
8,19,4,8.24166666666667,61.8666666666667,4.73572666666667,"167029"
8,19,5,7.195,62.9333333333333,4.09532666666667,"167029"
8,19,6,7.14166666666667,64.5333333333333,3.92946,"167029"
8,19,7,6.63666666666667,57.0333333333333,4.31134,"167029"
8,19,8,4.78666666666667,46.4666666666667,4.25278666666667,"167029"
8,19,9,3.19833333333333,39.6333333333333,4.00953333333333,"167029"
8,19,10,2.14666666666667,34,3.94405333333333,"167029"
8,19,11,2.32,30.8666666666667,4.30497333333333,"167029"
8,19,12,2.575,28.2,4.66846,"167029"
8,19,13,2.14333333333333,25.5666666666667,4.66926,"167029"
8,19,14,2.18,29.0666666666667,4.38677333333333,"167029"
8,19,15,2.65666666666667,33.8666666666667,4.22278666666667,"167029"
8,19,16,1.945,38.9333333333333,3.41312666666667,"167029"
8,19,17,2.60166666666667,42.9333333333333,3.41242,"167029"
8,19,18,3.57666666666667,45.4666666666667,3.70494666666667,"167029"
8,19,19,4.00333333333333,46.4666666666667,3.84232,"167029"
8,19,20,4.32,49.2666666666667,3.76689333333333,"167029"
8,19,21,4.395,52.1333333333333,3.55908666666667,"167029"
8,19,22,4.56,56.2333333333333,3.29212666666667,"167029"
8,19,23,4.695,58,3.21058,"167029"
8,20,0,4.97666666666667,60.4,3.15129333333333,"167029"
8,20,1,6.15833333333333,61.3333333333333,3.69003333333333,"167029"
8,20,2,7.06166666666667,63.1333333333333,4.00822,"167029"
8,20,3,7.19333333333333,61.6333333333333,4.20651333333333,"167029"
8,20,4,5.51,61.9,3.30146,"167029"
8,20,5,5.26166666666667,61.4666666666667,3.20868666666667,"167029"
8,20,6,3.49666666666667,58.6333333333333,2.52806,"167029"
8,20,7,1.89833333333333,51.2,2.33128666666667,"167029"
8,20,8,1.86333333333333,47.7,2.61464666666667,"167029"
8,20,9,1.87166666666667,46.1333333333333,2.75406,"167029"
8,20,10,1.30833333333333,37.6,3.19444666666667,"167029"
8,20,11,1.35666666666667,30.2666666666667,3.85190666666667,"167029"
8,20,12,1.695,27,4.31078,"167029"
8,20,13,2.07931034482759,25.4137931034483,4.64888965517241,"167029"
8,20,14,2.2,27.0344827586207,4.5724275862069,"167029"
