UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/10/12T00:01:18z,c4:5b:be:e7:8:a0,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,66,65,54,1000.03,0.03,8984,-56,40701,0.38,0.59,0.59,0.38,0.59,0.59,2,2,340.18,97.61,6.80,0.02,0.00,0.00,0.34,0.61,0.69,0.34,0.61,0.69,3,3,285.41,76.68,7.51,0.36,0.25,0.00,67.85
2025/10/12T00:03:17z,c4:5b:be:e7:8:a0,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,66,66,54,999.97,0.03,8984,-62,40821,0.47,0.81,1.05,0.47,0.81,1.05,3,3,312.61,88.51,6.37,0.59,0.37,0.17,0.76,1.14,1.49,0.76,1.14,1.49,5,5,282.56,83.61,8.59,0.95,0.49,0.00,68.05
2025/10/12T00:05:17z,c4:5b:be:e7:8:a0,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,66,65,54,999.98,0.03,8984,-54,40941,0.57,0.92,0.98,0.57,0.92,0.98,4,4,311.10,88.73,4.62,0.58,0.23,0.00,0.66,1.14,1.68,0.66,1.14,1.68,5,5,289.12,81.11,10.09,1.07,0.89,0.20,66.43
2025/10/12T00:07:17z,c4:5b:be:e7:8:a0,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,66,65,54,1000.02,0.03,8984,-56,41061,1.21,1.57,1.91,1.21,1.57,1.91,7,7,363.41,103.76,8.48,1.10,0.52,0.17,0.42,0.84,0.84,0.42,0.84,0.84,4,4,291.74,78.28,7.21,0.72,0.00,0.00,66.12
2025/10/12T00:09:17z,c4:5b:be:e7:8:a0,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,66,53,1000.06,0.03,8984,-59,41181,0.68,1.09,1.39,0.68,1.09,1.39,5,5,327.79,94.39,8.58,0.44,0.44,0.26,0.74,0.95,1.19,0.74,0.95,1.19,4,4,284.12,74.74,7.38,0.64,0.24,0.24,66.98
2025/10/12T00:11:17z,c4:5b:be:e7:8:a0,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,66,66,54,999.99,0.03,8984,-60,41301,1.00,1.04,1.79,1.00,1.04,1.79,4,4,369.43,104.32,6.61,0.84,0.75,0.75,0.66,0.93,1.15,0.66,0.93,1.15,4,4,273.20,76.59,7.88,0.46,0.46,0.29,67.18
2025/10/12T00:13:17z,c4:5b:be:e7:8:a0,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,66,53,1000.04,0.03,8984,-59,41421,1.42,1.93,2.05,1.42,1.93,2.05,8,8,398.44,113.08,9.41,0.56,0.24,0.24,0.30,0.65,0.82,0.30,0.65,0.82,3,3,299.53,81.74,8.19,1.12,0.30,0.09,68.94
2025/10/12T00:15:17z,c4:5b:be:e7:8:a0,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,66,53,1000.06,0.03,8984,-58,41541,1.44,2.05,2.05,1.44,2.05,2.05,9,9,410.75,118.14,10.64,0.41,0.00,0.00,0.73,0.84,1.02,0.73,0.84,1.02,3,3,293.30,82.68,7.75,0.43,0.43,0.18,70.69
2025/10/12T00:17:17z,c4:5b:be:e7:8:a0,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,66,66,54,1000.06,0.03,9240,-57,41661,1.25,1.32,1.77,1.25,1.32,1.77,5,5,351.47,100.56,7.25,0.95,0.53,0.09,0.44,0.56,0.56,0.44,0.56,0.56,2,2,300.81,82.78,8.39,0.37,0.00,0.00,68.11
2025/10/12T00:19:17z,c4:5b:be:e7:8:a0,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,66,65,54,1000.13,0.03,8984,-59,41781,1.12,1.52,1.64,1.10,1.52,1.64,6,6,378.10,106.69,6.12,0.22,0.22,0.12,0.70,1.12,1.55,0.70,1.12,1.55,5,5,299.75,81.77,8.02,1.83,0.53,0.53,66.46
