UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/09/03T00:00:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,87,43,61,1002.12,0.01,9240,-67,201401,16.98,22.68,24.09,16.98,22.68,24.09,74,74,2868.84,847.65,127.02,6.61,1.98,0.82,16.28,21.78,22.71,16.28,21.78,22.71,72,72,2868.41,843.59,150.24,6.48,1.38,0.79,78.83
2025/09/03T00:02:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,43,61,1002.15,0.01,9240,-64,201521,17.21,23.16,24.07,17.21,23.16,24.07,75,75,2915.59,867.07,141.93,4.40,1.07,0.66,16.26,23.02,24.81,16.26,23.02,24.81,74,74,2905.89,847.30,162.67,12.51,2.33,1.35,79.51
2025/09/03T00:04:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,44,61,1002.20,0.01,9240,-64,201641,16.55,22.34,24.16,16.55,22.34,24.16,73,73,2858.07,834.31,145.21,4.28,2.43,1.16,16.26,21.60,22.42,16.26,21.60,22.42,71,71,2866.11,833.58,141.12,6.39,1.05,0.25,83.74
2025/09/03T00:06:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,44,60,1002.19,0.01,9072,-67,201761,16.77,23.20,24.32,16.77,23.20,24.32,75,75,2863.29,842.75,137.29,8.25,0.88,0.59,16.37,20.97,21.56,16.37,20.97,21.56,70,70,2883.66,841.29,152.75,2.97,0.78,0.31,84.79
2025/09/03T00:08:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,87,44,62,1002.17,0.01,8816,-68,201881,16.69,23.46,24.54,16.69,23.46,24.54,75,75,2930.85,866.95,135.39,7.31,1.44,0.49,16.36,22.73,23.20,16.36,22.73,23.20,74,74,2939.79,853.82,163.46,8.50,0.93,0.32,82.80
2025/09/03T00:10:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,44,61,1002.19,0.01,9240,-67,202001,16.35,22.91,24.61,16.35,22.91,24.61,74,74,2941.37,858.28,147.19,5.70,2.54,1.26,16.52,22.31,23.24,16.52,22.31,23.24,73,73,2904.00,849.34,135.28,11.83,1.19,0.52,76.89
2025/09/03T00:12:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,44,61,1002.18,0.01,8984,-68,202121,16.32,23.88,25.86,16.32,23.88,25.86,76,76,2882.14,841.64,155.79,10.38,3.02,1.02,16.25,21.61,22.46,16.25,21.61,22.46,71,71,2850.61,840.78,150.64,6.47,1.51,0.88,76.18
2025/09/03T00:14:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,44,62,1002.17,0.01,8984,-66,202241,17.00,22.92,24.28,17.00,22.92,24.28,74,74,2870.20,855.37,136.93,4.77,2.10,0.33,15.89,21.26,21.86,15.89,21.26,21.86,71,71,2830.11,829.12,145.82,5.00,0.93,0.21,77.20
2025/09/03T00:16:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,44,61,1002.12,0.01,8984,-67,202361,15.95,21.76,23.26,15.95,21.76,23.26,72,72,2773.55,827.83,126.34,5.74,1.55,1.31,15.52,20.27,20.62,15.52,20.27,20.62,69,69,2750.25,805.68,132.46,6.11,0.70,0.21,76.75
2025/09/03T00:18:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,44,61,1002.05,0.01,8984,-67,202481,17.37,23.84,25.02,17.37,23.84,25.02,76,76,2952.63,877.89,144.00,3.77,1.84,1.14,16.56,22.97,23.97,16.56,22.97,23.97,74,74,2920.37,861.19,164.37,8.59,1.39,0.56,84.66
2025/09/03T00:20:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,44,61,1001.94,0.01,8984,-66,202601,17.05,22.64,24.19,17.05,22.64,24.19,74,74,2966.07,865.97,128.83,3.76,2.17,0.76,17.87,23.85,26.35,17.87,23.85,26.35,76,76,3105.10,913.97,175.03,10.07,3.88,0.78,77.80
2025/09/03T00:22:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,87,43,62,1002.01,0.02,8984,-66,202721,16.67,22.33,23.86,16.67,22.33,23.86,73,73,2956.32,855.89,130.95,5.26,2.40,1.00,17.82,23.91,24.93,17.75,23.91,24.93,76,76,3066.95,900.91,163.79,9.19,1.37,0.46,74.96
2025/09/03T00:24:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,87,44,62,1001.94,0.02,8984,-65,202841,17.24,22.76,23.37,17.24,22.76,23.37,74,74,2896.07,859.56,131.08,3.81,0.68,0.08,16.77,21.04,21.88,16.77,21.04,21.88,70,70,2982.00,858.32,130.00,4.42,1.60,0.35,76.18
2025/09/03T00:26:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,87,43,62,1001.95,0.01,9240,-66,202961,16.39,23.25,24.41,16.39,23.25,24.41,75,75,2906.36,851.86,143.14,7.00,1.62,1.00,17.46,21.95,23.36,17.46,21.95,23.36,72,72,2986.27,878.14,153.05,3.98,2.12,0.44,80.59
2025/09/03T00:28:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,44,61,1001.87,0.01,9240,-64,203081,16.87,23.04,24.95,16.87,23.04,24.95,75,75,2944.91,870.76,136.04,7.02,2.60,1.71,17.97,23.69,24.15,17.97,23.69,24.15,76,76,3042.61,899.53,165.73,6.98,0.54,0.37,86.97
2025/09/03T00:30:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,44,61,1001.88,0.01,8984,-65,203201,17.38,23.78,24.91,17.38,23.78,24.91,76,76,2953.66,878.55,147.03,5.90,1.72,0.86,17.31,23.36,25.05,17.31,23.36,25.05,75,75,3035.69,887.34,155.21,10.43,2.64,1.12,81.27
2025/09/03T00:32:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,87,44,62,1001.81,0.02,9240,-67,203321,17.51,23.41,25.07,17.51,23.41,25.07,75,75,2973.56,872.68,129.39,6.68,2.37,0.85,16.98,22.24,23.67,16.98,22.24,23.67,73,73,2975.69,861.07,153.90,7.64,2.02,0.93,77.18
2025/09/03T00:34:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,87,44,62,1001.83,0.01,8984,-67,203441,16.90,23.80,25.22,16.88,23.80,25.22,76,76,3031.53,883.22,137.93,6.81,2.07,1.10,17.39,23.40,24.28,17.39,23.40,24.28,75,75,3052.32,894.07,155.44,7.23,1.53,0.46,77.03
2025/09/03T00:36:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,44,61,1001.81,0.02,9240,-64,203561,16.62,23.09,24.30,16.62,23.09,24.30,75,75,2881.93,848.93,144.54,7.23,1.43,0.84,16.84,24.86,26.10,16.69,24.64,26.10,78,78,3056.90,881.52,168.97,15.50,1.98,0.72,82.50
2025/09/03T00:38:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,86,45,62,1001.83,0.02,9240,-67,203681,17.61,25.16,27.19,17.61,25.16,27.19,79,79,3094.95,918.11,152.42,9.12,3.18,0.82,17.22,23.97,25.50,17.22,23.97,25.50,76,76,3094.45,895.24,160.62,8.69,2.90,1.81,81.36
2025/09/03T00:40:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,45,61,1001.76,0.01,9240,-66,203801,17.64,25.68,26.93,17.64,25.68,26.93,80,80,3106.58,923.69,144.24,10.24,1.76,0.53,17.54,23.58,24.25,17.54,23.58,24.25,76,76,3081.05,901.23,157.82,5.77,0.96,0.42,79.69
2025/09/03T00:42:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,84,46,61,1001.79,0.01,8984,-66,203921,17.49,25.00,26.39,17.49,25.00,26.39,79,79,2973.36,883.53,155.12,7.37,1.69,0.71,17.79,24.18,25.07,17.71,24.14,25.07,77,77,3028.07,908.29,165.46,8.20,0.66,0.25,87.69
2025/09/03T00:44:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,45,61,1001.80,0.01,8984,-65,204041,17.70,25.53,26.37,17.70,25.51,26.37,80,80,3035.58,913.16,153.23,10.21,1.28,0.58,16.93,22.80,23.69,16.86,22.78,23.69,74,74,2940.41,862.75,149.86,7.24,1.32,0.41,82.59
2025/09/03T00:46:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,45,61,1001.79,0.01,9240,-67,204161,18.49,23.88,25.23,18.49,23.88,25.23,76,76,3002.11,898.04,135.19,3.49,1.77,0.84,16.73,24.34,25.37,16.73,24.34,25.37,77,77,3018.00,870.07,171.53,11.78,2.31,0.85,82.28
2025/09/03T00:48:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,45,61,1001.82,0.01,9240,-68,204281,17.86,24.32,25.68,17.86,24.32,25.68,77,77,3018.92,892.41,159.08,3.81,1.97,0.66,17.77,25.53,26.77,17.68,25.42,26.77,80,80,3151.16,919.68,178.81,11.04,2.00,0.79,79.68
2025/09/03T00:50:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,45,61,1001.81,0.02,8984,-66,204401,18.36,23.46,24.07,18.22,23.46,24.07,75,75,3017.59,894.24,131.36,3.41,0.85,0.41,16.68,22.82,23.36,16.68,22.82,23.36,74,74,2999.68,859.11,151.71,4.46,0.86,0.41,78.50
2025/09/03T00:52:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,45,61,1001.86,0.02,9240,-67,204521,17.12,24.00,24.77,17.12,24.00,24.77,77,77,3006.96,889.93,152.64,5.07,1.27,0.00,17.21,23.43,23.84,17.21,23.43,23.84,75,75,3035.69,866.07,160.93,8.95,0.60,0.12,78.18
2025/09/03T00:54:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,46,62,1001.81,0.02,8984,-65,204641,16.77,23.26,24.33,16.77,23.26,24.33,75,75,2918.84,855.54,136.04,6.28,1.84,0.18,17.02,24.95,26.16,17.02,24.95,26.16,79,79,3062.79,888.31,179.00,11.88,1.79,0.93,76.41
2025/09/03T00:56:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,45,61,1001.83,0.02,8984,-67,204761,17.89,23.75,24.46,17.89,23.75,24.46,76,76,3006.11,892.49,139.82,5.02,0.93,0.23,16.79,23.77,24.46,16.79,23.77,24.46,76,76,2993.25,859.64,170.18,6.57,1.14,0.23,77.91
2025/09/03T00:58:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,84,46,61,1001.81,0.02,8984,-65,204881,17.91,24.57,25.84,17.91,24.57,25.84,78,78,3022.14,886.97,144.14,7.74,1.38,0.59,15.93,23.98,24.89,15.93,23.98,24.89,77,77,2976.95,851.44,154.95,12.07,1.39,0.05,79.93
2025/09/03T01:00:33z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,85,46,62,1001.82,0.02,8984,-65,205001,17.35,25.02,26.26,17.35,25.02,26.26,79,79,2994.11,881.61,157.19,8.39,1.51,0.47,18.08,24.02,25.31,18.08,24.02,25.31,77,77,3078.10,894.75,157.90,7.20,2.02,0.64,75.51
