UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/08/15T00:01:06z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,89,28,52,999.97,0.01,8984,-61,2519328,2.39,3.27,3.46,2.39,3.27,3.46,14,14,560.57,161.61,18.80,0.84,0.45,0.00,1.68,2.42,2.63,1.68,2.42,2.63,10,10,579.05,166.85,21.24,0.64,0.20,0.20,98.97
2025/08/15T00:03:06z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,89,29,53,999.95,0.01,8984,-66,2519448,2.52,3.39,4.02,2.52,3.39,4.02,14,14,562.50,167.25,18.73,1.77,0.84,0.45,2.20,2.57,2.72,2.20,2.57,2.72,11,11,599.80,177.47,22.52,0.37,0.20,0.20,103.85
2025/08/15T00:05:06z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,87,30,52,999.92,0.01,8984,-67,2519568,2.44,2.59,3.00,2.44,2.59,3.00,11,11,537.56,152.27,10.10,0.76,0.58,0.17,1.04,1.62,1.62,1.04,1.62,1.62,7,7,498.75,141.71,14.96,0.32,0.00,0.00,85.11
2025/08/15T00:07:06z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,91,29,54,999.91,0.01,8984,-65,2519688,1.41,2.14,2.32,1.41,2.14,2.32,9,9,500.64,140.07,13.78,0.81,0.19,0.19,1.39,2.16,2.39,1.39,2.16,2.39,9,9,554.21,157.30,13.60,0.89,0.25,0.25,82.52
2025/08/15T00:09:06z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,91,28,54,999.93,0.01,9240,-67,2519808,2.00,2.67,2.67,2.00,2.67,2.67,11,11,560.00,161.65,15.25,0.54,0.00,0.00,1.32,2.08,2.32,1.32,2.08,2.32,9,9,500.95,147.90,17.75,0.97,0.46,0.00,79.83
2025/08/15T00:11:06z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,91,28,53,999.90,0.01,9240,-62,2519928,1.93,2.42,2.77,1.93,2.42,2.77,10,10,506.21,141.82,9.67,0.74,0.49,0.26,1.73,2.10,2.69,1.73,2.10,2.69,9,9,568.07,164.92,16.93,1.03,0.83,0.25,79.32
2025/08/15T00:13:06z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,91,28,53,999.89,0.01,8984,-65,2520048,1.61,2.19,2.44,1.61,2.19,2.44,9,9,498.20,144.47,14.39,0.53,0.25,0.25,1.69,2.38,2.59,1.69,2.38,2.59,10,10,584.69,166.03,19.36,0.64,0.47,0.12,78.47
2025/08/15T00:15:06z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,89,28,52,999.81,0.01,8984,-68,2520168,1.98,2.71,3.29,1.98,2.71,3.29,11,11,502.98,145.15,12.02,0.95,0.80,0.66,1.39,1.95,1.95,1.39,1.95,1.95,8,8,529.71,150.79,18.12,0.27,0.00,0.00,80.51
2025/08/15T00:17:06z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,91,28,54,999.82,0.01,9240,-65,2520288,1.69,2.16,2.59,1.69,2.16,2.59,9,9,463.45,130.31,11.10,1.28,0.81,0.43,1.71,2.12,2.63,1.71,2.12,2.63,9,9,568.37,160.31,18.73,0.75,0.59,0.59,81.13
2025/08/15T00:19:07z,a4:e5:7c:29:77:2b,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,93,27,54,999.78,0.01,9072,-64,2520408,1.95,2.52,2.64,1.95,2.52,2.64,10,10,504.11,146.18,14.09,0.52,0.29,0.00,1.00,1.78,1.95,1.00,1.78,1.95,7,7,482.24,134.58,18.69,0.81,0.19,0.19,77.23
