UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2026/02/03T00:01:17z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,62,50,1011.59,0.05,26264,0,350,0.00,0.25,0.89,0.00,0.25,0.89,1,1,148.68,40.37,5.46,1.00,0.82,0.49,0.00,0.08,0.29,0.00,0.08,0.29,0,0,138.15,38.02,5.81,0.83,0.00,0.00,572.49
2026/02/03T00:03:12z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,62,50,1011.58,0.05,26264,0,465,0.00,0.09,0.86,0.00,0.09,0.86,0,0,170.68,46.11,5.02,1.16,0.80,0.48,0.00,0.03,0.28,0.00,0.03,0.28,0,0,128.79,37.59,5.74,0.74,0.24,0.24,570.58
2026/02/03T00:05:12z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,61,50,1011.57,0.05,26264,0,585,0.00,0.33,0.52,0.00,0.33,0.52,1,1,142.24,40.43,5.02,0.84,0.36,0.00,0.00,0.47,0.51,0.00,0.47,0.51,2,2,146.32,42.72,7.16,1.07,0.25,0.00,570.64
2026/02/03T00:07:12z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,61,50,1011.58,0.05,26264,0,705,0.00,0.05,1.05,0.00,0.05,1.05,0,0,141.25,41.17,5.00,1.31,1.31,0.80,0.00,0.00,0.62,0.00,0.00,0.62,0,0,117.59,33.64,4.71,1.21,1.00,0.25,566.90
2026/02/03T00:09:12z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,61,50,1011.59,0.05,26264,0,825,0.24,0.57,0.66,0.24,0.57,0.66,2,2,200.79,56.48,6.45,0.17,0.17,0.00,0.12,0.45,0.50,0.12,0.45,0.50,2,2,161.64,47.64,6.83,0.28,0.05,0.05,562.39
2026/02/03T00:11:12z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,61,50,1011.57,0.05,26264,0,945,0.12,0.29,0.71,0.12,0.29,0.71,1,1,161.20,47.41,4.71,0.80,0.61,0.00,0.00,0.03,0.58,0.00,0.03,0.58,0,0,138.00,37.44,6.14,1.20,0.76,0.17,552.88
2026/02/03T00:13:12z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,61,50,1011.59,0.05,26264,0,1065,0.00,0.00,0.12,0.00,0.00,0.12,0,0,108.95,30.82,2.74,0.51,0.14,0.00,0.00,0.00,0.30,0.00,0.00,0.30,0,0,108.00,29.18,2.82,0.67,0.67,0.47,541.80
2026/02/03T00:15:12z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,61,50,1011.63,0.05,26264,0,1185,0.00,0.08,0.24,0.00,0.08,0.24,0,0,100.88,30.29,3.54,0.27,0.19,0.19,0.00,0.00,0.18,0.00,0.00,0.18,0,0,94.12,26.79,3.93,0.39,0.18,0.18,535.56
2026/02/03T00:16:58z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,49,1011.62,nan,26352,0,105,0.00,0.09,0.76,0.00,0.09,0.76,0,0,133.13,35.82,3.56,0.80,0.78,0.78,0.00,0.00,0.05,0.00,0.00,0.05,0,0,112.64,34.50,2.55,0.29,0.05,0.05,nan
2026/02/03T00:18:58z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,49,1011.62,0.05,26264,0,225,0.00,0.08,0.61,0.00,0.08,0.61,0,0,117.92,33.88,4.05,1.05,0.81,0.25,0.00,0.00,0.32,0.00,0.00,0.32,0,0,83.95,26.88,2.25,0.56,0.56,0.35,524.02
2026/02/03T00:20:58z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,49,1011.65,0.05,26264,0,345,0.00,0.00,0.43,0.00,0.00,0.43,0,0,94.66,29.93,3.02,0.91,0.53,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0,0,89.08,24.32,3.66,0.00,0.00,0.00,525.08
2026/02/03T00:22:58z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,62,50,1011.66,0.05,26264,0,465,0.00,0.16,0.74,0.00,0.16,0.74,1,1,125.05,33.51,4.67,1.28,0.67,0.67,0.00,0.00,0.12,0.00,0.00,0.12,0,0,110.90,30.02,5.79,0.88,0.21,0.00,524.22
2026/02/03T00:24:58z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,49,1011.63,0.05,26264,0,585,0.00,0.00,0.57,0.00,0.00,0.57,0,0,114.88,32.48,3.83,1.24,0.57,0.57,0.00,0.00,0.35,0.00,0.00,0.35,0,0,77.89,22.11,3.12,0.86,0.72,0.49,526.47
2026/02/03T00:26:58z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,49,1011.64,0.05,26264,0,705,0.00,0.17,0.20,0.00,0.17,0.20,1,1,105.31,30.90,3.49,0.22,0.22,0.00,0.00,0.00,0.44,0.00,0.00,0.44,0,0,109.32,30.07,4.84,0.86,0.65,0.12,521.76
2026/02/03T00:28:58z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,49,1011.71,0.05,26264,0,825,0.00,0.00,0.40,0.00,0.00,0.40,0,0,142.81,41.52,2.57,0.72,0.48,0.24,0.00,0.15,0.53,0.00,0.15,0.53,1,1,147.41,40.46,5.71,0.75,0.49,0.17,518.63
2026/02/03T00:30:58z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,49,1011.70,0.05,26264,0,945,0.00,0.16,0.32,0.00,0.16,0.32,1,1,104.36,31.50,4.86,0.79,0.23,0.00,0.00,0.03,1.05,0.00,0.03,1.05,0,0,158.45,43.93,5.87,1.47,1.13,0.93,516.55
2026/02/03T00:32:58z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,61,49,1011.72,0.05,26264,0,1065,0.00,0.24,0.71,0.00,0.24,0.71,1,1,140.34,38.88,4.63,1.12,0.59,0.17,0.00,0.29,0.47,0.00,0.29,0.47,1,1,140.84,42.33,6.76,0.34,0.17,0.17,512.75
2026/02/03T00:34:58z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,61,49,1011.74,0.05,26264,0,1185,0.00,0.19,0.69,0.00,0.19,0.69,1,1,139.02,39.85,7.98,0.71,0.64,0.47,0.00,0.00,0.32,0.00,0.00,0.32,0,0,118.95,31.35,4.33,0.98,0.58,0.39,508.14
