UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/11/14T00:01:04z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,65,55,991.14,0.05,26264,0,348,10.65,12.60,13.89,10.65,12.60,13.89,52,52,1988.84,574.95,41.98,4.14,2.25,0.81,5295.00,5295.00,5295.00,3530.00,3530.00,3530.00,3665,2500,217.42,71.02,0.00,0.00,0.00,0.00,479.06
2025/11/14T00:03:00z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,65,55,991.14,0.05,26264,0,464,10.12,12.70,13.34,10.12,12.70,13.34,52,52,1932.59,551.45,49.75,4.02,0.88,0.39,5289.52,5289.52,5289.52,3526.14,3526.14,3526.14,3661,2497,202.55,66.45,0.00,0.00,0.00,0.00,484.51
2025/11/14T00:05:00z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,65,55,991.18,0.05,26264,0,584,11.10,13.58,14.31,11.10,13.58,14.31,54,54,2110.83,605.88,56.92,3.95,1.25,0.36,5295.63,5295.63,5295.63,3530.37,3530.37,3530.37,3665,2500,402.63,132.14,0.00,0.00,0.00,0.00,483.02
2025/11/14T00:07:00z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,64,55,991.23,0.05,26264,0,704,9.92,12.69,13.66,9.92,12.69,13.66,52,52,2030.14,567.88,53.83,4.69,1.61,0.44,5295.00,5295.00,5295.00,3530.00,3530.00,3530.00,3665,2500,194.79,63.07,0.00,0.00,0.00,0.00,482.90
2025/11/14T00:09:00z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,64,55,991.26,0.05,26264,0,824,11.33,13.72,14.88,11.33,13.72,14.88,55,55,2128.91,606.12,55.26,4.66,1.50,0.40,5289.78,5289.78,5289.78,3526.49,3526.49,3526.49,3661,2497,211.63,70.17,0.00,0.00,0.00,0.00,483.42
2025/11/14T00:11:00z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,64,55,991.35,0.05,26264,0,944,11.23,12.80,13.64,11.23,12.80,13.64,53,53,2113.12,600.68,44.57,2.25,1.18,0.48,5295.60,5295.60,5295.60,3530.15,3530.15,3530.15,3665,2500,233.65,77.08,0.00,0.00,0.00,0.00,494.07
2025/11/14T00:13:00z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,64,55,991.47,0.05,26264,0,1064,10.79,13.98,16.37,10.79,13.98,16.37,55,55,2123.89,609.65,67.33,8.09,4.02,1.05,5291.46,5291.46,5291.46,3527.42,3527.42,3527.42,3662,2498,222.46,72.19,0.00,0.00,0.00,0.00,591.17
2025/11/14T00:15:00z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,64,55,991.58,0.05,26264,0,1184,10.86,13.92,14.46,10.86,13.92,14.46,55,55,2124.20,610.25,55.69,4.63,0.97,0.44,5280.72,5280.72,5280.72,3519.91,3519.91,3519.91,3655,2493,224.84,74.49,0.00,0.00,0.00,0.00,585.36
2025/11/14T00:16:45z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,64,55,991.61,nan,26040,0,104,12.02,14.26,18.20,12.02,14.26,18.20,56,56,2207.28,633.37,59.83,7.65,6.09,1.89,5276.81,5276.81,5276.81,3517.36,3517.36,3517.36,3653,2491,249.64,82.17,0.00,0.00,0.00,0.00,nan
2025/11/14T00:18:45z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,68,64,55,991.53,0.05,26264,0,224,11.43,13.57,15.19,11.43,13.57,15.19,54,54,2168.53,615.00,49.33,5.12,2.33,0.93,5281.53,5281.53,5281.53,3520.51,3520.51,3520.51,3656,2494,255.95,83.32,0.00,0.00,0.00,0.00,490.46
