UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/12/17T00:00:43z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,63,50,994.09,0.05,26264,0,589,0.08,1.03,2.46,0.08,1.03,2.46,4,4,221.08,64.20,12.19,3.66,2.24,0.80,0.22,0.91,2.19,0.22,0.91,2.19,4,4,228.93,67.66,10.71,2.55,1.64,1.12,356.46
2025/12/17T00:02:39z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,63,50,994.16,0.05,26264,0,705,0.67,1.10,3.07,0.67,1.10,3.07,5,5,301.97,87.22,10.55,3.48,2.76,1.76,0.38,0.78,1.29,0.38,0.78,1.29,3,3,217.96,64.33,9.36,0.93,0.75,0.45,360.96
2025/12/17T00:04:39z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,63,50,994.22,0.05,26264,0,825,0.21,0.86,2.48,0.21,0.86,2.48,4,4,234.41,65.72,10.59,3.12,2.34,1.91,0.12,0.55,1.65,0.12,0.55,1.65,2,2,197.70,55.40,8.07,1.80,1.37,0.80,366.17
2025/12/17T00:06:39z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,63,51,994.32,0.05,26264,0,945,0.18,1.12,2.38,0.18,1.12,2.38,5,5,226.02,69.16,11.57,2.27,1.80,1.11,0.17,1.08,1.61,0.17,1.08,1.61,5,5,207.76,58.71,11.66,2.49,0.93,0.34,368.69
2025/12/17T00:08:39z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,62,50,994.29,0.05,26264,0,1065,0.16,0.83,1.36,0.16,0.83,1.36,3,3,214.45,62.83,7.64,1.47,1.02,0.24,0.26,0.88,1.31,0.26,0.88,1.31,4,4,224.90,67.26,8.78,1.33,0.43,0.43,369.87
2025/12/17T00:10:39z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,63,50,994.33,0.05,26264,0,1185,0.20,0.71,2.17,0.20,0.71,2.17,3,3,242.90,65.34,9.17,2.42,1.95,1.56,0.00,0.86,1.37,0.00,0.86,1.37,4,4,226.26,62.65,9.95,1.74,1.28,0.51,370.88
2025/12/17T00:12:23z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,63,50,994.27,nan,26352,0,104,0.27,1.02,2.13,0.27,1.02,2.13,4,4,219.80,60.78,11.49,3.31,1.64,0.78,0.40,1.40,1.65,0.40,1.40,1.65,6,6,247.40,72.47,10.79,2.12,0.30,0.21,nan
2025/12/17T00:14:23z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,63,50,994.27,0.05,26264,0,224,0.26,0.84,2.29,0.26,0.84,2.29,4,4,217.60,63.71,9.24,3.19,1.71,1.36,0.09,0.62,1.93,0.09,0.62,1.93,3,3,204.32,57.09,9.52,3.34,1.61,0.64,369.55
2025/12/17T00:16:23z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,63,50,994.28,0.05,26264,0,344,0.19,1.00,2.68,0.19,1.00,2.68,4,4,212.21,61.23,11.77,3.88,2.58,1.09,0.08,0.51,1.02,0.08,0.51,1.02,2,2,192.25,52.71,6.85,1.10,0.64,0.22,371.39
2025/12/17T00:18:23z,a4:e5:7c:26:24:d4,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,63,50,994.35,0.05,26264,0,464,0.38,1.30,2.29,0.38,1.30,2.29,5,5,226.45,68.70,11.93,3.84,1.62,0.93,0.85,1.37,2.49,0.85,1.37,2.49,6,6,243.97,72.95,15.03,2.17,1.81,0.90,368.83
