UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/06/25T13:27:05z,a4:e5:7c:24:69:12,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,60,84,55,1008.05,nan,26968,-63,99,9.16,16.04,17.64,9.16,16.04,17.64,60,60,1723.60,466.58,76.67,13.27,2.00,0.49,9.51,14.67,17.23,9.51,14.67,17.23,57,57,1434.14,420.37,85.07,7.12,1.09,0.63,nan
2025/06/25T13:29:05z,a4:e5:7c:24:69:12,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,75,54,1008.01,0.03,26880,-66,219,8.58,12.86,14.17,8.58,12.86,14.17,53,53,1569.86,470.27,76.51,8.08,2.17,0.41,8.16,11.64,15.18,8.16,11.64,15.18,49,49,1507.18,444.82,75.68,9.07,3.16,1.25,67.39
2025/06/25T13:31:05z,a4:e5:7c:24:69:12,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,62,72,52,1008.03,0.03,12192,-64,339,7.91,12.55,12.80,7.91,12.55,12.80,52,52,1596.75,462.18,79.61,7.41,0.61,0.20,8.03,11.80,13.58,8.03,11.80,13.58,49,49,1569.66,466.88,74.42,7.31,2.31,0.61,65.92
2025/06/25T13:33:05z,a4:e5:7c:24:69:12,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,69,53,1008.11,0.03,12192,-66,459,7.82,10.68,11.70,7.82,10.68,11.70,45,45,1505.58,444.67,66.25,3.96,1.70,0.65,7.66,10.36,12.39,7.66,10.36,12.39,43,43,1457.59,414.81,64.78,5.64,2.92,1.08,65.58
2025/06/25T13:35:05z,a4:e5:7c:24:69:12,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,68,52,1008.10,0.03,12192,-72,579,6.91,9.43,10.24,6.91,9.43,10.24,39,39,1406.07,406.93,50.34,4.47,1.14,0.26,6.04,8.81,9.61,6.04,8.81,9.61,37,37,1209.16,361.23,57.53,2.79,0.89,0.46,64.84
2025/06/25T13:37:05z,a4:e5:7c:24:69:12,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,66,52,1008.13,0.03,12192,-65,699,6.64,10.14,10.76,6.64,10.14,10.76,42,42,1335.36,392.85,65.44,5.39,0.88,0.47,6.88,9.86,10.75,6.88,9.86,10.75,41,41,1321.93,387.50,63.36,2.61,1.09,0.71,86.55
2025/06/25T13:39:05z,a4:e5:7c:24:69:12,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,63,66,51,1008.14,0.03,12192,-68,819,6.97,9.38,9.74,6.97,9.38,9.74,39,39,1316.07,374.03,54.98,2.66,0.59,0.17,5.83,8.31,9.02,5.83,8.31,9.02,35,35,1191.46,346.85,50.56,3.78,0.80,0.25,74.99
2025/06/25T13:41:08z,a4:e5:7c:24:69:12,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,64,64,51,1008.14,0.03,11880,-66,943,5.75,8.14,8.63,5.75,8.14,8.63,34,34,1195.79,339.72,41.88,3.28,0.65,0.25,6.40,8.75,9.00,6.40,8.75,9.00,36,36,1225.10,355.00,50.27,1.73,0.38,0.25,67.14
2025/06/25T13:43:08z,a4:e5:7c:24:69:12,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,64,52,1008.11,0.03,11712,-65,1063,5.94,8.35,8.67,5.94,8.35,8.67,35,35,1219.90,342.48,53.32,2.14,0.40,0.16,6.02,8.18,9.55,6.02,8.18,9.55,34,34,1198.47,351.05,49.04,4.40,1.40,0.85,66.50
2025/06/25T13:45:08z,a4:e5:7c:24:69:12,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,65,63,52,1008.14,0.03,11880,-66,1183,5.66,7.84,8.22,5.66,7.84,8.22,33,33,1172.28,332.76,41.31,4.40,0.91,0.00,6.14,8.22,8.86,6.14,8.22,8.86,34,34,1156.76,342.24,51.38,1.64,0.66,0.57,66.48
