time_stamp,private,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2024-07-03T00:00:00Z,0,29.733,29.733,29.733,87.8,87.8,87.8,1010.449,1010.449,1010.449,179.11,,179.11,0.02,2.2,2.1,2.2,9.7,9.3,10.2,7.7,7.5,8,179.9,184.5,175.5,649.0495000000001,618.918,679.181,181.257,178.219,184.295,14.549,14.531,14.567,1.2174999999999998,1.404,1.031,0.8085,1.002,0.615,0.4315,0.528,0.335,2.633,2.523,2.743,2.633,2.523,2.743,3.137,3.009,3.265,3.137,3.009,3.265,3.6710000000000003,3.693,3.649,3.6710000000000003,3.693,3.649
2024-07-03T00:30:00Z,0,31.767,31.767,31.767,85.3,85.3,85.3,1010.323,1010.323,1010.323,164.038,,164.038,0.02,2.1,2,2.1,9.4,9,9.8,7.6,7.3,7.8,183.2,187.2,179.4,626.9165,601.549,652.284,175.131,171.661,178.601,13.662500000000001,13.034,14.291,1.2810000000000001,1.207,1.355,0.7245,0.671,0.778,0.378,0.334,0.422,2.552,2.41,2.694,2.552,2.41,2.694,3.0835,2.953,3.214,3.0835,2.953,3.214,3.6085,3.417,3.8,3.6085,3.417,3.8
2024-07-03T01:00:00Z,0,34.4,34.4,34.4,82.467,82.467,82.467,1010.189,1010.189,1010.189,154.079,,154.079,0.02,2,2,2.1,9.1,8.6,9.6,7.4,7.1,7.7,186.2,191.4,181.2,608.1205,576.33,639.911,168.381,163.798,172.964,13.803,13.449,14.157,1.265,1.15,1.38,0.8415,0.754,0.929,0.393,0.396,0.39,2.4215,2.339,2.504,2.4215,2.339,2.504,2.9370000000000003,2.879,2.995,2.9370000000000003,2.879,2.995,3.5215,3.395,3.648,3.5215,3.395,3.648
2024-07-03T01:30:00Z,0,36.933,36.933,36.933,79.667,79.667,79.667,1010.112,1010.112,1010.112,158.875,,158.875,0.02,2,1.9,2.1,8.8,8.3,9.3,7.2,6.9,7.5,190.2,195.9,184.8,583.603,550.444,616.762,162.51,157.935,167.085,14.523,14.259,14.787,1.293,1.629,0.957,0.768,0.857,0.679,0.38349999999999995,0.417,0.35,2.2855,2.104,2.467,2.2855,2.104,2.467,2.888,2.788,2.988,2.888,2.788,2.988,3.4305000000000003,3.398,3.463,3.4305000000000003,3.398,3.463
2024-07-03T02:00:00Z,0,39.083,39.083,39.083,78.056,78.056,78.056,1010.115,1010.115,1010.115,156.352,,156.352,0.02,2,2,2,8.5,8.2,8.8,7,6.9,7.2,192.8,196.1,189.7,568.001,549.325,586.677,159.553,158.517,160.589,14.3045,14.944,13.665,1.4815,1.844,1.119,0.8220000000000001,0.973,0.671,0.488,0.573,0.403,2.263,2.279,2.247,2.263,2.279,2.247,2.906,2.954,2.858,2.906,2.954,2.858,3.5185,3.706,3.331,3.5185,3.706,3.331
2024-07-03T02:30:00Z,0,41.633,41.633,41.633,75.567,75.567,75.567,1010.143,1010.143,1010.143,126.992,,126.992,0.02,1.9,1.9,2,8.2,7.8,8.6,6.8,6.6,7.1,196.7,201.9,191.8,545.8505,517.583,574.118,154.316,148.684,159.948,15.2695,14.802,15.737,2.0685000000000002,2.283,1.854,1.3365,1.415,1.258,0.6565000000000001,0.659,0.654,2.077,1.884,2.27,2.077,1.884,2.27,2.7315,2.569,2.894,2.7315,2.569,2.894,3.6755,3.55,3.801,3.6755,3.55,3.801
2024-07-03T03:00:00Z,0,44.6,44.6,44.6,73.533,73.533,73.533,1010.205,1010.205,1010.205,119.612,,119.612,0.02,1.8,1.8,1.8,7.5,7.2,7.9,6.4,6.2,6.6,205,209.4,200.8,501.324,479.289,523.359,140.94650000000001,137.72,144.173,15.2305,16.067,14.394,2.496,2.723,2.269,1.786,2.015,1.557,1.0455,1.225,0.866,1.835,1.757,1.913,1.835,1.757,1.913,2.5095,2.418,2.601,2.5095,2.418,2.601,3.757,3.821,3.693,3.757,3.821,3.693
2024-07-03T03:30:00Z,0,46.222,46.222,46.222,71.822,71.822,71.822,1010.314,1010.314,1010.314,103.277,,103.277,0.02,1.9,1.9,1.9,7.9,7.5,8.2,6.6,6.4,6.9,200.7,205.4,196.2,524.1485,499.416,548.881,145.9485,143.298,148.599,16.217,17.076,15.358,3.024,3.457,2.591,2.1405,2.363,1.918,1.2115,1.329,1.094,1.869,1.827,1.911,1.869,1.827,1.911,2.564,2.592,2.536,2.564,2.592,2.536,4.0655,4.24,3.891,4.0655,4.24,3.891
2024-07-03T04:00:00Z,0,48.333,48.333,48.333,69.556,69.556,69.556,1010.407,1010.407,1010.407,96.378,,96.378,0.02,1.7,1.6,1.7,7.1,6.8,7.5,6.2,6,6.4,209.9,214.5,205.5,476.633,454.621,498.645,132.35500000000002,129.173,135.537,14.0565,14.377,13.736,3.016,3.358,2.674,1.976,2.157,1.795,1.1175,1.192,1.043,1.627,1.47,1.784,1.627,1.47,1.784,2.2809999999999997,2.226,2.336,2.2809999999999997,2.226,2.336,3.706,3.77,3.642,3.706,3.77,3.642
2024-07-03T04:30:00Z,0,50.533,50.533,50.533,68.067,68.067,68.067,1010.615,1010.615,1010.615,94.125,,94.125,0.02,1.6,1.6,1.6,7.1,7,7.2,6.1,6.1,6.2,211,212.6,209.5,471.1255,463.56,478.691,132.0235,131.299,132.748,13.2985,13.818,12.779,2.6864999999999997,2.892,2.481,1.8085,1.904,1.713,1.053,1.085,1.021,1.6185,1.586,1.651,1.6185,1.586,1.651,2.191,2.166,2.216,2.191,2.166,2.216,3.4775,3.546,3.409,3.4775,3.546,3.409
