time_stamp,private,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2024-07-03T00:00:00Z,0,40,40,,87.733,87.733,,1023.093,1023.093,,,,,0.038,2.4,2.4,2.3,9.6,9.9,9.3,7.7,7.9,7.5,181.1,177.8,184.6,640.683,663.287,618.079,180.41,187.357,173.463,17.799500000000002,17.763,17.836,1.097,1.163,1.031,0.226,0.223,0.229,0.046,0.047,0.045,2.7125,2.961,2.464,2.7125,2.961,2.464,3.5345,3.78,3.289,3.5345,3.78,3.289,3.7009999999999996,3.949,3.453,3.7009999999999996,3.949,3.453
2024-07-03T00:30:00Z,0,40.2,40.2,,86.467,86.467,,1022.976,1022.976,,,,,0.04,2.5,2.5,2.5,9.8,10,9.6,7.8,7.9,7.7,178.9,176.9,180.9,655.685,669.007,642.363,184.462,189.865,179.059,19.052500000000002,18.594,19.511,0.9345,0.914,0.955,0.1985,0.192,0.205,0.052,0.033,0.071,2.798,3.053,2.543,2.798,3.053,2.543,3.686,3.839,3.533,3.686,3.839,3.533,3.8205,3.979,3.662,3.8205,3.979,3.662
2024-07-03T01:00:00Z,0,41.533,41.533,,85.067,85.067,,1022.854,1022.854,,,,,0.04,2.3,2.4,2.3,9.3,9.6,9,7.5,7.7,7.3,184.2,181.3,187.1,620.9390000000001,639.567,602.311,173.9435,179.657,168.23,17.7395,17.961,17.518,0.9869999999999999,1.126,0.848,0.1785,0.182,0.175,0.043000000000000003,0.069,0.017,2.5620000000000003,2.813,2.311,2.5620000000000003,2.813,2.311,3.3715,3.627,3.116,3.3715,3.627,3.116,3.5149999999999997,3.771,3.259,3.5149999999999997,3.771,3.259
2024-07-03T01:30:00Z,0,43.933,43.933,,82.067,82.067,,1022.774,1022.774,,,,,0.04,2.2,2.2,2.2,9,9,9,7.3,7.3,7.3,187.4,187.5,187.3,600.5440000000001,599.965,601.123,167.144,169.716,164.572,16.936999999999998,16.419,17.455,1.115,1.193,1.037,0.2225,0.23,0.215,0.0565,0.043,0.07,2.3810000000000002,2.581,2.181,2.3810000000000002,2.581,2.181,3.195,3.364,3.026,3.195,3.364,3.026,3.3564999999999996,3.546,3.167,3.3564999999999996,3.546,3.167
2024-07-03T02:00:00Z,0,47.6,47.6,,79.933,79.933,,1022.745,1022.745,,,,,0.04,2.3,2.3,2.3,9,9,9,7.3,7.3,7.3,187.5,187.5,187.5,599.9175,599.972,599.863,167.864,169.321,166.407,18.283,17.86,18.706,1.1445,1.165,1.124,0.202,0.217,0.187,0.028,0.031,0.025,2.4299999999999997,2.649,2.211,2.4299999999999997,2.649,2.211,3.2729999999999997,3.424,3.122,3.2729999999999997,3.424,3.122,3.4365,3.607,3.266,3.4365,3.607,3.266
2024-07-03T02:30:00Z,0,49.133,49.133,,79.2,79.2,,1022.711,1022.711,,,,,0.04,2.4,2.3,2.4,9.2,9.2,9.3,7.5,7.4,7.5,184.8,185.4,184.2,616.6375,612.789,620.486,173.1395,172.224,174.055,18.793999999999997,18.769,18.819,1.194,1.345,1.043,0.227,0.229,0.225,0.059,0.058,0.06,2.518,2.62,2.416,2.518,2.62,2.416,3.414,3.547,3.281,3.414,3.547,3.281,3.5985,3.744,3.453,3.5985,3.744,3.453
2024-07-03T03:00:00Z,0,51.267,51.267,,78,78,,1022.783,1022.783,,,,,0.04,2.3,2.2,2.4,9.1,8.9,9.4,7.4,7.3,7.5,186,188.4,183.6,609.4380000000001,594.479,624.397,170.60250000000002,166.584,174.621,18.398,17.463,19.333,1.259,1.23,1.288,0.305,0.353,0.257,0.10949999999999999,0.145,0.074,2.4545,2.488,2.421,2.4545,2.488,2.421,3.3354999999999997,3.324,3.347,3.3354999999999997,3.324,3.347,3.5525,3.561,3.544,3.5525,3.561,3.544
2024-07-03T03:30:00Z,0,53,53,,76.867,76.867,,1022.86,1022.86,,,,,0.04,1.9,1.8,2,7.3,7.1,7.5,6.3,6.2,6.4,208,210.1,205.9,486.2335,475.608,496.859,136.164,133.503,138.825,15.919,15.283,16.555,1.3780000000000001,1.573,1.183,0.5175000000000001,0.544,0.491,0.0865,0.077,0.096,1.792,1.844,1.74,1.792,1.844,1.74,2.5395000000000003,2.564,2.515,2.5395000000000003,2.564,2.515,2.891,2.948,2.834,2.891,2.948,2.834
2024-07-03T04:00:00Z,0,53.8,53.8,,75.6,75.6,,1023.018,1023.018,,,,,0.04,1.7,1.6,1.7,6.6,6.4,6.8,5.8,5.7,6,217.5,220,215,440.7175,429.07,452.365,122.3185,119.44,125.197,13.698,13.387,14.009,1.287,1.355,1.219,0.298,0.354,0.242,0.036000000000000004,0.03,0.042,1.5,1.449,1.551,1.5,1.449,1.551,2.2505,2.212,2.289,2.2505,2.212,2.289,2.4850000000000003,2.499,2.471,2.4850000000000003,2.499,2.471
2024-07-03T04:30:00Z,0,56.517,56.517,,73.533,73.533,,1023.24,1023.24,,,,,0.04,2,2,2.1,8.3,8.1,8.4,6.9,6.8,7,195.8,197.6,194.2,550.7429999999999,541.098,560.388,153.6255,151.079,156.172,15.876000000000001,14.938,16.814,1.2349999999999999,1.236,1.234,0.379,0.397,0.361,0.0795,0.063,0.096,2.1685,2.244,2.093,2.121,2.184,2.058,2.9635,2.973,2.954,2.9945000000000004,3.015,2.974,3.247,3.283,3.211,3.247,3.283,3.211
2024-07-03T05:00:00Z,0,59.267,59.267,,71.733,71.733,,1023.53,1023.53,,,,,0.04,1.6,1.5,1.7,6.1,5.7,6.6,5.5,5.2,5.8,224.6,231.4,218.2,409.134,380.741,437.527,116.3555,107.884,124.827,13.600999999999999,12.781,14.421,1.1665,1.055,1.278,0.275,0.251,0.299,0.054,0.053,0.055,1.4264999999999999,1.234,1.619,1.4264999999999999,1.234,1.619,2.109,1.907,2.311,2.109,1.907,2.311,2.2960000000000003,2.061,2.531,2.2960000000000003,2.061,2.531
2024-07-03T05:30:00Z,0,62.733,62.733,,69.533,69.533,,1023.687,1023.687,,,,,0.04,1.6,1.5,1.7,6.1,5.7,6.5,5.5,5.2,5.7,225.3,231.3,219.7,406.006,381.367,430.645,113.9075,107.141,120.674,13.17,12.023,14.317,0.9965,1.062,0.931,0.2845,0.217,0.352,0.0755,0.057,0.094,1.3809999999999998,1.251,1.511,1.3809999999999998,1.251,1.511,2.1,1.951,2.249,2.1,1.951,2.249,2.284,2.094,2.474,2.284,2.094,2.474
2024-07-03T06:00:00Z,0,66.533,66.533,,68.467,68.467,,1024.054,1024.054,,,,,0.04,1.6,1.4,1.7,5.9,5.6,6.3,5.4,5.1,5.6,227.6,233.1,222.4,396.405,374.127,418.683,110.6805,104.71,116.651,13.349,12.029,14.669,1.1019999999999999,1.187,1.017,0.2675,0.342,0.193,0.051000000000000004,0.067,0.035,1.3155000000000001,1.219,1.412,1.3155000000000001,1.219,1.412,2.049,1.843,2.255,2.049,1.843,2.255,2.2475,2.105,2.39,2.2475,2.105,2.39
2024-07-03T06:30:00Z,0,70.2,70.2,,67.533,67.533,,1024.319,1024.319,,,,,0.04,1.5,1.3,1.6,5.6,5.1,6.1,5.1,4.8,5.5,233.1,241.2,225.5,374.1,342.782,405.418,105.05449999999999,95.74,114.369,12.582,11.271,13.893,1.095,1.135,1.055,0.264,0.245,0.283,0.044,0.058,0.03,1.2315,1.06,1.403,1.2315,1.06,1.403,1.879,1.629,2.129,1.879,1.629,2.129,2.066,1.815,2.317,2.066,1.815,2.317
2024-07-03T07:00:00Z,0,74.8,74.8,,66.133,66.133,,1024.806,1024.806,,,,,0.04,1.6,1.5,1.7,6,5.6,6.4,5.4,5.2,5.7,226.4,233,220.2,401.4675,374.509,428.426,112.7615,105.131,120.392,14.0145,12.729,15.3,1.202,1.137,1.267,0.269,0.305,0.233,0.0345,0,0.069,1.412,1.257,1.567,1.412,1.257,1.567,2.1055,1.859,2.352,2.1055,1.859,2.352,2.3055000000000003,2.108,2.503,2.3055000000000003,2.108,2.503
2024-07-03T07:30:00Z,0,78.733,78.733,,65.6,65.6,,1025.04,1025.04,,,,,0.04,1.6,1.4,1.7,5.9,5.5,6.4,5.4,5,5.7,228.1,235.5,221.2,394.2025,364.369,424.036,110.9615,102.483,119.44,13.4965,11.937,15.056,1.164,1.043,1.285,0.3345,0.338,0.331,0.064,0.07,0.058,1.3335,1.152,1.515,1.3335,1.152,1.515,2.037,1.779,2.295,2.037,1.779,2.295,2.257,1.994,2.52,2.257,1.994,2.52
2024-07-03T08:00:00Z,0,81.067,81.067,,65.467,65.467,,1025.284,1025.284,,,,,0.04,1.5,1.4,1.6,5.8,5.4,6.1,5.3,5,5.5,230.7,237,224.7,383.7025,358.668,408.737,107.366,101.161,113.571,12.919,11.591,14.247,1.224,1.261,1.187,0.378,0.386,0.37,0.0925,0.058,0.127,1.2885,1.178,1.399,1.2850000000000001,1.175,1.395,1.9395000000000002,1.756,2.123,1.9395000000000002,1.756,2.123,2.1995,2.038,2.361,2.1995,2.038,2.361
2024-07-03T08:30:00Z,0,81.8,81.8,,65.533,65.533,,1025.578,1025.578,,,,,0.04,1.5,1.3,1.6,5.6,5.2,6.1,5.2,4.8,5.5,232.9,240.5,225.8,374.6075,345.305,403.91,104.4095,95.746,113.073,12.5185,11.17,13.867,1.1585,1.204,1.113,0.34450000000000003,0.462,0.227,0.044,0.041,0.047,1.2245,1.027,1.422,1.2245,1.027,1.422,1.8575,1.559,2.156,1.8575,1.559,2.156,2.106,1.899,2.313,2.106,1.899,2.313
2024-07-03T09:00:00Z,0,81.067,81.067,,66,66,,1025.615,1025.615,,,,,0.04,1.6,1.5,1.8,6.4,5.9,6.9,5.7,5.4,6.1,220.4,228.3,213,427.6185,393.378,461.859,120.0865,111.533,128.64,13.628499999999999,12.262,14.995,1.2965,1.207,1.386,0.2175,0.182,0.253,0.030000000000000002,0.025,0.035,1.5545,1.328,1.781,1.5545,1.328,1.781,2.2675,1.984,2.551,2.2675,1.984,2.551,2.465,2.18,2.75,2.465,2.18,2.75
2024-07-03T09:30:00Z,0,81.933,81.933,,65.467,65.467,,1025.453,1025.453,,,,,0.04,2.1,2,2.3,7.9,7.4,8.4,6.7,6.4,6.9,200.5,206.5,194.8,525.201,493.465,556.937,148.731,140.073,157.389,18.067999999999998,16.672,19.464,1.3125,1.202,1.423,0.3635,0.286,0.441,0.088,0.051,0.125,2.1655,1.982,2.349,2.1655,1.982,2.349,3.0955,2.919,3.272,3.0955,2.919,3.272,3.417,3.235,3.599,3.417,3.235,3.599
2024-07-03T10:00:00Z,0,85,85,,64.067,64.067,,1025.609,1025.609,,,,,0.04,2.5,2.3,2.7,9.4,8.8,10.1,7.6,7.2,7.9,182.9,189.9,176.4,628.8695,585.128,672.611,176.9355,165.005,188.866,21.713,19.729,23.697,1.7594999999999998,1.376,2.143,0.379,0.315,0.443,0.0435,0.031,0.056,2.809,2.639,2.979,2.8075,2.636,2.979,4.0585,3.973,4.144,4.0585,3.973,4.144,4.375500000000001,4.296,4.455,4.375500000000001,4.296,4.455
2024-07-03T10:30:00Z,0,84.4,84.4,,64.867,64.867,,1025.666,1025.666,,,,,0.04,1.9,1.8,2,7.1,6.5,7.7,6.2,5.8,6.6,210,218.5,202.1,476.21900000000005,435.91,516.528,134.5215,124.823,144.22,16.381,15.547,17.215,1.2395,1.154,1.325,0.28800000000000003,0.303,0.273,0.052,0.077,0.027,1.884,1.696,2.072,1.884,1.696,2.072,2.676,2.471,2.881,2.676,2.471,2.881,2.8985000000000003,2.736,3.061,2.8985000000000003,2.736,3.061
2024-07-03T11:00:00Z,0,83.533,83.533,,64.933,64.933,,1025.543,1025.543,,,,,0.04,2.1,2,2.3,7.7,7.3,8.2,6.6,6.3,6.9,202.3,208.5,196.4,515.6279999999999,483.389,547.867,144.8465,137.875,151.818,19.158,17.739,20.577,1.4775,1.56,1.395,0.394,0.405,0.383,0.11599999999999999,0.161,0.071,2.0695,1.962,2.177,2.0695,1.962,2.177,3.0759999999999996,2.965,3.187,3.0759999999999996,2.965,3.187,3.4459999999999997,3.435,3.457,3.4459999999999997,3.435,3.457
2024-07-03T11:30:00Z,0,84.6,84.6,,64.267,64.267,,1025.662,1025.662,,,,,0.04,2.3,2.2,2.5,8.7,8.3,9.2,7.2,6.9,7.4,190.6,195.7,185.8,581.1600000000001,551.46,610.86,163.78199999999998,155.583,171.981,20.075,17.883,22.267,1.494,1.184,1.804,0.4145,0.298,0.531,0.09,0.053,0.127,2.4505,2.272,2.629,2.4505,2.272,2.629,3.5395000000000003,3.326,3.753,3.5395000000000003,3.326,3.753,3.9185,3.707,4.13,3.9185,3.707,4.13
2024-07-03T12:00:00Z,0,82.867,82.867,,65.133,65.133,,1025.911,1025.911,,,,,0.04,2.4,2.2,2.5,9.1,8.6,9.6,7.4,7.1,7.6,186.5,191.7,181.6,606.261,574.665,637.857,169.6815,162.095,177.268,19.942,18.839,21.045,1.4715,1.598,1.345,0.305,0.305,0.305,0.086,0.086,0.086,2.6975,2.611,2.784,2.6975,2.611,2.784,3.7265,3.68,3.773,3.7265,3.68,3.773,4.005,4.035,3.975,4.005,4.035,3.975
2024-07-03T12:30:00Z,0,84,84,,65,65,,1026.023,1026.023,,,,,0.04,2.4,2.2,2.6,8.9,8.2,9.6,7.3,6.8,7.6,188.8,196.7,181.5,591.989,545.756,638.222,166.65699999999998,154.194,179.12,21.021,18.358,23.684,1.8395,1.407,2.272,0.41200000000000003,0.289,0.535,0.059,0.045,0.073,2.526,2.307,2.745,2.526,2.307,2.745,3.76,3.483,4.037,3.76,3.483,4.037,4.096,3.805,4.387,4.096,3.805,4.387
2024-07-03T13:00:00Z,0,82.267,82.267,,65.933,65.933,,1026.099,1026.099,,,,,0.04,2.6,2.4,2.9,9.6,8.9,10.4,7.7,7.3,8.1,180.7,188.4,173.7,643.3315,594.752,691.911,180.923,166.361,195.485,23.048000000000002,20.571,25.525,1.832,1.689,1.975,0.392,0.354,0.43,0.082,0.035,0.129,2.841,2.595,3.087,2.841,2.595,3.087,4.122,3.78,4.464,4.122,3.78,4.464,4.42,4.09,4.75,4.42,4.09,4.75
2024-07-03T13:30:00Z,0,80.067,80.067,,66,66,,1026.317,1026.317,,,,,0.04,2.6,2.5,2.8,9.4,8.7,10,7.5,7.2,7.9,183.5,190.3,177.2,625.318,583.275,667.361,176.025,164.929,187.121,24.191499999999998,23.342,25.041,2.2815000000000003,2.355,2.208,0.581,0.677,0.485,0.1155,0.164,0.067,2.6885000000000003,2.47,2.907,2.6885000000000003,2.47,2.907,4.0795,3.903,4.256,4.0795,3.903,4.256,4.5405,4.498,4.583,4.5405,4.498,4.583
2024-07-03T14:00:00Z,0,78.533,78.533,,66.933,66.933,,1026.441,1026.441,,,,,0.04,2.5,2.4,2.6,9.2,8.7,9.7,7.4,7.2,7.7,185.3,190.3,180.5,613.9075,582.819,644.996,172.0685,164.257,179.88,22.631999999999998,21.897,23.367,1.87,1.937,1.803,0.5385,0.531,0.546,0.08449999999999999,0.083,0.086,2.6605,2.537,2.784,2.6605,2.537,2.784,3.8805,3.79,3.971,3.8805,3.79,3.971,4.3045,4.325,4.284,4.3045,4.325,4.284
2024-07-03T14:30:00Z,0,74.533,74.533,,68.8,68.8,,1026.418,1026.418,,,,,0.04,2.5,2.3,2.7,9.5,8.8,10.1,7.6,7.2,8,182.6,189.8,176,630.7825,585.871,675.694,176.767,166.123,187.411,21.417499999999997,19.865,22.97,1.5235,1.483,1.564,0.483,0.447,0.519,0.112,0.086,0.138,2.7880000000000003,2.568,3.008,2.7880000000000003,2.568,3.008,3.7805,3.562,3.999,3.7805,3.562,3.999,4.1705,3.961,4.38,4.1705,3.961,4.38
2024-07-03T15:00:00Z,0,69.667,69.667,,70,70,,1026.509,1026.509,,,,,0.04,2.8,2.5,3,10.3,9.8,10.9,8.1,7.8,8.4,174.3,179.7,169.2,687.854,650.458,725.25,193.77300000000002,183.633,203.913,23.7145,21.328,26.101,1.7469999999999999,1.818,1.676,0.35750000000000004,0.281,0.434,0.0775,0.066,0.089,3.0865,2.85,3.323,3.0865,2.85,3.323,4.3085,4.04,4.577,4.3085,4.04,4.577,4.606999999999999,4.369,4.845,4.606999999999999,4.369,4.845
2024-07-03T15:30:00Z,0,67.2,67.2,,71.067,71.067,,1026.555,1026.555,,,,,0.04,2.6,2.4,2.8,9.4,8.7,10.1,7.6,7.2,7.9,183.2,190.7,176.2,627.39,580.867,673.913,177.4685,166.174,188.763,23.661499999999997,21.33,25.993,1.995,1.709,2.281,0.454,0.447,0.461,0.047,0.051,0.043,2.66,2.499,2.821,2.66,2.499,2.821,3.8739999999999997,3.587,4.161,3.8739999999999997,3.587,4.161,4.211,3.946,4.476,4.211,3.946,4.476
2024-07-03T16:00:00Z,0,61.267,61.267,,74.733,74.733,,1026.53,1026.53,,,,,0.04,2.7,2.5,2.8,9.9,9.5,10.3,7.8,7.6,8,178.3,182,174.8,659.473,634.827,684.119,186.8545,180.76,192.949,23.116,20.821,25.411,1.7045,1.607,1.802,0.38249999999999995,0.291,0.474,0.066,0.067,0.065,2.7904999999999998,2.788,2.793,2.7904999999999998,2.788,2.793,3.979,3.892,4.066,3.979,3.892,4.066,4.2435,4.113,4.374,4.2435,4.113,4.374
2024-07-03T16:30:00Z,0,56.533,56.533,,75.733,75.733,,1026.593,1026.593,,,,,0.04,2.8,2.6,3,10.2,9.6,10.7,8,7.7,8.3,175.7,181.4,170.4,677.4055000000001,638.734,716.077,191.78300000000002,182.602,200.964,24.981,23.273,26.689,1.845,1.761,1.929,0.469,0.463,0.475,0.08199999999999999,0.087,0.077,2.9269999999999996,2.885,2.969,2.9269999999999996,2.885,2.969,4.1345,4.002,4.267,4.1345,4.002,4.267,4.4865,4.355,4.618,4.4865,4.355,4.618
2024-07-03T17:00:00Z,0,55.867,55.867,,76.133,76.133,,1026.68,1026.68,,,,,0.04,3,2.9,3,10.7,10.5,11,8.3,8.2,8.4,170.4,172.4,168.5,715.9075,701.512,730.303,204.187,200.999,207.375,26.238999999999997,25.9,26.578,1.6840000000000002,1.715,1.653,0.40800000000000003,0.433,0.383,0.0775,0.121,0.034,3.185,3.289,3.081,3.185,3.289,3.081,4.3895,4.464,4.315,4.3895,4.464,4.315,4.7010000000000005,4.807,4.595,4.7010000000000005,4.807,4.595
2024-07-03T17:30:00Z,0,54,54,,76.8,76.8,,1026.65,1026.65,,,,,0.04,3.3,3.2,3.4,11.7,11.3,12.1,8.8,8.6,9,162.1,165.2,159.1,780.819,755.639,805.999,222.1985,214.911,229.486,29.735999999999997,28.705,30.767,2.293,2.093,2.493,0.6545,0.621,0.688,0.14150000000000001,0.154,0.129,3.5549999999999997,3.582,3.528,3.5549999999999997,3.582,3.528,5.0725,4.978,5.167,5.0725,4.978,5.167,5.5055,5.423,5.588,5.5055,5.423,5.588
2024-07-03T18:00:00Z,0,50.6,50.6,,80.467,80.467,,1026.503,1026.503,,,,,0.039,3.5,3.4,3.6,12.7,12.5,12.8,9.2,9.2,9.3,154.7,156,153.5,844.674,833.039,856.309,238.9555,236.802,241.109,30.947,30.127,31.767,2.0435,2.251,1.836,0.527,0.549,0.505,0.0795,0.106,0.053,3.9095000000000004,4.001,3.818,3.9095000000000004,4.001,3.818,5.3815,5.441,5.322,5.3815,5.441,5.322,5.7490000000000006,5.863,5.635,5.7490000000000006,5.863,5.635
2024-07-03T18:30:00Z,0,47.333,47.333,,81.333,81.333,,1026.428,1026.428,,,,,0.04,4.2,4.2,4.1,14.7,14.6,14.9,10.2,10.1,10.2,141,142,140,981.1334999999999,970.63,991.637,277.03999999999996,276.173,277.907,37.664500000000004,38.318,37.011,2.523,2.701,2.345,0.556,0.611,0.501,0.1,0.154,0.046,4.74,4.907,4.573,4.74,4.907,4.573,6.4995,6.642,6.357,6.4995,6.642,6.357,6.931,7.157,6.705,6.931,7.157,6.705
2024-07-03T19:00:00Z,0,43.8,43.8,,84.333,84.333,,1026.2,1026.2,,,,,0.039,4.8,4.9,4.7,16.6,17,16.2,11,11.1,10.8,130.3,128.2,132.5,1107.6235,1135.148,1080.099,312.839,320.967,304.711,44.8,46.339,43.261,3.0875,3.256,2.919,0.6985,0.722,0.675,0.128,0.149,0.107,5.4685,5.845,5.092,5.4685,5.845,5.092,7.691000000000001,8.101,7.281,7.691000000000001,8.101,7.281,8.165,8.609,7.721,8.165,8.609,7.721
2024-07-03T19:30:00Z,0,40.467,40.467,,86.667,86.667,,1025.912,1025.912,,,,,0.034,5,5.3,4.8,17.3,17.9,16.7,11.2,11.5,11,126.9,124.1,129.9,1151.866,1190.926,1112.806,327.055,341.737,312.373,46.6365,48.765,44.508,2.517,2.625,2.409,0.574,0.567,0.581,0.119,0.164,0.074,5.7735,6.289,5.258,5.7735,6.289,5.258,7.902,8.429,7.375,7.902,8.429,7.375,8.308,8.862,7.754,8.308,8.862,7.754
2024-07-03T20:00:00Z,0,38.467,38.467,,87.933,87.933,,1025.727,1025.727,,,,,0.033,4.4,4.5,4.3,15.6,16.1,15.1,10.6,10.8,10.3,135.7,132.9,138.6,1040.784,1074.181,1007.387,293.5085,306.285,280.732,39.213,40.293,38.133,2.137,2.599,1.675,0.505,0.652,0.358,0.1005,0.082,0.119,5.0985,5.573,4.624,5.0985,5.573,4.624,6.9045000000000005,7.415,6.394,6.9045000000000005,7.415,6.394,7.241,7.845,6.637,7.241,7.845,6.637
2024-07-03T20:30:00Z,0,38.267,38.267,,87.733,87.733,,1025.601,1025.601,,,,,0.033,4,4.1,3.9,14.1,14.4,13.8,9.9,10,9.8,145,143.2,147,938.1875,957.683,918.692,266.461,273.179,259.743,36.169,37.064,35.274,2.096,2.041,2.151,0.40700000000000003,0.383,0.431,0.0675,0.044,0.091,4.5375,4.819,4.256,4.5375,4.819,4.256,6.2345,6.534,5.935,6.2345,6.534,5.935,6.541,6.831,6.251,6.541,6.831,6.251
2024-07-03T21:00:00Z,0,38.4,38.4,,87.067,87.067,,1025.27,1025.27,,,,,0.036,4,4.2,3.8,14.2,14.8,13.6,10,10.2,9.7,144.1,140.3,148.2,947.52,988.482,906.558,268.418,281.982,254.854,36.072500000000005,38.066,34.079,2.2275,2.296,2.159,0.55,0.593,0.507,0.0845,0.055,0.114,4.6274999999999995,5.098,4.157,4.6274999999999995,5.098,4.157,6.218,6.711,5.725,6.218,6.711,5.725,6.595,7.156,6.034,6.595,7.156,6.034
