time_stamp,private,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pressure,pressure_a,pressure_b,voc,voc_a,voc_b,analog_input,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,scattering_coefficient,scattering_coefficient_a,scattering_coefficient_b,deciviews,deciviews_a,deciviews_b,visual_range,visual_range_a,visual_range_b,0.3_um_count,0.3_um_count_a,0.3_um_count_b,0.5_um_count,0.5_um_count_a,0.5_um_count_b,1.0_um_count,1.0_um_count_a,1.0_um_count_b,2.5_um_count,2.5_um_count_a,2.5_um_count_b,5.0_um_count,5.0_um_count_a,5.0_um_count_b,10.0_um_count,10.0_um_count_a,10.0_um_count_b,pm1.0_cf_1,pm1.0_cf_1_a,pm1.0_cf_1_b,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pm10.0_cf_1,pm10.0_cf_1_a,pm10.0_cf_1_b
2024-07-03T05:00:00Z,0,49.267,49.267,49.267,70.6,70.6,70.6,1010.611,1010.611,1010.611,71.045,,71.045,0.05,1.7,1.7,1.7,6.9,7,6.8,6.1,6.1,6,212.9,211.5,214.4,462.07,468.995,455.145,132.78199999999998,134.361,131.203,14.872,15.077,14.667,2.2725,2.603,1.942,1.454,1.585,1.323,0.9015,1.009,0.794,1.689,1.645,1.733,1.689,1.645,1.733,2.357,2.351,2.363,2.357,2.351,2.363,3.394,3.509,3.279,3.394,3.509,3.279
2024-07-03T05:30:00Z,0,50.733,50.733,50.733,69.2,69.2,69.2,1010.643,1010.643,1010.643,72.391,,72.391,0.05,1.8,1.8,1.7,7.3,7.6,7,6.3,6.5,6.1,208.4,204.3,212.6,484.19849999999997,504.754,463.643,139.00650000000002,144.707,133.306,15.041,15.823,14.259,2.759,3.247,2.271,1.699,1.969,1.429,0.9405000000000001,1.118,0.763,1.827,1.855,1.799,1.827,1.855,1.799,2.5505,2.647,2.454,2.5505,2.647,2.454,3.7405,4.033,3.448,3.7405,4.033,3.448
2024-07-03T06:00:00Z,0,51.867,51.867,51.867,68.2,68.2,68.2,1010.923,1010.923,1010.923,71.711,,71.711,0.05,1.8,1.8,1.8,7.2,7.4,7,6.2,6.4,6.1,209.3,206,212.6,479.876,496.227,463.525,138.05599999999998,144.129,131.983,14.982,14.821,15.143,2.661,3.051,2.271,1.6345,1.762,1.507,0.897,0.989,0.805,1.7375,1.768,1.707,1.7375,1.768,1.707,2.4915000000000003,2.571,2.412,2.4915000000000003,2.571,2.412,3.6399999999999997,3.803,3.477,3.6399999999999997,3.803,3.477
2024-07-03T06:30:00Z,0,53.733,53.733,53.733,66.933,66.933,66.933,1011.162,1011.162,1011.162,72.15,,72.15,0.05,1.8,1.8,1.7,7.1,7.4,6.8,6.2,6.4,6,210.5,206.4,214.6,473.98199999999997,493.974,453.99,137.4845,144.516,130.453,15.211500000000001,15.795,14.628,2.6879999999999997,3.183,2.193,1.7149999999999999,1.9,1.53,1.0979999999999999,1.325,0.871,1.75,1.773,1.727,1.75,1.773,1.727,2.41,2.509,2.311,2.41,2.509,2.311,3.681,3.945,3.417,3.681,3.945,3.417
2024-07-03T07:00:00Z,0,55.533,55.533,55.533,65.933,65.933,65.933,1011.521,1011.521,1011.521,71.308,,71.308,0.05,1.8,1.8,1.8,7.1,7.4,6.9,6.2,6.4,6,210.1,206.5,213.8,475.83299999999997,493.881,457.785,138.2985,143.586,133.011,14.89,14.675,15.105,2.434,2.903,1.965,1.5175,1.692,1.343,0.792,0.846,0.738,1.789,1.825,1.753,1.789,1.825,1.753,2.496,2.583,2.409,2.496,2.583,2.409,3.5705,3.775,3.366,3.5705,3.775,3.366
2024-07-03T07:30:00Z,0,56.133,56.133,56.133,65.333,65.333,65.333,1011.806,1011.806,1011.806,70.513,,70.513,0.05,1.8,1.9,1.7,7.3,7.6,7,6.3,6.5,6.1,207.8,204.1,211.5,487.2975,505.801,468.794,141.3475,147.428,135.267,15.742,16.759,14.725,2.8715,3.381,2.362,1.7625,2.129,1.396,0.8979999999999999,1.061,0.735,1.8555000000000001,1.865,1.846,1.8555000000000001,1.865,1.846,2.6,2.664,2.536,2.6,2.664,2.536,3.808,4.106,3.51,3.808,4.106,3.51
2024-07-03T08:00:00Z,0,54.133,54.133,54.133,66.467,66.467,66.467,1012.053,1012.053,1012.053,71.549,,71.549,0.05,1.8,1.9,1.8,7.4,7.7,7.2,6.4,6.5,6.2,206.1,203.2,209.2,495.5245,510.91,480.139,142.14049999999997,146.789,137.492,15.079,15.827,14.331,2.507,3.091,1.923,1.553,2.003,1.103,0.872,1.093,0.651,1.873,1.865,1.881,1.873,1.865,1.881,2.549,2.597,2.501,2.549,2.597,2.501,3.6535,4.014,3.293,3.6535,4.014,3.293
2024-07-03T08:30:00Z,0,53.867,53.867,53.867,66.867,66.867,66.867,1012.403,1012.403,1012.403,73.348,,73.348,0.05,1.9,1.9,1.9,7.5,7.6,7.4,6.4,6.5,6.4,204.8,203.4,206.1,502.6335,509.65,495.617,146.32150000000001,149.514,143.129,16.3875,15.915,16.86,2.609,3.016,2.202,1.608,1.943,1.273,0.922,1.161,0.683,1.9895,1.979,2,1.9895,1.979,2,2.742,2.679,2.805,2.742,2.679,2.805,3.878,4.045,3.711,3.878,4.045,3.711
2024-07-03T09:00:00Z,0,53.933,53.933,53.933,66.867,66.867,66.867,1012.344,1012.344,1012.344,73.913,,73.913,0.05,1.9,1.9,1.9,7.7,7.9,7.6,6.6,6.7,6.5,202.1,200,204.3,516.3835,527.895,504.872,149.9475,153.813,146.082,16.7215,17.254,16.189,3.0469999999999997,3.639,2.455,1.9325,2.237,1.628,1.0655000000000001,1.346,0.785,2.012,1.957,2.067,2.012,1.957,2.067,2.7935,2.867,2.72,2.7935,2.867,2.72,4.148,4.43,3.866,4.148,4.43,3.866
2024-07-03T09:30:00Z,0,54,54,54,66.067,66.067,66.067,1012.273,1012.273,1012.273,72.484,,72.484,0.05,2.2,2.2,2.2,9,9.3,8.7,7.3,7.5,7.1,187.7,184.5,190.9,599.047,618.683,579.411,173.1525,179.892,166.413,18.1565,17.59,18.723,2.5815,2.65,2.513,1.4625,1.529,1.396,0.761,0.879,0.643,2.528,2.576,2.48,2.528,2.576,2.48,3.399,3.453,3.345,3.399,3.453,3.345,4.4445,4.565,4.324,4.4445,4.565,4.324
2024-07-03T10:00:00Z,0,54,54,54,66,66,66,1012.352,1012.352,1012.352,71.145,,71.145,0.05,2.2,2.2,2.1,8.8,9.1,8.5,7.2,7.4,7,189.9,186.5,193.5,585.1085,606.19,564.027,169.1915,176.664,161.719,18.512999999999998,19.035,17.991,2.707,3.257,2.157,1.69,2.103,1.277,0.865,1.101,0.629,2.4585,2.51,2.407,2.4585,2.51,2.407,3.331,3.445,3.217,3.331,3.445,3.217,4.514,4.926,4.102,4.514,4.926,4.102
2024-07-03T10:30:00Z,0,53.867,53.867,53.867,66,66,66,1012.463,1012.463,1012.463,70.089,,70.089,0.05,2.2,2.3,2.2,8.9,9.3,8.5,7.3,7.5,7,188.5,183.9,193.3,594.086,622.674,565.498,172.436,182.645,162.227,18.628999999999998,18.983,18.275,2.9210000000000003,3.557,2.285,2.0345,2.508,1.561,1.1985,1.537,0.86,2.5564999999999998,2.686,2.427,2.5564999999999998,2.686,2.427,3.368,3.569,3.167,3.368,3.569,3.167,4.8255,5.354,4.297,4.8255,5.354,4.297
2024-07-03T11:00:00Z,0,54.333,54.333,54.333,65.133,65.133,65.133,1012.361,1012.361,1012.361,70.391,,70.391,0.05,2.1,2.1,2,8.4,8.8,8,7,7.2,6.7,194,189.5,198.7,561.296,587.691,534.901,162.222,169.609,154.835,17.378999999999998,17.703,17.055,2.7135,3.163,2.264,1.609,1.873,1.345,0.7919999999999999,1.001,0.583,2.3345000000000002,2.465,2.204,2.3345000000000002,2.465,2.204,3.203,3.364,3.042,3.203,3.364,3.042,4.327,4.669,3.985,4.327,4.669,3.985
2024-07-03T11:30:00Z,0,55.067,55.067,55.067,64.4,64.4,64.4,1012.434,1012.434,1012.434,71.217,,71.217,0.05,2.1,2.2,2.1,8.4,8.8,8.1,7,7.2,6.8,193.6,190,197.4,563.325,584.55,542.1,162.83800000000002,169.745,155.931,18.240000000000002,17.938,18.542,2.4684999999999997,2.847,2.09,1.513,1.845,1.181,0.8785000000000001,1.119,0.638,2.4025,2.492,2.313,2.4025,2.492,2.313,3.226,3.298,3.154,3.226,3.298,3.154,4.3115000000000006,4.634,3.989,4.3115000000000006,4.634,3.989
2024-07-03T12:00:00Z,0,56.267,56.267,56.267,63.133,63.133,63.133,1012.683,1012.683,1012.683,72.113,,72.113,0.05,2.1,2.2,2,8.5,8.9,8.1,7,7.3,6.8,193.2,188.7,198,565.6759999999999,592.526,538.826,164.124,173.101,155.147,17.5875,18.826,16.349,2.4245,2.913,1.936,1.576,1.912,1.24,0.8795,1.127,0.632,2.4135,2.579,2.248,2.4135,2.579,2.248,3.2075,3.431,2.984,3.2075,3.431,2.984,4.335,4.806,3.864,4.335,4.806,3.864
2024-07-03T12:30:00Z,0,56.867,56.867,56.867,62.933,62.933,62.933,1012.793,1012.793,1012.793,74.225,,74.225,0.05,2.3,2.3,2.2,8.8,9.2,8.4,7.2,7.5,7,189.7,185.1,194.4,586.8315,614.834,558.829,172.0405,180.679,163.402,19.2875,19.958,18.617,2.496,2.94,2.052,1.5230000000000001,1.953,1.093,0.7025,1.038,0.367,2.598,2.767,2.429,2.598,2.767,2.429,3.5055,3.705,3.306,3.5055,3.705,3.306,4.508,5.033,3.983,4.508,5.033,3.983
2024-07-03T13:00:00Z,0,56.467,56.467,56.467,63.533,63.533,63.533,1012.862,1012.862,1012.862,78.114,,78.114,0.05,2.4,2.4,2.4,9.3,9.6,9,7.5,7.7,7.3,184.1,180.8,187.6,621.227,643.149,599.305,181.161,188.457,173.865,21.124499999999998,21.061,21.188,3.008,3.863,2.153,1.771,2.263,1.279,0.8375,1.09,0.585,2.8105,2.915,2.706,2.8105,2.915,2.706,3.794,3.959,3.629,3.794,3.959,3.629,5.0169999999999995,5.527,4.507,5.0169999999999995,5.527,4.507
2024-07-03T13:30:00Z,0,56.2,56.2,56.2,64.8,64.8,64.8,1013.106,1013.106,1013.106,82.649,,82.649,0.05,2.8,2.9,2.8,10.7,11.1,10.3,8.3,8.5,8,170.8,167.3,174.4,713.142,739.477,686.807,206.2655,213.756,198.775,25.392,25.323,25.461,3.549,3.917,3.181,2.1105,2.344,1.877,1.19,1.351,1.029,3.293,3.433,3.153,3.293,3.433,3.153,4.4575,4.638,4.277,4.4575,4.638,4.277,5.9785,6.321,5.636,5.9785,6.321,5.636
2024-07-03T14:00:00Z,0,55.133,55.133,55.133,65.933,65.933,65.933,1013.217,1013.217,1013.217,80.707,,80.707,0.05,3,3.1,3,11.3,11.8,10.7,8.6,8.8,8.3,165.8,161.4,170.4,751.484,786.719,716.249,218.39,229.481,207.299,27.228,27.399,27.057,3.354,3.781,2.927,2.066,2.399,1.733,1.1065,1.335,0.878,3.433,3.532,3.334,3.433,3.532,3.334,4.6645,4.814,4.515,4.6645,4.814,4.515,6.1395,6.51,5.769,6.1395,6.51,5.769
2024-07-03T14:30:00Z,0,53.733,53.733,53.733,67.267,67.267,67.267,1013.266,1013.266,1013.266,66.76,,66.76,0.05,2.5,2.6,2.5,9.6,10,9.2,7.7,7.9,7.4,181,176.9,185.2,641.6785,669.321,614.036,186.19,195.211,177.169,22.3505,23.178,21.523,3.1094999999999997,3.915,2.304,1.803,2.313,1.293,0.869,1.2,0.538,2.817,2.871,2.763,2.817,2.871,2.763,3.8289999999999997,3.979,3.679,3.8289999999999997,3.979,3.679,5.1114999999999995,5.598,4.625,5.1114999999999995,5.598,4.625
2024-07-03T15:00:00Z,0,53.333,53.333,53.333,67.733,67.733,67.733,1013.332,1013.332,1013.332,72.109,,72.109,0.05,2.6,2.6,2.6,9.8,10,9.5,7.8,7.9,7.6,179.4,177,181.9,651.8895,668.491,635.288,190.298,195.945,184.651,22.909,22.571,23.247,3.1235,3.634,2.613,1.909,2.305,1.513,1.046,1.297,0.795,2.8905000000000003,2.908,2.873,2.8905000000000003,2.908,2.873,3.9370000000000003,3.959,3.915,3.9370000000000003,3.959,3.915,5.298500000000001,5.599,4.998,5.298500000000001,5.599,4.998
2024-07-03T15:30:00Z,0,54.867,54.867,54.867,66.933,66.933,66.933,1013.463,1013.463,1013.463,72.557,,72.557,0.05,2.6,2.7,2.6,10.2,10.6,9.8,8,8.2,7.7,175.4,171.3,179.7,679.608,709.151,650.065,196.71499999999997,206.259,187.171,23.3515,23.713,22.99,3.383,4.007,2.759,1.9465000000000001,2.22,1.673,1.0765,1.292,0.861,2.989,3.028,2.95,2.989,3.028,2.95,4.1155,4.232,3.999,4.1155,4.232,3.999,5.446,5.813,5.079,5.446,5.813,5.079
2024-07-03T16:00:00Z,0,53.867,53.867,53.867,68.533,68.533,68.533,1013.459,1013.459,1013.459,67.685,,67.685,0.05,3.1,3.1,3.1,11.6,11.9,11.4,8.7,8.8,8.6,162.9,161,164.9,774.1244999999999,790.17,758.079,226.3625,231.397,221.328,28.0295,27.883,28.176,3.5149999999999997,4.015,3.015,2.1895000000000002,2.575,1.804,1.254,1.444,1.064,3.597,3.468,3.726,3.597,3.468,3.726,4.8765,4.814,4.939,4.8765,4.814,4.939,6.4350000000000005,6.617,6.253,6.4350000000000005,6.617,6.253
2024-07-03T16:30:00Z,0,53.8,53.8,53.8,68.333,68.333,68.333,1013.557,1013.557,1013.557,69.158,,69.158,0.05,2.8,2.7,2.8,10.7,10.9,10.5,8.3,8.4,8.2,170.8,169,172.6,713.2674999999999,726.761,699.774,206.981,212.771,201.191,23.689,22.893,24.485,3.0389999999999997,3.553,2.525,1.7905000000000002,2.192,1.389,0.857,0.997,0.717,3.2315,3.176,3.287,3.2315,3.176,3.287,4.262499999999999,4.185,4.34,4.262499999999999,4.185,4.34,5.513,5.721,5.305,5.513,5.721,5.305
2024-07-03T17:00:00Z,0,54.267,54.267,54.267,68.533,68.533,68.533,1013.737,1013.737,1013.737,68.607,,68.607,0.05,2.8,2.8,2.8,10.8,11,10.6,8.3,8.4,8.2,170.1,168.1,172.1,718.477,733.189,703.765,208.683,214.02,203.346,23.6,23.897,23.303,2.553,2.855,2.251,1.5234999999999999,1.873,1.174,0.8049999999999999,1.097,0.513,3.263,3.272,3.254,3.2634999999999996,3.272,3.255,4.3235,4.306,4.341,4.3235,4.306,4.341,5.4165,5.636,5.197,5.4165,5.636,5.197
2024-07-03T17:30:00Z,0,53,53,53,69.867,69.867,69.867,1013.66,1013.66,1013.66,68.277,,68.277,0.05,2.9,2.9,3,11.4,11.7,11.2,8.6,8.8,8.5,164.3,162,166.7,762.8879999999999,781.973,743.803,222.21699999999998,229.015,215.419,24.1695,23.283,25.056,2.385,2.704,2.066,1.395,1.547,1.243,0.749,0.939,0.559,3.5025000000000004,3.519,3.486,3.5025000000000004,3.519,3.486,4.5435,4.544,4.543,4.5435,4.544,4.543,5.528,5.637,5.419,5.528,5.637,5.419
2024-07-03T18:00:00Z,0,48.067,48.067,48.067,73.667,73.667,73.667,1013.529,1013.529,1013.529,73.139,,73.139,0.05,3.2,3.2,3.2,12.5,12.8,12.2,9.2,9.3,9,156.2,154.1,158.3,831.9269999999999,850.733,813.121,241.9225,248.102,235.743,26.407,25.844,26.97,2.838,3.378,2.298,1.7705,2.274,1.267,1.025,1.291,0.759,3.805,3.825,3.785,3.805,3.825,3.785,4.9190000000000005,4.981,4.857,4.9190000000000005,4.981,4.857,6.1579999999999995,6.568,5.748,6.1579999999999995,6.568,5.748
2024-07-03T18:30:00Z,0,45.333,45.333,45.333,76.2,76.2,76.2,1013.396,1013.396,1013.396,75.067,,75.067,0.05,3.3,3.2,3.4,12.7,12.9,12.5,9.3,9.4,9.2,154.4,152.9,156,847.453,861.915,832.991,247.6945,251.962,243.427,27.108,25.448,28.768,2.766,2.972,2.56,1.621,1.809,1.433,0.8605,0.953,0.768,4.013,4.057,3.969,4.013,4.057,3.969,5.1690000000000005,5.175,5.163,5.1690000000000005,5.175,5.163,6.300000000000001,6.397,6.203,6.300000000000001,6.397,6.203
2024-07-03T19:00:00Z,0,44.867,44.867,44.867,77.2,77.2,77.2,1013.213,1013.213,1013.213,74.571,,74.571,0.05,3.4,3.4,3.5,13.5,13.6,13.3,9.6,9.7,9.5,149.1,147.9,150.3,897.986,909.662,886.31,260.429,264.423,256.435,28.191499999999998,27.384,28.999,3.1745,3.795,2.554,1.7065000000000001,2.166,1.247,0.891,1.201,0.581,4.234999999999999,4.316,4.154,4.234999999999999,4.316,4.154,5.4399999999999995,5.515,5.365,5.4399999999999995,5.515,5.365,6.68,7.073,6.287,6.68,7.073,6.287
2024-07-03T19:30:00Z,0,42.733,42.733,42.733,79.067,79.067,79.067,1012.969,1012.969,1012.969,73.716,,73.716,0.05,3.4,3.4,3.5,13.4,13.5,13.3,9.6,9.6,9.6,149.4,148.7,150.1,894.7494999999999,901.185,888.314,260.4065,264.462,256.351,27.994,27.829,28.159,2.6795,3.164,2.195,1.5655000000000001,1.812,1.319,0.834,0.976,0.692,4.224,4.279,4.169,4.224,4.279,4.169,5.431,5.514,5.348,5.431,5.514,5.348,6.558,6.824,6.292,6.558,6.824,6.292
2024-07-03T20:00:00Z,0,42.733,42.733,42.733,78.867,78.867,78.867,1012.817,1012.817,1012.817,71.547,,71.547,0.05,3.3,3.1,3.4,12.7,12.6,12.9,9.3,9.2,9.3,154.3,155.4,153.2,848.66,838.395,858.925,246.902,243.647,250.157,26.8125,24.825,28.8,2.7605000000000004,2.797,2.724,1.6145,1.736,1.493,0.89,0.933,0.847,4.0245,3.907,4.142,4.0245,3.907,4.142,5.14,4.959,5.321,5.14,4.959,5.321,6.292999999999999,6.185,6.401,6.292999999999999,6.185,6.401
2024-07-03T20:30:00Z,0,40.667,40.667,40.667,80.133,80.133,80.133,1012.649,1012.649,1012.649,71.396,,71.396,0.05,3.5,3.3,3.6,13.5,13.4,13.6,9.6,9.6,9.7,149.1,149.7,148.4,898.087,891.97,904.204,261.168,258.943,263.393,28.4165,26.249,30.584,2.695,2.993,2.397,1.5659999999999998,1.777,1.355,0.827,0.969,0.685,4.345000000000001,4.23,4.46,4.345000000000001,4.23,4.46,5.5135000000000005,5.418,5.609,5.5135000000000005,5.418,5.609,6.604,6.667,6.541,6.604,6.667,6.541
2024-07-03T21:00:00Z,0,40.267,40.267,40.267,81.067,81.067,81.067,1012.407,1012.407,1012.407,71.954,,71.954,0.05,3.4,3.2,3.5,13.1,13,13.2,9.4,9.4,9.5,151.9,152.6,151.2,870.5374999999999,863.991,877.084,252.344,251.637,253.051,27.3485,25.669,29.028,2.5255,2.762,2.289,1.3935,1.614,1.173,0.7685,0.896,0.641,4.037,4.006,4.068,4.037,4.006,4.068,5.2375,5.159,5.316,5.2375,5.159,5.316,6.226,6.283,6.169,6.226,6.283,6.169
2024-07-03T21:30:00Z,0,40.667,40.667,40.667,80.667,80.667,80.667,1012.305,1012.305,1012.305,73.753,,73.753,0.05,2.9,2.8,3.1,11.9,11.9,12,8.9,8.9,8.9,160.4,160.9,160,794.832,791.175,798.489,229.33100000000002,229.139,229.523,23.000500000000002,21.113,24.888,2.3840000000000003,2.556,2.212,1.379,1.505,1.253,0.8534999999999999,0.987,0.72,3.6125,3.55,3.675,3.6125,3.55,3.675,4.616,4.551,4.681,4.616,4.551,4.681,5.6195,5.658,5.581,5.6195,5.658,5.581
2024-07-03T22:00:00Z,0,38.2,38.2,38.2,82.8,82.8,82.8,1012.125,1012.125,1012.125,71.719,,71.719,0.05,2.7,2.6,2.9,11.1,11.1,11.1,8.5,8.4,8.5,167.3,167.7,166.9,739.6210000000001,736.801,742.441,213.07799999999997,213.075,213.081,21.3125,19.449,23.176,2.052,2.305,1.799,1.181,1.251,1.111,0.598,0.705,0.491,3.2385,3.244,3.233,3.2385,3.244,3.233,4.1155,4.07,4.161,4.1155,4.07,4.161,4.9595,5.005,4.914,4.9595,5.005,4.914
2024-07-03T22:30:00Z,0,35.267,35.267,35.267,84.067,84.067,84.067,1011.981,1011.981,1011.981,72.58,,72.58,0.05,2.4,2.4,2.5,9.8,9.8,9.7,7.8,7.8,7.7,179.7,178.8,180.5,650.4865,656.201,644.772,188.213,190.059,186.367,18.537,17.479,19.595,1.616,1.812,1.42,0.9644999999999999,1.156,0.773,0.4145,0.469,0.36,2.7305,2.789,2.672,2.7305,2.789,2.672,3.4370000000000003,3.455,3.419,3.4370000000000003,3.455,3.419,4.1015,4.243,3.96,4.1015,4.243,3.96
