UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2025/08/19T00:01:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,38,52,1005.40,0.02,9184,-68,122783,2.43,3.10,3.72,2.43,3.10,3.72,13,13,586.45,164.10,17.55,1.76,0.71,0.24,2.33,2.62,3.14,2.33,2.62,3.14,11,11,573.62,155.69,12.26,0.88,0.66,0.26,70.38
2025/08/19T00:03:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,81,38,53,1005.38,0.02,9184,-69,122903,2.10,2.42,2.78,2.10,2.42,2.78,10,10,556.58,151.80,12.10,0.71,0.31,0.22,1.61,2.43,2.82,1.61,2.43,2.82,10,10,532.07,147.36,16.96,1.95,0.71,0.27,70.73
2025/08/19T00:05:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,38,52,1005.41,0.02,9184,-69,123023,2.02,2.38,2.88,2.02,2.38,2.88,10,10,534.00,144.97,10.17,0.81,0.81,0.45,1.57,2.07,2.83,1.57,2.07,2.83,9,9,523.76,146.38,12.67,2.29,1.14,0.67,69.75
2025/08/19T00:07:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,79,38,51,1005.38,0.02,8928,-70,123143,2.30,2.88,4.20,2.30,2.88,4.20,12,12,556.71,156.43,15.91,2.75,1.73,1.29,2.33,3.05,3.30,2.33,3.05,3.30,13,13,568.00,159.97,16.25,0.77,0.22,0.22,69.50
2025/08/19T00:09:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,38,52,1005.41,0.02,9184,-70,123263,1.86,2.29,2.95,1.86,2.29,2.95,10,10,533.38,147.62,10.50,0.93,0.64,0.64,1.97,2.57,3.12,1.97,2.57,3.12,11,11,494.17,138.66,14.60,1.36,1.07,0.24,69.40
2025/08/19T00:11:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,79,38,51,1005.40,0.02,8928,-70,123383,1.57,2.02,3.43,1.57,2.02,3.43,8,8,555.10,139.90,14.18,2.25,1.97,1.42,1.91,2.56,2.95,1.91,2.56,2.95,11,11,508.11,139.40,13.11,1.07,0.74,0.21,70.75
2025/08/19T00:13:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,38,52,1005.40,0.02,8928,-69,123503,2.27,2.63,3.10,2.27,2.63,3.10,11,11,565.90,155.90,10.73,1.20,0.55,0.55,1.75,2.26,2.60,1.75,2.26,2.60,9,9,489.68,131.05,12.56,1.19,0.54,0.18,71.20
2025/08/19T00:15:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,38,52,1005.40,0.02,8928,-71,123623,1.95,2.25,2.62,1.95,2.25,2.62,9,9,576.11,156.07,12.50,0.62,0.54,0.54,2.20,2.61,2.95,2.20,2.61,2.95,11,11,550.78,145.36,11.02,0.56,0.56,0.47,69.55
2025/08/19T00:17:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,79,38,51,1005.37,0.02,9184,-70,123743,1.98,2.29,2.77,1.98,2.29,2.77,10,10,564.32,149.64,8.29,0.61,0.61,0.61,2.25,2.40,2.70,2.25,2.40,2.70,10,10,529.30,147.67,8.03,1.03,0.38,0.00,68.98
2025/08/19T00:19:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,39,52,1005.43,0.02,8928,-68,123863,2.38,2.92,3.13,2.38,2.92,3.13,12,12,583.20,157.80,15.22,0.60,0.42,0.20,1.70,2.28,3.35,1.70,2.28,3.35,10,10,533.58,152.74,17.53,2.00,1.81,0.42,69.55
2025/08/19T00:21:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,39,52,1005.49,0.02,8928,-70,123983,1.95,2.32,2.42,1.95,2.32,2.42,10,10,577.02,155.46,10.64,0.19,0.19,0.19,1.82,2.60,3.18,1.82,2.60,3.18,11,11,527.37,148.56,16.88,1.12,0.67,0.67,67.55
2025/08/19T00:23:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,39,53,1005.50,0.02,8928,-68,124103,2.28,2.89,3.00,2.28,2.89,3.00,12,12,603.58,168.11,15.30,0.19,0.19,0.19,1.81,2.37,3.39,1.81,2.37,3.39,10,10,527.80,147.19,15.36,1.36,1.36,1.12,69.24
2025/08/19T00:25:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,79,39,52,1005.53,0.02,9184,-69,124223,2.86,3.19,4.00,2.86,3.19,4.00,13,13,607.47,172.07,18.07,1.77,1.11,0.47,1.80,3.00,3.32,1.80,3.00,3.32,13,13,552.10,157.46,17.34,2.41,0.46,0.24,70.98
2025/08/19T00:27:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,39,53,1005.56,0.02,8928,-70,124343,2.64,2.86,3.60,2.64,2.86,3.60,12,12,591.93,158.62,10.97,1.29,0.91,0.43,2.33,2.93,3.46,2.33,2.93,3.46,12,12,564.42,159.02,14.79,1.05,0.82,0.21,70.74
2025/08/19T00:29:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,79,39,52,1005.59,0.02,8928,-70,124463,2.02,2.31,3.36,2.02,2.31,3.36,10,10,524.14,140.44,9.00,2.81,1.08,0.71,2.12,2.77,2.98,2.12,2.77,2.98,12,12,555.68,159.51,15.67,0.98,0.32,0.19,70.20
2025/08/19T00:31:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,80,40,53,1005.64,0.02,8928,-67,124583,2.72,3.40,4.12,2.72,3.40,4.12,14,14,671.47,177.12,18.07,1.88,1.07,0.33,1.80,2.97,3.49,1.80,2.97,3.49,12,12,601.12,171.97,21.08,2.20,0.83,0.34,69.30
2025/08/19T00:33:02z,48:3f:da:26:d5:3c,7.04,3.0+OPENLOG+31266 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,79,40,52,1005.64,0.02,8928,-70,124703,2.25,2.82,2.82,2.25,2.82,2.82,12,12,560.46,150.25,8.80,0.43,0.00,0.00,2.19,2.92,4.22,2.19,2.92,4.22,12,12,587.39,162.37,17.03,2.56,1.85,0.97,69.23
