UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2024/07/01T20:49:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,83,44,59,1010.36,nan,26464,-66,102,1.98,3.09,3.24,1.98,3.09,3.24,13,13,485.41,137.17,17.89,2.83,0.20,0.00,1.21,1.42,1.42,1.21,1.42,1.42,6,6,432.42,128.88,8.28,0.00,0.00,0.00,nan
2024/07/01T20:51:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,83,44,59,1010.34,0.01,7856,-59,222,1.91,3.16,3.18,1.91,3.16,3.18,13,13,510.64,149.11,16.66,2.79,0.14,0.00,1.29,1.76,1.79,1.29,1.76,1.79,7,7,441.62,122.48,9.43,1.47,0.00,0.00,84.57
2024/07/01T20:53:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,83,44,59,1010.33,0.01,7856,-64,342,1.73,2.04,2.05,1.73,2.04,2.05,8,8,505.77,143.62,9.75,0.09,0.05,0.00,1.51,1.93,1.98,1.51,1.93,1.98,8,8,443.69,129.17,8.95,0.05,0.05,0.05,82.08
2024/07/01T20:55:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,81,44,57,1010.36,0.01,7856,-60,462,1.63,1.95,1.95,1.63,1.95,1.95,8,8,439.98,130.24,13.29,0.20,0.00,0.00,1.58,1.90,2.07,1.58,1.90,2.07,8,8,436.98,125.53,6.00,0.42,0.17,0.17,79.86
2024/07/01T20:57:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,83,44,59,1010.29,0.01,7856,-67,582,1.85,2.07,2.07,1.85,2.07,2.07,9,9,487.47,143.17,10.85,0.00,0.00,0.00,1.53,1.65,1.87,1.53,1.65,1.87,7,7,412.15,117.09,6.89,0.27,0.27,0.27,80.60
2024/07/01T20:59:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,83,43,58,1010.27,0.01,7856,-65,702,2.05,2.64,2.64,2.05,2.64,2.64,11,11,533.64,153.34,14.81,0.21,0.00,0.00,1.60,1.90,2.05,1.60,1.90,2.05,8,8,469.97,133.52,10.83,0.36,0.16,0.16,79.67
2024/07/01T21:01:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,84,43,59,1010.27,0.01,7856,-63,822,1.02,1.25,1.25,1.02,1.25,1.25,5,5,455.84,131.32,7.98,0.00,0.00,0.00,2.07,2.31,2.51,2.07,2.31,2.51,10,10,503.59,140.92,10.73,0.32,0.32,0.24,79.80
2024/07/01T21:03:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,84,42,58,1010.24,0.01,7856,-64,942,1.33,1.66,1.97,1.33,1.66,1.97,7,7,494.74,134.69,9.21,0.43,0.43,0.26,1.79,2.16,2.36,1.79,2.16,2.36,9,9,457.97,133.62,11.17,0.33,0.26,0.17,78.11
2024/07/01T21:05:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,83,43,58,1010.24,0.01,7856,-65,1062,1.83,2.39,2.39,1.83,2.39,2.39,10,10,509.44,145.95,13.83,0.00,0.00,0.00,1.41,1.77,2.14,1.41,1.77,2.14,7,7,412.07,117.61,9.73,0.89,0.45,0.25,79.20
2024/07/01T21:07:04z,48:3f:da:26:d4:fe,7.04,3.0+OPENLOG+31954 MB+RV3028+BME68X+PMSX003-A+PMSX003-B,83,43,58,1010.20,0.01,7856,-65,1182,1.79,2.09,2.09,1.79,2.09,2.09,9,9,494.64,140.62,8.21,0.10,0.00,0.00,1.32,1.60,1.81,1.32,1.60,1.81,7,7,446.11,123.09,9.98,0.42,0.21,0.00,79.52
